GeneID	GSE84076_MTB_control_blood_up.tsv	GSE148171_MTB_control_blood_PBMC_up.tsv	GSE198557_MTB_control_blood_PBMC_up.tsv	GSE132283_MTB_control_2h_blood_macrophage_up.tsv	GSE132283_MTB_control_48h_blood_macrophage_up.tsv	GSE143627_MTB_control_blood_PBMC_macrophage_up.tsv	GSE148731_MTB_control_4h_blood_CD14plus_monocyte_derived_macrophages_MF1_up.tsv	GSE148731_MTB_control_24h_blood_CD14plus_monocyte_derived_macrophages_MF2_up.tsv	GSE148731_MTB_control_24h_blood_CD14plus_monocyte_derived_macrophages_MF1_up.tsv	GSE174566_MTB_control_blood_PBMC_up.tsv	GSE193777_MTB_control_blood_up.tsv	GSE256184_MTB_control_0h_HEPG2_HepG2_up.tsv	GSE256184_MTB_4control_48h_HEPG2_HepG2_up.tsv	GSE64179_MTB_control_blood_dendritic_cells_up.tsv	GSE64182_MTB_control_blood_dendritic_cells_up.tsv	GSE141656_MTB_control_blood_blood_up.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_up.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_up.tsv	GSE165708_MTB_control_BAL_bronchoalveolar_lavage_up.tsv	GSE183912_MTB_control_blood_macrophages_up.tsv	GSE211974_MTB_control_blood_THP1_up.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_up.tsv
54512	0	2.78661924646007	2.1429424454533472	0.8416635384216795	0	0	0	0.5483089970057369	0	0	0.766908087085982	0	0.2717208615292109	0	1.0479174311903483	0	0	0	0	0	0	0
54541	0	0	0	2.7304435256837367	0	0	0	2.486946374642421	1.014450371266923	1.3269690184356098	0	0	0.3404957006568826	3.4060057256300973	3.3873276025224546	2.4264104657675385	0	1.6832979658068152	0	0	0	0
54623	0	1.2507069668994186	0	0	0	0	0	0	0	0	0.6311211239352619	0	0.521700608976436	0	0.8794831057720307	0	0	0.495212823917829	0	0	0	0.4078148279777248
5467	0	0	0	0	0.5132625075007416	0	0	1.364851149869731	0	0	0	0	0.3270509106233631	0	0.93328055621462	0	0	0	0	0	0	0.9636888528063778
5468	0	2.392995183580543	0	0	0	0	0	0	0	0	0	0.614297043329616	1.6177104917350935	2.792765635973308	3.060636616639984	0	0	0	0	0	0	0
54681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54733	0	0	0	2.4073348112298447	1.7580214459917336	0	0	0.6224944117836431	0.9514796675888166	1.008879120529375	0	0	0	2.467542188917017	2.136606242286092	1.5105508449206055	0	1.242490699999948	0	0	0	0
5480	0	0	0	0	0.7325915694790001	0	0	0	0.26136299067446495	0	0	0	0.6570501121902326	0	0	0	0	0	0	0	0.3859152058392762	0
54807	0	1.1723731231456938	0	0	0	0	0	0	0.769593077349784	0	0	0	0	0	0	1.089220255747202	0	0	0	0	0	0
54850	0	0	0	0.5135868639233216	0.8979730615334393	0	0	0	0	0	0	0	0.20053834125043984	0	0	1.0240829198624402	0	0	0	0	0	0
54881	0	0	0	0.7188332077172792	0	0	0	0	0	0	0	0	0	0	0	1.4780312767765318	0	0.4621758237201082	0	0	0	0.5688861938324783
54915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7245033223325074	0	0	0	0	0	0.337520603188778
54957	0	1.3305618102197931	1.0520301852058669	0	0.6937005245178968	0	0	0	0	0	0	0	0.5701502835948898	0.5199178767555539	0.6451253977825049	0.993038670159499	0	0	0	0	0	0
5498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55008	0	0	0	0	4.503796104679893	2.827521783790546	0	2.447093176466847	3.20709547035048	0	0	0	2.2403109832143717	3.3931673507183286	0	0	0.4432912461704945	1.5154593036332882	2.1675981204470194	1.390573200497777	3.123290502278553	0
55011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55012	0	1.8248349754775024	1.5957021452053095	0	0.8100166292881391	0.5173915700100568	0	0.4132580749734691	0	0	0	0.2377196851829735	0	0.4729172754228601	0	0.5105648205749376	0	0	0	0	0	0.6620931062364268
55033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55038	0	0	0	0.6058653820511372	0.346791482776068	0	0	0	0	0.5675981727789581	0	0.32541856865038155	0	1.4807356754744072	1.9846062308387853	2.40508345401943	0	0	0	0	0	0
55111	0	0	0	0.7705702846140909	0	0	0	0	0	0	0	0	0	0	1.1668764429659186	0	0	0	0	0	0	0
55127	0	0	0	0	0	0	0	0	0.3706304716414422	0	0	0	0	0	0	1.0853359189555882	0	0	0	0	0	0.523229087518678
55129	0	2.409155924672995	2.1466263732747755	0	0	0	0	0	0	0	0.7092824697384278	0	0	0	0	0	0	0	0	0	0	0
55148	0	0	0	0	0	0	0	0	0	0.2758667259570419	0	0	0	0	0	0	0	0	0	0	0	0
55179	0	0	0	0.5739797168379429	0	0	0	0.8871662073119599	0	0	0	0	0.3374220448733712	1.3705953866368956	0	0.6669530835729891	0	0	0	0	0	0
5525	0	1.6633029228233174	1.6418644310463142	0	0	0	0	0	0	0	0	0	0.24396084921381067	0	0	0	0	0	0	0	0	0
55256	0	0	0	1.3978728820320685	0	0	0	0	0	0	0	0	0	0	0	0.5725779036344332	0	0	0	0	0	0.30835076572041226
5529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55324	0	0	0	0	0.4288006397100621	0	0	0.19516843425484012	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5547	0	0	0	0	0	0	0	0	0	0	0.7622712064776572	0	0	0	0	0	0	0	0	0	0	0
55556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55604	0	0	0	0	0	0	0	0	0	0	0	0.20460578029622303	0	0	0	0	0	0	0	0	0	0
55608	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93751344622708	0	0	0	0	0	0	0	0
55620	0	0	0	0	1.3411446383785488	0	0	0	2.182575894859426	1.298854002490743	0	0	0	3.15049053602319	3.1089330311707752	0	0	1.279065540066147	0	0	0	0.848893782895416
5566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55748	0	0	0	0	1.1297821358975702	0	0	0	0.34836270312109785	0	0.5666001193974654	0	0.6951079499003072	0	0.8450195939090854	0	0	0	0	0	0.47700614905734434	0
55793	0	0	0	0	0	0	0	0	0	0	0.90396835172422	0	0.4015988487597239	0	0	0	0	0	0	0	0	0
5580	0	2.0803233803446144	1.739247776203859	0.9209515109176482	1.2536334077727864	0	0.27207671354611224	0.7643831894805264	0.3488115082571038	0	1.0188453352443971	0	1.2568880434443848	0.7093758056927871	1.1494951923355086	0.6494340813194133	0	0	0	0.471131950156728	0	0
55818	0	1.5598450742671164	1.603205832598484	0	0	0	0	0	0	0	0	0	0.17865271151061654	0	0	0	0	0	0	0	0	0
55825	0	0	0	0	0	0	0	0	0	0	0.4092559114401039	0	0	3.2950337548189683	1.9428846318498811	0	0	0	0	0	0	0
5583	0	0	0	0	0	0	0	2.0136033091397536	0	0	0	0	0.7348613856210569	2.0926684826327486	1.5439936232691622	0	0	0	0	0	0	0
55837	0	0	0	0	0.2461198616525793	0	0	0	0	0	0	0.15335855659366	0.6578330356802823	0	0	0	0	0	0	0	0	0
55847	0	0	0	0	0	0	0	0	0	0	0	0	0.4423558522588771	0	0	0	0	0	0	0	0	0
5588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.143645482320964	0
55893	0	0	0	0	0	0	0	0	0	0	0	0	0	2.600947834498943	0	0	0	0.9106956865726592	0	0	0	0
55958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4645763062247116	0	0	0	0	0	0
5601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5603	0	0	0	0	0	0	0	0	0	0	0.35435736490076014	0	0	1.6620111860050284	1.9411416016831804	0	0	0	0	0	0	0
5607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5627	0	0	0	0	0	0	0	1.034844481105241	0	0	1.6087223768616137	0.1679664228883739	0	0	0	0	0	0	0	0	0	0
5641	0	0	0	0	1.8914737747366364	0	0	0	0.4742831345754907	0	0	0	0.8327363933207104	0	0	0	0	0	0	0	0.9489917975327526	0
5654	0	0	0	0	0	0	0	0	0	0	2.920928821608436	0	0	0	0	0	0	0	0	0	0	0
56654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56889	0	0.9352111810835106	0.9854100137699108	0	0	0	0	0	0	0	0	0	0	0	0	0.34883101183675497	0	0	0	0	0	0.3250319005316384
56924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56940	0	0	0	0	0	0	0	0	0	0	0.23000286554330795	0	0	0.585359348673531	0.9498707392166732	0	0	0	0	0	0	0
5696	0	0	0	0.83108580211546	2.533496296125898	0	0	1.14702317273265	1.0166257302552106	0.346268489292965	0.6998857323436558	0	2.4101339461914484	0	0	0	0	0	0	0	0.5748412353690326	0
5699	0.5498507144185752	0	0	0	1.954559532347594	0.8308990455788721	0	0	0.7472431730626953	0.5981138736933999	0.6683005707676807	0	1.3082786695008677	0	1.1999576380646058	0	0	0	0	0	0.5882330367824349	0
56997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57019	0	0	0	0.5302194168810394	0.3720246127521592	0	0	0	0	0.2772637108989346	0	0	0.3750835735910466	0	1.0396725309564816	0.7092785889762144	0	0	0	0	0	0
57048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5708	0	0	1.1829236198800477	0	0.6281282589697524	0	0	0.45844966671662	0	0	0.3669139430263356	0	0.2940056751640572	0	0.7085556661196958	0	0	0	0	0	0	0.2764728915852203
5710	0	0	0	0	0.4182303040003472	0	0	0.6524590247381902	0	0.3537721903644805	0.6031198907471771	0.17265423797960092	0.7570027567043492	0	1.045065141143095	0.4525079813641094	0	0.35859825415444613	0	0	0	0.5311308639908825
57147	0	0	0	0	0.48357378880366025	0	0	0	0	0	0	0	0	0.8221301176615734	0	0	0	0	0	0	0	0
57149	0	1.890816155020312	0	0	0	0	0	1.082439501505574	0	0.28664430100231886	0.44291854237021583	0.4088010005983501	0.3794728123559785	0.5593657013292281	1.3274084134238735	0.6232883869269559	0	0	0	0	0	0
5715	0	0	0	0.6129468426727879	0	0	0	0.415799676106437	0	0.2378374005338989	0.3151574562426703	0	0	0	0	0.523322867648094	0	0	0	0	0	0.2823407465084118
5716	0	0	0	0	0	0	0	0	0	0	0	0	0.23786390152229037	0	0	0	0	0	0	0	0	0
57178	0	1.5364110140578962	1.34228850745816	0	0	0	0	0	0	0	0	0	0.7716135955489593	0	0.7472918320354517	0	0	0	0	0	0	0
57192	0.662212637862391	0	0	0	0	0	0	0	0	0	0	0	0.3983632949458938	0	0	0	0	0	0	0	0.4546252349826764	0
572	0	0	0	0	0	0	0	0	0	0.2996450755391354	0	0	0.2504833046423836	0	0	0	0	0	0	0	0	0
5720	0.5452855000083622	0	0	0	1.863690939739332	1.1448987676125904	0	0.6509860249325301	0.8685351280093413	0.6508053651277933	0.6722965497968454	0	1.525739315113321	0.955712820404586	1.2181350293175028	0.3955079189701474	0	0	0	0	0.5346452128173522	0
5721	0.8395492696027546	0	0	1.0886049017008663	3.4930983180987405	1.867130377000819	0	1.6094133697426136	1.8889990872533733	0.9195077789232268	0.6220846466048108	0	1.018803067201204	1.749891406746637	2.269330137173585	0.9439848677132494	0	0	0	0.7056165759991759	1.0050642948538189	0.742826157792782
57215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57406	0	0	0	0	0	0	0	0	0	0	0	0	0.18296741292066265	0	0	0	0	0	0	0	0.3521474890589565	0
5743	0	0	2.1449595013400784	4.201223214707594	2.422562823141635	6.734003776348186	3.749536449240461	6.450990742232161	2.7883901468460706	4.017194709342188	0	2.085285061404436	3.178961345346068	6.86157322840725	6.208486327004592	8.456330648194697	0	7.367655081137425	0	0	0	7.368806292747281
5747	0	0	0	0	0	0	0	0.6048539998201868	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5770	0	1.947795476720978	2.0794901481330634	1.6379484001025215	1.0805300739088144	0.8776353693364413	0	1.2335958717596227	0.23826277753283656	0.7394944041182243	0.3739015842953348	0	0	2.91871536885922	2.443888739635758	1.3259830786919118	0	0	0	0	0.3372013054203908	2.4665356077258758
57761	0	0	0	2.954432670226681	0	0	0	0.9400473698810896	0	0.4158157796392216	0	1.2768881480606462	0.4181290451385872	0	1.3915321741726367	1.7832194630568907	0	0	0	0	0	0
5777	0	0	0	0	0	0	0	0.8842148695386707	0.4275619745032354	0	0.7565536209841871	0	0.8423327036629109	0	0	0	0	0	0	0	0	0
57804	0	0	0	0	0	0	0	0.6784904221598006	0	0	0	0	0.7105416668174246	0	0	0	0	0	0	0	0	0
5782	0	2.0900514486659025	1.8711795970585423	1.5664620630850998	1.0869631341175827	0.5139435042721929	0.3699487089632256	1.29249896138426	0.3285180056119969	0	0	0	0.5941251246819853	0	0	1.294466947142557	0	0	0	0	0	1.385845184884941
5788	0	1.6337681780273252	1.8336355414638037	0	1.2088419335518534	0	0	0.4800669283585756	0.29955887792096714	0	0.591860935977509	0	0	0	0	0	0	0	0	0	0	0.4190955152530228
5792	0	0	0	0	0	0	0	4.425470233321352	1.126175400372347	1.6530712739939648	1.069216176985372	0	0	3.853072274970029	5.40808373522104	1.64906515558858	0	2.32534657329067	0	0	0	0
5796	0	0	0	0	1.6803885033577644	0	0	0	0	0	0	0	0	5.130462177981751	3.888476385028107	0	0	0	0	0	0	0
581	0	0	0	0	0.4738519742495479	0	0	0	0	0.16624193045925204	0	0	0	0	0	0	0	0	0	0	0	0
5827	0	0	0	0	0	0	0	0.6903864864104792	0	0	0	0	0.8808936816330522	3.755167441002994	0	0	0	0	0	0	0	0
5829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5831	0	0	0	0	0	0	0	0	0	1.5659668384065255	0	0	0	0	0	0	0	0	0	0	0	0
5836	0	4.347344915471648	4.054413965694677	0	0	0	0	0	0	0	1.2252096465160884	0.2142664254230721	0	0	0	0	0	0	0	0	0	0
58472	0	2.2129039555302787	2.3727460239221787	1.1614253961808358	1.8283880002971689	0.5865557549778458	0	1.352634465446602	0.2978461156116933	0.8648389242368759	1.324093674404881	0.2656813336065089	2.570065008795644	0	0.7857027517586428	1.209433194995556	0	0	0	0	0	0.7207849758738933
58478	0	0	0	0	0	0	0	0	0	0	0	0	0.2481127788305064	0	0	0	0	0	0	0	0	0
58497	0	0	0	0	0	0	0	0	0	0	0.33242377769286174	0	0.38312563267982175	0	0	0	0	0	0	0	0	0
58533	0	0	0	0	0.7702800806253184	0	0	0	0.29385973566692924	0	0	0	0.5647464265573088	0.613274145160699	0	0	0	0	0.30910673458908416	0	0.23539032091062248	0
5867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5873	0	0	1.5032025498164256	0	0	0	0	0.926933700448654	0	0.5478081262354707	0	0.2517854125170498	0	0.6101173901305179	0	0	0	0	0	0	0	0
5880	0	0	1.8752989714621853	0	0	0	0	1.1500049920121551	0	0.4707462582660698	0.4853696809607217	0.6002544630742525	0.9236901802662344	0	0	0	0	0	0	0	0	0
5883	0	0	0	0	1.8586342844223585	0	0	0	0.630854671715742	0	0	0	0	0	0	0	0	0	0.4681982409023158	0	0	0
5889	0	0	0	0	0	0	0	0	0	0	0	0	0.2716255621489789	0	0	0	0	0	0	0	0	0
5891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5898	0	0	0	0	0	0	0	0	0.3698912011544643	0.4520543921787213	0	0	0	1.1568549216300488	0.8021299147998339	0	0	0	0	0	0.4264951466090969	0.7710454017216736
5899	0	2.67345779892997	2.721681302223454	0	0.677028671613108	0	0	0.7378759367144313	0.27898719784040094	0	1.0416896916511869	0.42953386360503176	0.5814012672152261	0	0	0	0	0	0	0	0	0.6402361047009245
5900	0	0	0	1.9716739079091428	0.8932913756458446	0	0	0	0	0	0	0	0	0	0	0.6764916189292263	0	0	0	0	0	0.7874511184124072
5909	0	3.4972605372887813	0	0	0	0	0	0	0	0	0	0.5648056094892926	0.6704555082563947	0	0	0	0	0	0	0	0	0
5921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5925	0	1.2670591392974098	1.5136682347048995	0	0.762897952628072	0	0	0	0.4539135369531267	0	0	0	0.453507594544932	0	0	0	0	0	0	0	0	0
5927	0	0	0	0	0.31352692649509506	0	0	0	0.3062686656103588	0	0.4191219473211954	0	0	0	0	0	0	0	0	0	0	0
595	0	0	0	0	0	0	0.3886812229463189	0.4454914155571692	0.7692969369872799	0	0	0	1.3065562582894514	0	1.1823607704557266	0	0	0	0	0	0	0
596	0	0	0	2.453983191858681	0	0.6758686657004216	0.4646849814636111	0	0.5134984704724569	0	0	0.4065421186982481	0	3.894195845714632	3.718658565394247	2.2851440659300644	0	0	0	0	0	0.9175372124748908
5971	0	0	0	2.7722551701236067	3.3247135625808384	1.374296257951934	0.8424310126858163	0.997854443961816	0.9257742031176136	1.4606086439264727	0.8594982130566171	0	2.758953444343992	2.282660835508044	3.022359674242689	1.9249936502755864	0	0.8085841268411289	0	1.6457934659662832	0	1.840697818578912
5982	0	0	0	0	0	0	0	0	0	0.6203712849706314	0	0.21020860303509453	0.3113071122606603	0	0	0	0	0	0	0	0	0
5985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5993	0	0	0	0.668416400304618	1.5643519829923829	0.4669399795578651	0	0	0.7263875877928702	0.511390816784931	0	0	0.4816844628526137	1.1488222201351137	0	0	0	0	0	0	0	0
5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6009	0	1.5294957286239943	1.6285081082385209	0.8261351952833895	0.5329111659963619	0	0	0.45381920791579344	0	0	0	0	0.8178289286186676	0.3011719149822257	0.6599357219645657	1.1094508657143902	0	0	0	0	0.23599665509157736	0.376926595968041
60493	0	1.0375344743656616	0.8044983695739029	0.9958094683833814	0.7372486069981381	0	0	0	0	0	0	0	0	0.5416338585279289	0	1.0091373798482397	0	0	0	0	0	0.4440118858517366
6050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60528	0	0	0	0	0.7046033572212422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6119	0	0	0	0	0	0	0	0	0	0.4057074954745744	0	0.5255630715580858	0	0	0	0	0	0	0	0	0	0
6182	0	0	0	0	0	0	0	0	0	0	0	0	0.6888054665093433	0	0.7053494167625665	0	0	0	0	0	0	0
6184	0	0	0	0	0.4332879629628963	0	0	0	0	0	0.4888468720882718	0	0.33786880896674987	0	0	0	0	0	0	0	0.2980252223465994	0
6193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6673123898157448
6195	0	0	1.5861376076896805	0	0	0	0	0.5835116781187027	0	0	0.5824677586167069	0	0.3579795316462412	0	0	0	0	0	0	0	0	0
622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6251	0	0	0	0	0.4038670935060832	0	0	0	0	0	0.3397481747335292	0.17722836836389444	0	0	0	0	0	0	0	0	0	0
6253	0	0	0	0.7984552329763371	0.7630306580985748	0	0	1.5030341931599307	0	0.9236176774481992	1.1010592675343411	0	0	0	0	0	0	0	0	0	0	0.844914747122681
6275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6284	0	0	0	0	0	0	0	0	0	0.9796546471446184	0	0.2124906208260256	0	0	0	0	0	0	0	0	0	0
6304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.824134589569052	0	0	0	0
6342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6347	0	0	0	2.9209876668140398	7.011458824120869	0	0.8374860798297865	4.043059573469454	3.7441614287598943	1.5130986606712185	0	0.7527756257819571	0	3.481677481529497	2.059471936469614	2.7294772077644365	0	0	1.6804713628492989	0	0	1.671292588032179
637	0	2.1227628255087194	0	2.122813124379537	1.372674058016599	1.1752149136386538	0.7206335952936156	0	0.5468625510666765	0	0.6676176673273704	0	0	1.3253185249275878	1.4812521619878576	2.133621770401822	0	0	0	1.0519555504955322	0	1.5642999503168962
63874	0	0	0	0	0	0	0	0.7048495308777043	0	0	0.6064446553938551	0.42905695507015945	1.923681860053696	1.0833915252009756	0	0	0	0	0	0	0	0
6390	0	1.2196460243647318	1.3709316630537711	0	0.9057651014457708	0	0	0	0	0	0.588645703422137	0	0.4344472610545412	0	0	0	0	0	0	0	0	0
63933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4949098217116258
64080	0	0	0	0	0	0	0	0	0	0.6294274795792938	0	0	1.1762391645616883	0	0	0	0	0	0	0	0	2.935216741833779
642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644	0	0	0	0	1.6314268325477743	0.8557630808009955	0	0	0.6111316496869722	0	0.6815136168432357	0.6414521643241057	0.9055608132022048	0	0	0.625127914190372	0	0	0	0	0	0
64422	0	2.052969606345875	2.0707161894431985	0	1.313294064994829	0	0	0.36595331800428593	0.3075620389502924	0	0.8697396786226319	0.23101367018951463	0.5468656751648536	0	0	0	0	0	0	0	0	0.4408467247861041
64428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64429	0	0	0	0.6626821100582527	0	0	0	0.4093456555861717	0	0	0	0	0	0.5479784984031051	0	0.6413275865730595	0	0	0	0	0	0.37072069170698557
6443	0	0	0	0	0	0	0	0	0	0.5621891923213779	0	0	0.3814420577058648	0	0	0	1.028110737192203	0	0	0	0	0
6461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6464	0	0.6788463643553652	0.6818474598131805	0	1.3084657919464746	0	0	0.30149249750568363	0.383998814889789	0	0.3577130271800866	0	0.16913128831977942	0	0	0	0	0	0.2036558682697841	0	0	0
64746	0	0.8138165333328046	0	0	0	0	0	0	0	0	0	0.33161528674939483	0.6990210939940009	0.6630278756058788	0	0.6914246275290284	0	0	0	0	0.3311741605367348	0.47535676890619777
64781	0	0.8479885893105013	0.7741597774640405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64943	0	0	0	0	0	0	0	0	0	0	0.8111743715068975	0	0	0	0	0	0	0	0	0	0	0
6499	0	0	0	0	0	0	0.6161803272972212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6500	0	0	0	0	0.5693540300294356	0	0	0.356504099066298	0	0	0	0.19650696487493471	0.3570276678258608	0	0	0.596636753840926	0	0	0	0	0	0.8473264141671205
65057	0	0	0	0	0	0	0	0	0	0	0	0	0.2025116432803249	0	0	0	0	0	0	0	0	0
6509	0	0	0	0	0.6665538466981831	0	0	0.2248824008801549	0.5704714943058343	0	0	0	0	1.7432137369998042	1.461695363005672	0	0	0	0	0	0	0
65123	0	0	0	0	0	0	0	0	0	0	0.4922773090896958	0	0	0	0	0	0	0	0	0	0	0
652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6597	0	0	0	0	0	0	0	0	0	0.2376025285339227	0	0	0	0	0.8332995304692575	0.5117457692755358	0	0	0	0	0	0.48037084499202615
6599	0	0	0	0	0	0	0	0	0	0.2123621452337466	0	0	0	0	0	0	0	0	0	0	0	0
66008	0	0	0	0	0	0	0	0	0	0	0	0.2339142163679548	0	0	0	0	0	0	0	0	0	0
6603	0	0	0	0	0.7315462181335265	0	0	0	0	0	0	0	0.18475009291210168	0	0	0	0	0	0	0	0	0
6616	0	0	0	0	0	0	0	0	0	0	0	0	0.3826458735106235	2.7530357045263627	2.314797945323852	0	0	0	0	0	0	0
6622	2.257220741693437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
664	0	0	0	0	0	0	0	0.9419168271942078	0	0	0	0	0.6108376437652991	0	0.6125599552292318	1.2049300179806568	0	0	0	0	0	0.9847087417861096
665	0	1.8807924462280887	0	0	0.4718882794075923	0	0	0	0	0	0	0.8382092052617485	0.3754710882017673	0	0	0	0	0	0	0	0	0
6657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6659	0	0	0	0	0	0	0	0	0.37862879038519065	0.5272264145856345	0	0	0	1.255812509350428	1.5467275555738589	0.7078067390891518	0	0	0	0	0	0
6676	0	0	0	0	0	0	0	0	0	0.6958909912510959	0	0	0	0	0	0	0	0	0	0	0	0
6696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6709	0	0	0	0	0	0	0	0.5375828600083755	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6714	0	0	0	3.3086136194662705	2.559107691564245	1.0750512765039244	0.46793978732693087	1.4556368442058332	0.812874653029191	0.989880030506892	0.5545599508169315	0	0	1.0455134103878605	2.2798782722419846	2.8444353865958973	0	0	0	0	0.8083219947778673	1.5650478162937125
672	0	0	0	0	0	0	0	0	0	1.0347101162137102	0	0.41759931747249607	0.25385466715216787	0	0	0	0	0	0	0	0	0
6772	0	0	0	0	5.028362420423038	2.771309077738992	0	1.5714545580652008	3.094256338155888	0	0.9447100578893108	0.2332885618327295	2.8707643222432315	2.0058208536319926	0	0	0.5432961817471152	0	1.491032686263011	1.3267227566558444	3.1048884203424647	0
6774	0	1.5499588562418185	1.1427943960132	0	1.2582373353099348	0.9270252656207428	0	0.9879349485784168	0.7660009659072867	0.5185647670679769	1.0136702673221778	0	0	1.8916966839782687	1.1803335606361078	0.7181049694038125	0	0	0	0	0	0.7659728807253394
6777	0	1.3924990488923483	1.437208518808663	0	0	0	0	0	0	0	0.7676407574943501	0	0	0.9151856078569872	0	0	0	0.5815742184092648	0	0	0	0
6790	0	0	0	0	0.5674848820391998	0	0	0.7576549338785933	0	1.982147627433643	0	0	0.5239157522288106	0	1.091234913551462	0	0	0	0	0	0	0
6793	0	0	0	0.6175228335497905	0	0	0	0	0	0	0.4669279253937216	0	0.5863696186194319	0	0	0	0	0	0	0	0	0.6373217270450438
6804	0	1.742800554594827	0	2.1626630389927257	0	0	0	2.182411815580204	0	0.6047838077606345	0	0	0	0	0	1.482357343502798	0	0	0	0	0	1.7023285769553842
6810	0	0	0	0.5660930179204089	0.5322880752078838	0	0	0	0	0	0.41318871212945146	0.2610371051416642	0.6815112885827456	0	0.5637002564250402	0.7210100186394446	0	0	0	0	0	0.5024959400681767
