"title"	"geo_accession"	"status"	"submission_date"	"last_update_date"	"type"	"channel_count"	"source_name_ch1"	"organism_ch1"	"characteristics_ch1"	"characteristics_ch1.1"	"characteristics_ch1.2"	"molecule_ch1"	"extract_protocol_ch1"	"extract_protocol_ch1.1"	"taxid_ch1"	"description"	"data_processing"	"data_processing.1"	"data_processing.2"	"data_processing.3"	"data_processing.4"	"platform_id"	"contact_name"	"contact_institute"	"contact_address"	"contact_city"	"contact_zip/postal_code"	"contact_country"	"data_row_count"	"instrument_model"	"library_selection"	"library_source"	"library_strategy"	"relation"	"relation.1"	"supplementary_file_1"	"cell type:ch1"	"donor_id:ch1"	"infection:ch1"	"series_id"
"Sample_803_NKT_Mtb"	"GSM3071140"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 803"	"cell type: NKT"	"infection: Mtb"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"natural killer T cells from Mtb infected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813388"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862350"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071140/suppl/GSM3071140_Sample_803_NKT_Mtb.txt.gz"	"NKT"	"803"	"Mtb"	"GSE112483"
"Sample_803_NKT_uninf"	"GSM3071141"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 803"	"cell type: NKT"	"infection: uninf"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"natural killer T cells from uninfected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813387"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862351"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071141/suppl/GSM3071141_Sample_803_NKT_uninf.txt.gz"	"NKT"	"803"	"uninf"	"GSE112483"
"Sample_815_AM_Mtb"	"GSM3071142"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 815"	"cell type: AM"	"infection: Mtb"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"alveolar macrophages from Mtb infected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813386"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862352"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071142/suppl/GSM3071142_Sample_815_AM_Mtb.txt.gz"	"AM"	"815"	"Mtb"	"GSE112483"
"Sample_815_AM_uninf"	"GSM3071143"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 815"	"cell type: AM"	"infection: uninf"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"alveolar macrophages from uninfected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813385"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862353"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071143/suppl/GSM3071143_Sample_815_AM_uninf.txt.gz"	"AM"	"815"	"uninf"	"GSE112483"
"Sample_815_gd_Mtb"	"GSM3071144"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 815"	"cell type: gd"	"infection: Mtb"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"gamma delta T cells from Mtb infected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813381"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862354"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071144/suppl/GSM3071144_Sample_815_gd_Mtb.txt.gz"	"gd"	"815"	"Mtb"	"GSE112483"
"Sample_815_gd_uninf"	"GSM3071145"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 815"	"cell type: gd"	"infection: uninf"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"gamma delta T cells from uninfected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813380"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862355"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071145/suppl/GSM3071145_Sample_815_gd_uninf.txt.gz"	"gd"	"815"	"uninf"	"GSE112483"
"Sample_815_MAIT_Mtb"	"GSM3071146"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 815"	"cell type: mait"	"infection: Mtb"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"mucosal associated innate T cells from Mtb infected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813344"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862356"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071146/suppl/GSM3071146_Sample_815_MAIT_Mtb.txt.gz"	"mait"	"815"	"Mtb"	"GSE112483"
"Sample_815_MAIT_uninf"	"GSM3071147"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 815"	"cell type: mait"	"infection: uninf"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"mucosal associated innate T cells from uninfected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813343"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862357"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071147/suppl/GSM3071147_Sample_815_MAIT_uninf.txt.gz"	"mait"	"815"	"uninf"	"GSE112483"
"Sample_815_NK_Mtb"	"GSM3071148"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 815"	"cell type: NK"	"infection: Mtb"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"natural killer cells from Mtb infected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813342"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862358"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071148/suppl/GSM3071148_Sample_815_NK_Mtb.txt.gz"	"NK"	"815"	"Mtb"	"GSE112483"
"Sample_815_NK_uninf"	"GSM3071149"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 815"	"cell type: NK"	"infection: uninf"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"natural killer cells from uninfected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813341"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862359"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071149/suppl/GSM3071149_Sample_815_NK_uninf.txt.gz"	"NK"	"815"	"uninf"	"GSE112483"
"Sample_815_NKT_Mtb"	"GSM3071150"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 815"	"cell type: NKT"	"infection: Mtb"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"natural killer T cells from Mtb infected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813340"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862360"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071150/suppl/GSM3071150_Sample_815_NKT_Mtb.txt.gz"	"NKT"	"815"	"Mtb"	"GSE112483"
"Sample_815_NKT_uninf"	"GSM3071151"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 815"	"cell type: NKT"	"infection: uninf"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"natural killer T cells from uninfected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813339"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862361"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071151/suppl/GSM3071151_Sample_815_NKT_uninf.txt.gz"	"NKT"	"815"	"uninf"	"GSE112483"
