ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0050777	negative regulation of immune response	37/1730	194/16218	3.223996605827138e-4	0.010287867041687167	0.008260621894709877	NR1H3/LILRB4/VSIG4/CR1/CRK/MAPK14/AKT1/FCGR2B/FER/FGR/GPX1/GRN/IL4/IL4R/IL7R/IL10/IL13RA2/CD46/OAS1/FURIN/PCBP2/ENPP3/PPARG/PTPN2/PTPRC/BCL6/RPS19/SERPINB4/XCL1/SLAMF1/SPN/TNFAIP3/TNFSF4/BANF1/TNFSF18/ATG12/AURKB	37
GO:0097530	granulocyte migration	31/1730	153/16218	3.2304193539668333e-4	0.010287867041687167	0.008260621894709877	CCL26/CSF3R/DPEP1/EMP2/FUT7/GP2/IL1A/IL1R1/IL4/CXCR1/CXCR2/CXCL10/ITGA1/ITGB2/MDK/CD99/PTGER4/RAC1/SAA1/CCL4/CCL17/XCL1/CX3CL1/SLAMF1/SRP54/BST1/TNFAIP6/UMOD/TNFSF18/CD74/WDR1	31
GO:0019080	viral gene expression	23/1730	101/16218	3.2855629988950654e-4	0.01037005821526255	0.00832661713018848	CHD1/SNW1/GSK3A/GSK3B/JUN/MAN2A1/FURIN/PCBP2/PTBP1/CCL4/SSB/TFAP4/TMPRSS2/CSDE1/DENR/EIF3A/EIF3B/EIF3D/EIF3F/EIF3G/CCNT2/ATG12/CTDP1	23
GO:0060840	artery development	23/1730	101/16218	3.2855629988950654e-4	0.01037005821526255	0.00832661713018848	AKT3/DDIT3/EGR2/PLXND1/GLI3/NDST1/RBPJ/LRP2/MDK/MYLK/NF1/NGFR/NOTCH3/PDGFRB/PRRX1/PRDM1/SHH/TBX2/TGFBR1/VEGFA/WNT11/NOG/HAND2	23
GO:0002456	T cell mediated immunity	27/1730	127/16218	3.447369455391705e-4	0.010832400910941935	0.008697854256340334	CTSC/MALT1/LILRB4/CLC/CR1/EMP2/FCGR2B/FUT7/HMGB1/HPRT1/HSPD1/IL1R1/IL4/IL6/IL7R/IL12RB1/CD46/PTPRC/XCL1/SLAMF1/SPN/TAP2/TNFSF4/KDM5D/CD1A/SLC22A13/CD70	27
GO:0003081	regulation of systemic arterial blood pressure by renin-angiotensin	9/1730	23/16218	3.552396933142731e-4	0.011015546630403118	0.008844910738891388	ATP6AP2/CMA1/CPA3/CTSZ/ACE/AGTR2/REN/TACR1/NDST2	9
GO:0003323	type B pancreatic cell development	9/1730	23/16218	3.552396933142731e-4	0.011015546630403118	0.008844910738891388	CDK6/AKT1/GSK3A/GSK3B/INSM1/BAD/RFX3/RHEB/WNT5A	9
GO:0045061	thymic T cell selection	9/1730	23/16218	3.552396933142731e-4	0.011015546630403118	0.008844910738891388	GLI3/JAG2/PTPN2/PTPRC/SHH/SPN/CD3G/CD28/CD74	9
GO:0060415	muscle tissue morphogenesis	18/1730	71/16218	3.59484444672916e-4	0.011057663169127737	0.008878728127909756	COL11A1/DSP/FKBP1A/NRG1/RBPJ/LRP2/MYF6/MYH6/MYL2/MYLK/PKP2/RYR2/SHOX2/TGFBR1/WNT2/WNT5A/TCAP/NOG	18
GO:0050871	positive regulation of B cell activation	20/1730	83/16218	3.597259588259377e-4	0.011057663169127737	0.008878728127909756	ADA/GPR183/EPHB2/IL2RG/IL4/IL5/IL6/IL7/IL10/PMS2/BAD/PTPRC/BCL6/BST1/TLR4/TNFSF4/XBP1/IRS2/CD28/CD74	20
GO:0045921	positive regulation of exocytosis	19/1730	77/16218	3.6244396256022537e-4	0.011092981884419019	0.008907087218442905	PDCD6IP/FGA/FGB/FGR/IL4/IL4R/ITGAM/ITGB2/RAB27B/SDC4/STX4/VAMP7/VSNL1/DOC2B/CADPS/SYT7/SLC4A8/RAB3D/GAB2	19
GO:0001704	formation of primary germ layer	26/1730	121/16218	3.695144827743757e-4	0.01115508246432242	0.008956950752637654	COL6A1/COL8A1/COL11A1/DUSP1/NR0B1/EPHA2/ETS2/ETV2/GATA6/ITGB1/ITGB2/ITGB3/ITGB5/LAMA3/LAMB1/SMAD2/MMP2/MMP9/PAX2/BMP7/TBX6/WNT3/WNT5A/WNT11/NOG/KLF4	26
GO:0001952	regulation of cell-matrix adhesion	26/1730	121/16218	3.695144827743757e-4	0.01115508246432242	0.008956950752637654	CDK6/DAG1/DUSP3/EMP2/GSK3B/ONECUT1/HOXA7/HRG/ITGB3/ARHGAP6/NF1/PIK3CB/RAC1/BCL6/CX3CL1/SDC4/SLC9A1/BST1/VEGFA/CASK/SKAP1/ITGB1BP1/ROCK2/CD36/SEMA3E/SLK	26
GO:0002861	regulation of inflammatory response to antigenic stimulus	13/1730	43/16218	3.7393982235423104e-4	0.01115508246432242	0.008956950752637654	CNR1/MAPK14/FCGR1A/FCGR2B/FGR/FUT7/GPX1/IL10/FURIN/SPN/TNF/C3/CD28	13
GO:0005978	glycogen biosynthetic process	13/1730	43/16218	3.7393982235423104e-4	0.01115508246432242	0.008956950752637654	AKT1/AKT2/GSK3A/GSK3B/GYS2/IGF1/IGF2/IRS1/ENPP1/PPP1CB/PPP1R3C/IRS2/EPM2AIP1	13
GO:0009250	glucan biosynthetic process	13/1730	43/16218	3.7393982235423104e-4	0.01115508246432242	0.008956950752637654	AKT1/AKT2/GSK3A/GSK3B/GYS2/IGF1/IGF2/IRS1/ENPP1/PPP1CB/PPP1R3C/IRS2/EPM2AIP1	13
GO:0031641	regulation of myelination	13/1730	43/16218	3.7393982235423104e-4	0.01115508246432242	0.008956950752637654	CTSC/DAG1/EGR2/AKT1/SIRT2/CYFIP1/MAG/RARB/RARG/TNF/CST7/ZPR1/EIF2AK3	13
GO:0016064	immunoglobulin mediated immune response	30/1730	148/16218	3.9695359451696476e-4	0.011791856778298072	0.00946824739155237	CCR6/CR1/FCGR1A/FCGR2B/HSPD1/IGHA1/IGHA2/IGHD/IGHG1/IGHM/IGKC/IL2RB/IL4/IL4R/IL10/IL13RA2/CD46/PMS2/PTPRC/BCL6/XCL1/SUPT6H/TNF/C1QB/C3/TNFSF4/C9/CD28/CD40LG/CD74	30
GO:2000177	regulation of neural precursor cell proliferation	22/1730	96/16218	3.995025312557303e-4	0.011817920066853612	0.009489174856032387	VAX1/CTNNA1/EGF/SIRT2/GLI3/HIF1A/INSM1/ITGB1/LRP2/MDK/NAP1L1/NF1/PAX6/PITX3/CX3CL1/SHH/SIX3/NR2E1/VEGFA/WNT5A/SHOC2/ADGRG1	22
GO:0048012	hepatocyte growth factor receptor signaling pathway	6/1730	11/16218	4.1969426145230064e-4	0.01220100041871621	0.009796768444597113	HGF/STMN1/PAK1/PTPN1/PTPN2/RAC1	6
GO:0097278	complement-dependent cytotoxicity	6/1730	11/16218	4.1969426145230064e-4	0.01220100041871621	0.009796768444597113	CR1/CFH/IGHG1/IL4/C3/CD5L	6
GO:1904953	Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation	6/1730	11/16218	4.1969426145230064e-4	0.01220100041871621	0.009796768444597113	CSNK1E/RYK/WNT1/WNT2/WNT3/WNT5A	6
GO:0070886	positive regulation of calcineurin-NFAT signaling cascade	8/1730	19/16218	4.2262217193279585e-4	0.01220100041871621	0.009796768444597113	CAMTA1/IGF1/PPP3CC/PTBP1/SLC9A1/TNF/AKAP6/AKAP5	8
GO:0106058	positive regulation of calcineurin-mediated signaling	8/1730	19/16218	4.2262217193279585e-4	0.01220100041871621	0.009796768444597113	CAMTA1/IGF1/PPP3CC/PTBP1/SLC9A1/TNF/AKAP6/AKAP5	8
GO:0045667	regulation of osteoblast differentiation	26/1730	122/16218	4.2280694520303695e-4	0.01220100041871621	0.009796768444597113	CDK6/SEMA4D/GLI3/HGF/ID3/IGF1/IGFBP5/IL6/IL6R/IL6ST/JUND/AREG/CITED1/PPARG/BMP7/SOX11/TNF/TNFAIP6/WNT7B/FGF23/AXIN2/TP63/CHRD/NOG/HAND2/RASSF2	26
GO:0045665	negative regulation of neuron differentiation	18/1730	72/16218	4.322316198582833e-4	0.012394340264876591	0.009952010280425734	DLX1/ZHX2/GLI3/GSK3B/ITGB1/MAG/NOTCH3/PAX6/PTBP1/RAP1GAP/SHH/SIX3/BMP7/SOX3/NR2E1/TP73/SHOC2/ZNF536	18
GO:2001242	regulation of intrinsic apoptotic signaling pathway	34/1730	176/16218	4.330130191548116e-4	0.012394340264876591	0.009952010280425734	BCL2L11/DDIT3/ENO1/AKT1/FCGR2B/GPX1/HIF1A/IL10/MAGEA3/MMP9/MSX1/NCK1/P4HB/PIK3CB/PLAUR/PRODH/BAD/PTPN1/PTPN2/RPL26/SOD1/VDAC2/WNT1/XBP1/NME5/YBX3/PRKRA/VNN1/ARHGEF2/EIF2AK3/MAPK8IP1/BAG5/CD74/BCLAF1	34
GO:0008217	regulation of blood pressure	35/1730	183/16218	4.3684780638231864e-4	0.012453685448076584	0.009999661374447556	ATP6AP2/CORO2B/GNA13/UTS2/CMA1/CNR1/CPA3/ADRA2B/CTSZ/CYP11B2/ACE/DRD5/AGTR2/ECE1/EMP2/GCH1/GSK3A/MC3R/MYH6/ATP1A1/P2RX1/PDE4D/PPARG/AVPR1B/PRCP/ACTA2/REN/SOD1/TACR1/TACR3/TNF/UMOD/NDST2/CYP4F2/APLN	35
GO:0045725	positive regulation of glycogen biosynthetic process	7/1730	15/16218	4.6032651848850045e-4	0.013070315203669471	0.01049478298122377	AKT1/AKT2/IGF1/IGF2/IRS1/IRS2/EPM2AIP1	7
GO:0022900	electron transport chain	33/1730	170/16218	4.769922600309026e-4	0.013489341113673926	0.010831238982512242	COX6B1/COX7A2/COX7A2P2/COX7B/COX7C/COX8A/CYBA/ETFDH/AKR7A3/GPD2/IDO1/ME1/ASPH/ND2/NDUFA2/NDUFA4/NDUFA7/NDUFAB1/NDUFB6/NDUFB9/NDUFC2/NDUFV2/QDPR/SURF1/DEGS1/AKR7A2/SLC25A12/RDH16/HSD17B6/ALDH4A1/CCNB1/P4HA2/SCO2	33
GO:0010811	positive regulation of cell-substrate adhesion	26/1730	123/16218	4.8273871063578657e-4	0.01358047881839416	0.010904417816958192	CDK6/CSPG5/COL8A1/CRK/DAG1/EMP2/FGA/FGB/GSK3B/HRG/ITGA6/ITGB3/JAK2/MDK/NID1/P4HB/RAC1/RSU1/CX3CL1/SDC4/VEGFA/SKAP1/ARHGEF7/ITGB1BP1/CD36/CDC42	26
GO:0071674	mononuclear cell migration	37/1730	198/16218	4.859775305592252e-4	0.01358047881839416	0.010904417816958192	ADAM10/CCL26/CCR6/CRK/DEFA1/DUSP1/GPR183/AIF1/AKT1/FUT7/HMGB1/IL4/IL6/IL6R/CXCR1/CXCR2/CXCL10/ITGB3/MDK/CD99/CD200/NBL1/RPS19/SAA1/CCL4/CCL17/XCL1/CX3CL1/SLAMF1/SPN/TNF/WNT5A/TNFSF11/TNFSF14/TNFSF18/CD47/CDC42	37
GO:0097553	calcium ion transmembrane import into cytosol	37/1730	198/16218	4.859775305592252e-4	0.01358047881839416	0.010904417816958192	CYBA/DDIT3/DMD/FKBP1A/RASA3/GP1BA/GP1BB/ANK2/GRIN2C/HRC/CXCL10/ITGB3/ITPR2/ITPR3/TRPM1/P2RX1/P2RX5/P2RY6/PDE4D/PPP3CC/PTPRC/RYR2/SCN4A/SCN8A/SCN9A/XCL1/CX3CL1/SLC8A2/SLC8A1/CACNA1A/CACNB3/CALM3/CAPN3/SLC24A1/GSTO1/AKAP6/AKAP5	37
GO:0010976	positive regulation of neuron projection development	30/1730	150/16218	5.031964030645816e-4	0.014006293581364536	0.011246324913913338	EHD1/CNR1/CNTN1/DBN1/DPYSL3/EPHB2/FES/CYFIP1/ALK/GRN/ITGA6/CAPRIN1/ARSB/MDK/NCK1/ATP1B2/NTRK3/PRKCI/RELN/PTK7/RAP1A/RIT2/CX3CL1/BMP7/VEGFA/WNT5A/SHOC2/CAMK1/SCARF1/SNX3	30
GO:0045445	myoblast differentiation	23/1730	104/16218	5.125847434617952e-4	0.014211663279509382	0.011411226094899739	MAPK14/DDIT3/EPAS1/GPX1/NRG1/ID3/IFRD1/IGF1/RBPJ/CXCL10/ITGB1/MYF6/NRAS/RB1/SHH/SOX15/ZFP36L1/TBX2/TNF/CAPN3/ARID1A/ACTL6A/TNFSF14	23
GO:0140448	signaling receptor ligand precursor processing	12/1730	39/16218	5.218213051512482e-4	0.014411236825856738	0.011571473267601487	ATP6AP2/ADAM10/CMA1/CPA3/CPE/CTSZ/ACE/ECE1/P4HB/FURIN/PCSK2/REN	12
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	32/1730	164/16218	5.249456389472262e-4	0.014441111546135756	0.011595461113423676	TNK2/SEMA4D/ACE/DLG4/EGF/FCGR1A/GH2/HGF/HSF1/IGF1/IGF2/IL3/IL4/IL5/IL6/IL6R/IL6ST/ITGB3/JAK2/AREG/ENPP2/RELN/PTPN1/PTPRC/TNF/VEGFA/PLPP3/TNFSF18/ARHGEF2/CD4/CD36/CD74	32
GO:0051216	cartilage development	37/1730	199/16218	5.369405261048496e-4	0.014701858655678938	0.011804827474142262	ZMPSTE24/COL11A1/COL11A2/MAPK14/EFEMP1/FGF4/GDF2/GLI3/HIF1A/IHH/LTBP3/MDK/MSX1/OGN/PKD1/PRRX1/PTH1R/RARB/RARG/RB1/SHOX2/BMP7/TGFBR1/TYMS/WNT5A/WNT7A/WNT7B/WNT11/GDF5/AXIN2/BARX2/RUNX3/CBS/NOG/CER1/EIF2AK3/HAND2	37
GO:0051346	negative regulation of hydrolase activity	36/1730	192/16218	5.385829408516046e-4	0.014701858655678938	0.011804827474142262	RASA4/SEMA4D/CR1/DPEP1/AKT1/FKBP1A/IFI6/GAPDH/GPX1/GSK3B/HGF/APCS/HRG/XIAP/APOA2/APOC1/IGBP1/AQP1/MAGEA3/MMP9/PAX2/SERPINA1/PLAUR/SORT1/SERPINB3/SERPINB4/SPINK2/SERPINA7/TNF/VEGFA/CAST/RECK/CST7/SERPINA6/KLF4/ROCK2	36
GO:0043255	regulation of carbohydrate biosynthetic process	22/1730	98/16218	5.408638108508074e-4	0.014707335164289265	0.011809224825580585	DDB1/EGF/AKT1/AKT2/FBP1/GSK3A/GSK3B/IGF1/IGF2/IRS1/MAS1/NFKB1/NNMT/P2RY6/ENPP1/PPP1CB/PPP1R3C/AVPR1B/PTH1R/PTPN2/IRS2/EPM2AIP1	22
GO:0036294	cellular response to decreased oxygen levels	29/1730	144/16218	5.499191025364102e-4	0.014791099312204965	0.011876483077603122	ENO1/EPAS1/AK4/AKT1/SIRT2/GATA6/HIF1A/RBPJ/AQP1/KCND2/LMNA/MDM4/P4HB/PDK3/PIK3CB/PPARG/PRKAA1/BAD/PTGIS/SLC2A4/SLC9A1/BMP7/BNIP3/ZFP36L1/VEGFA/STC2/CBS/AIFM1/ROCK2	29
GO:0003231	cardiac ventricle development	26/1730	124/16218	5.499954949522225e-4	0.014791099312204965	0.011876483077603122	ZMPSTE24/COL11A1/CPE/DSP/FKBP1A/GSK3A/NRG1/HIF1A/RBPJ/LRP2/MDM4/MYH6/MYL2/NPY2R/PKP2/PTK7/RYR2/PRDM1/SOX11/TBX5/TGFBR1/WNT5A/WNT11/NOG/HAND2/MATR3	26
GO:0034311	diol metabolic process	10/1730	29/16218	5.523126192959138e-4	0.014791099312204965	0.011876483077603122	GCH1/LRP2/ASAH1/PCBD1/QDPR/PLPP1/PLPP2/PLPP3/SPHK1/SPTLC2	10
GO:0061037	negative regulation of cartilage development	10/1730	29/16218	5.523126192959138e-4	0.014791099312204965	0.011876483077603122	EFEMP1/GLI3/IHH/LTBP3/RARB/RARG/TGFBR1/WNT11/GDF5/NOG	10
GO:0030183	B cell differentiation	30/1730	151/16218	5.651600819864353e-4	0.015008826324292825	0.012051306538660194	ADA/HDAC5/MALT1/CR1/GPR183/FCGR2B/SLC25A5/ONECUT1/IFNA10/RBPJ/IL2RG/IL4/IL6/IL7/IL10/INHA/ITGB1/ATM/PAX5/BAD/PTPN2/PTPRC/RAG2/BCL6/ZFP36L1/TOP2B/VCAM1/XBP1/PIK3R3/CD40LG	30
GO:0030902	hindbrain development	30/1730	151/16218	5.651600819864353e-4	0.015008826324292825	0.012051306538660194	TBR1/CNTN1/CRK/EGF/EGR2/EN2/EPHB2/FCGR2B/MYO16/AGTPBP1/GRID2/ITGB1/ARCN1/MDK/NEUROD1/NHLH2/ATP1B2/PAX6/PTPRS/SHH/BMP7/SPTBN2/SSTR2/SSTR3/WNT1/WNT7A/PSMG1/NCOA1/CBS/NOG	30
GO:0043367	CD4-positive, alpha-beta T cell differentiation	21/1730	92/16218	5.668114043261929e-4	0.015008826324292825	0.012051306538660194	MALT1/GPR183/FUT7/HMGB1/IL2RG/IL4/IL4R/IL6/IL6R/IL12RB1/IRF4/KMT2A/PTGER4/RELB/BCL6/SPN/TNFSF4/RUNX3/SOCS1/TNFSF18/SOCS3	21
GO:0048593	camera-type eye morphogenesis	27/1730	131/16218	5.770581937248481e-4	0.015071607349202093	0.012101716434787	COL8A1/EPHA2/EPHB2/ALDH1A3/ZHX2/FOXF2/GLI3/HIF1A/IHH/AQP1/AQP5/MAN2A1/NF1/PAX2/PAX6/PITX3/RBP4/RPE65/RS1/PRDM1/SIX3/BMP7/SOX11/TBX2/VEGFA/WNT2/WNT5A	27
GO:0045766	positive regulation of angiogenesis	31/1730	158/16218	5.771180445202456e-4	0.015071607349202093	0.012101716434787	AKT3/CDH5/CMA1/CCR3/EMP2/ETS1/SASH1/GATA6/GDF2/ANGPT2/GRN/HIF1A/IL1A/CXCR2/AQP1/IL10/ITGB1/ITGB3/MDK/PRKCB/PTGIS/RLN2/TIE1/TLR3/NR2E1/C3/VEGFA/WNT5A/XBP1/SPHK1/KLF4	31
GO:1904018	positive regulation of vasculature development	31/1730	158/16218	5.771180445202456e-4	0.015071607349202093	0.012101716434787	AKT3/CDH5/CMA1/CCR3/EMP2/ETS1/SASH1/GATA6/GDF2/ANGPT2/GRN/HIF1A/IL1A/CXCR2/AQP1/IL10/ITGB1/ITGB3/MDK/PRKCB/PTGIS/RLN2/TIE1/TLR3/NR2E1/C3/VEGFA/WNT5A/XBP1/SPHK1/KLF4	31
GO:0075525	viral translational termination-reinitiation	4/1730	5/16218	5.904231245521798e-4	0.015071607349202093	0.012101716434787	EIF3A/EIF3B/EIF3D/EIF3G	4
GO:0098735	positive regulation of the force of heart contraction	4/1730	5/16218	5.904231245521798e-4	0.015071607349202093	0.012101716434787	MYL2/RYR2/SLC8A1/SLC9A1	4
GO:1900098	regulation of plasma cell differentiation	4/1730	5/16218	5.904231245521798e-4	0.015071607349202093	0.012101716434787	CR1/IL10/BCL6/XBP1	4
GO:1904464	regulation of matrix metallopeptidase secretion	4/1730	5/16218	5.904231245521798e-4	0.015071607349202093	0.012101716434787	CD200/RAP1GDS1/TLR2/TLR4	4
GO:1990773	matrix metallopeptidase secretion	4/1730	5/16218	5.904231245521798e-4	0.015071607349202093	0.012101716434787	CD200/RAP1GDS1/TLR2/TLR4	4
GO:0022612	gland morphogenesis	25/1730	118/16218	5.926318024155844e-4	0.015071607349202093	0.012101716434787	DAG1/EPHA2/PLXND1/GLI3/HGF/IGFBP5/IL6/AREG/LAMA5/MDK/MMP2/NFKB1/PAX6/RARG/SHH/BMP7/TBX2/TNF/TNFAIP3/WNT5A/XBP1/CUL3/CAV3/TP63/NOG	25
GO:0030326	embryonic limb morphogenesis	25/1730	118/16218	5.926318024155844e-4	0.015071607349202093	0.012101716434787	BCL2L11/CREBBP/ECE1/FGF4/GLI3/HOXD10/IHH/MSX1/PBX2/PRRX1/RARB/RARG/SHH/SHOX2/BMP7/TBX2/TBX5/WNT3/WNT5A/WNT7A/GDF5/RECK/TP63/NOG/HAND2	25
GO:0035113	embryonic appendage morphogenesis	25/1730	118/16218	5.926318024155844e-4	0.015071607349202093	0.012101716434787	BCL2L11/CREBBP/ECE1/FGF4/GLI3/HOXD10/IHH/MSX1/PBX2/PRRX1/RARB/RARG/SHH/SHOX2/BMP7/TBX2/TBX5/WNT3/WNT5A/WNT7A/GDF5/RECK/TP63/NOG/HAND2	25
GO:0045664	regulation of neuron differentiation	35/1730	186/16218	5.966103532142886e-4	0.015118405724820863	0.01213929309520716	CSNK1E/ADRA2B/BRINP1/DLX1/FGFR1/ZHX2/ALK/GLI3/GSK3B/ITGB1/MAG/NAP1L2/NBL1/NEUROD1/NOTCH3/PAX6/RELN/PTBP1/RAP1GAP/BCL6/SH3GL3/SHH/SIX3/BMP7/SOX3/SOX11/TBX6/TCF4/NR2E1/TP73/SHOC2/GDF5/NCOA1/ARHGEF2/ZNF536	35
GO:0030216	keratinocyte differentiation	28/1730	138/16218	5.999186316194537e-4	0.015147945448391207	0.012163011956104187	DSP/EPHA2/HOXA7/RBPJ/IL1A/IVL/KRT5/KRT16/KRT82/KRT83/KRT86/ASAH1/NME2/REG3A/PAX6/SPRR2D/SPRR2E/SPRR2F/SPRR2G/SPRR3/ST14/ZFP36L1/TGM1/WNT5A/TP63/AKR1C3/KRT36/ROCK2	28
GO:0014897	striated muscle hypertrophy	19/1730	80/16218	6.063761262513991e-4	0.015216114223803649	0.01221774793552789	GATA6/GSK3A/IGF1/IGFBP5/IL6ST/LMNA/MEF2A/MYH6/PPARG/RAP1GDS1/RYR2/SLC9A1/CSRP3/TCAP/CAV3/CTDP1/HAND2/AKAP6/ROCK2	19
GO:0071300	cellular response to retinoic acid	16/1730	62/16218	6.069228021375713e-4	0.015216114223803649	0.01221774793552789	BRINP1/SNW1/GSK3B/AQP1/ATM/PAX2/PTK7/RARG/TNF/WNT2/WNT3/WNT5A/WNT6/WNT7B/WNT11/HAND2	16
GO:0097720	calcineurin-mediated signaling	13/1730	45/16218	6.092618020929783e-4	0.015220780709531296	0.012221494880741798	CAMTA1/NR5A2/GSK3B/IGF1/NFATC3/PPP3CC/PTBP1/SLC8A2/SLC9A1/TNF/HOMER3/AKAP6/AKAP5	13
GO:0042476	odontogenesis	26/1730	125/16218	6.253170688764174e-4	0.015489464438576716	0.012437233933930505	BCL2L11/CSF3R/CTNNA1/DLX1/FGF4/GATA6/GLI3/ID3/AQP1/AQP5/JAG2/LAMA5/LAMB1/MSX1/NGFR/PAX9/PRKCB/SHH/BMP7/TUFT1/WNT6/AXIN2/TNFSF11/TP63/MMP20/HAND2	26
GO:0042542	response to hydrogen peroxide	22/1730	99/16218	6.265893676708545e-4	0.015489464438576716	0.012437233933930505	NET1/CRK/ERN1/GPX1/HBA2/HSF1/IL6/AQP1/AREG/MMP2/PAX2/PRKAA1/AXL/BNIP3/SOD1/TNFAIP3/TOP2B/TXN/PCGF2/IL18RAP/SPHK1/AIFM1	22
GO:1904035	regulation of epithelial cell apoptotic process	22/1730	99/16218	6.265893676708545e-4	0.015489464438576716	0.012437233933930505	CDH5/CARM1/FGA/FGB/IL4/IL6/ITGB3/JAK2/MDK/NEUROD1/PRKAA1/PRKCI/RB1/ZFP36L1/BTC/TNF/TNFAIP3/WNT11/CAST/AKR1C3/HAND2/CD40LG	22
GO:1902001	fatty acid transmembrane transport	8/1730	20/16218	6.388557144272043e-4	0.015683020489584493	0.012592649371001142	CPT2/AKT1/AKT2/ACSL1/ABCD4/SLC25A20/IRS2/CD36	8
GO:2001044	regulation of integrin-mediated signaling pathway	8/1730	20/16218	6.388557144272043e-4	0.015683020489584493	0.012592649371001142	CTNNA1/EMP2/LAMA2/LAMB1/NID1/BST1/ITGB1BP1/CD63	8
GO:0071453	cellular response to oxygen levels	31/1730	159/16218	6.451536209035927e-4	0.015782823874700348	0.012672786295877165	ENO1/EPAS1/AK4/AKT1/SIRT2/GATA6/HIF1A/RBPJ/AQP1/KCND2/LMNA/MDM4/P4HB/PDK3/PIK3CB/PPARG/PRKAA1/BAD/PTGIS/SLC2A4/SLC9A1/BMP7/BNIP3/ZFP36L1/VEGFA/STC2/CBS/ATP6V0D1/AIFM1/ROCK2/ATP6V1G1	31
GO:0070664	negative regulation of leukocyte proliferation	21/1730	93/16218	6.598313277906556e-4	0.01604251366815132	0.012881303686792241	LILRB4/VSIG4/CR1/FCGR2B/IHH/IL2RA/IL10/IDO1/ATM/NF1/ENPP3/PLA2G2A/PKN1/BCL6/XCL1/SDC4/SHH/SOX11/SPN/TNFAIP3/MAD1L1	21
GO:0006006	glucose metabolic process	35/1730	187/16218	6.603071396650685e-4	0.01604251366815132	0.012881303686792241	ZMPSTE24/MAPK14/DDB1/ENO1/ENO2/AKT1/AKT2/FBP1/G6PC1/GAPDH/GSK3A/FOXA2/ONECUT1/IGF1/IGF2/FOXK2/IRS1/NNMT/OAS1/PDHA1/PDK3/PDK4/PGM1/PRKAA1/BAD/PTPN2/RBP4/SLC25A1/TFF3/TNF/TPI1/SLC25A11/SLC25A12/IRS2/EPM2AIP1	35
GO:0043368	positive T cell selection	12/1730	40/16218	6.73927521889655e-4	0.01630402194137768	0.013091281222340477	IL6/IL6R/IL12RB1/IRF4/PTPN2/PTPRC/SHH/SPN/TNFSF18/SOCS3/CD3G/CD74	12
GO:0002718	regulation of cytokine production involved in immune response	25/1730	119/16218	6.756829460853833e-4	0.01630402194137768	0.013091281222340477	NOD1/MALT1/LILRB4/CLC/APOA2/IL1R1/IL4/IL6/IL10/IRF5/AXL/BCL6/XCL1/SLAMF1/TLR3/TLR4/TNF/TNFSF4/WNT5A/LAPTM5/SLC7A5/DDX21/MAPKAPK2/CD36/CD74	25
GO:0001890	placenta development	29/1730	146/16218	6.95006908957814e-4	0.016713261382080766	0.013419879198028969	ADA/TRIM28/PLAC1/MAPK14/EPAS1/AKT1/ETV2/HIF1A/BIRC2/IGF2/RBPJ/IL10/CITED1/PKD1/PPARG/PRDM1/BMP7/SOD1/SOX15/ST14/ZFP36L1/STK3/WNT2/WNT7B/STC2/NCOA1/ALKBH1/SOCS3/DEDD	29
GO:0055006	cardiac cell development	19/1730	81/16218	7.143126253794935e-4	0.01711928902180684	0.013745898264662295	ZMPSTE24/OBSL1/GSK3A/IGF1/LMNA/MEF2A/MYH6/MYL2/PDGFRB/SHOX2/SLC8A1/TBX5/VEGFA/CSRP3/TCAP/CAV3/TBX18/CTDP1/AKAP6	19
GO:0060043	regulation of cardiac muscle cell proliferation	11/1730	35/16218	7.253199702115289e-4	0.017137972990701425	0.013760900519445065	MAPK14/GATA6/RBPJ/MAPK11/RBP4/TBX2/TBX5/TGFBR1/TP73/WNT2/NOG	11
GO:0002053	positive regulation of mesenchymal cell proliferation	9/1730	25/16218	7.290055110391281e-4	0.017137972990701425	0.013760900519445065	IHH/ARHGAP5/PRRX1/SHH/SHOX2/WNT2/WNT5A/CHRD/IRS2	9
GO:0035994	response to muscle stretch	9/1730	25/16218	7.290055110391281e-4	0.017137972990701425	0.013760900519445065	MAPK14/DMD/NFKB1/RYR2/SLC8A1/SLC9A1/CSRP3/TCAP/CAV3	9
GO:0086064	cell communication by electrical coupling involved in cardiac conduction	9/1730	25/16218	7.290055110391281e-4	0.017137972990701425	0.013760900519445065	HRC/ATP1A1/ATP1B2/PDE4D/PKP2/RYR2/SLC8A1/TBX5/CALM3	9
GO:0030888	regulation of B cell proliferation	16/1730	63/16218	7.341985885217986e-4	0.017137972990701425	0.013760900519445065	ADA/GPR183/EPHB2/FCGR2B/IL4/IL5/IL7/IL10/ATM/PKN1/PTPRC/BCL6/BST1/TLR4/IRS2/CD74	16
GO:0046626	regulation of insulin receptor signaling pathway	16/1730	63/16218	7.341985885217986e-4	0.017137972990701425	0.013760900519445065	FUT7/GRB14/GSK3A/IGF2/IRS1/NCK1/ENPP1/PIP4K2A/PRKAA1/PRKCB/PTPN1/PTPN2/PTPRE/SOCS1/SOCS3/NR1H4	16
