GO_term	median_diff	p_value	statistic	p_adj	auroc	norm_auroc
defense response to fungus	0.25399816327965047	0.03365723149475694	104	0.2916770358471577	1	1
defense response to protozoan	0	0.06810012012133339	84	0.3681002615205684	0.8076923076923077	0.6153846153846154
defense response to tumor cell	-0.030436258828573648	0.7949432107135999	71	0.9256713619313073	0.6826923076923077	0.3653846153846154
defense response to virus	0.0946790856056916	0.4494879643868116	80	0.7515121831374869	0.7692307692307693	0.5384615384615385
demethylation	0.27474838683412045	0.36049718718873514	80.5	0.6907598172113854	0.7740384615384616	0.5480769230769231
dendrite development	0.35714855856517136	0.3406124980820667	83	0.6813520429743094	0.7980769230769231	0.5961538461538463
dendrite morphogenesis	0	0.97394748478714	67	0.9969972839950593	0.6442307692307693	0.28846153846153855
dendritic cell chemotaxis	0.6106543775687258	0.1567453615681987	91.5	0.4987367628454364	0.8798076923076923	0.7596153846153846
dendritic cell differentiation	-0.3379914121073799	0.8611156941701105	62.5	0.9547577977743028	0.6009615384615384	0.20192307692307687
dendritic cell migration	0.6106543775687258	0.1567453615681987	91.5	0.4987367628454364	0.8798076923076923	0.7596153846153846
dendritic spine development	0	0.686656780631125	59	0.8801482587296183	0.5673076923076923	0.13461538461538458
