Pathway	Direction	Technology	SquaredDeviation
metanephric cortical collecting duct development	Upregulated	RNAseq	0
metanephric descending thin limb development	Upregulated	Microarray	0
metanephric descending thin limb development	Upregulated	RNAseq	0
metanephric distal convoluted tubule development	Upregulated	Microarray	0
metanephric distal convoluted tubule development	Upregulated	RNAseq	0
metanephric distal tubule development	Upregulated	Microarray	0
metanephric distal tubule development	Upregulated	RNAseq	0
metanephric distal tubule morphogenesis	Upregulated	Microarray	0
metanephric distal tubule morphogenesis	Upregulated	RNAseq	0
metanephric epithelium development	Upregulated	Microarray	0
metanephric epithelium development	Upregulated	RNAseq	0
metanephric glomerular basement membrane development	Upregulated	Microarray	0
metanephric glomerular basement membrane development	Upregulated	RNAseq	0
metanephric glomerular capillary formation	Upregulated	Microarray	0
metanephric glomerular capillary formation	Upregulated	RNAseq	0
metanephric glomerular epithelial cell development	Upregulated	Microarray	0
metanephric glomerular epithelial cell development	Upregulated	RNAseq	0
metanephric glomerular epithelial cell differentiation	Upregulated	Microarray	0
metanephric glomerular epithelial cell differentiation	Upregulated	RNAseq	0
metanephric glomerular epithelium development	Upregulated	Microarray	0
metanephric glomerular epithelium development	Upregulated	RNAseq	0
metanephric glomerular mesangial cell development	Upregulated	Microarray	0
metanephric glomerular mesangial cell development	Upregulated	RNAseq	0
metanephric glomerular mesangial cell differentiation	Upregulated	Microarray	0
metanephric glomerular mesangial cell differentiation	Upregulated	RNAseq	0
metanephric glomerular mesangial cell proliferation involved in metanephros development	Upregulated	Microarray	0
metanephric glomerular mesangial cell proliferation involved in metanephros development	Upregulated	RNAseq	0
metanephric glomerular mesangium development	Upregulated	Microarray	0
metanephric glomerular mesangium development	Upregulated	RNAseq	0
metanephric glomerulus development	Upregulated	Microarray	0
metanephric glomerulus development	Upregulated	RNAseq	0
metanephric glomerulus morphogenesis	Upregulated	Microarray	0
metanephric glomerulus morphogenesis	Upregulated	RNAseq	0
metanephric glomerulus vasculature development	Upregulated	Microarray	0
metanephric glomerulus vasculature development	Upregulated	RNAseq	0
metanephric glomerulus vasculature morphogenesis	Upregulated	Microarray	0
metanephric glomerulus vasculature morphogenesis	Upregulated	RNAseq	0
metanephric interstitial fibroblast development	Upregulated	Microarray	0
metanephric interstitial fibroblast development	Upregulated	RNAseq	0
metanephric interstitial fibroblast differentiation	Upregulated	Microarray	0
metanephric interstitial fibroblast differentiation	Upregulated	RNAseq	0
metanephric juxtaglomerular apparatus development	Upregulated	Microarray	0
metanephric juxtaglomerular apparatus development	Upregulated	RNAseq	0
metanephric loop of Henle development	Upregulated	Microarray	0
metanephric loop of Henle development	Upregulated	RNAseq	0
metanephric macula densa development	Upregulated	Microarray	0
metanephric macula densa development	Upregulated	RNAseq	0
metanephric mesangial cell differentiation	Upregulated	Microarray	0
metanephric mesangial cell differentiation	Upregulated	RNAseq	0
metanephric mesenchymal cell differentiation	Upregulated	Microarray	0
metanephric mesenchymal cell differentiation	Upregulated	RNAseq	0
metanephric mesenchymal cell migration	Upregulated	Microarray	0
metanephric mesenchymal cell migration	Upregulated	RNAseq	0
metanephric mesenchymal cell proliferation involved in metanephros development	Upregulated	Microarray	0
metanephric mesenchymal cell proliferation involved in metanephros development	Upregulated	RNAseq	0
metanephric mesenchyme development	Upregulated	Microarray	0
metanephric mesenchyme development	Upregulated	RNAseq	0
metanephric mesenchyme morphogenesis	Upregulated	Microarray	0
metanephric mesenchyme morphogenesis	Upregulated	RNAseq	0
metanephric nephron development	Upregulated	Microarray	0
metanephric nephron development	Upregulated	RNAseq	0
metanephric nephron epithelium development	Upregulated	Microarray	0
metanephric nephron epithelium development	Upregulated	RNAseq	0
metanephric nephron morphogenesis	Upregulated	Microarray	0
metanephric nephron morphogenesis	Upregulated	RNAseq	0
metanephric nephron tubule development	Upregulated	Microarray	0
metanephric nephron tubule development	Upregulated	RNAseq	0
metanephric nephron tubule epithelial cell differentiation	Upregulated	Microarray	0
metanephric nephron tubule epithelial cell differentiation	Upregulated	RNAseq	0
metanephric nephron tubule formation	Upregulated	Microarray	0
metanephric nephron tubule formation	Upregulated	RNAseq	0
metanephric nephron tubule morphogenesis	Upregulated	Microarray	0
metanephric nephron tubule morphogenesis	Upregulated	RNAseq	0
metanephric part of ureteric bud development	Upregulated	Microarray	0
metanephric part of ureteric bud development	Upregulated	RNAseq	0
metanephric podocyte development	Upregulated	Microarray	0
metanephric podocyte development	Upregulated	RNAseq	0
metanephric podocyte differentiation	Upregulated	Microarray	0
metanephric podocyte differentiation	Upregulated	RNAseq	0
metanephric proximal convoluted tubule development	Upregulated	Microarray	0
metanephric proximal convoluted tubule development	Upregulated	RNAseq	0
metanephric proximal convoluted tubule segment 2 development	Upregulated	Microarray	0
metanephric proximal convoluted tubule segment 2 development	Upregulated	RNAseq	0
metanephric proximal straight tubule development	Upregulated	Microarray	0
metanephric proximal straight tubule development	Upregulated	RNAseq	0
metanephric proximal tubule development	Upregulated	Microarray	0
metanephric proximal tubule development	Upregulated	RNAseq	0
metanephric renal vesicle formation	Upregulated	Microarray	0
metanephric renal vesicle formation	Upregulated	RNAseq	0
metanephric renal vesicle morphogenesis	Upregulated	Microarray	0
metanephric renal vesicle morphogenesis	Upregulated	RNAseq	0
metanephric smooth muscle tissue development	Upregulated	Microarray	0
metanephric smooth muscle tissue development	Upregulated	RNAseq	0
metanephric thick ascending limb development	Upregulated	Microarray	0
metanephric thick ascending limb development	Upregulated	RNAseq	0
metanephric tubule development	Upregulated	Microarray	0
metanephric tubule development	Upregulated	RNAseq	0
metanephric tubule formation	Upregulated	Microarray	0
metanephric tubule formation	Upregulated	RNAseq	0
metanephric tubule morphogenesis	Upregulated	Microarray	0
metanephric tubule morphogenesis	Upregulated	RNAseq	0
metanephros development	Upregulated	RNAseq	0
metanephros morphogenesis	Upregulated	RNAseq	0
metaphase/anaphase transition of cell cycle	Upregulated	RNAseq	0
metaphase/anaphase transition of meiosis I	Upregulated	Microarray	0
metaphase/anaphase transition of meiosis I	Upregulated	RNAseq	0
metaphase/anaphase transition of meiotic cell cycle	Upregulated	Microarray	0
metaphase/anaphase transition of meiotic cell cycle	Upregulated	RNAseq	0
metaphase/anaphase transition of mitotic cell cycle	Upregulated	Microarray	0
metaphase/anaphase transition of mitotic cell cycle	Upregulated	RNAseq	0
metencephalon development	Upregulated	Microarray	0
metencephalon development	Upregulated	RNAseq	0
methionine biosynthetic process	Upregulated	RNAseq	0
methionine catabolic process	Upregulated	Microarray	0
methionine catabolic process	Upregulated	RNAseq	0
methionine metabolic process	Upregulated	RNAseq	0
methionine transport	Upregulated	Microarray	0
methionine transport	Upregulated	RNAseq	0
methionyl-tRNA aminoacylation	Upregulated	Microarray	0
methionyl-tRNA aminoacylation	Upregulated	RNAseq	0
methotrexate transport	Upregulated	Microarray	0
methotrexate transport	Upregulated	RNAseq	0
methyl-branched fatty acid metabolic process	Upregulated	Microarray	0
methyl-branched fatty acid metabolic process	Upregulated	RNAseq	0
methylammonium transmembrane transport	Upregulated	Microarray	0
methylammonium transmembrane transport	Upregulated	RNAseq	0
methylammonium transport	Upregulated	Microarray	0
methylammonium transport	Upregulated	RNAseq	0
methylation	Upregulated	Microarray	0
methylation	Upregulated	RNAseq	0
methylglyoxal biosynthetic process	Upregulated	Microarray	0
methylglyoxal biosynthetic process	Upregulated	RNAseq	0
methylglyoxal catabolic process	Upregulated	Microarray	0
methylglyoxal catabolic process	Upregulated	RNAseq	0
methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione	Upregulated	Microarray	0
methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione	Upregulated	RNAseq	0
methylglyoxal catabolic process to lactate	Upregulated	Microarray	0
methylglyoxal catabolic process to lactate	Upregulated	RNAseq	0
methylglyoxal metabolic process	Upregulated	Microarray	0
methylglyoxal metabolic process	Upregulated	RNAseq	0
methylguanosine-cap decapping	Upregulated	Microarray	0
mevalonate transport	Upregulated	Microarray	0
mevalonate transport	Upregulated	RNAseq	0
miRNA transcription	Upregulated	Microarray	0
miRNA transcription	Upregulated	RNAseq	0
miRNA transport	Upregulated	Microarray	0
miRNA transport	Upregulated	RNAseq	0
miRNA-mediated gene silencing by inhibition of translation	Upregulated	RNAseq	0
miRNA-mediated gene silencing by mRNA deadenylation	Upregulated	Microarray	0
miRNA-mediated gene silencing by mRNA deadenylation	Upregulated	RNAseq	0
miRNA-mediated gene silencing by mRNA destabilization	Upregulated	Microarray	0
miRNA-mediated gene silencing by mRNA destabilization	Upregulated	RNAseq	0
microfibril assembly	Upregulated	Microarray	0
microfibril assembly	Upregulated	RNAseq	0
microglia development	Upregulated	Microarray	0
microglia development	Upregulated	RNAseq	0
microglia differentiation	Upregulated	Microarray	0
microglia differentiation	Upregulated	RNAseq	0
microglial cell activation	Upregulated	Microarray	0
microglial cell activation involved in immune response	Upregulated	Microarray	0
microglial cell activation involved in immune response	Upregulated	RNAseq	0
microglial cell mediated cytotoxicity	Upregulated	Microarray	0
microglial cell mediated cytotoxicity	Upregulated	RNAseq	0
microglial cell migration	Upregulated	Microarray	0
microglial cell migration	Upregulated	RNAseq	0
microspike assembly	Upregulated	Microarray	0
microspike assembly	Upregulated	RNAseq	0
microtubule anchoring at centrosome	Upregulated	Microarray	0
microtubule anchoring at microtubule organizing center	Upregulated	Microarray	0
microtubule cytoskeleton organization	Upregulated	Microarray	0
microtubule cytoskeleton organization	Upregulated	RNAseq	0
microtubule cytoskeleton organization involved in establishment of planar polarity	Upregulated	Microarray	0
microtubule cytoskeleton organization involved in establishment of planar polarity	Upregulated	RNAseq	0
microtubule cytoskeleton organization involved in homologous chromosome segregation	Upregulated	Microarray	0
microtubule cytoskeleton organization involved in homologous chromosome segregation	Upregulated	RNAseq	0
microtubule depolymerization	Upregulated	RNAseq	0
microtubule nucleation by interphase microtubule organizing center	Upregulated	Microarray	0
microtubule nucleation by interphase microtubule organizing center	Upregulated	RNAseq	0
microtubule nucleation by microtubule organizing center	Upregulated	Microarray	0
microtubule nucleation by microtubule organizing center	Upregulated	RNAseq	0
microtubule plus-end directed mitotic chromosome migration	Upregulated	Microarray	0
microtubule plus-end directed mitotic chromosome migration	Upregulated	RNAseq	0
microtubule severing	Upregulated	Microarray	0
microtubule severing	Upregulated	RNAseq	0
microtubule sliding	Upregulated	Microarray	0
microtubule sliding	Upregulated	RNAseq	0
microtubule-based movement	Upregulated	Microarray	0
microtubule-based movement	Upregulated	RNAseq	0
microtubule-based peroxisome localization	Upregulated	Microarray	0
microtubule-based peroxisome localization	Upregulated	RNAseq	0
microtubule-based process	Upregulated	Microarray	0
microtubule-based process	Upregulated	RNAseq	0
microtubule-based protein transport	Upregulated	Microarray	0
microtubule-based transport	Upregulated	Microarray	0
microtubule-based transport	Upregulated	RNAseq	0
microtubule-dependent intracellular transport of viral material	Upregulated	Microarray	0
microtubule-dependent intracellular transport of viral material	Upregulated	RNAseq	0
microtubule-dependent intracellular transport of viral material towards nucleus	Upregulated	Microarray	0
microtubule-dependent intracellular transport of viral material towards nucleus	Upregulated	RNAseq	0
microvillar actin bundle assembly	Upregulated	Microarray	0
microvillar actin bundle assembly	Upregulated	RNAseq	0
midbrain morphogenesis	Upregulated	Microarray	0
midbrain morphogenesis	Upregulated	RNAseq	0
midbrain-hindbrain boundary development	Upregulated	Microarray	0
midbrain-hindbrain boundary development	Upregulated	RNAseq	0
midbrain-hindbrain boundary initiation	Upregulated	Microarray	0
midbrain-hindbrain boundary initiation	Upregulated	RNAseq	0
midbrain-hindbrain boundary maturation	Upregulated	Microarray	0
midbrain-hindbrain boundary maturation	Upregulated	RNAseq	0
midbrain-hindbrain boundary maturation during brain development	Upregulated	Microarray	0
midbrain-hindbrain boundary maturation during brain development	Upregulated	RNAseq	0
midbrain-hindbrain boundary morphogenesis	Upregulated	Microarray	0
midbrain-hindbrain boundary morphogenesis	Upregulated	RNAseq	0
middle ear morphogenesis	Upregulated	RNAseq	0
midgut development	Upregulated	Microarray	0
midgut development	Upregulated	RNAseq	0
migracytosis	Upregulated	Microarray	0
migracytosis	Upregulated	RNAseq	0
mineralocorticoid receptor signaling pathway	Upregulated	Microarray	0
mineralocorticoid receptor signaling pathway	Upregulated	RNAseq	0
mineralocorticoid secretion	Upregulated	Microarray	0
mineralocorticoid secretion	Upregulated	RNAseq	0
