Pathway	Direction	Technology	SquaredDeviation
ESCRT III complex assembly	Downregulated	RNAseq	0
ESCRT III complex disassembly	Downregulated	Microarray	0
ESCRT III complex disassembly	Downregulated	RNAseq	0
ESCRT complex assembly	Downregulated	Microarray	0
ESCRT complex assembly	Downregulated	RNAseq	0
ESCRT complex disassembly	Downregulated	Microarray	0
ESCRT complex disassembly	Downregulated	RNAseq	0
FAD biosynthetic process	Downregulated	Microarray	0
FAD biosynthetic process	Downregulated	RNAseq	0
FAD metabolic process	Downregulated	Microarray	0
FAD metabolic process	Downregulated	RNAseq	0
FAD transmembrane transport	Downregulated	Microarray	0
FAD transmembrane transport	Downregulated	RNAseq	0
FAD transport	Downregulated	Microarray	0
FAD transport	Downregulated	RNAseq	0
FMN biosynthetic process	Downregulated	Microarray	0
FMN biosynthetic process	Downregulated	RNAseq	0
FMN metabolic process	Downregulated	Microarray	0
FMN metabolic process	Downregulated	RNAseq	0
Factor XII activation	Downregulated	Microarray	0
Factor XII activation	Downregulated	RNAseq	0
Fas signaling pathway	Downregulated	Microarray	0
Fas signaling pathway	Downregulated	RNAseq	0
FasL biosynthetic process	Downregulated	Microarray	0
FasL biosynthetic process	Downregulated	RNAseq	0
Fc receptor mediated inhibitory signaling pathway	Downregulated	Microarray	0
Fc receptor mediated inhibitory signaling pathway	Downregulated	RNAseq	0
G protein-coupled adenosine receptor signaling pathway	Downregulated	Microarray	0
G protein-coupled adenosine receptor signaling pathway	Downregulated	RNAseq	0
G protein-coupled opioid receptor signaling pathway	Downregulated	Microarray	0
G protein-coupled opioid receptor signaling pathway	Downregulated	RNAseq	0
G protein-coupled purinergic nucleotide receptor signaling pathway	Downregulated	Microarray	0
G protein-coupled purinergic nucleotide receptor signaling pathway	Downregulated	RNAseq	0
G protein-coupled purinergic receptor signaling pathway	Downregulated	Microarray	0
G protein-coupled purinergic receptor signaling pathway	Downregulated	RNAseq	0
G protein-coupled receptor catabolic process	Downregulated	Microarray	0
G protein-coupled receptor catabolic process	Downregulated	RNAseq	0
G protein-coupled receptor signaling pathway	Downregulated	Microarray	0
G protein-coupled receptor signaling pathway	Downregulated	RNAseq	0
G protein-coupled receptor signaling pathway coupled to cGMP nucleotide second messenger	Downregulated	Microarray	0
G protein-coupled receptor signaling pathway coupled to cGMP nucleotide second messenger	Downregulated	RNAseq	0
G protein-coupled receptor signaling pathway involved in heart process	Downregulated	Microarray	0
G protein-coupled receptor signaling pathway involved in heart process	Downregulated	RNAseq	0
G-quadruplex DNA formation	Downregulated	Microarray	0
G-quadruplex DNA formation	Downregulated	RNAseq	0
G-quadruplex DNA unwinding	Downregulated	Microarray	0
G-quadruplex DNA unwinding	Downregulated	RNAseq	0
G0 to G1 transition	Downregulated	Microarray	0
G0 to G1 transition	Downregulated	RNAseq	0
G1 phase	Downregulated	Microarray	0
G1 phase	Downregulated	RNAseq	0
G1 to G0 transition involved in cell differentiation	Downregulated	Microarray	0
G1/S transition of mitotic cell cycle	Downregulated	Microarray	0
G1/S transition of mitotic cell cycle	Downregulated	RNAseq	0
G2/MI transition of meiotic cell cycle	Downregulated	Microarray	0
G2/MI transition of meiotic cell cycle	Downregulated	RNAseq	0
GABAergic neuron differentiation	Downregulated	RNAseq	0
GABAergic neuron differentiation in basal ganglia	Downregulated	Microarray	0
GABAergic neuron differentiation in basal ganglia	Downregulated	RNAseq	0
GCN2-mediated signaling	Downregulated	Microarray	0
GCN2-mediated signaling	Downregulated	RNAseq	0
GDP catabolic process	Downregulated	Microarray	0
GDP catabolic process	Downregulated	RNAseq	0
GDP metabolic process	Downregulated	RNAseq	0
GDP phosphorylation	Downregulated	Microarray	0
GDP phosphorylation	Downregulated	RNAseq	0
GDP-L-fucose biosynthetic process	Downregulated	Microarray	0
GDP-L-fucose biosynthetic process	Downregulated	RNAseq	0
GDP-L-fucose metabolic process	Downregulated	Microarray	0
GDP-L-fucose metabolic process	Downregulated	RNAseq	0
GDP-L-fucose salvage	Downregulated	Microarray	0
GDP-L-fucose salvage	Downregulated	RNAseq	0
GDP-fucose import into Golgi lumen	Downregulated	Microarray	0
GDP-fucose import into Golgi lumen	Downregulated	RNAseq	0
GDP-fucose transmembrane transport	Downregulated	Microarray	0
GDP-fucose transmembrane transport	Downregulated	RNAseq	0
GDP-mannose biosynthetic process	Downregulated	Microarray	0
GDP-mannose biosynthetic process	Downregulated	RNAseq	0
GDP-mannose metabolic process	Downregulated	RNAseq	0
GMP biosynthetic process	Downregulated	Microarray	0
GMP biosynthetic process	Downregulated	RNAseq	0
GMP catabolic process	Downregulated	Microarray	0
GMP catabolic process	Downregulated	RNAseq	0
GMP metabolic process	Downregulated	Microarray	0
GMP metabolic process	Downregulated	RNAseq	0
GMP salvage	Downregulated	Microarray	0
GMP salvage	Downregulated	RNAseq	0
GPI anchor release	Downregulated	Microarray	0
GPI anchor release	Downregulated	RNAseq	0
GTP biosynthetic process	Downregulated	Microarray	0
GTP biosynthetic process	Downregulated	RNAseq	0
Golgi apparatus mannose trimming	Downregulated	Microarray	0
Golgi apparatus mannose trimming	Downregulated	RNAseq	0
Golgi calcium ion homeostasis	Downregulated	Microarray	0
Golgi calcium ion homeostasis	Downregulated	RNAseq	0
Golgi calcium ion transport	Downregulated	Microarray	0
Golgi calcium ion transport	Downregulated	RNAseq	0
Golgi disassembly	Downregulated	RNAseq	0
Golgi localization	Downregulated	RNAseq	0
Golgi lumen acidification	Downregulated	Microarray	0
Golgi lumen acidification	Downregulated	RNAseq	0
Golgi reassembly	Downregulated	Microarray	0
Golgi reassembly	Downregulated	RNAseq	0
Golgi to secretory granule transport	Downregulated	Microarray	0
Golgi to secretory granule transport	Downregulated	RNAseq	0
Golgi transport vesicle coating	Downregulated	RNAseq	0
Golgi vesicle docking	Downregulated	Microarray	0
Golgi vesicle docking	Downregulated	RNAseq	0
Golgi vesicle fusion to target membrane	Downregulated	Microarray	0
Golgi vesicle fusion to target membrane	Downregulated	RNAseq	0
Golgi vesicle prefusion complex stabilization	Downregulated	Microarray	0
Golgi vesicle prefusion complex stabilization	Downregulated	RNAseq	0
Golgi vesicle transport	Downregulated	Microarray	0
Golgi vesicle transport	Downregulated	RNAseq	0
HRI-mediated signaling	Downregulated	Microarray	0
HRI-mediated signaling	Downregulated	RNAseq	0
Harderian gland development	Downregulated	Microarray	0
Harderian gland development	Downregulated	RNAseq	0
His-Purkinje system cell differentiation	Downregulated	Microarray	0
His-Purkinje system cell differentiation	Downregulated	RNAseq	0
His-Purkinje system development	Downregulated	Microarray	0
His-Purkinje system development	Downregulated	RNAseq	0
Hsp90 deacetylation	Downregulated	Microarray	0
Hsp90 deacetylation	Downregulated	RNAseq	0
I-kappaB kinase/NF-kappaB signaling	Downregulated	Microarray	0
I-kappaB kinase/NF-kappaB signaling	Downregulated	RNAseq	0
I-kappaB phosphorylation	Downregulated	RNAseq	0
IDP catabolic process	Downregulated	Microarray	0
IDP catabolic process	Downregulated	RNAseq	0
IDP metabolic process	Downregulated	Microarray	0
IDP metabolic process	Downregulated	RNAseq	0
IMP biosynthetic process	Downregulated	Microarray	0
IMP biosynthetic process	Downregulated	RNAseq	0
IMP salvage	Downregulated	Microarray	0
IMP salvage	Downregulated	RNAseq	0
IP-10 production	Downregulated	Microarray	0
IP-10 production	Downregulated	RNAseq	0
IRE1-mediated unfolded protein response	Downregulated	RNAseq	0
IRES-dependent translational initiation of linear mRNA	Downregulated	Microarray	0
IRES-dependent translational initiation of linear mRNA	Downregulated	RNAseq	0
IRES-dependent viral translational initiation	Downregulated	RNAseq	0
ISG15-protein conjugation	Downregulated	Microarray	0
ISG15-protein conjugation	Downregulated	RNAseq	0
ITP catabolic process	Downregulated	Microarray	0
ITP catabolic process	Downregulated	RNAseq	0
ITP metabolic process	Downregulated	Microarray	0
ITP metabolic process	Downregulated	RNAseq	0
IgG immunoglobulin transcytosis in epithelial cells mediated by FcRn immunoglobulin receptor	Downregulated	Microarray	0
IgG immunoglobulin transcytosis in epithelial cells mediated by FcRn immunoglobulin receptor	Downregulated	RNAseq	0
JUN phosphorylation	Downregulated	Microarray	0
JUN phosphorylation	Downregulated	RNAseq	0
Kit signaling pathway	Downregulated	Microarray	0
Kit signaling pathway	Downregulated	RNAseq	0
Kupffer's vesicle development	Downregulated	Microarray	0
Kupffer's vesicle development	Downregulated	RNAseq	0
L-alanine catabolic process	Downregulated	Microarray	0
L-alanine catabolic process	Downregulated	RNAseq	0
L-alanine catabolic process, by transamination	Downregulated	Microarray	0
L-alanine catabolic process, by transamination	Downregulated	RNAseq	0
L-alanine import across plasma membrane	Downregulated	Microarray	0
L-alanine import across plasma membrane	Downregulated	RNAseq	0
L-alanine metabolic process	Downregulated	Microarray	0
L-alanine metabolic process	Downregulated	RNAseq	0
L-alanine transmembrane transport	Downregulated	Microarray	0
L-alanine transport	Downregulated	Microarray	0
L-arabinose metabolic process	Downregulated	Microarray	0
L-arabinose metabolic process	Downregulated	RNAseq	0
L-ascorbic acid biosynthetic process	Downregulated	Microarray	0
L-ascorbic acid biosynthetic process	Downregulated	RNAseq	0
L-ascorbic acid metabolic process	Downregulated	RNAseq	0
L-ascorbic acid transmembrane transport	Downregulated	Microarray	0
L-ascorbic acid transmembrane transport	Downregulated	RNAseq	0
L-asparagine biosynthetic process	Downregulated	Microarray	0
L-asparagine biosynthetic process	Downregulated	RNAseq	0
L-asparagine import across plasma membrane	Downregulated	Microarray	0
L-asparagine import across plasma membrane	Downregulated	RNAseq	0
L-asparagine metabolic process	Downregulated	Microarray	0
L-asparagine metabolic process	Downregulated	RNAseq	0
L-aspartate import across plasma membrane	Downregulated	RNAseq	0
L-aspartate transmembrane transport	Downregulated	RNAseq	0
L-cysteine catabolic process	Downregulated	Microarray	0
L-cysteine catabolic process	Downregulated	RNAseq	0
L-cysteine catabolic process to hypotaurine	Downregulated	Microarray	0
L-cysteine catabolic process to hypotaurine	Downregulated	RNAseq	0
L-cysteine catabolic process to taurine	Downregulated	Microarray	0
L-cysteine catabolic process to taurine	Downregulated	RNAseq	0
L-cysteine metabolic process	Downregulated	Microarray	0
L-cysteine metabolic process	Downregulated	RNAseq	0
L-cystine transport	Downregulated	Microarray	0
L-cystine transport	Downregulated	RNAseq	0
L-dopa biosynthetic process	Downregulated	Microarray	0
L-dopa biosynthetic process	Downregulated	RNAseq	0
L-dopa metabolic process	Downregulated	Microarray	0
L-dopa metabolic process	Downregulated	RNAseq	0
L-fucose catabolic process	Downregulated	Microarray	0
L-fucose catabolic process	Downregulated	RNAseq	0
L-fucose metabolic process	Downregulated	Microarray	0
L-fucose metabolic process	Downregulated	RNAseq	0
L-glutamate import	Downregulated	RNAseq	0
L-glutamate import across plasma membrane	Downregulated	RNAseq	0
L-glutamate transmembrane transport	Downregulated	RNAseq	0
L-glutamine import across plasma membrane	Downregulated	Microarray	0
L-glutamine import across plasma membrane	Downregulated	RNAseq	0
L-histidine import across plasma membrane	Downregulated	Microarray	0
L-histidine import across plasma membrane	Downregulated	RNAseq	0
L-histidine transmembrane export from vacuole	Downregulated	Microarray	0
L-histidine transmembrane export from vacuole	Downregulated	RNAseq	0
L-histidine transmembrane transport	Downregulated	Microarray	0
L-histidine transmembrane transport	Downregulated	RNAseq	0
L-histidine transport	Downregulated	Microarray	0
L-histidine transport	Downregulated	RNAseq	0
L-isoleucine import across plasma membrane	Downregulated	Microarray	0
L-isoleucine import across plasma membrane	Downregulated	RNAseq	0
L-kynurenine catabolic process	Downregulated	Microarray	0
L-kynurenine catabolic process	Downregulated	RNAseq	0
L-kynurenine metabolic process	Downregulated	Microarray	0
L-kynurenine metabolic process	Downregulated	RNAseq	0
L-kynurenine transmembrane transport	Downregulated	Microarray	0
L-kynurenine transmembrane transport	Downregulated	RNAseq	0
L-leucine import across plasma membrane	Downregulated	Microarray	0
L-lysine catabolic process	Downregulated	Microarray	0
L-lysine catabolic process	Downregulated	RNAseq	0
L-lysine catabolic process to acetyl-CoA	Downregulated	Microarray	0
L-lysine catabolic process to acetyl-CoA	Downregulated	RNAseq	0
L-lysine catabolic process to acetyl-CoA via L-pipecolate	Downregulated	Microarray	0
L-lysine catabolic process to acetyl-CoA via L-pipecolate	Downregulated	RNAseq	0
L-lysine catabolic process to acetyl-CoA via saccharopine	Downregulated	Microarray	0
L-lysine catabolic process to acetyl-CoA via saccharopine	Downregulated	RNAseq	0
L-lysine import across plasma membrane	Downregulated	Microarray	0
L-lysine import across plasma membrane	Downregulated	RNAseq	0
L-lysine metabolic process	Downregulated	Microarray	0
L-lysine metabolic process	Downregulated	RNAseq	0
L-methionine biosynthetic process	Downregulated	Microarray	0
L-methionine biosynthetic process	Downregulated	RNAseq	0
L-methionine salvage	Downregulated	Microarray	0
L-methionine salvage	Downregulated	RNAseq	0
L-methionine salvage from S-adenosylmethionine	Downregulated	Microarray	0
L-methionine salvage from S-adenosylmethionine	Downregulated	RNAseq	0
L-methionine salvage from methylthioadenosine	Downregulated	Microarray	0
L-methionine salvage from methylthioadenosine	Downregulated	RNAseq	0
L-methylmalonyl-CoA metabolic process	Downregulated	Microarray	0
L-methylmalonyl-CoA metabolic process	Downregulated	RNAseq	0
L-ornithine import across plasma membrane	Downregulated	Microarray	0
L-ornithine import across plasma membrane	Downregulated	RNAseq	0
L-phenylalanine catabolic process	Downregulated	Microarray	0
L-phenylalanine catabolic process	Downregulated	RNAseq	0
L-phenylalanine metabolic process	Downregulated	Microarray	0
L-phenylalanine metabolic process	Downregulated	RNAseq	0
L-proline import across plasma membrane	Downregulated	Microarray	0
L-proline import across plasma membrane	Downregulated	RNAseq	0
L-proline transmembrane transport	Downregulated	Microarray	0
L-proline transmembrane transport	Downregulated	RNAseq	0
L-serine biosynthetic process	Downregulated	Microarray	0
L-serine biosynthetic process	Downregulated	RNAseq	0
L-serine import across plasma membrane	Downregulated	Microarray	0
L-serine import across plasma membrane	Downregulated	RNAseq	0
L-serine transport	Downregulated	Microarray	0
L-serine transport	Downregulated	RNAseq	0
L-threonine catabolic process to glycine	Downregulated	Microarray	0
L-threonine catabolic process to glycine	Downregulated	RNAseq	0
L-tryptophan transmembrane transport	Downregulated	Microarray	0
L-tryptophan transmembrane transport	Downregulated	RNAseq	0
L-valine transmembrane transport	Downregulated	Microarray	0
