title	geo_accession	status	submission_date	last_update_date	type	channel_count	source_name_ch1	organism_ch1	characteristics_ch1	characteristics_ch1.1	characteristics_ch1.2	molecule_ch1	extract_protocol_ch1	extract_protocol_ch1.1	taxid_ch1	description	data_processing	data_processing.1	data_processing.2	data_processing.3	data_processing.4	platform_id	contact_name	contact_institute	contact_address	contact_city	contact_zip/postal_code	contact_country	data_row_count	instrument_model	library_selection	library_source	library_strategy	relation	relation.1	supplementary_file_1	cell type:ch1	donor_id:ch1	infection:ch1	series_id
Sample_905_NK_Mtb	GSM3071032	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 905	cell type: NK	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	natural killer cells from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813241	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862242	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071032/suppl/GSM3071032_Sample_905_NK_Mtb.txt.gz	NK	905	Mtb	GSE112482
Sample_905_NK_uninf	GSM3071033	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 905	cell type: NK	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	natural killer cells from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813240	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862243	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071033/suppl/GSM3071033_Sample_905_NK_uninf.txt.gz	NK	905	uninf	GSE112482
Sample_905_susp_Mtb	GSM3071034	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 905	cell type: susp	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	whole cell suspension  from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813239	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862244	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071034/suppl/GSM3071034_Sample_905_susp_Mtb.txt.gz	susp	905	Mtb	GSE112482
Sample_905_susp_uninf	GSM3071035	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 905	cell type: susp	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	whole cell suspension from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813279	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862245	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071035/suppl/GSM3071035_Sample_905_susp_uninf.txt.gz	susp	905	uninf	GSE112482
Sample_923_ILC1_Mtb	GSM3071036	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 923	cell type: ILC1	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 1 ILC from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813278	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862246	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071036/suppl/GSM3071036_Sample_923_ILC1_Mtb.txt.gz	ILC1	923	Mtb	GSE112482
Sample_923_ILC1_uninf	GSM3071037	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 923	cell type: ILC1	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 1 ILC from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813277	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862247	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071037/suppl/GSM3071037_Sample_923_ILC1_uninf.txt.gz	ILC1	923	uninf	GSE112482
Sample_923_ILC2_Mtb	GSM3071038	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 923	cell type: ILC2	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 2 ILC from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813276	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862248	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071038/suppl/GSM3071038_Sample_923_ILC2_Mtb.txt.gz	ILC2	923	Mtb	GSE112482
Sample_923_ILC2_uninf	GSM3071039	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 923	cell type: ILC2	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 2 ILC from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813275	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862249	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071039/suppl/GSM3071039_Sample_923_ILC2_uninf.txt.gz	ILC2	923	uninf	GSE112482
Sample_923_ILC3neg_Mtb	GSM3071040	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 923	cell type: ILC3neg	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 3 ILC (NKp44 negative) from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813274	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862250	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071040/suppl/GSM3071040_Sample_923_ILC3neg_Mtb.txt.gz	ILC3neg	923	Mtb	GSE112482
Sample_923_ILC3neg_uninf	GSM3071041	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 923	cell type: ILC3neg	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 3 ILC (NKp44 negative) from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813273	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862251	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071041/suppl/GSM3071041_Sample_923_ILC3neg_uninf.txt.gz	ILC3neg	923	uninf	GSE112482
Sample_923_ILC3pos_Mtb	GSM3071042	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 923	cell type: ILC3pos	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 3 ILC (NKp44 positive) from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813271	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862252	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071042/suppl/GSM3071042_Sample_923_ILC3pos_Mtb.txt.gz	ILC3pos	923	Mtb	GSE112482
Sample_923_ILC3pos_uninf	GSM3071043	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 923	cell type: ILC3pos	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 3 ILC (NKp44 positive) from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813270	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862253	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071043/suppl/GSM3071043_Sample_923_ILC3pos_uninf.txt.gz	ILC3pos	923	uninf	GSE112482
Sample_923_NK_Mtb	GSM3071044	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 923	cell type: NK	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	natural killer cells from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813269	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862254	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071044/suppl/GSM3071044_Sample_923_NK_Mtb.txt.gz	NK	923	Mtb	GSE112482
Sample_923_NK_uninf	GSM3071045	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 923	cell type: NK	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	natural killer cells from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813268	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862255	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071045/suppl/GSM3071045_Sample_923_NK_uninf.txt.gz	NK	923	uninf	GSE112482
Sample_923_susp_Mtb	GSM3071046	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 923	cell type: susp	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	whole cell suspension  from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813267	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862256	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071046/suppl/GSM3071046_Sample_923_susp_Mtb.txt.gz	susp	923	Mtb	GSE112482
Sample_923_susp_uninf	GSM3071047	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 923	cell type: susp	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	whole cell suspension from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813272	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862257	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071047/suppl/GSM3071047_Sample_923_susp_uninf.txt.gz	susp	923	uninf	GSE112482
Sample_944_ILC1_Mtb	GSM3071048	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 944	cell type: ILC1	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 1 ILC from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813266	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862258	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071048/suppl/GSM3071048_Sample_944_ILC1_Mtb.txt.gz	ILC1	944	Mtb	GSE112482
Sample_944_ILC1_uninf	GSM3071049	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 944	cell type: ILC1	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 1 ILC from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813265	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862259	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071049/suppl/GSM3071049_Sample_944_ILC1_uninf.txt.gz	ILC1	944	uninf	GSE112482
Sample_944_ILC2_Mtb	GSM3071050	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 944	cell type: ILC2	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 2 ILC from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813264	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862260	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071050/suppl/GSM3071050_Sample_944_ILC2_Mtb.txt.gz	ILC2	944	Mtb	GSE112482
Sample_944_ILC2_uninf	GSM3071051	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 944	cell type: ILC2	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 2 ILC from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813263	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862261	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071051/suppl/GSM3071051_Sample_944_ILC2_uninf.txt.gz	ILC2	944	uninf	GSE112482
Sample_944_ILC3neg_Mtb	GSM3071052	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 944	cell type: ILC3neg	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 3 ILC (NKp44 negative) from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813262	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862262	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071052/suppl/GSM3071052_Sample_944_ILC3neg_Mtb.txt.gz	ILC3neg	944	Mtb	GSE112482
Sample_944_ILC3neg_uninf	GSM3071053	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 944	cell type: ILC3neg	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 3 ILC (NKp44 negative) from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813261	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862263	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071053/suppl/GSM3071053_Sample_944_ILC3neg_uninf.txt.gz	ILC3neg	944	uninf	GSE112482
Sample_944_ILC3pos_Mtb	GSM3071054	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 944	cell type: ILC3pos	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 3 ILC (NKp44 positive) from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813260	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862264	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071054/suppl/GSM3071054_Sample_944_ILC3pos_Mtb.txt.gz	ILC3pos	944	Mtb	GSE112482
