GeneID	GSE84076_MTB_control_blood_dn.tsv	GSE148171_MTB_control_blood_PBMC_dn.tsv	GSE198557_MTB_control_blood_PBMC_dn.tsv	GSE132283_MTB_control_2h_blood_macrophage_dn.tsv	GSE132283_MTB_control_48h_blood_macrophage_dn.tsv	GSE143627_MTB_control_blood_PBMC_macrophage_dn.tsv	GSE148731_MTB_4h_blood_CD14plus_monocyte_derived_macrophages_MF1_dn.tsv	GSE148731_MTB_24h_blood_CD14plus_monocyte_derived_macrophages_MF2_dn.tsv	GSE148731_MTB_24h_blood_CD14plus_monocyte_derived_macrophages_MF1_dn.tsv	GSE174566_MTB_control_blood_PBMC_dn.tsv	GSE193777_MTB_control_blood_dn.tsv	GSE64179_MTB_control_blood_dendritic_cells_dn.tsv	GSE64182_MTB_control_blood_dendritic_cells_dn.tsv	GSE141656_MTB_control_blood_blood_dn.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE183912_MTB_control_blood_marcophages_dn.tsv	GSE211974_MTB_control_blood_THP1_dn.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_dn.tsv
4675	-0.9613406374465576	-0.5914565619746494	-0.021068953490255653	-0.34479872436662906	0	0	-0.34094727187112933	-0.1977014699336776	0	-0.3166048226395331	-0.4314302778876646	0	-0.930071021805817	0	-0.7318704341744113	0	0	-0.3622536649781671	-1.8230318990285244
4676	-0.12972358274622658	-0.12949809785639205	0	0	0	-0.5844908923192017	-0.0220907587281606	-0.2242354595667024	-0.3085962069508989	0	-0.3703975803660751	0	0	-0.003923284796216273	0	0	-0.22046828741330263	0	-0.2719505700781723
4677	0	-0.28500418009515666	0	0	-0.4068081022456081	-0.04644452398961852	-0.04178701616552305	0	-0.06674779769389408	0	0	-0.17257750430835336	-0.2522589662793917	-0.35713128516425136	0	-0.5948102094685668	-0.12067697519353213	0	-0.22676780463437965
4678	-0.1057355495089298	-0.038104027108590434	-0.07017384362848633	-0.09307061113588816	0	-0.7079349518691921	-0.055303789761359225	-0.3115831045158842	0	0	0	-1.058806586388705	-0.8485281520819935	0	-0.17726082674056265	0	0	-0.22986204220747797	-0.10284644983362508
4680	0	0	0	0	-1.972033462043149	0	0	0	0	-2.623485778618427	0	-2.547765493727487	0	0	0	-1.016980762490595	-0.7018416790982117	-0.7314602694758074	-1.3011734570008353
4681	-0.6044942977220213	-1.9211454930752896	-0.7104562846291027	0	0	0	-0.12383708975299312	-0.253117795212856	0	0	-0.35547414755956686	0	0	0	-0.27008874483856726	0	0	0	-1.8138793286107369
4684	0	-0.7788164410685648	-0.4168462932035553	-0.16526300817680756	0	0	0	0	0	0	-0.03462095027683583	0	0	-0.2679478715825898	0	0	0	0	-0.18688900084195775
4685	-0.10172709814310478	0	-0.23558655537049503	-0.015521646879046997	0	0	-2.489044618494668	-0.9934698451445276	0	-1.0206641095905091	-3.263981250897501	0	-1.2335949793921297	-1.7262606241568792	0	-2.148401206692423	0	-0.106654545358019	-1.2973040126301552
4686	-0.08999048405360748	0	0	0	0	-0.19835632222993005	0	0	0	-0.007146416167276597	-0.3442719854879466	0	0	0	-0.07779798761646434	-0.02605824576921353	-0.20002536044574212	-0.1181132248451712	0
4688	0	0	0	0	0	0	0	0	0	0	0	-2.132701172637137	-0.7882709062619626	0	0	-1.1536326076743235	0	0	0
4689	-0.03558878730281627	0	0	-0.1350053780196872	0	0	-0.0032689051082021568	-1.527203890351689	-0.091864524520743	-0.4518967023505428	0	-0.5982623670898665	-0.5932223305939034	-0.8791849360681708	-0.13792624800087305	-0.07964171086961436	-0.05284944653288001	0	-1.7894636686303889
4690	-0.11665061358508294	0	0	0	0	0	0	-0.4232726900235729	0	-0.21014612525719287	-0.1487229750320438	0	-0.5529446027079546	0	0	-0.7643955489361458	0	0	0
4692	0	-0.41431862528938906	0	0	0	0	-0.006409978036916386	-0.4668687621803652	-0.17123892131138072	-0.5691866592532852	-0.770264744236464	-0.7500858399602034	0	-0.17227133446618045	-0.3309867591821085	-0.9315883615031892	0	0	-1.232483099331374
4693	0	-0.5363978308619857	-0.6071939459651642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4694	0	0	0	0	0	0	-0.01882033365713627	0	-0.05629396895807037	0	0	-1.062396699702007	0	0	-0.2277363969209731	-0.7050578381302169	0	0	-0.11248469807362124
4695	0	0	-0.06257852041807203	0	0	0	-0.022039069233269832	-0.011808429456671052	-0.13103665877003232	0	0	-0.8520670078574245	0	0	-0.013464976140451413	-0.4284403902601762	0	-0.17203850648728428	0
4696	0	-0.8776578650995455	-2.2751897562894747	0	-0.03080028465551201	-0.11586649538652558	0	-0.29704824104261723	-0.2900958031369263	-0.17818693736024965	-0.30512613273797273	-1.1332402062466171	0	0	0	-0.5744337770643919	0	-0.14157153989360924	-0.2542270333494634
4698	-0.19258551018882683	0	-0.011806466006647408	0	-0.06976821871703452	0	-0.0346326164028162	-0.07580525908776721	-0.05436486613800852	-0.04453031768907872	-0.6305769650642938	-0.5831021809591953	-0.7970341490351429	-0.22520373300314425	0	-0.25782064677805483	0	0	0
47	-0.03035039823650509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.11423628274669503	-0.1461581090371222
4700	-0.1138298066767568	-0.21921160876526283	0	0	0	0	-0.0492038811511993	-0.5567001150993424	0	0	0	-0.4587647847118503	0	0	-1.0236450736930027	-0.4132432028725708	0	-0.10870709126358986	-3.120560798019566
4701	0	-0.10693624070407393	-1.1671233989400134	0	0	0	-0.1344039760569731	0	-0.36186102031852	0	0	-0.0940277761948065	0	-0.10966031094586444	0	-0.13582933868915686	0	0	0
4702	0	-0.4032402007336419	0	-0.07122417430388762	0	0	-0.028854757109156224	0	-0.06582437416680595	0	-0.16470004387399328	-0.97806293707435	0	-0.15655767466537418	0	-0.6055644933044573	0	0	0
4703	-0.3778198862445252	-0.22335098372557252	-0.92014941534031	0	-0.03353534123130837	-0.411895126413827	-0.1061731408508373	-1.7762551950455796	-0.47700896352146777	-0.1682544014102996	-0.6074087443526315	0	-0.7440844245433449	0	-0.7001715080520696	-0.004795389274571363	-0.03543785447697256	0	-0.7070870669765243
4704	0	0	0	0	0	0	-0.07074130268166107	0	0	0	0	-0.16199714983020308	0	0	0	-0.3933490522775949	0	0	-0.2693119044116688
4705	0	0	0	0	-0.2519991541187888	-0.04773239325185138	-0.033178697587872695	-0.33062316377977813	0	-0.05341411298230716	0	-0.9681544010122186	-0.23799973099478297	0	-0.03115267880177111	-0.5124053888352397	0	-0.09236462711636928	0
4706	0	-0.6447523276229203	-0.13004465026079484	0	0	0	0	0	-0.03931223627519753	0	0	-0.77821629184449	0	0	-0.06913366556048227	-0.4509061062827174	0	-0.017127169010609358	0
4707	0	0	-0.12423475908096115	0	-0.06457666750402873	-0.22368937288613264	0	-0.32131544517160365	-0.3567860489948228	-0.01598706168385285	0	-0.8404943728508971	0	0	-0.38328139254823945	-0.35016889000319684	0	-0.010327350239949936	0
4708	0	-0.7778992721172062	-0.8417646100621047	0	0	0	0	-0.3468171325988559	-0.16747933040258928	0	-0.1701635304223446	-1.0894708353619176	0	0	-0.12060021766331036	-0.8171222245027945	0	0	0
4709	0	0	0	0	0	0	-0.020549642632607088	0	0	0	0	-0.3772600521138669	0	0	-0.03255525279091895	-0.4833996608371944	0	0	-0.3233069295277898
471	-0.15428310220833252	-0.9470343774130344	-0.2256887490831393	0	0	0	-0.06355067219219092	-0.4424834429241234	0	0	-0.20116725408641808	-1.0132734972889743	-0.6229108952001943	-0.3976923754375625	-0.02121543165367333	0	0	0	-0.12245310921815872
4710	0	0	0	0	0	0	-0.07789560603724875	0	0	0	0	-0.03621601398506266	0	0	0	-0.1227641121833874	0	-0.022699544797213228	-0.08945445854791716
4711	0	-0.14758038750364882	0	0	-0.3553702792355236	0	-0.1008218148528401	-0.2306286507769053	-0.007015908606917095	0	0	-0.9996523284571004	-0.16756549389716402	-0.3751357215325167	0	-0.8814472427283074	-0.0227461435978358	-0.016594296478342582	-0.069631206342346
4712	0	0	0	0	0	0	-0.017623448317233982	0	0	0	0	-0.7829987142216679	0	0	0	-1.114075051738826	0	-0.008807335972994147	0
4713	0	-0.3774430922123344	-0.3258412411992625	0	0	-0.2156865746514852	0	-0.15487668024827278	-0.12391181422851189	0	0	-1.2832908006609154	0	-0.4578957896660039	-0.0742065333663921	-0.7959440529595768	0	0	0
4714	0	0	0	0	-0.06997203982593987	0	-0.11578505549676346	-0.01589337315138744	-0.06417265861161162	0	0	-0.86245088746503	0	0	-0.11573069854589872	-0.14047015072131036	0	0	0
4715	0	0	0	0	-0.27932672502900924	-0.3092339232231084	0	-0.2263674840384372	-0.31416611139556383	-0.1272959266122951	0	-0.462443545455737	0	-0.007660813891816645	-0.35030895415914287	-0.5511121722133191	-0.08608416431414712	0	0
4716	0	0	0	0	-0.0802229294415631	-0.310375015192487	-0.08163005766130169	-0.333577643440263	-0.17710904204041225	0	0	-1.1654349105663109	0	-0.5985921285909027	-0.04988117312488078	-0.2755236942861769	0	-0.07069007560120721	-0.08350805437045712
4717	0	-0.2768937557478753	-0.05266659444532729	0	0	0	-0.00420469452314316	0	-0.004567174726151159	0	-0.10479469092004116	-0.21673531955720368	0	-0.014439674816984426	0	-0.394871647196567	0	0	0
4718	0	0	0	0	0	0	-0.006262441953030534	0	-0.037404228094126094	0	0	-1.1532004768236626	0	-0.03466319351496798	-0.1657244642159959	-0.5111053448933748	0	0	-0.8680516877862264
4719	0	0	0	0	-0.44008405105512494	-0.09600873517548372	-0.007919155556162863	-0.05010737790832254	0	0	0	-0.28121037622587264	-0.08910893889917527	-0.020987776854544025	-0.033898184116154355	-0.5902736701483252	-0.14346485013085428	-0.11564359163798914	0
472	-0.6888718507489683	-0.9124659143506084	-0.9223718663803976	-0.5621175482875864	-0.495677741906622	-0.232674196440782	-0.10496164720792024	-0.715360120021476	-0.010330727634889368	-0.5309394210009258	-0.7915958375535188	-1.4434088369144742	-1.8978510038154277	-0.9377345529168232	0	-0.26049687907692587	-0.3544384272901692	-0.27939355719398284	-0.669936885416281
4720	0	-0.03393763772056395	-0.029903901161042797	-0.302132305583163	-0.07735540068305874	0	0	0	0	-0.005254267041684423	0	-0.7694215044402455	0	-0.3932468157911737	-0.06176903016047734	-0.3341427783751243	0	-0.016943783604173583	-0.04792921162275962
4722	0	-0.3037731066650432	-0.35282758946996595	-0.3115364245849555	-0.1710231393281118	0	-0.015634213577138942	-0.04809051193533153	0	0	0	-1.5542346721566676	-0.38350269619254296	-0.5272470588363479	0	-0.89957632431463	0	0	-0.49611824364264245
4723	0	-0.9237716487010184	-0.6520554214942997	0	-0.2367592885540797	-0.17721863693058895	-0.01970624648170932	-0.5539345507890303	-0.035422941742568166	0	-0.09915754537759772	-1.393604899951727	0	-0.16507032438174984	-0.20018000124999125	-0.4854769010375349	0	-0.061003384048539375	-0.05338326692610383
4724	0	0	0	0	0	0	-0.035510194465230786	0	0	0	0	-0.1624418465148878	0	0	-0.03872452406396295	-0.6374388577633388	0	0	0
4725	0	0	-0.2901172593020796	0	0	0	0	0	-0.0213216911391432	0	-0.10604398789714715	-0.7679740452038305	0	0	-0.1842719427820664	-0.210739552534664	0	0	0
4726	0	-0.3504672596731098	-0.3716434106163706	0	0	-0.034842752379587325	0	-3.875779004892341e-4	-0.1702545628720011	0	0	-1.3327678150032356	0	0	-0.04748068155522101	-0.3088519521191413	0	0	0
4728	0	-0.8210673802873933	-0.6930255881191776	0	-0.2555914571819897	-0.2306586832611725	-0.011806963912218974	0	-0.18805554709561653	0	0	-0.9678914337152305	0	-0.3987854370778701	-0.06734954266303077	-0.6875794575418835	0	-0.23732163060197867	0
4729	0	0	0	0	0	0	-0.007149171560790425	0	0	0	0	-0.21684408691985615	0	-0.280157609824675	-0.04014644246496693	-0.09957276088944868	0	0	0
473	0	0	0	-1.2074440036113996	0	-0.06720265170905772	-0.28007725719833315	-0.6738177515351753	0	-0.08668326490311921	0	-1.7271455859158784	-1.246742818005173	-1.423596543843043	-0.14367664966191246	0	0	-0.2951878232972797	-0.828316845163703
4731	0	-0.4590910549997282	-2.220050928146492	0	-0.19763023322866824	-0.09183576126682036	0	-0.3179893096164803	-0.12675245960689718	-0.08793540331276388	0	-1.2042529387998753	0	0	0	-0.6470812582952338	-0.09817851511836503	-0.09669323347263666	0
4734	-0.6075892019154846	0	0	-0.3314594257840134	0	-0.10626621987722208	0	0	-0.24877267535397307	0	-0.19682185029673857	0	0	0	0	0	-0.13192382628065594	-0.09786150173713726	0
4735	0	0	0	0	0	-0.2355211298426355	-0.03959017863780573	-0.3212464478607934	-0.17806095098656324	-0.05517614656463986	0	-0.2051197259155482	-0.1535513971362146	0	-0.1529681622751708	-0.3828127812592099	-0.13446079365817903	-0.04805455155936193	0
4736	-4.120498631900647e-4	-0.3635544162884871	-0.3682352145469122	0	-1.1149149388313582	-0.3799919294260461	0	-0.6262477704586797	-0.09384524105005296	-0.05488713874962002	-0.3656838803579707	-0.7145175042249196	0	0	-0.11168087139165092	0	0	-0.18577508238526488	0
4738	0	0	0	0	0	0	-0.017696674410091873	0	0	0	0	-0.5709488205051666	0	0	-0.1793884368333827	-0.14779937591130088	0	0	-0.13475146741340985
4739	0	0	0	-0.10662098739259245	-2.2894427371572417	-0.5078547774187108	0	-0.850687292933834	-0.08815652226392942	0	0	0	0	0	-0.024806025790304723	0	-0.16807358496690583	-0.9475878503389448	0
474	0	0	0	-1.2778991065552812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4741	-1.1642172145115794	-0.689060458754918	-1.5812962142298166	0	0	0	0	0	-0.449233163192556	-0.3756959631249112	-0.7977596856280343	0	0	0	0	0	0	0	0
474343	-0.04798338518879654	-1.1810373220082366	-0.693625930286471	-0.4244351647009225	-0.5396716891374009	-0.33974029910997944	0	-0.8943559267366556	-0.32122395704275414	-0.2866962690089072	-0.1713070149861154	-1.8510042937598656	-1.1055476448881447	-0.514838250676402	-0.17725125659529894	-0.5959797737831279	0	-0.2787121706284301	-1.1821540432328723
474344	0	-0.05151221816655727	0	-1.8230092933208797	0	0	-0.11368344901477524	-0.2912129475482427	0	0	-0.17883103998993835	-0.15542555451832982	-2.302581551790988	-0.6266552603221499	0	-0.1878157010910479	0	-0.21241542112659711	-2.208147702204263
474354	-0.5978690785541858	-0.9733946800376984	-0.3664930134554841	-0.9728401062039818	0	0	0	-1.0862934316059942	0	0	0	-1.220881311630213	-1.9923176995147092	0	0	-1.078021433492179	-0.6999794913304764	-0.7270184383330788	-0.01951526248727141
474381	-0.9175082860730456	0	0	0	0	0	0	0	0	-0.040189498362387485	0	-2.440848642050772	-1.697316784620105	0	0	0	0	-0.7667648245966101	-1.1285713031009663
474382	0	0	0	-1.8918614176048003	-2.775237234463442	-2.357964101672405	-0.910871195358934	0	-1.2484094660313474	0	0	-1.196930983334365	0	0	0	-0.0640419699425256	0	0	0
474383	0	0	0	0	0	0	0	-0.4229665877352087	0	-0.07376256098217644	-0.27771069519212954	-0.06367773899601209	0	0	0	0	0	0	0
474384	0	0	0	0	0	0	0	-0.4229665877352087	0	-0.07376256098217644	-0.27771069519212954	-0.06367773899601209	0	0	0	0	0	0	0
4744	-0.1581259851472547	-1.1928368831398002	-0.2004728756621829	-0.05051889284381137	0	-0.08748749876035188	-0.09326966327951064	-0.17554233844808037	-0.011929729937275237	0	0	0	0	-0.4158064636707245	-0.26975238562064635	-0.2392055083184104	-0.08709050150643508	0	0
4745	-2.158584790687544	-2.5759463194091685	-3.809337661174349	0	0	-0.14991749603643825	0	0	0	-1.0053367440213272	0	-1.097511190538787	0	0	-0.01053192193143073	0	0	0	-1.3644467409148038
4747	-0.5995528409057602	-1.262472232940466	-1.1124193797456563	0	-1.1135373270290605	-4.374927856237292	0	0	0	-1.401352543196197	-0.07178648548144692	0	-0.9042431260774116	-1.997243855122413	-1.6982747131704834	-1.2060704400889115	-2.1301693049812336	0	0
475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.18647955322285428	0	0	-0.2254934593297352
4750	-0.3367779453773938	-0.8458164328328085	-1.3817819561038165	-0.23620375835819152	-0.2113203754524373	-0.2347946705365412	0	-0.3539341436625676	-0.08289167311479728	0	-0.42659037898330776	-0.12121609025166884	-0.9235287871921972	-0.6801700988925874	-0.02438366316219705	0	-0.376288186435076	0	-0.028469435466390983
4751	-0.3123467724838636	0	-0.4486440367355705	-0.6734600135598803	-1.1893364845639367	-2.509105536156731	-0.5141280143831347	-1.0429868991945772	-1.7496322177159145	0	-0.34535604323548585	0	-0.4392607826423053	-0.839173732431246	-1.1725321628532666	0	0	-1.134361152999454	-0.4664665505512862
4752	-0.002943681489571222	-0.13850624981607382	0	-0.2068736357893648	0	0	0	-0.3951866039890164	-0.32301123922634173	-0.2508645649729923	-0.015722564815670834	0	0	-0.6416987637965973	-0.16518397296114676	0	-0.08028209254806187	0	-0.688193167891618
4753	-1.0339239206821416	-1.822522271807871	-0.09320412881287982	-0.5444164257241072	-0.9091962317589022	0	-0.019881832280551147	-1.5413552626985907	-0.6985264669631852	-0.08942483081915344	-1.081445426378881	0	0	0	0	0	0	-2.2305706853828924	0
4756	-0.35893326768492506	0	0	0	0	-0.4113052926082323	0	0	-1.0218399074507971	-0.18569547539739703	-0.26694257542667066	0	0	0	-0.986928124138722	0	0	0	0
4760	-0.09417786159089714	-0.8589814737416693	-2.4227776139150863	0	0	0	-2.065874974047462	0	0	0	-0.5528889100908043	0	0	0	-0.5262349498049254	0	0	0	0
4761	-0.05610034322530096	-0.7911500550589191	-3.1652449940878657	0	0	-0.09975951710831477	0	0	-0.09741582445904484	-0.014654163500633408	0	-1.153744693912392	-0.5459825868617906	0	0	0	-4.167028022579679	0	0
4763	-0.4556625298610914	0	0	-0.0921792500854492	0	0	0	0	0	0	-0.05380570467947279	0	-0.2342064773230067	0	0	0	0	-0.08121576482239351	0
477	0	-1.3707865416797111	-3.275819928653142	0	-0.32073619778728746	0	0	-0.45065673304122406	0	-1.0708156451091917	-0.6359594935408248	0	-0.31548732218713577	-2.069329970656016	0	0	-1.3380519670180335	-0.443507369923559	0
4771	0	-0.3544139467349193	-0.18553022149896564	-0.19009494425836876	0	0	0	-0.31217789947727603	-0.09896785041218942	0	-0.2886217948414662	-1.3768560797958078	-0.0934577195705022	-0.1893409813404677	0	-0.3907574103217683	0	-0.09118439807024922	-0.34502025285471616
4772	-0.0023744620609324795	-0.20643484166569595	-0.015940061226077395	0	-0.06419992110146874	-0.16352360114176437	0	-0.118428012342463	-0.009952480624932184	0	-0.1712795062356247	-1.0002147318776686	-0.973825793915159	0	-0.15505294730674707	-0.08806753633455396	0	-0.2163077195281143	0
4773	-0.24069789844951456	-0.6322491158344579	-0.206999715558314	-0.07082652356072681	-1.647053930723735	0	0	-1.7767242575684414	0	0	-0.6825553118476011	-1.1677361990420012	-1.4349773710938696	0	0	0	-0.8152088810625526	-0.12704606622615627	-1.2535360949777556
4774	-0.27140913760746255	-0.8124182960961113	-1.8113328168353249	-1.200114198041305	-1.304497290574597	-0.9478317758453418	-0.2455972482076865	-0.7835960566564465	0	-0.5137802527823395	-0.3820896062694956	0	-1.6168265686698196	-0.07950193383697739	-0.2680968929498084	-0.20474211792773975	-0.0753034861229341	0	-1.5495752852648337
4775	-0.0543841123185626	-0.3969122252590973	0	-0.6353378119408327	-0.3555831816043264	-0.7495373150635685	-0.3575156180451069	-0.6821694775996175	-0.4329586513502652	-0.2643463563525401	-0.2874806450194421	-0.9826622137523252	-0.8128039896628259	-1.6564578125309348	-0.3996823791498107	-0.2653135348827206	-0.4247684884052891	-0.09037852899336273	-0.8845636285251982
4776	-0.4779637943604898	-0.742203438585017	0	0	0	0	-0.3409472718711293	0	0	0	-1.586135719899855	0	0	0	0	0	0	0	-1.8146551626336225
4778	0	0	0	-2.392803366169732	0	-2.6291474865772484	-0.6471115546332992	0	-0.7159805564039898	-0.4089341012790093	0	-2.3861942246350822	-4.575113101519657	-1.6627262407526846	-0.04675320989311162	-0.7911160842818671	-1.099705734895884	0	-1.5765651188894307
4779	0	0	0	-0.13677323430793897	0	0	-0.015635515113905006	0	0	0	0	0	0	0	0	-0.15546029001770517	0	0	-0.05750199673577536
478	0	-0.0669939625451252	-0.6133694707995696	0	-1.2232175843281934	-1.2299582353654812	-1.150851366017872	-1.9769529611982937	-1.7223297903873571	-0.17870561363153972	-0.21884047313165847	-3.084049109549693	-2.4612548041985622	-0.29894917791397563	0	0	0	-0.2900893031258399	0
4780	-0.22111527694357577	0	0	0	0	0	0	0	0	0	0	0	-0.001520359294102439	0	0	0	0	0	0
4781	0	-1.4758694491555495	-2.652931057777609	0	0	0	0	-0.8352199597533425	-0.017709081722315136	-0.7535536110376782	0	0	0	0	0	0	0	0	-1.002068773448949
4783	-0.0986958676166563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1384646365498682	0	0
4784	0	0	0	-0.3465401149756499	0	0	0	-0.7651688268425777	0	0	0	0	-1.2918517472492117	0	0	-0.9314754580105736	0	-0.2503398820570501	0
479	0	0	-0.03818372458909892	-0.9093489938370966	-0.181625850365004	0	0	0	0	-0.6261670388207069	0	0	0	-0.3306755680861601	0	0	0	-1.028399966013534	0
4790	-0.32535668955880587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4791	-0.05338679373873415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4792	0	0	-0.2073869688068677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4793	0	0	-0.8202016419665121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4794	0	0	0	0	0	0	0	0	0	0	0	-0.1737499115535246	0	0	0	-0.2095876026721127	0	0	0
4795	-1.587358062373311	0	0	-1.1279653137820682	-2.777952227127727	0	0	0	-1.4714761218405414	0	-0.24214913733222637	-0.4262005608429316	-0.21468446744866115	0	0	0	0	0	-0.2556292899566854
4796	0	-1.2391882492078434	-1.2725268187888257	-0.25588178333402567	-0.502255673724658	-1.3636923588334728	0	-0.4797564097406465	-0.4849091989231189	0	-0.2907800184167513	-0.1224568226599108	0	-0.2555349889518402	-0.6087314050354158	0	0	-0.42193106296434346	-0.5905232843750328
4798	-0.1985186538205318	0	0	-0.3782661291683995	-0.0075401608674573	-0.0038100041622535184	0	-0.2771801356126028	0	-0.24130809586180685	0	-0.5628639290240827	-0.5420941035875999	-0.7382974559121394	-0.18884599098902463	0	0	0	-0.017456516693021035
4799	-0.12472662636459592	0	0	-0.18399948358531176	0	0	-0.18257551154072169	-0.24258167720763735	0	-0.05883968663039714	-0.2016144782230098	0	0	0	0	0	-0.05764336453749402	-0.009236329433869142	-0.13969467619111478
48	0	-0.18575453581092388	-0.17625037335186652	0	0	-0.2899552216500671	0	0	-0.15576546813402176	0	0	-0.314335971643881	0	0	0	-0.9701615692804316	0	-0.9722002551868218	0
480	0	-0.7567364970441757	-2.2964234640580408	0	0	0	-0.7916437823441685	0	0	0	0	0	0	0	-0.2855823780008418	0	0	0	0
4800	-0.276654174977921	0	0	0	0	0	0	0	-0.07565490929246807	-0.20819643297304669	-0.05993188544621893	0	-0.0722973365827323	0	-0.02053128283683388	0	-0.0824750926660858	-0.13475805323611978	0
4801	-0.3018544602796624	-0.5638339924686767	0	-0.05905938913732084	-0.06296240842561152	-0.37975054716630857	0	-0.06641233386001859	0	0	-0.7666183412625565	-0.7058605933126758	-1.296332982230236	0	0	0	-0.15623094378756172	-0.2853673881618988	-0.11234716646152124
4802	0	0	0	-0.08480126092844692	0	-0.1516910792115204	-0.0462843560614836	0	-0.17138428129192923	0	0	0	0	0	-7.273126890526555e-4	0	0	0	0
4804	0	-0.33323105533159775	0	0	0	0	0	0	0	-0.3423948369886113	0	0	0	0	-1.5935986281833656	0	-0.6516684746703041	-0.6245647965599375	-1.537446616953225
4807	-0.32659033648506863	0	0	-0.4905164737836877	-0.6181417512376702	0	0	-0.19673910392256716	0	0	0	-0.20363249419948795	0	-0.03425210120481146	-0.1252898528370095	-1.3900057168600477	0	0	-2.356719678561697
4808	0	-1.2187028266876727	-1.3618223537618708	0	-0.16308262247449026	0	0	0	0	-0.6875244031551055	-2.5940624542802797	0	0	0	0	0	0	-0.3365102784039232	0
4809	0	-0.3930144156947893	-0.11180858415498282	0	-0.06307734140654284	-0.2361238897630676	-0.0909431971172379	-0.3382989081648421	-0.09195928271997272	0	-0.05159147179803357	-1.251772871168772	0	0	-0.16472703441737024	0	0	-0.073327674713859	-0.37097781496969456
481	0	-0.5835278472092804	-0.6530779302953945	0	-0.3223830774845203	0	0	-0.020088255892732783	-0.2300171278182581	-0.14610367962811222	0	0	0	0	0	-0.010525655692409002	-0.17467324212758129	0	0
4810	-0.3355830508271243	-0.1386002710277595	-0.09205460650460948	0	-0.6998392580977334	0	0	-1.9348461394204557	-1.4080283654863477	-0.2745461363415479	-0.35401379812293193	0	0	-0.6610644819486519	0	0	-0.5143285823016921	0	-1.683460780764502
4811	-0.3834341374361062	0	0	0	0	0	-0.07155369708798374	-0.9885923699394752	0	-1.5330864393441943	0	0	0	0	0	0	0	-0.08547371432816372	-0.17438225823419343
4814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4815	0	0	0	0	-1.8279751659194168	-1.3316739398597304	-0.291616682759688	-1.903877562793411	-1.4817668744973769	-0.3614370192521606	0	-0.17096988211597391	-1.0818166959114912	-0.4525145647723506	-0.6974079978057929	-0.5797654570352366	-0.5547404354009547	0	-0.9419280201621344
4817	0	0	0	-0.056163436756758486	-0.05342335868731865	0	0	0	0	-0.001196753468322911	0	-0.388689710701788	0	-0.3815770604535153	0	-0.29879323216600195	0	-0.16000221264621398	-0.23716606623777264
4818	0	0	0	0	0	0	0	0	0	0	-0.3858132456226417	0	0	-0.4320423861791513	0	0	0	-0.07201667951149932	0
482	-0.10682789739103934	-0.14881089391551106	-1.0151953004365266	0	-0.10283069990222424	0	-0.01311635140235902	0	0	0	0	-1.07675546465232	-0.2416232060425806	0	0	0	0	0	0
4820	-0.5734325316664458	-0.3963868835640732	-0.9162823703764964	-0.3881745814545305	-0.16088917113069898	-0.2676522307512932	-0.09084729548517112	-0.5040556703354503	0	-0.25464332082552926	-0.23403833710623825	0	-0.6236141036603391	-0.21535380996624648	0	0	-0.1915144017080301	-0.14793971947269263	-0.04527102540226392
4824	0	0	-0.06445966225173726	0	0	0	0	0	0	0	-0.499245691198089	0	0	0	0	0	-0.6191070571307846	0	0
4825	0	0	0	0	0	0	-0.3409472718711293	0	0	0	0	-0.4271805880531113	0	0	0	-0.9237310103712312	0	0	0
4826	-0.17806907954821408	0	0	0	-0.06915363259916028	-0.030578675119866696	-0.09525953003261958	0	0	-0.3330503896999582	-0.9497686439990518	-0.2543453837464476	-0.4885847098471606	0	0	0	0	-0.17485571952830073	-0.947984868813271
4829	-1.0996980476475036	0	0	0	-0.7321038115826719	-0.7175827763183547	0	0	0	-1.057300996208404	0	0	0	-1.2953408830168147	-0.010531921931430632	0	0	0	0
483	0	0	0	0	-0.4331151572152245	0	0	0	-0.09249653533677854	0	0	0	0	0	-0.2147939523507706	-0.16166611696447172	-0.08707248544894482	0	0
4831	0	-0.47228766255358695	-0.317689126323412	0	0	-0.09180412977274915	0	-0.41463951301569113	-0.04818585587969089	0	0	-0.7574111622465984	0	0	-0.20185233905480987	-0.1991678079004027	0	-0.07075895720481734	0
4832	0	-1.3160070282503014	-0.9063539702237184	0	-0.4800117966872694	-0.1786685244757519	0	-1.1359193730170818	-0.3863783161545528	0	-0.1766470327791698	0	0	-0.19834510278420184	-0.16534912160524257	-0.2443047816783864	0	-0.3955190494135655	-1.2066049401628405
