GeneID	GSE139871_GPL10558_MTB_control_blood_monocyte_dn.tsv	GSE16250_GPL570_MTB_control_blood_PBMC_dn.tsv	GSE34151_GPL10558_MTB_control_blood_dendritic_cell_dn.tsv	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode_dn.tsv	GSE83456_GPL10558_EPTB_control_blood_dn.tsv	GSE83456_GPL10558_PTB_control_blood_dn.tsv
10333	-0.016036174714368023	0	-0.013170119081455274	-0.05119051393411728	-0.6688448465013695	-0.010319337553893249
10335	0	-0.31345869137974924	0	-0.07677391559435048	0	0
10336	-1.009227234535278	0	-0.11758312038521156	-0.36855034476028337	-0.11525469746919548	0
10340	-0.5990036826976061	-0.3433046925828101	0	-1.3327221789437402	-0.037904872457915184	0
10342	-0.7617360455787097	-0.8829065378326731	-0.13069739887509835	0	-3.632186150784959	-1.1174653062948754
10343	-1.5914244915687927	-0.624843278935237	-0.15775441928447917	-0.09351872626690262	-6.318859293637406	-5.991356257932307
10344	-0.13471378320879568	-0.08028507755643377	-0.019536780674976276	0	-0.48817769973520697	-3.895818649366793
10345	0	0	-0.07349373341243348	0	-1.5106507014863522	-1.725463554462784
10346	-0.04712884938447581	0	0	-0.0884781737723378	-0.05948638960833463	-0.4932957505551125
10347	-0.04584837422227662	0	0	-1.2357006447043748	0	-0.10191372943682786
10349	0	-0.16024305877512046	0	-0.1453486059950606	0	0
10350	-0.1171730894391838	-3.2090700204314206	-0.11017270361792342	-0.5902674218839508	-0.03917295889367356	0
10351	-26.71011852019904	0	0	-0.21154910392895143	0	-1.5040113407482982
10352	-0.023293018502196144	0	-0.02467685710424977	0	0	0
10354	-0.05314979729669167	-0.01990519396252637	-0.03516737946347578	-0.2631326965974066	-0.0054904848636747605	-0.9432416788766412
1036	0	0	-2.2061458848339406	-1.563859702313457	0	-0.6908230226526482
10360	0	-0.05354038944990691	0	-0.651050155153464	0	-1.7648992696110986
10361	0	0	-2.494252521701018e-4	-0.007779180243611738	0	0
10362	0	-0.47091827406337294	0	-0.03879774597558644	0	0
10363	0	-1.6977851753135202	-2.1276993741294654	-2.332893913111735	-0.03917295889367356	0
10365	-0.012847122722574322	-0.8742798390917842	-0.3353557541334827	-1.163179806784314	0	0
10367	-0.001578703199493929	0	0	0	0	-0.31838776387266887
10368	-0.06193751083582288	0	-0.42878285986813225	-2.367804577153211	-0.0638183270611774	-0.5271991142101933
10369	0	-3.626724775895172	-0.5955563369733361	-0.10493428038944196	0	-0.7815515598445483
10370	0	-4.392828427191318	-0.06002377174715115	-0.4418093067295144	0	-0.34682017630298745
10371	-0.12650104825002484	0	-0.47688534654557335	-0.6026809219279547	-0.03917295889367356	0
10376	-0.11012800025546682	0	-0.3634651555543509	0	0	0
10379	0	-0.6579328631636241	-0.16952452938796198	-0.9177432919855362	-0.058593078663437215	0
10380	0	-0.02793927809067576	0	0	-1.759869244634516	-1.606036465013711
10381	0	-0.2885365664655682	0	0	-1.920822891118636	-0.15952848178898227
10382	0	-0.2862137450572046	-0.03874293505277887	-0.2419537057536696	0	-0.011309746077235117
10383	0	0	0	-0.055076637398749226	-0.037904872457915184	0
10384	-0.06686554935400765	0	0	-2.966635746490831	0	-1.5211566317516272
10385	-0.09628075675539673	0	-4.262510351257927	-0.13240237276821532	-0.4742775693966384	0
10388	0	0	-0.007952951689828125	-0.19965825474996732	-0.5374195034216556	-2.1372930042977947
10389	0	-0.2348531330310255	0	-0.23842345383429583	0	0
1039	0	-1.3143179542567207	-2.634664801037323	0	0	0
10390	0	-0.3997067369349864	-0.0013530103589444176	-0.05978775575021886	-2.4850244493729736	-2.43308959020126
10391	-0.15495936761652374	0	-0.05163569146775657	-0.010712904335895654	-0.24341587582844504	0
10393	-0.31884581513762345	-0.20716759964543477	-0.6922599864332772	-0.743571744542681	-0.08446429813459111	0
10394	0	-0.5385780473065305	-0.6217898397307478	0	0	0
10395	0	-0.26886299717966505	-0.0124827179218569	0	-0.2797798556367664	-0.5189893513736323
10396	-0.26521768862256057	0	-0.6125078145036699	-0.015195617007260132	-1.3315506053034376	0
10397	0	-0.4907506068145782	-0.0657714930712529	0	0	0
10398	-0.009219365610392828	0	-0.20496397019136212	0	-0.17095475687722106	0
10399	-0.1499057593108879	-0.11099075298066492	-0.04024970437244895	-0.09195775330613916	-1.390238133623111	0
104	-0.04614137112720515	0	0	0	-0.39671693133490105	-1.2510938503751554
1040	0	-0.6335161378214379	0	0	-0.5552072145861575	-0.4721956185023093
10400	-0.16043487937108614	-0.21420069294480032	-0.03407263557072027	-0.0843336583140422	-0.9700790179221446	-3.900674013898087
10401	-0.12391398744667216	-2.877987920861337	0	-0.2486937853534364	-0.03917295889367356	0
10402	-1.0371325261742124	-1.0515544844691385	0	0	0	-0.7124272871006501
10403	0	-2.0362107505576144	0	0	0	-1.9141574105394357
10404	0	0	-0.044626882312794575	0	0	-2.9540466020044054
10406	0	-1.0789512769344598	-0.05033024222375415	-0.5621859323853339	-0.19633682367567	0
10407	0	-0.03434267634904072	0	0	0	-13.054294007366318
10408	-2.7152429680802017	-0.15558101557895831	-0.9395986768724196	0	0	-1.1530073648300916
10409	-0.23362780615117296	0	-0.017877090394604833	0	-0.07865202769863378	0
10410	0	-0.47428378627557927	-0.338346454507468	0	0	-0.4282784978939991
10411	0	0	0	0	0	-0.7768399934244641
10412	0	-0.4026664438344403	0	0	-0.14490792477461834	0
10413	-0.19822014450739325	0	0	0	0	0
10417	-0.06163139996768585	-0.4525067522086241	0	0	-0.1647188876700003	0
10418	0	-0.8159972273545283	0	-0.23820625322468647	0	0
10419	-0.1858877733653028	0	-0.14081022615783964	0	0	0
10420	0	0	-3.366760931539395	-11.653367523506734	0	0
10421	0	0	0	0	-0.1558177195733087	0
10422	-0.041984204633521066	-1.521788937430753	-0.011470028739877514	0	0	0
10423	-0.08509409920310522	-0.49208929926095735	-0.007517471383146734	0	-0.03917295889367356	0
10424	-0.23829431417931252	-4.693220673244672	-0.41288041080916826	0	-0.17631058925689835	0
10425	-0.11945345341238216	-0.03084203596044444	0	-0.4063564794892377	-2.2431489228387704	-1.533703095974281
10426	0	-0.18917132387341465	0	0	0	0
10427	-0.09243881125451804	-0.426702483804269	-0.04685287840364594	-0.18974177607082943	-0.03917295889367356	0
10428	0	0	0	-0.0618735815311307	-2.155404204541417	-3.865418066438527
1043	-0.3378487198948107	0	-0.3238767583344544	0	-0.12465500689159804	0
10430	-0.1318076215117319	-0.4340257648429018	-0.016503287563051437	0	-0.35683471988492976	0
10432	0	-0.9847622963529788	0	-0.024197335393923325	-1.4505855867929436	-0.124450580696988
10434	0	0	-0.03182481871164822	0	-5.690819196231608	-7.091837935367083
10435	0	0	0	-0.12200488817166157	-0.8521780357931679	0
10436	0	-0.008959030394932788	0	-0.345152524333628	0	0
10437	-0.04871936638263148	0	0	0	-0.8836238193906178	0
10438	-0.06547524092867185	0	-0.05048600254181945	0	-4.566417997965038	-4.28735675143052
10439	0	0	-1.8915575956271715	0	-0.1588106949199848	-0.8472409033533101
1044	-1.974999211995121	-1.8373991387067696	-2.238168478281636	-0.189743131080208	-0.8128414141981164	-0.6169538731698845
10440	0	0	-2.190928869433715	0	0	-0.8768497289561785
10443	0	-0.5745166549152924	-1.288869733476547	-1.0095413695263122	-1.3269709621604902	-1.3104145892973404
10444	0	-0.07483790204425728	-0.09786391407784915	-0.555379553690041	-0.03917295889367356	0
10445	0	0	-0.2846904214384418	-0.2258947936628779	-0.8518870299497623	0
10446	0	-1.0828009913538716	-2.1117963715840284	-0.4867201036894944	0	-0.09604883598939384
10447	-0.342390715261196	-4.061030270094348	-1.0094392040561493	0	-0.07198685191670529	-2.087606118594369
10449	0	-0.035601335399233935	-3.136530124127722	0	0	-0.08910436118560705
1045	-0.16586260928164367	0	-1.1314955676607994	0	-0.08885157811642097	-0.018229804114501924
10450	0	0	-0.26969626917224043	0	-1.395853130557077	0
10451	0	-1.2169991906191095	-1.0623431060249082	0	-0.04055228686988399	0
10452	0	0	0	0	0	-0.027467913508396613
10454	-0.17872899362259573	-0.9463157206595012	0	-0.254510239414556	0	-0.17639846555558825
10455	0	0	-5.0036585858640095	0	0	0
10456	0	-1.1498986853421114	0	0	0	0
10457	-0.04103685328113876	0	-3.952831082213642	0	-5.223629402812571	0
10458	-0.10103296782588778	-1.038206647422326	-1.0853422174589542	0	0	0
10459	0	-0.5156361399361428	-0.3451539239115342	-0.4143710969708736	-0.10188456193771644	0
1046	0	0	0	0	-0.5634514583790394	-0.10209922819413676
10460	0	0	-0.05096695622773322	-0.0668556557441964	0	-0.06642021151128574
10461	0	-0.023713241909213256	0	-0.009273455337823935	0	0
10462	-1.9256060552873853	0	-0.05973575172598933	-2.1287873538934843	0	-4.117172612808227
10463	-0.4909911926553399	-0.024673351735220395	0	-0.10203260921071666	0	0
10464	0	-1.2875072463887651	-0.00472525796394152	-1.6653003035832774	-0.14698945863837398	-0.009525188054311018
10465	-0.012103842022027855	-9.935304695568414	-1.861244777083015	-4.524483592730023	0	0
10466	-0.7374472492843163	0	-2.176449021654936	-0.08491475366710743	0	0
10467	-0.11969153731399362	0	0	0	-0.4726508463787109	-0.08615863649222266
10468	-1.846637143594224	0	0	0	0	0
10469	-1.893464439431925	-0.07174042798303498	0	0	0	0
1047	-0.8865860496218128	-0.3866532240011731	-1.0358355125087613	0	-0.5500857258451115	-1.699360944883202
10471	0	0	0	-0.009188937641061212	0	0
10472	-0.5070060591718697	-0.07879427754084382	0	0	0	0
10473	-0.07975806332354196	-0.8866564893348552	0	0	-1.1919765675324083	0
10474	-0.4946818561950495	-3.453789165902483	0	-0.20461663916530531	-1.349726466807185	0
10475	-0.17428994268971154	0	-0.006784253160218245	-0.0989295666782564	-0.447755445933548	-0.6903858791961845
10476	-4.1703960460948153e-4	-1.045921689740816	-0.34287798025242733	0	-0.03917295889367356	0
10477	0	-3.668272863119757	0	0	-0.03917295889367356	0
10478	-0.961881718352565	0	0	-0.007750425515172438	0	-0.4196450216239658
10479	0	-0.0012962077968688424	0	0	-0.4063550254579753	0
1048	-1.0874999119230917	-0.2653616597226572	-0.2155146396211404	0	0	0
10480	-24.08247289693098	-0.6480814758327293	-0.042037064631601416	0	0	0
10481	0	0	-0.1416093918473274	0	0	0
10482	-0.303037402339306	-0.7334359148298281	-5.934144518758844e-4	0	-0.03917295889367356	0
10483	0	0	-0.007185423668890106	0	-1.5407921878006787	-0.2213354202239937
10484	0	0	-0.05276218079572484	-0.08645469852044158	0	0
10485	-0.14765323618954485	-2.5809768540255327	0	-0.0262772911449472	0	0
10486	-0.013647865918740898	-2.3268660409861432	0	0	0	-0.17400712563043297
10487	-0.15973243363649003	-1.1392969632059575	-4.050187696126568	-2.381270861083019	-0.8043034982311078	0
10488	0	-0.25566536766791226	-0.2072269132458452	0	0	0
10489	-0.0567835977102209	0	-5.821271610648852	0	-1.2852266779353756	-0.160305127186817
10490	0	-0.12569724765686183	0	0	-2.216572265207652	0
10492	0	0	-0.009098405409176794	0	-0.0203914047578464	-0.7803445864734857
10493	0	-1.3146293893737762	-3.698037142460573	-2.6780616276130544	-0.03917295889367356	0
10494	0	-8.64189263048257	0	0	-1.808821481323218	0
10495	-0.0016219121209223447	0	-0.01744350807084541	-0.04812108928255827	0	0
10497	0	-0.13322038624457375	-0.01744350807084541	-0.04812108928255827	-6.162929730195165	-7.068332979863342
10498	0	-3.3968591041661527	-0.03380270191798129	-0.3271268760350953	-5.480837729592929	-0.177524098326852
10499	-0.6471290859478103	-0.7466643584042176	0	0	0	-6.159455511003007
105	0	0	-0.5504166122083953	0	-0.03917295889367356	0
1050	-0.12233531413565014	0	0	-0.13509003728458807	-1.1302493748460862	-1.3821051013433985
10500	-0.17102200417215707	-0.1220512472580145	0	-0.3074649009119107	0	0
10501	-0.04839996294427008	-1.644061514952212	-0.04028661371228	0	-1.162850313148058	-1.3696223637955167
10505	0	-17.724981190422575	-0.9155655494921726	0	-4.992771927744907	-4.792922601782036
10507	0	-0.37822443528734506	0	0	0	0
10509	0	-0.4869930081710863	-1.410668162518606	0	0	0
1051	0	-0.17523451481005392	0	-0.13268615679861995	0	0
10512	-4.775373956011233	0	0	-0.01921106480553381	-3.809319754508503	0
10513	0	-1.4810409015769557	0	-0.17815801890899552	-0.14649943504346186	0
10516	-3.232783987790187	-1.1292030307403038	0	0	0	0
10517	0	-0.004614391022619069	0	0	0	0
10518	-5.086295939166763e-4	0	-0.02243355085906848	0	-1.8402590616126155	-2.40172234934143
10519	-0.02605426064987887	-0.4721270197231216	-0.026701533986080276	-0.08670617476334935	0	-0.6736081634391002
1052	-0.013989099803466187	-6.102331247747506	0	0	0	0
10520	0	0	0	-0.20656761293617537	0	-0.6736081634391002
10521	0	-1.714093537281027	0	0	-0.18107250329603708	0
10522	-0.0287663592326148	-1.0835591375021076	-0.5087887736084958	0	0	-5.00115489056285
10523	0	-0.5319716041619169	0	-1.218223507827326	0	-0.10050202457100375
10525	-0.10205216149595842	0	-0.2712455966072175	-0.2406190186405257	0	0
10526	-1.9232320412338733	-0.8341049448526239	-2.96523873180223	0	-0.30181205721909243	-0.5322426276009501
10527	0	0	-7.574899176753298	-2.403682275108345	0	-0.230384491739984
10528	-0.2740582853365892	-0.16201570255334213	0	-0.01764989655736418	0	0
10529	0	-0.29864089169980257	0	-0.31100752567806506	0	0
1053	0	0	-0.0618616702595407	0	-1.0021272804237054	-1.068319696566335
10531	-0.12009265647186868	-6.939743087900732	-0.09368800646051516	-1.214200272913053	-4.663275974017409	-0.9485330011812714
10533	-0.43917083036527454	-0.14910494740526836	-0.17436895076333547	0	-0.8366752005074296	0
10534	0	-0.327530890736135	0	0	0	-0.5366148639874857
10535	0	0	0	0	0	-3.209392943800283
10536	0	-0.05039229870476988	0	-0.16001926142983303	-0.49336557313636265	0
10537	-10.961137820602982	-1.9550711366958249	-0.06401080403242942	-0.06686681088681046	-0.032315385880255953	-0.1432886837735653
10538	-0.07831440888597643	0	-0.07102574452028008	0	0	-0.9366099185259972
10539	-0.006934716241667444	-1.4163834995671891	-2.1099299655483383	-0.8337645653483765	-3.020553903074651	-1.8685276072481776
10540	-0.0080034929010116	0	-0.37275221312060536	-0.5155588035570156	-0.6329209276333698	-0.36698204679533264
10541	0	0	-0.13701182823404393	-0.06641754001712263	-1.7717514308138862	-0.7662981078185103
10542	0	-0.487223348722313	-7.769712341267176	-2.259292643696119	0	0
10544	0	0	0	-0.06515562242097442	-0.03917295889367356	0
10548	-0.610291428602201	-1.8119967064075213	0	0	-0.03917295889367356	0
10549	0	0	0	-0.03651406269064136	-0.36056608426065606	-0.4689494895800322
10550	0	-0.6715475679696832	-0.01024360820247261	-0.23803093262482028	-0.7559716962251981	0
10551	0	0	0	-0.2395666843816529	0	0
10552	0	-2.225283278326049	0	0	-0.40728365104521314	0
10553	-0.02772345691182379	-1.5541706817364045	0	-0.08516490353043954	0	0
10554	-0.20461937661419133	0	0	-0.26507000058038427	0	0
10555	0	0	-0.0018015749682031047	0	-0.010762221140713011	-3.5456814326601904
10556	0	-2.8445224271063942	0	0	0	-0.04499856174572803
10557	0	0	0	-0.12755985788809826	0	0
10558	0	0	0	0	0	-0.7540153400128538
10559	-0.012114619921036254	0	0	-0.17652501853584895	0	0
1056	-0.07226223273753091	-0.4967517606422668	0	-0.22001492111472185	-2.193971333171647	0
10560	-1.070519533479616	-2.4099844832684854	-0.01222475254173122	-0.03137386290402511	0	0
10561	0	0	-0.0022400083038875973	0	-0.4946091172308269	0
10562	0	-0.7356410053285298	-0.3594874195044069	-0.08937268721356695	0	0
10563	-2.640142347165849	0	-0.08352937588639398	-0.07251833858888501	-1.6367929859967347	-2.053493204206072
10564	0	0	0	-0.07078947719066318	0	-5.152175355319161
10565	0	-3.282870982039422	0	-0.07078947719066318	-0.5704029334071601	-0.23103409739274905
10566	-0.1888388039560349	-1.508905899227189	-0.0841589750688444	-0.29081360410584	-0.03917295889367356	0
10567	0	0	0	-0.07172721222405465	0	0
10568	-0.06841456798983281	0	0	-0.2285025451854588	-2.638418984304461	-1.7804273598169127
10569	-0.0787765939191594	0	-0.01815700624869021	-0.2950651553632675	0	0
1057	-0.24529298835554147	-0.21343851774767325	-0.30129083446283184	-0.2636703789482275	0	0
10570	0	0	0	-0.3827981827970137	-0.03917295889367356	0
10572	0	0	-0.04725917682411848	0	0	0
10573	-0.06885714820277088	0	-0.046673242949673135	-0.04141027619681581	0	0
10574	0	-0.876732825487069	-0.019180618719001025	-0.004434878163701583	-0.3199837674890216	0
10575	-0.14992444217671508	0	0	-0.2540672610349297	0	0
10576	0	-0.39370654790482257	0	-0.2540672610349297	-0.27594773866429567	0
10578	0	-0.1352312170987551	0	-0.3584781548434455	-1.711938320582476	-2.302451182930126
10579	-0.02595274798960545	-0.7707280942056096	-1.3126226661869014	-12.047888091734386	-0.0669641179277396	-0.04511558615582034
1058	-0.5638455638778903	0	0	0	-2.910874445212841	-0.8825424646578517
10580	-0.033389607173470226	0	0	0	-0.21940294478456449	0
10581	-0.09117707303570076	-1.9271061753581675	0	0	-0.42320718534147606	0
10584	-0.0070354680675935866	-1.651181275319499	-0.012216144158659611	-0.18264838839970216	-0.20124536514570332	0
10585	0	-2.829181804582865	-0.11788907605316148	-1.0989722590089137	0	0
10586	0	-1.8746896543686125	0	0	-0.10876334313806346	-0.5915463141711783
10587	-0.0023900248257460177	-0.6958554643039376	-0.020219420007991235	-3.502354840225041	-0.6004212338861379	-1.2220849310739657
10588	-0.003929079111786943	0	-0.08793525303609562	0	-0.5006532835580126	-0.1108489853696466
10589	-0.09622701768195269	-0.08178207870766456	0	0	0	0
1059	0	-0.8863398620548634	-1.193206119085066	0	-0.4620734698945046	0
10590	-0.1849502782496708	0	-0.3200502971282472	0	0	0
10591	0	-0.08816704432739547	-0.08569366469152975	-0.2516406486806828	0	-0.9797657275499296
10592	-0.005545103996759115	-0.2919204914035637	0	-0.1870698373987908	-0.939191159556319	0
10594	-0.02466139404181429	-0.006100339579286462	-1.432803829747412	-1.6086287948937177	0	0
10595	0	-0.2073730909544209	-0.1615266188821547	0	0	0
10597	0	-1.0093732780704456	-2.9532439225024865	0	-1.1035025569135546	-0.726079516379952
10598	0	-0.1819373625811753	-2.090808117352253	-4.983038762322684	-0.03917295889367356	0
10599	-0.1696072614871782	-6.467674082716668	-0.3453619293579169	0	-2.582410197907335	-2.2363338378918
1060	-0.03920626759217116	0	0	0	-1.3428994609380007	-1.7073234684304888
10600	0	-35.68636973303784	0	0	0	0
10602	0	-0.5788548273687096	-0.13784753831427077	0	-8.627195566887924	-8.885513047936339
10603	0	-0.0811133535417819	-0.1379399042861157	0	0	0
10605	0	-0.05931732294256897	-7.916458087244727	-9.871898848051828	0	0
10606	-0.03687510850100238	0	-0.1588933866661709	-0.5529391392334368	-0.9088364967318164	-0.3462236817741675
10607	-0.2181390341531084	-0.12832995161331995	-1.262557579707289	-0.2381211465325301	-1.1587810358105242	-1.9017557231174844
10608	0	-1.846129235264411	0	-2.0841460136987817	0	0
10609	-0.017874845820531532	-0.6282133601913245	-0.0509991263235941	-0.3229221582097813	-0.2724335406617371	0
1061	0	-6.84098528358809	0	-0.02816356694681557	0	-1.3258426109252677
10610	0	0	0	-0.17503518579683064	-1.6566567459406658	-0.9263832761123476
10611	0	0	0	-1.1288541359154172	-0.032315385880255953	0
10612	-0.224899138061232	-1.0948073958753717	0	-0.10349212993968436	-0.8398308855497449	0
10613	-1.9348354208195933	-1.0850762056668422	-0.034084471351879086	0	-0.03544640244960684	-0.04163895688327246
10614	-0.2107484934957191	0	-16.10667396400309	-0.2486041338350491	-1.8428240804109244	-0.01498878161904582
10615	-1.0320301832145575	-0.08376863097133908	-0.001571384210501986	-0.12576836545621803	-0.037904872457915184	0
10616	-0.16988707341851406	-5.330425434235224	0	0	-0.03917295889367356	0
10617	-0.01139458682001493	-0.2704884683103353	-0.26039635219537427	-3.7664292423885577	-0.7778853864823116	-1.1934962568166507
10618	0	-1.1881282337857175	0	0	0	0
1062	-0.0864209193338803	0	-0.34633758609368726	0	-9.71265349467898e-4	-0.7331262704042912
10620	-0.07924409770483232	-0.6284123041125755	-0.6774613713048707	0	-0.5309487200302658	0
10621	-1.0967976039111402	-0.36114947009718135	-0.05219967222138589	-0.20149721311033145	0	-3.307316242002472
10622	0	0	0	-2.233740562338664	0	0
10623	-0.3851994900849389	0	-0.048160486429532856	-0.1668352516640237	0	0
10625	0	-0.6992687293417009	-0.17734244983500036	-0.5959313918122899	-0.20804021452104893	-0.09410853718618029
10626	0	-0.6247854292288344	0	-0.5026758311198933	-3.780541831149828	0
10627	0	-0.3047720481766412	0	-0.0067405678639180094	0	0
10628	-0.08845909394663722	-0.515078378768502	-1.5277551046097666	-0.9791276848363362	-0.03917295889367356	0
10629	0	0	-0.028719247299156647	-1.0058631059751089	-0.5737278951108418	-3.7138867248610863
1063	-0.6015559199490592	0	-0.2853265263057907	0	0	-4.557337256390212
10630	-0.12920736870319782	0	0	0	0	0
10631	0	0	-1.5915383810561554	0	-2.4345937416392496	0
10632	0	-4.935253097126923	0	-2.162017969057512	0	0
10633	-0.08293848997806678	0	0	0	0	0
10634	0	0	-0.020813783830653687	-0.17787423410726988	0	0
10635	-0.446283701654012	0	0	0	0	0
10636	-0.008109370519506887	-3.18671476435758	-0.16439305149032535	0	0	0
10640	-0.11398621359431148	-21.628107514373188	-2.458230709876084	0	0	-0.40648131613066985
10641	-0.07939716941542041	0	-2.526361653824773	-0.9793602258519504	0	0
10642	0	-5.11155885823917	0	0	-5.154345211341859	-8.668444934906734
10643	-0.7194258509441624	-0.08479395503649381	0	0	0	0
10644	-0.112132942620772	-0.047256728229768896	-0.0010307886383813525	0	-6.77712307152786	-7.605118602179864
10645	0	0	0	-0.17706548792615512	0	0
10647	-0.12911020016178476	-0.5600369588146927	-0.24640539145759527	-0.21308785121900767	-1.1657292711246343	0
10648	0	-0.15519689744721848	-0.19391368516275875	-2.71930237298597	0	0
10650	-0.1875947193604317	-3.766061807156845	0	-0.3382531761841683	0	0
10651	0	0	0	0	-0.7790859857864303	-1.2197211023128989
10652	0	0	-2.250718379851888	0	-2.2860192941056807	-6.317613654456696
10653	-0.006031396912868248	0	-1.5486804509269525	0	-1.4792415715966332	0
10654	-0.0030897933215006117	0	0	-0.6110135504552835	0	0
10655	-0.2959267909570802	0	0	-0.4054992131914005	0	0
10656	-0.08963670290680059	-0.3910281443247872	-0.02412465973020061	-0.735849688472379	0	0
10657	0	-0.4341506065802887	0	0	0	0
10658	0	-0.5190312476922592	-0.15412660749001283	0	-0.03917295889367356	0
10659	0	-0.1314963729781221	0	0	0	0
1066	0	0	0	-0.014411105500819655	-0.1033430581049597	0
10660	0	0	-0.7541639389629142	-2.691360743890458	-0.037904872457915184	-0.4742975628903519
