GeneID	GSE84076_MTB_control_blood_dn.tsv	GSE148171_MTB_control_blood_PBMC_dn.tsv	GSE198557_MTB_control_blood_PBMC_dn.tsv	GSE100897_MTB_control_24h_THP-1_dn.tsv	GSE100897_MTB_control_6h_THP-1_dn.tsv	GSE112482_MTB_control_lung_ILC1_dn.tsv	GSE112482_MTB_control_lung_ILC2_dn.tsv	GSE112482_MTB_control_lung_ILC3neg_dn.tsv	GSE112482_MTB_control_lung_ILC3pos_dn.tsv	GSE112482_MTB_control_lung_NK_dn.tsv	GSE112482_MTB_control_lung_susp_dn.tsv	GSE132283_MTB_control_blood_macrophage_dn.tsv	GSE143627_MTB_control_PBMC_macrophage_dn.tsv	GSE148731_MTB_control_blood_monocytes_dn.tsv	GSE174566_MTB_control_blood_PBMC_dn.tsv	GSE193777_MTB_control_blood_dn.tsv	GSE256184_MTB_control_HEPG2_HepG2_dn.tsv	GSE64179_MTB_control_blood_dendritic_cells_dn.tsv	GSE64182_MTB_control_blood_dendritic_cells_dn.tsv	GSE110564_MTB_control_blood_lymphatic_endothelial_cell_dn.tsv	GSE141656_MTB_control_blood_blood_dn.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE165708_MTB_control_BAL_bronchoalveolar_lavage_dn.tsv	GSE183912_MTB_control_blood_marcophages_dn.tsv	GSE211974_MTB_control_blood_THP-1_dn.tsv	GSE211974_MTB_control_48h_blood_THP-1_dn.tsv	GSE236156_MTB_control_BALF_alveolar_macrophage_dn.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_dn.tsv
8202	-0.2037503713558788	0	0	0	0	-0.6883119123262962	-0.6883119123262962	-0.6883119123262962	-0.6883119123262962	-0.6883119123262962	-0.6883119123262962	-0.00552532029408741	0	0	0	0	-0.2376253603333232	0	0	0	0	0	0	0	-0.20113092652396056	-0.02069330478497849	-0.02069330478497849	0	0
8204	-0.1581609709627087	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0391211696456179	-0.08984349868782864	0	0	0	0	0	0	0	0	-0.13532399577243873	0	0	0	0
823	0	0	0	-0.5659555334600884	-0.5659555334600884	-0.372313319398618	-0.372313319398618	-0.372313319398618	-0.372313319398618	-0.372313319398618	-0.372313319398618	0	0	0	0	0	0	0	0	-0.15567741200131788	-0.35390493832884284	-0.06091076123083155	-0.241689543875412	0	0	0	0	-0.27865652532928786	-0.27865652532928786
8243	-0.3329190751276982	0	0	-0.8332242700641961	-0.8332242700641961	0	0	0	0	0	0	0	-0.46384829526112575	-0.03478936466493104	0	0	-0.04390733266252231	-0.0180375511774963	-0.37130123803292353	0	-0.11263494045211073	-0.08534028215863505	0	0	-0.05018433880535061	-0.16223794751264467	-0.16223794751264467	0	0
8270	0	-1.0438266501400857	-0.02807955293209289	0	0	0	0	0	0	0	0	0	-0.01161458621642443	0	0	-0.07990468699930886	0	-0.737347328094418	0	-0.4299185572588643	0	-0.02910643455292279	-0.4680057724367469	-0.13706809868285627	0	-0.03048122090067378	-0.03048122090067378	-0.4856856471913093	-0.4856856471913093
831	-0.13413021417371296	0	0	-0.3467545716392932	-0.3467545716392932	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6124312407179384	0	-0.07323838624269922	-0.1623817076748162	-0.13083853005406085	0	-0.06472790290318488	-0.186382965796047	-0.186382965796047	0	0
8312	0	0	0	0	0	0	0	0	0	0	0	0	-0.12386240591046876	0	-0.09595480448759744	-0.11704357468289268	0	-0.2867133919855061	0	0	0	-0.09955678878374176	-0.2044286618737058	0	-0.15545830388539225	0	0	0	0
8318	-0.6439928909392293	-0.07724402572055585	0	-2.394090156430987	-2.394090156430987	0	0	0	0	0	0	-0.3076813596252199	-2.5069982127654407	-0.6247966170934109	0	-0.10441474601614256	0	0	-1.877373019109791	0	-1.04851358284134	-1.2266656725866656	0	-0.3947930781055616	-0.6912347967041219	-0.3778543505015415	-0.3778543505015415	-2.362702644805707	-2.362702644805707
8321	0	0	0	-0.5697767706324152	-0.5697767706324152	0	0	0	0	0	0	-0.5032379677998905	-0.148040637273845	-0.3996538689702416	0	0	-0.3165947882529304	-1.3342448925358974	-0.5446093157608652	-0.07211373805506631	0	-0.20305644990656763	-0.8478235280036024	0	-0.35485725247967576	-0.7574802377408391	-0.7574802377408391	-0.6271639629927198	-0.6271639629927198
8324	-1.5710129102399366	-0.17053091000707826	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8735658621065994	0	0	0	-0.3988809350221773	0	0	-0.17187155515730904	-0.21209303508820737	0	-0.14819128641547424	-0.14819128641547424	0	0
8349	0	0	0	-0.793116514736075	-0.793116514736075	-0.29540684450488264	-0.29540684450488264	-0.29540684450488264	-0.29540684450488264	-0.29540684450488264	-0.29540684450488264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.136569852769035	-1.136569852769035
835	-0.18629471642028653	0	0	-0.42404772738057744	-0.42404772738057744	-0.14285608873597944	-0.14285608873597944	-0.14285608873597944	-0.14285608873597944	-0.14285608873597944	-0.14285608873597944	-0.14775983840443246	-0.7208959199149891	-0.5550735927100802	-0.05254933291871998	-0.12548135489109832	0	-0.5997073403555123	-0.6638238205666569	-0.02694172308066351	-0.6355093056113337	-0.21130098261538305	0	-0.0998128917498709	-0.02244482568271483	-0.31155032261889753	-0.31155032261889753	-0.6932940275620946	-0.6932940275620946
836	0	0	0	0	0	-0.16111327887101587	-0.16111327887101587	-0.16111327887101587	-0.16111327887101587	-0.16111327887101587	-0.16111327887101587	0	0	0	0	-0.3733773909329318	0	0	0	0	0	-0.13830871540661568	-0.1858817902224201	0	0	0	0	0	0
83743	-0.23474424562266089	-0.5424573319043331	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3178825742764678	-0.23950995423347204	-0.28324987494711457	0	0	0	0	0	0	0	0	0	0	0
8396	-0.2224805471159007	-0.7317238259980329	0	-0.487794978017975	-0.487794978017975	0	0	0	0	0	0	-0.2919085025727796	-0.6463855020389148	-0.603494669425318	-0.18320132662809133	-0.2275349904984136	-0.00580708602847664	-0.3741907275223647	0	-0.0091248396316385	-0.5421321240413183	-0.2515065354534904	-0.13930632069163781	-0.1587675963877505	0	-0.08481197928108908	-0.08481197928108908	-0.5090431700288048	-0.5090431700288048
840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.05528106577262288	0	0	0	0	0	0	0
84159	-0.5672713141724179	0	0	0	0	-0.13820611241531644	-0.13820611241531644	-0.13820611241531644	-0.13820611241531644	-0.13820611241531644	-0.13820611241531644	0	0	0	0	-0.3308703595846728	0	0	0	0	0	0	0	0	-0.05837719450514343	0	0	0	0
843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4328469145786948	0	0	0	-1.7743837397874784	0	-0.5854837878269793	-0.02205789685606524	-0.3271134584640652	0	0	0	0	-0.17210454274328485	-0.17210454274328485
8440	-0.2674237346670274	0	0	-1.5711630508450702	-1.5711630508450702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.01128737657959904	0	-0.2163109422643183	-0.2163109422643183	0	0
8444	0	0	-0.06974573597290798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.03879012785798372	0	0	0	0	0	0	0	0	0
8446	0	0	0	0	0	-0.1925005326729668	-0.1925005326729668	-0.1925005326729668	-0.1925005326729668	-0.1925005326729668	-0.1925005326729668	0	0	0	0	-0.06820198801263717	0	0	0	-0.07582519888288523	0	0	-0.19693324509220944	0	-0.2346720366952732	0	0	-0.04814152935232892	-0.04814152935232892
84617	-0.3005994716505081	0	0	-0.8424262133279481	-0.8424262133279481	0	0	0	0	0	0	0	-0.06191522521218112	0	0	0	0	-0.4529477514727871	0	-0.0599487913257082	0	0	-0.6906924351249594	0	0	0	0	0	0
847	0	0	0	-1.6941889724503505	-1.6941889724503505	-0.2683227386770272	-0.2683227386770272	-0.2683227386770272	-0.2683227386770272	-0.2683227386770272	-0.2683227386770272	-0.20551380625194324	-0.4881815084740002	-0.4367513733722912	-0.8473424221948372	-0.14830322248286468	0	-0.9618818046582814	-1.0365245010121422	-0.43344120536118114	-0.3056700359552957	-0.44346713804884746	-1.1880746879860822	-0.29245528566264267	-0.0994773116148076	-0.16293153924544568	-0.16293153924544568	-0.0676738660513393	-0.0676738660513393
84722	0	0	0	-1.8310270154945865	-1.8310270154945865	0	0	0	0	0	0	-0.4990599743837665	-1.9042036095402024	-1.838146996062572	0	0	-0.279135940404949	-2.657048062244256	-2.353675121182105	-0.513563714611724	0	-1.1341972564424945	0	-0.9969510958914866	0	-0.5580596454141424	-0.5580596454141424	-2.11883399121212	-2.11883399121212
8480	-0.01875156395481554	0	0	0	0	0	0	0	0	0	0	0	-0.1374087981659578	0	0	0	-0.3122700544806497	-0.1846813898100197	0	-0.03240186122684069	0	0	0	0	-0.02577218245294563	0	0	0	0
84890	-0.03829126923690008	0	0	-0.1265882725444209	-0.1265882725444209	0	0	0	0	0	0	0	0	0	0	-0.4126271199310441	0	-0.8296112140807625	0	0	0	0	-1.2070495689519214	0	-0.14007495611549767	-0.2924186753352667	-0.2924186753352667	0	0
8503	-0.06554628973128343	-0.0776162924452949	-0.4041755850099713	0	0	0	0	0	0	0	0	0	0	-0.7057364650505016	0	-0.8467528108187008	0	0	-0.8482422836237162	0	-0.4924070039280519	-0.3715736880119812	-0.4165640940620732	0	-0.13861794266885022	0	0	-1.0796111793702865	-1.0796111793702865
8508	-0.12433685310496204	-0.12744774040116913	0	-0.6302850738396288	-0.6302850738396288	0	0	0	0	0	0	0	-0.28213505982740794	-0.24190874912676297	0	-0.05190598287205382	0	-0.4027909889729083	0	-0.2348254404934712	-0.4094186326645047	-0.1881463503657398	-0.1314210536936459	-0.27539168980637363	-0.10283290288981918	-0.06124237283713551	-0.06124237283713551	-0.7451809019667417	-0.7451809019667417
8518	-0.311928247661742	-0.18783630269325308	0	-0.8282963392224014	-0.8282963392224014	0	0	0	0	0	0	-0.2329942356297788	-0.28374319669837966	-0.23395177268356085	-0.13780432987723923	-0.2937236360139596	-0.15908319069046142	-0.16723719922007177	-0.1914645370537479	-0.4128161867149403	-0.05940429404764248	-0.1250166900699933	0	-0.07895267019624097	-0.22006226150943667	-0.2958976237780209	-0.2958976237780209	-0.07411886022636527	-0.07411886022636527
8520	0	0	0	-0.31719228204371586	-0.31719228204371586	0	0	0	0	0	0	0	-0.4492117727155356	0	0	-0.13734882005986526	0	-0.8348501715031976	-0.7350136618705273	0	0	-0.18285798854714652	0	-0.08605105072857512	-0.3864306611789522	-0.01459994206262547	-0.01459994206262547	0	0
85236	0	0	0	-0.9063993315052724	-0.9063993315052724	-0.2093697713591644	-0.2093697713591644	-0.2093697713591644	-0.2093697713591644	-0.2093697713591644	-0.2093697713591644	-0.06377520879554946	0	0	0	0	0	0	0	-0.22913002070285396	0	0	0	0	0	-0.00381103391290449	-0.00381103391290449	-0.26146267652199046	-0.26146267652199046
85377	0	-0.20695811127639385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00153070625830241	0	0	0	0	0	0
8550	-0.101105001178845	-0.3654761800229185	-0.3016620773352798	-0.3868681461559922	-0.3868681461559922	-0.05875010129608873	-0.05875010129608873	-0.05875010129608873	-0.05875010129608873	-0.05875010129608873	-0.05875010129608873	0	0	0	-0.06035635934119572	-0.3315074546686932	-0.149082747251824	0	0	0	0	0	-0.3872814658255986	-0.01698327111301251	0	-0.08017171970382467	-0.08017171970382467	0	0
8553	-0.07107823729335125	-0.13302275598336735	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2261917685903581	0	0	0	0	0	0	0	0	0	0	0	0	0
8569	-0.2693392633996436	0	0	-0.01579703743155281	-0.01579703743155281	-0.5942989567094049	-0.5942989567094049	-0.5942989567094049	-0.5942989567094049	-0.5942989567094049	-0.5942989567094049	-0.16704197795046752	-0.4228170067890867	-0.00828598351325486	-0.29779754062659103	0	0	-1.9054749604366976	-0.4632711037593637	-0.00743790503513908	-0.19806266202962483	-0.1743126080974206	-0.8898526114622811	-0.04856347398058246	-0.00981031425489478	0	0	-0.1901243572227647	-0.1901243572227647
8573	-0.7171997713607495	-0.5159917619059697	-0.4490583446482106	0	0	-0.05684237319218271	-0.05684237319218271	-0.05684237319218271	-0.05684237319218271	-0.05684237319218271	-0.05684237319218271	0	0	0	-0.02806432997553474	-0.5064090000438815	-0.04982228596946356	0	-0.3176521018363474	-0.14427213153173668	-0.2772068418465849	0	0	0	0	0	0	0	0
8574	0	-0.5670430038994525	0	-0.3769256960817604	-0.3769256960817604	-0.3008793820594904	-0.3008793820594904	-0.3008793820594904	-0.3008793820594904	-0.3008793820594904	-0.3008793820594904	-0.14776910691840228	-0.15344604029636347	-0.06438739300239943	-0.05567249134187573	-0.00617261204288554	-0.0315459062867145	-1.1599346634441257	0	-0.39288847970838375	-0.16994917268556958	-0.3926931184126778	-0.6240033639006928	-0.12257765655246226	0	-0.2757881440860363	-0.2757881440860363	-0.22152351814870533	-0.22152351814870533
8607	0	-0.8102809062187685	-0.17940300396801898	-1.3841039655551062	-1.3841039655551062	0	0	0	0	0	0	0	-0.3289365792857046	-0.08878432676649073	0	-0.2780726394067591	-0.04207119712512485	-1.178733489343166	0	0	0	-0.04047650809137435	0	-0.0608791245938854	0	-0.13747076979410852	-0.13747076979410852	0	0
8624	0	-0.04075777638566819	0	-0.4473966935651486	-0.4473966935651486	0	0	0	0	0	0	0	-0.15155949714040884	0	0	-0.3327405266058677	0	-0.4871886031523008	0	0	-0.11195245685677162	0	0	-0.08459101122274576	-0.10573743958162252	0	0	-0.3396262903443245	-0.3396262903443245
8678	0	0	0	-0.05573195787720501	-0.05573195787720501	-0.5163491837773297	-0.5163491837773297	-0.5163491837773297	-0.5163491837773297	-0.5163491837773297	-0.5163491837773297	0	0	-0.0818838974207299	0	0	0	0	0	0	0	0	-0.05815067181879927	0	0	0	0	0	0
868	-0.16131571697942457	0	0	0	0	-0.3174230800455332	-0.3174230800455332	-0.3174230800455332	-0.3174230800455332	-0.3174230800455332	-0.3174230800455332	0	0	0	-0.0782116539416209	-0.5684028592624015	0	0	-0.6541411570984121	-0.05754286503648215	-0.11117969658039784	-0.07027987410198108	-0.4468197122313132	0	-0.2263042597357679	0	0	0	0
8720	-0.18421856081973992	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.08667557985347558	-0.2648275895076518	-0.2747216369788523	-0.18586186812312505	-0.10019975133349278	-0.17922717257565596	0	0	0	-0.04633095612032468	0	0	0	0	0
8726	-0.1865025758402576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2981561238501064	0	0	0	0	0	0	0	0	-0.06172281043158095	0	0	0	0
8727	0	0	0	-1.202019352141765	-1.202019352141765	0	0	0	0	0	0	0	-0.4919050960948392	0	0	0	0	-2.439656677433077	-1.418963363718619	-0.4629536190939574	0	0	-0.6610566896331493	0	-0.5561103041791218	-0.6574083596964984	-0.6574083596964984	0	0
873	0	-0.3345930924891693	0	-0.09798079769655312	-0.09798079769655312	0	0	0	0	0	0	0	0	0	-0.17041031427525305	0	0	0	0	0	-0.5128121146164686	0	-0.5877728287846634	0	0	0	0	-0.23922150135579712	-0.23922150135579712
8731	-0.16161402133177835	0	0	0	0	0	0	0	0	0	0	-0.02989002666664725	-0.13061804219196965	-0.04184580812568137	0	-0.28680042994328203	0	-0.2396293920014612	-0.8389856440524075	-0.424572438788403	0	-0.01615627533300645	-0.07175598106486378	-0.03207058237549753	-0.21396043138186327	0	0	0	0
874	-0.21596618648312968	-1.6426224744369693	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.1228049352256966	0	0	0	0	0	0	-0.1463350272968339	0	0	-0.12409176379826369	-0.12409176379826369	0	0
8800	-0.25995112239853163	-1.6895985816465189	-1.8219631538974224	-0.2815234709255961	-0.2815234709255961	0	0	0	0	0	0	-0.595735162162684	-0.24594104320076351	-0.4414144093466115	-0.14588207441294357	-0.22764385005529536	0	-1.1107762678112754	-0.9365291788093448	-0.143051293577201	-0.909601899045908	-0.4185429490444333	0	-0.14353794333054262	0	-0.03707430545917661	-0.03707430545917661	-0.2758359630513578	-0.2758359630513578
8804	0	0	0	0	0	-0.5565879813367538	-0.5565879813367538	-0.5565879813367538	-0.5565879813367538	-0.5565879813367538	-0.5565879813367538	0	0	0	-0.55323675678825035	0	0	0	0	0	0	-0.08788478691826172	0	0	0	0	0	0	0
8821	-1.031365396965966	-0.03194975923308049	0	0	0	0	0	0	0	0	0	-0.4963911764662795	0	-0.6060991431852483	-0.3436800581785414	-0.988603528165885	-0.00539303414660057	0	0	-0.20105081432472177	0	0	0	0	0	-1.0647779779285962	-1.0647779779285962	-1.260073229002847	-1.260073229002847
8826	-0.18668413669713071	0	0	-0.49544485351987744	-0.49544485351987744	-0.1251161611461667	-0.1251161611461667	-0.1251161611461667	-0.1251161611461667	-0.1251161611461667	-0.1251161611461667	0	0	0	0	0	0	0	-0.4546412224747549	-0.28290659154443565	0	0	0	0	-0.2932982357678539	-0.13507768378617088	-0.13507768378617088	0	0
8835	0	-0.2027368590013044	-0.21258137807238897	0	0	0	0	0	0	0	0	0	-0.2564558390130534	0	0	-0.5803121726389878	0	0	0	-0.24459319907210084	0	0	0	0	0	0	0	0	0
8837	-0.23447875275209704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8851	0	-0.3309221522763636	0	-0.508840186885915	-0.508840186885915	0	0	0	0	0	0	-1.5926927324086997	-0.00368106926498932	0	-0.08210199091751404	-0.21042969094551653	-1.4036727537621196	0	0	-0.6050976481217505	-0.294596449699606	-0.8675781267610949	0	0	-0.9634074228809892	-0.4841211660446399	-0.4841211660446399	-1.2524857117869386	-1.2524857117869386
8869	0	-0.14217071977715884	0	-0.0772553367994834	-0.0772553367994834	-0.4382852061977948	-0.4382852061977948	-0.4382852061977948	-0.4382852061977948	-0.4382852061977948	-0.4382852061977948	0	0	0	0	-0.20642257757412305	0	0	0	0	-0.48964421124988855	-0.12004373653945898	-0.8352328363946507	0	0	-0.4793787715004369	-0.4793787715004369	-0.3801050047623525	-0.3801050047623525
8870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3918315309548	0	0	0	0	0	0	0	0	0
8878	0	0	0	0	0	-0.41960279093500846	-0.41960279093500846	-0.41960279093500846	-0.41960279093500846	-0.41960279093500846	-0.41960279093500846	0	0	0	0	0	0	0	0	0	0	0	0	-0.08643415428215234	0	0	0	0	0
8884	-0.07584519706029084	-0.4463590876435049	0	-0.2042290382454308	-0.2042290382454308	0	0	0	0	0	0	0	-0.1418374660003817	-0.10709437380022756	0	-0.11689787480598544	-0.5005703946633905	0	0	0	0	0	0	-0.06372712594218578	0	-0.15661080203473438	-0.15661080203473438	-0.15917664064295983	-0.15917664064295983
8895	-0.09342943731541371	0	0	-0.2013748733109543	-0.2013748733109543	-0.7149852047351506	-0.7149852047351506	-0.7149852047351506	-0.7149852047351506	-0.7149852047351506	-0.7149852047351506	-0.07649478645004602	-0.11604727482245658	-0.21195117214098325	-0.0558201026697501	0	0	-0.3963399016694024	-0.640448774369208	-0.31204073023986684	0	-0.02858930676036476	-0.35108296867628147	-0.0562392291758464	-0.2617728353951258	-0.1390660791416162	-0.1390660791416162	-0.21250645459605652	-0.21250645459605652
890	0	0	0	-2.479843187471221	-2.479843187471221	0	0	0	0	0	0	-0.202293374893882	-2.342497771306287	-0.7491111268176708	0	-0.4992235302099913	0	0	-1.1191468350358205	-0.1700258977611178	-0.8102141684232954	-1.0818357289189668	0	-0.12082229015648314	-0.5474422854311684	-0.5934090197253424	-0.5934090197253424	-1.6504900698600853	-1.6504900698600853
8900	-0.14621638047726288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.819381774637384	0	0	0	-0.2184499407690424	0	-0.14248828328488816	0	0	0	0	0	0	0
891	0	0	0	-1.5383462812536708	-1.5383462812536708	0	0	0	0	0	0	-0.05750114809392952	-1.7959881546392509	-0.25150831054479106	0	-0.23209699127240344	-0.1386224048418412	-0.5595564570153387	-0.2584299327184416	-0.14886392008991153	0	-0.7600812220610494	0	-0.03314419939095559	-0.05020955092178435	-0.5406613884659612	-0.5406613884659612	-0.1147074990802126	-0.1147074990802126
8914	0	-1.0321342111925276	0	-1.2683154777968668	-1.2683154777968668	0	0	0	0	0	0	0	-1.133942572549539	-0.2787133425088142	0	-0.4423415090583144	0	0	0	-0.1383531331919653	-0.4415864777432991	-0.3350338135175521	0	0	0	-0.03919482059304704	-0.03919482059304704	-0.31320591076108023	-0.31320591076108023
896	0	0	0	-0.6927215350672049	-0.6927215350672049	0	0	0	0	0	0	0	-0.10057280962767524	0	0	0	0	-1.7164553778363327	-0.05576607941479285	0	0	-0.2563035922402015	-0.3720133514818178	0	0	-0.18408505436430136	-0.18408505436430136	-0.1480285790472615	-0.1480285790472615
8974	-0.28903890551734707	0	-0.04946093183113109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9929117951860889	0	-0.23340436247105403	0	-0.00177366502281946	0	0	0	0	0	0	0
8985	0	-0.19189693809687156	0	-0.4990754179364133	-0.4990754179364133	-0.07282042050760988	-0.07282042050760988	-0.07282042050760988	-0.07282042050760988	-0.07282042050760988	-0.07282042050760988	0	0	0	-0.0398976197380637	0	-0.2553255980502376	-1.0855386622669208	0	0	-0.29788914213964346	0	-0.7987682534621199	0	-0.0705192806872886	0	0	-0.2455822328105781	-0.2455822328105781
899	0	-0.0531614158078163	0	-0.9626193978880786	-0.9626193978880786	0	0	0	0	0	0	-0.4344235114510738	-1.7972244868758416	-0.4972503934957946	0	-0.3809688200039053	-0.18744705567876224	-0.36837173635062265	-0.01665586049865975	-0.10085927589161968	-0.34789022424153915	-0.5092949222097823	0	-0.1980716061919613	0	-0.44859206961951154	-0.44859206961951154	-1.0700098227049384	-1.0700098227049384
89910	0	-0.19001514075435977	0	0	0	0	0	0	0	0	0	0	-0.00171954947904668	-0.03939541333109694	-0.05142645284199624	0	0	0	0	-0.12430300046096306	-0.23950152486874315	0	-0.18410864014254932	-0.02894269755736691	0	-0.06633933089424102	-0.06633933089424102	-0.10824132422187538	-0.10824132422187538
8996	-0.08421205336700023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.10202895420165474	0	0	-0.16822833989456282	-0.07348673742978391	0	0	0	0	0	0	-0.4614062400134884	-0.4614062400134884
9016	0	-0.06069717051773079	0	-0.16937932096603228	-0.16937932096603228	0	0	0	0	0	0	-0.11445496816336248	-0.15088606387344136	-0.09171062023736494	0	-0.04325270946955885	0	-1.0318436181675346	-1.078386004548208	-0.16856268188068926	-0.24634484816461097	-0.10216301283905782	0	-0.08965631339924326	0	-0.12168530700963444	-0.12168530700963444	-0.06855533831043395	-0.06855533831043395
9019	0	0	0	0	0	-0.07417196407238402	-0.07417196407238402	-0.07417196407238402	-0.07417196407238402	-0.07417196407238402	-0.07417196407238402	0	0	0	0	0	-0.03771674813175368	0	0	0	0	0	0	0	0	0	0	0	0
902	0	0	0	-0.32787434638219815	-0.32787434638219815	-0.4261840840699535	-0.4261840840699535	-0.4261840840699535	-0.4261840840699535	-0.4261840840699535	-0.4261840840699535	-0.5695712957787954	-0.04194569870265619	-0.02462815832954616	-0.08676243447833351	0	0	-1.679421075721402	-0.7711106961272117	0	0	-0.01809897404977099	-0.3610231672436201	-0.1583450926518068	-0.25648556086913005	0	0	0	0
9053	0	0	0	-0.10279720397499148	-0.10279720397499148	0	0	0	0	0	0	0	-0.3244194481235901	-0.03460394364967735	-0.10611917757763815	-0.07827738024228671	0	-1.151503960672675	-2.030090765252196	-0.5654846342591889	-0.08333025587345742	-0.35874400327421124	-0.36109995090164	0	-0.3112289471227582	0	0	0	0
90861	-0.06472085081642623	-1.166333621931492	0	-0.9932751614910448	-0.9932751614910448	0	0	0	0	0	0	0	-0.4749311117091556	0	0	-0.4203809182446947	-0.15889068980145904	0	0	-0.09724199912301625	0	-0.1491903870982601	0	-0.00970459691006977	0	-0.19200143021864977	-0.19200143021864977	0	0
9093	-0.3787154868465354	-1.0766225442333892	-0.2705549213759713	-0.35131347644053407	-0.35131347644053407	0	0	0	0	0	0	-0.1208121482665586	0	0	0	-0.3749239444345452	0	-0.5003920790803269	0	0	0	0	0	0	0	0	0	-0.05011949122928672	-0.05011949122928672
9097	-0.14915475892733315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4647634643906427	0	0	-0.12120325477187238	0	0	-0.05646452642076113	0	0	-0.5052092642848387	0	0	0	0
9112	0	-0.25329395129048976	0	-0.46838568713440487	-0.46838568713440487	0	0	0	0	0	0	-0.17083191094591163	-0.2451158291127914	-0.2860338837998759	0	-0.3431420717919792	-0.3439428251886054	-0.4124184546556575	0	-0.4061841973242986	-0.1168758407129239	0	0	-0.13186629271773695	-0.02515854411056057	-0.18823539521582733	-0.18823539521582733	-0.2069589827122611	-0.2069589827122611
91137	-0.14478194441790077	0	0	-0.29314383661925025	-0.29314383661925025	0	0	0	0	0	0	-0.17458605308041153	-0.10050891112114542	-0.2250798673087533	0	-0.6467091358799791	0	-0.3054391844244287	-0.3367827873297831	-0.06612173253677343	-0.2611668503542189	-0.11195012728383132	-0.234882583137222	-0.0942702550232596	-0.35464959150965464	0	0	-0.01229958534712549	-0.01229958534712549
9124	0	-0.4753426472983364	-0.22971325996174843	0	0	-0.49826417098307874	-0.49826417098307874	-0.49826417098307874	-0.49826417098307874	-0.49826417098307874	-0.49826417098307874	0	0	-0.09688571871480384	0	0	0	0	0	0	0	0	0	-0.08839837335859664	0	0	0	0	0
9126	-0.15713450799987572	0	0	-0.14379605517604452	-0.14379605517604452	-0.02199810720475104	-0.02199810720475104	-0.02199810720475104	-0.02199810720475104	-0.02199810720475104	-0.02199810720475104	-0.20658250032188533	-0.4888843803021655	-0.13601734201800136	0	-0.16140916974666222	0	0	-0.6573200763288932	-0.17952940547966906	0	-0.06173710677688563	0	0	-0.5113985398084744	-0.10360526147520392	-0.10360526147520392	0	0
9128	0	0	0	-0.30862422788429084	-0.30862422788429084	-0.2880335399675887	-0.2880335399675887	-0.2880335399675887	-0.2880335399675887	-0.2880335399675887	-0.2880335399675887	0	-0.04460808533442862	0	0	0	-0.10999394607637472	0	0	0	0	-0.01596011974051571	0	0	0	0	0	0	0
9133	0	0	0	-1.376896979300622	-1.376896979300622	0	0	0	0	0	0	-0.2094824449435441	-1.945024621593156	-0.2514806040414088	0	0	-0.05533441496621776	0	0	-0.3241621750211377	-0.3392042951553496	-0.4387729555194379	0	-0.1436354268799907	-0.33712636742728014	-0.6076612254961975	-0.6076612254961975	-0.5196029720398535	-0.5196029720398535
9134	-0.09705158540937917	0	0	-1.8216030003551296	-1.8216030003551296	0	0	0	0	0	0	0	-2.1261852342683256	-0.4379260444054681	0	-0.16454852776203946	0	0	-1.0911539801631502	0	0	-1.1021959151976706	0	-0.282508594786374	-0.10346768511301337	-0.3804942843866191	-0.3804942843866191	-0.4544139814323834	-0.4544139814323834
9143	-0.3241142521843923	-0.01644581823745641	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.49798539613567366	0	0	0	-0.19615351044490545	0	0	0	0	0	-0.25074287156292213	-0.25074287156292213	0	0
9170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.01586258205701943	0	0	-0.949736326708248	-0.3432111223675894	0	0	0	0	-0.0627869038974867	0	0	0	-0.00232631889203605	-0.00232631889203605
9181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.02048000843230244	0	0	0	0	0	0	0	0	0
