Description	GSE139871_GPL10558_s5_d4	GSE16250_GPL570_s3_d2	GSE34151_GPL10558_s4_d3	GSE63548_GPL10558_s6_d5	GSE83456_GPL10558_s1_d1	GSE83456_GPL10558_s2_d1	GSE132283_s20_d17	GSE132283_s21_d17	GSE141656_s8_d7	GSE143627_s17_d14	GSE143731_s23_d19	GSE148171_s14_d11	GSE148731_s11_d10	GSE148731_s12_d10	GSE148731_s13_d10	GSE164287_s24_d20	GSE165708_s28_d23	GSE174566_s15_d12	GSE183912_s22_d18	GSE193777_s9_d8	GSE198557_s16_d13	GSE211974_s7_d6	GSE236156_s25_d21	GSE256184_s26_d22	GSE256184_s27_d22	GSE64179_s18_d15	GSE64182_s19_d16	GSE84076_s10_d9	aggregated_microarray	circulating_aggregated_microarray	aggregated_RNAseq	circulating_aggregated_RNAseq
purine ribonucleoside monophosphate catabolic process	0	1.618846405768462	0.4928719083083756	0	0	0	0.6763118873418741	1.1847067592398766	1.0437333162136226	1.307942699565745	0	1.2538090414107608	1.036632132343922	1.0835360930444282	1.3704464155004363	0	1.269514502872188	0.9031176286298788	0	0.8310784110287728	1.8330978703953331	1.407949946449944	0.7585529576878763	0	0.7952317134772519	1.3559761888218551	1.1150207437389632	0	0.8530664715551058	0.8659706513628015	0.795696735192758	0.7981465043774074
purine ribonucleoside monophosphate metabolic process	0	1.2993989203689262	0.17862334429444257	0.6223988550073362	0	0	0.4904435399678537	0.7822222593653205	1.0821175870036903	0.8087907765256718	0	1.1426135173557002	0.41901559946845857	0.9801577217468844	0.9329083827838964	0	0.5461227619782109	1.5151138866466796	0	0.6121253105511967	1.3393219002035035	0.6300017395402459	0.5545335051573267	0.5277255855928166	0.710275474223499	1.1832432107837831	0.8474586712762363	0	1.170417627257682	1.1202249259446382	0.865693994409212	0.86828257447973
purine ribonucleoside triphosphate biosynthetic process	0	0.7701696131072371	0.5155769299733036	1.0946483098622903	0	1.0444235610826131	0.4904435399678537	1.0225222829928686	0.6137472581134596	0.2956403347633257	0	0.7672626213902315	0	0.8206017019501793	0.7783780213927717	0	0	0.670347349056833	0	1.079761098373628	0.6615621479544617	0.33022137340655283	0.28771129850290145	1.413711254485066	1.2184043728599927	0.20979073222530892	0.8474586712762363	0.4368453635828303	1.4001945476782902	1.4166428046751935	0.828417879130528	0.8309341890947193
purine ribonucleoside triphosphate metabolic process	0	0.6428519616105143	0.5112998204507158	1.1053934672706347	0.2133934152295368	0.7644953925597527	0.644168932283637	1.0254952882810495	0.6088148658272214	0.5407599636442388	0.13416537538857382	0.8187101339821872	0.11632801905850496	0.8297006077920481	0.9129820320735396	0.2123198162131541	0	0.7922251389222246	0	0.920282941688347	0.9209194063630622	0.09075529446362948	0.7842930331611017	1.012596476240767	0.9951350855172127	0.8607105898021952	1.1095639762259704	0.1215578993861991	1.3290387897975635	1.3300372233946016	0.7912196860502533	0.7936601221952556
purine ribonucleotide biosynthetic process	0	0.6834488779044051	0.589811031987766	0.8880568229649587	0.3393458148543376	0.7419434391276	0.3269747702576966	0.8103929500088944	0.974130691910983	0.13005300853735122	0	0.7765871110022841	0	0.805846161686316	0.7641434524978746	0	0	0.9491544290435066	0	0.7706491740223208	0.7112102961333474	0.14568229134685207	0.25100562681632754	0.9375753574028962	0.8858441216941607	0.8889356759043376	0.8323865601933121	0.3826561494060057	1.4203924732519335	1.4143671124293036	0.854450360367937	0.8570175333065664
purine ribonucleotide catabolic process	1.044313064701291	1.1462840529662186	0.7311916609564116	0.6827760581916335	0.4287238935068898	1.1282125839532973	0.5403638836722494	0.9208161400569396	0.46659611631964376	0.6250819672149639	0.2732012176931886	0.8373246441046676	0.2374215410989846	0.801721407831988	1.0863294840226732	0.2891036374572737	0.3135467710992169	0.3909083005667998	0	0.9403036269881015	1.2382003222372866	0.5345959352742927	0.609727754025973	0.7070484243874834	0.9600120582244528	0.9992682064326444	1.3755536400486803	0	1.2909603872892328	1.274502225806828	0.7107049885724978	0.7129680226489141
purine ribonucleotide metabolic process	0.34074181251586155	0.91803165667424	0.5556281757083574	0.9013681879963068	0.2442499328449982	0.6325170815401973	0.5631760358166272	0.8563984873843671	0.713966808052146	0.4497473158192679	0.15378152951082205	0.8213216578129345	0.13336709832188326	0.7454661679720183	0.8571155055552472	0.16289598702268862	0.08882537182990978	0.7629693348006024	0	0.815154251769971	0.914249092369478	0.2070481957621667	0.6348527401147087	0.7434495152447822	0.8331972112955713	0.9597339492636632	1.0040905853232416	0.1393540152593966	1.3107758972794723	1.309161131461989	0.8160734406439029	0.8185649911737302
purine ribonucleotide transport	0	0	0	0.548866132819404	0	0	0.4303676116636751	0.43698607370765913	0.37005335336291073	0.2579691074503805	0	0.4720102346617964	0	0.38835944097635133	0.5346375315843493	0	0.4801828689552181	1.0507860386746992	0	0.7706491740223208	0.30436010839991545	0	0.7018833603648222	0.23799206166171089	1.0208286704081675	0.6811614479787259	0	0	0.7165211891895591	0.7279846355892279	0.9020234857950488	0.9046789589929608
purine-containing compound biosynthetic process	0	0.7512089627319208	0.4706006855786175	0.6595768701667565	0.4482694233345722	0.5725396427318195	0.5211178554999327	0.9329419553551068	0.8915097080322252	0.3971941101239965	0.19217512690577085	0.7055054463517568	0.3290843377540142	0.8972298508729999	0.8524560318593776	0.25342706515942665	0.11116456200107512	1.0102908217309674	0	0.8893965150852567	0.7545507339697718	0.25828806417575884	0.6359424738599501	0.9681130190370963	0.8733933157568918	0.8995614959892719	0.8935839581738725	0.2597147211413452	1.1710331588743583	1.1739230557000622	0.83061567145983906	0.8331363461559587
purine-containing compound catabolic process	0.7801675667552932	1.081822501137215	0.5872623926345366	0.4903907193948901	0.3014011114002631	0.8511015124335111	0.47289101547467527	1.0140232033397951	0.4072462440725315	0.6462885940190274	0.3742071349359969	0.7837215157873527	0.1651653683717547	0.9801577217468844	0.988070145443562	0.2999066118560113	0.21889292630245183	0.4051830917765677	0	0.968295011494892	1.11870287992351	0.7137976089537096	0.6305291630162269	0.6882084826211603	0.968791336132452	0.9756335664296196	1.1754967467120907	0	1.1752859804838147	1.1659592136226518	0.7262997547512579	0.7285985753470566
purine-containing compound salvage	0	0	0.8997380117300549	0.8438820298821752	0	1.3399393876506214	0.6763118873418741	1.1847067592398766	1.0437333162136226	0.7765961823403859	1.151035862281347	0	0	0.6147243713154066	1.3704464155004363	0.6961912140210749	0	0.9031176286298788	0	0	0.8923277476750451	0	0.7585529576878763	0	0.4277090928738077	1.0208404369167554	1.1150207437389632	0	1.066495598110179	1.0811591068075896	0.795696735192758	0.7981465043774074
purine-containing compound transmembrane transport	0	0	0.15552421537062625	0.2845649941283297	0	0	0.4303676116636751	0.149781672564933	0.37005335336291073	0	0	0.24248340524478323	0	0	0.5346375315843493	0	0	0.59231234518445	0	0.5395847381601591	0	0	0.25100562681632754	0.4636939804673431	0.7366191295782888	0.5266222905549919	0	0.3826561494060057	0.7915627544044718	0.8038503277173096	0.9020234857950488	0.9046789589929608
pyridine nucleotide catabolic process	0	0.6352779314513015	0.7803223843932516	0.9241234232512254	0.5998276488945998	1.440003699644573	0.20274527604477344	0.6457507169043948	0.17326803492028675	0.23772718111096824	0	0.8096912667023044	0	0.6792334508919134	0.7783780213927719	0.41050583666593427	0	0.2848109140817653	0	1.079761098373628	1.1505722633660311	0	0.2312900196247013	0.7970031848233011	0.9577200059675932	1.005344408760149	1.400420477278559	0	1.3468791498785115	1.318388396689106	0.6526704068278707	0.6547941804791962
pyridine-containing compound biosynthetic process	0	0	0	0.8438820298821752	0	0	1.171306923303042	0.8728371930579252	0.587526123321453	0.7765961823403859	0	0.7362265405349339	1.036632132343922	0.6147243713154066	0.58066687371913	0	0	0	0	2.024576795101577	0	0.8533316340585803	0.7585529576878763	0.7243513531762704	0.7952317134772519	0.5720880075060016	0.6365611249638103	0	0.6030245625576436	0.6130873531989822	0.9020234857950488	0.9046789589929608
pyridine-containing compound catabolic process	0	0.9969377683265442	0.6875922274760804	0.8199683156422841	0.5243087643459818	1.3094826224731035	0.175084390045287	0.5655509618855782	0.1495593254374695	0.20542514039063103	0	0.7144639498438887	0	0.5957495706640633	0.6858161895935019	0.5218509253528529	0	0.2463599115740886	0	0.9654262131252284	1.0323009768477378	0	0.19983767327735483	0.8475260044350607	0.9970045537966538	0.8956050919580718	1.2712532369452294	0	1.2609440040347877	1.2353002201094865	0.6607938995409326	0.6629377452180266
pyridine-containing compound metabolic process	0	0.4439724121186895	0.5112998204507158	0.8062214640212394	0.6070692761172221	0.8880082221412348	0.644168932283637	0.79979551663658	0.5074127444126202	0.5407599636442388	0	0.6403058063369734	0.23111806583039513	0.6872013731822963	0.9129820320735396	0.4157558866082823	0.15443333236688409	0.7171388388717518	0.13765581562252344	1.1923826067890988	0.7079019007129448	0.18077366361074015	0.7235614175540627	0.8605172241888306	0.9951350855172127	0.8191427735917898	0.989178518861534	0.1215578993861991	1.1160954849406148	1.1129273850072423	0.738001778036121	0.7403269998376106
pyrimidine deoxyribonucleotide catabolic process	0	0	0.5676089627134441	0.5279386589645817	0	0	0.4134089075367419	0.28431040856193046	0.6734868424322298	0	0	0	0	0.3729014795065579	0.35083880252155386	0.4266586522507142	0	1.8206744137266064	0	0.5189532779245697	0.5623015399032428	0	1.171512325371706	0	0.4940077664510189	0.345317786071176	0.727847634758632	0.6943103609855249	0.8336969620192526	0.846412555173614	0.9020234857950488	0.9046789589929608
pyrimidine deoxyribonucleotide metabolic process	0	0	0.4622295167224617	0.4289681438607159	0	0	0.3339847283501357	0.22853052007839672	0.5519925564078388	0	0	0	0	0.3007298177304179	0.2826844674416095	0.3448986191079221	0	1.9287819404653597	0	0.42146129160100854	0.4577681554324132	0	0.9945367420159104	0.6825147451957803	0.4006712589615957	0.5373232197081415	0.8474586712762364	0.5698224098625322	1.0128442707401228	1.0271176771199813	0.9020234857950488	0.9046789589929608
pyrimidine nucleobase metabolic process	0	1.9362968552577284	0.667593182197922	0	0	0	0	0.6457507169043947	0	0	0	1.5512837314367491	0	0	0	0	0	0	0	1.079761098373628	1.7677745711135902	1.1056064468074254	0	0.9537915945560717	1.0378321493149838	0.7676766404315911	0	0	1.5464342636960176	1.3631061864825122	0.7509406404150224	0.7532946040799259
pyrimidine nucleoside biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7783780213927717	0	0	1.7820187729769312	0	1.079761098373628	0	0	0	0	1.0378321493149838	0	1.400420477278559	0	1.1052992892289777	1.1202249259446382	0.9020234857950488	0.9046789589929608
pyrimidine nucleoside catabolic process	0	1.496686996288493	0.4350799418451115	0	0	0	1.063644502877227	0.7822222593653207	0.9424888189098612	0.6930788731492988	0	1.9711890392335236	0	0.9801577217468848	1.254990119114335	0	1.157697095577917	1.721254179541462	1.0645598853231892	1.62529456983	1.9805674059582157	0.7640887032724818	1.171512325371706	1.4754283474073162	1.218404372859993	1.241005165031122	1.343685314809413	0.968508305592437	0.7638424231474956	0.7758348842905495	0.9020234857950488	0.9046789589929608
pyrimidine nucleoside metabolic process	0	0.9713481089381516	0.4622295167224617	0	0	0	0.6365829165604019	0.6457507169043948	0.7869152710792537	0.3899930390794384	0	1.3873814179173305	0	0.5778645070904409	0.9808453374114924	0	0.7050270519663806	1.7820187729769312	0.637237325907022	1.319030458676945	1.395992362155567	0.4345363128895718	0.7152855038198582	0.953791594556072	1.1611125727755731	0.7676766404315911	1.2424312012583387	0.5698224098625322	1.0128442707401228	1.0271176771199813	0.853374940549863	0.8559400483217341
pyrimidine nucleoside monophosphate biosynthetic process	0	0	0.5676089627134441	0	0	0	0.7716727237196409	0	0.6734868424322298	0	0	0	0	0	0	0	0	1.611605852975117	0	0	1.0062125939972393	0	0	1.370599981365715	0	0.6563029212629522	0.727847634758632	0	1.3826992733989505	1.3990772276022687	0.7772062334192513	0.7796170978294186
pyrimidine nucleoside monophosphate metabolic process	0	0	0.4928719083083756	0	0	0	0.6763118873418741	0	0.587526123321453	0	0	0	0	0	0	0	0	1.471014691151193	0	0	0.8923277476750451	0	0	1.2376686258949714	0	0.5720880075060016	0.6365611249638103	0	1.249303951394834	1.2650685704422089	0.795696735192758	0.7981465043774074
pyrimidine nucleoside transport	0	1.7628259448835322	0	0	0	0	0	0	0	0	0	0.8373246441046674	0	0	0	0	0	0	0	0	0	0	0	0.8243503349202808	0.4940077664510189	0.6563029212629522	0.727847634758632	1.1963757390953191	1.191373680793255	1.2068248276768063	0.9020234857950488	0.9046789589929608
pyrimidine nucleoside triphosphate metabolic process	0	0	0	0	0	0	1.171306923303042	0.4758226961590648	1.0437333162136226	0	0	0	0	0	1.0335891889812898	0	0	1.8474428177857956	0	0	0.8923277476750451	0	1.283885163718015	0.7243513531762704	0.7952317134772519	1.3559761888218551	1.1150207437389632	0	0.8530664715551058	0.8659706513628015	0.9020234857950488	0.9046789589929608
pyrimidine nucleotide biosynthetic process	0	0	0.3209604000258006	0	0	0	0.8294586149673298	0	1.007812826081941	0	0	0	0	0	0	0	0	1.6924441924387532	0	0	0.6080860701840517	0	0.9236618654848584	1.1986353821133906	0.2769974115563163	0.707868577277466	0.7833825019004412	0	1.264623618390743	1.280466098296695	0.835266790449926	0.8377966589787109
pyrimidine nucleotide catabolic process	0	0	0.4928719083083756	0.45768728857678725	0	0	0.35690501805843033	0.4758226961590648	0.587526123321453	0	0	0	0	0.3215209497183067	0.8242319644474407	0.3685070608736714	0	1.6756260802898668	0	0.4497383845035738	0.488155976330671	0	1.283885163718015	0	0.4277090928738077	0.813107281894459	0.8958975001460232	0.6062740611057531	0.8530664715551058	0.8659706513628015	0.9020234857950488	0.9046789589929608
pyrimidine nucleotide metabolic process	0	0.5392197619731871	0.4622295167224617	0.4289681438607159	0	0	0.4904435399678537	0.33924285462095155	0.6734868424322298	0	0	0	0	0.15205502564033083	0.4174648271123087	0.17499414717753803	0	1.611605852975117	0	0.21535644448555336	0.4577681554324132	0	0.9945367420159104	0.6825147451957803	0.4006712589615957	0.8715965272789463	0.727847634758632	0.2962302598338062	1.0599107480813923	1.07452813634176	0.8779078502097647	0.8805193052648541
pyrimidine nucleotide-sugar transmembrane transport	0	0	0	0	0	0	0	0.4758226961590648	0.587526123321453	0	0	0.7362265405349339	0	0	0.58066687371913	0.6961912140210749	0	0	0	0.8310784110287728	0	0	0.7585529576878763	0	0	1.0208404369167554	1.1150207437389632	0	0.6030245625576436	0.6130873531989822	0.9020234857950488	0.9046789589929608
pyrimidine ribonucleoside catabolic process	0	0	0.5676089627134441	0	0	0	0.7716727237196409	0.9852872891177552	0.6734868424322298	0.8812930853225462	0	1.7585855320718906	0	1.209327638160835	1.156626452180761	0	1.403693004801006	1.611605852975117	1.302402249525138	0.9403036269881015	1.9805674059582152	0.9643013264118544	0.8616674641717018	1.740649224442063	1.218404372859993	1.143136532079481	1.2424312012583387	1.1963757390953191	0.6907046056207455	0.7018658723836978	0.9020234857950488	0.9046789589929608
pyrimidine ribonucleoside metabolic process	0	0	0.5676089627134441	0	0	0	0.7716727237196409	0.9852872891177552	0.6734868424322298	0.8812930853225462	0	1.7585855320718906	0	1.209327638160835	1.156626452180761	0	1.403693004801006	1.611605852975117	1.302402249525138	0.9403036269881015	1.9805674059582152	0.9643013264118544	0.8616674641717018	1.740649224442063	1.218404372859993	1.143136532079481	1.2424312012583387	1.1963757390953191	0.6907046056207455	0.7018658723836978	0.9020234857950488	0.9046789589929608
pyrimidine ribonucleoside triphosphate metabolic process	0	0	0	0	0	0	1.301399677662636	0.548407065823611	1.167349044344664	0	0	0	0	0	1.156626452180761	0	0	1.611605852975117	0	0	1.0062125939972393	0	1.4186034154990974	0.8243503349202808	0.901519331615012	1.493199122986908	1.2424312012583387	0	0.9640157279209456	0.9779047289076088	0.9020234857950488	0.9046789589929608
pyrimidine ribonucleotide biosynthetic process	0	0	0.4928719083083756	0	0	0	1.171306923303042	0	1.0437333162136226	0	0	0	0	0	0	0	0	1.471014691151193	0	0	0.8923277476750451	0	1.283885163718015	0.7243513531762704	0.4277090928738077	0	0.6365611249638103	0	1.066495598110179	1.0811591068075896	0.795696735192758	0.7981465043774074
pyrimidine ribonucleotide metabolic process	0	0	0.35184495776325836	0	0	0	0.8959251696155924	0.3392428546209515	0.7869152710792537	0	0	0	0	0	0.7783780213927717	0	0	1.1629431757851254	0	0	0.6615621479544617	0	1.325988389843951	0.9537915945560717	0.5835323044288689	1.0587871617771698	0.8474586712762363	0	0.9640157279209456	0.9779047289076088	0.828417879130528	0.8309341890947193
pyrimidine-containing compound biosynthetic process	0	0	0.22262489875723285	0	0	0	0.6010751724526117	0.21446918293322045	0.7453179417437554	0	0	0	0	0	0.5141649127872415	0	0	1.5523041795737342	0	0.396454348600046	0.4308497715626847	0	0.6764586220746904	0.9066412621910932	0.5504237026577433	0.5064085750582525	0.8037035541782419	0	1.13828971775007	1.153425620286507	0.8564646131409334	0.8590356458178601
pyrimidine-containing compound catabolic process	0	0.6834488779044051	0.589811031987766	0.2845649941283297	0	0	0.6243111154330052	0.6945160120656229	0.6988289688383683	0.2579691074503805	0	1.0314582257467888	0	0.5665026027500166	0.9643648141743808	0.22745367960057508	0.4801828689552181	1.6510257968325526	0.4308395018892885	0.971903438964244	1.2196883025946483	0.5557409921932855	1.206848962835675	0.6695708114177262	0.7366191295782888	1.07011622851589	1.042915328680401	0.7202250289067813	0.931181931460197	0.876069904642107	0.9020234857950488	0.9046789589929608
pyrimidine-containing compound metabolic process	0	0.6242306310612749	0.47489745153443014	0.25729623627717796	0.307133415854268	0	0.4815124235297748	0.6345623600217941	0.7076820208742769	0.11736404489675956	0	0.5273637409446963	0	0.4350883157073547	0.6312646820244011	0.20547883494211697	0.22311575020599264	1.4971678248350715	0.19905025569193616	0.6013956492251226	0.7607917613525362	0.26076467497098976	0.9020935488666884	0.6998701812125115	0.6739480303458347	0.8774850283414665	0.8338711142591363	0.346641706115526	1.0352075574237452	1.0214231953268786	0.8736090355717007	0.8762124843584602
pyrimidine-containing compound transmembrane transport	0	1.2183306610620022	0	0	0	0	0.4487358074677462	0.5932823665418061	0.7260395825156578	0	0	0.49191371453061145	0	0.4051223625531616	0.38132461377936927	0	0	0	0	0.5618549711311617	0	0	0.5081990472480351	0.4832954367243365	0.2769974115563163	0.37536479577042575	1.0778437269820302	0.7480305624464468	1.0301588024699644	1.0445617122256066	0.9020234857950488	0.9046789589929608
pyroptotic cell death	0	2.613801065943727	0.667593182197922	0	0	0	0.8959251696155924	1.1281487707571969	1.3216046631569451	1.6093328211663225	0	0.9679805625585896	1.313698034938307	1.3657326635445066	0.7783780213927717	0.91996303496688	0	2.17182490692601	1.4630300044288505	1.6852854570634055	0	1.1056064468074254	0.9945367420159104	0	1.3752532453857638	1.6605174388774429	1.7724962105114368	1.3521347479952155	1.1052992892289777	1.1202249259446382	0.9020234857950488	0.9046789589929608
pyroptotic inflammatory response	0	1.6188464057684615	0.8997380117300549	1.0560354492465671	0.6992780329239892	0.5626627278287878	0.46869159825755335	1.2734289905378104	1.0437333162136226	1.4435336459526038	0.8444018611617516	1.103165880545983	0.40008380140672367	1.426754139454387	1.4640967332634345	0.4834816351384373	0.9454401319521633	1.611605852975117	1.4194160843803356	1.6398842688963091	1.1109921312955051	1.407949946449944	0.9578780313979516	0.7243513531762704	1.1777612720224266	1.254353893373502	0.8142394389777189	0.4171945919348251	1.066495598110179	1.0132446561406812	0.9020234857950488	0.9046789589929608
pyruvate decarboxylation to acetyl-CoA	0	0	0.5676089627134441	0.9541182457914004	1.7022040031009449	1.4766333263852092	0	0.9852872891177552	0.6734868424322298	0	0	0	0	0	0.6658560097834153	0	0	0	0	0	0	0	0.8616674641717018	2.0150142796807513	1.218404372859993	0.6563029212629522	1.2424312012583387	0	1.3826992733989505	1.3990772276022687	0.6413897478138717	0.6434853357568212
pyruvate metabolic process	0	0.4329755353335325	0.842037764954275	0.9145130878238584	0.7616326116382552	1.268988983501748	0.13390026174376737	0.6754327458213868	0.4435645005609039	0.15722816216370802	0	0.6859668605637285	0	0.465078093981064	0.8123004054135431	0.27426745329908286	0	0.1887955634953249	0	0.9010436691296836	0.9653657757048127	0	0.4456735256628327	1.0837465373247166	0.974994403595968	0.9585815077187008	1.3887094668145004	0	1.3639869857438591	1.3515064956737215	0.6339287376955426	0.636005483924328
pyruvate transmembrane transport	0	1.9362968552577284	0.667593182197922	0	0	0	0.8959251696155924	0.6457507169043947	0	0	0	0.9679805625585896	0	0.8206017019501793	1.3103067328799196	0	0	1.1629431757851254	0	1.079761098373628	1.1505722633660311	0	0	1.533895782729202	1.0378321493149838	0.7676766404315911	1.400420477278559	0	0.8061431228337111	0.8185815940495956	0.9020234857950488	0.9046789589929608
pyruvate transport	0	1.7628259448835322	0.5676089627134441	0	0	0	0.7716727237196409	0.548407065823611	0	0	0	0.8373246441046674	0	0.7036802641207458	1.156626452180761	0	0	1.0177779349826166	0	0.9403036269881015	1.0062125939972393	0	0	1.370599981365715	0.901519331615012	0.6563029212629522	1.2424312012583387	0	0.6907046056207455	0.7018658723836978	0.9020234857950488	0.9046789589929608
quaternary ammonium group transport	2.11244551907358	1.2183306610620022	0	0	0	0.9715412000789492	0	0.8405299637345917	0.3860997373162752	0.5214393145073524	0.8127843508778628	0.8982342657332819	0	0.4051223625531616	0.7179730662915916	0	0	0	0	1.3385581431168017	0.6080860701840517	0.5785535883802876	0	0	0.7648695777697777	0.707868577277466	0.7833825019004412	0	1.0301588024699644	1.0445617122256066	0.9020234857950488	0.9046789589929608
quinone biosynthetic process	0	0.923683834667479	0	0	0	0	0.3137893727853598	0.41979520500876905	0.5203710635594214	0	0	0	0	0.28243319251715493	0.2654326038377269	0	0	0	0	0.743441819165221	0	0	0.3569903252601353	0.33883162690039104	0.8559765250566447	0.261186499722775	0.5648565809003308	0	0.27656664941502	0.2816106722674082	0.9020234857950488	0.9046789589929608
quinone metabolic process	0	0.8038503277173096	0.1879180779284968	0	0.7616326116382552	0.615602227278802	0.9330203001238664	0.6754327458213868	0.8210861573122299	0.595653577019844	0	0	0	0.465078093981064	0.6349380241338073	0	0	0	0	0.9010436691296836	0	0.3469507116825402	0.580877186555504	0.7882627580132808	1.0780879359787126	0.4314050426722176	0.8833097604483099	0	0.4558091944048571	0.3530584539084872	0.9020234857950488	0.9046789589929608
rRNA base methylation	0	0	0	0	0	0	0	1.1281487707571969	0	0	0	0	0	0.8206017019501793	0	0	0	0	0	0	0	0	0	0.9537915945560717	1.6356067602783706	0	0.8474586712762363	0	0	0	0.9020234857950488	0.9046789589929608
rRNA catabolic process	0	0	0	0	0	1.2255199881637846	1.063644502877227	1.5134745004184864	0.9424888189098612	1.194668490159998	0	1.1426135173557004	0	0.9801577217468848	1.254990119114335	0.6192410651232201	1.157697095577917	1.3524939997747016	0	0.743441819165221	0.8003752005752953	1.291289352214242	1.5245706715245633	0.6450348714134074	0.7102754742234991	0.9208796859944672	0.5648565809003308	0	0.27656664941502	0.2816106722674082	0.8094178579528228	0.8118958868257596
rRNA metabolic process	0.4262962082455847	0.4804746081584417	0.4430972409531967	0.4992849080436983	0.15536665391671492	0.24174299226382537	0.8460356032375044	0.8450073180160415	1.2605113166209676	0.17554746938173835	0	0.37747678029963505	0.08448476757706633	0.5547369793128644	0.5600413705745024	0.4966490219497861	0.11224987802272504	1.2257503889871622	0	0.4907144182736381	0.4068509541747209	0.13148580376125943	1.4186034154990974	0.8243503349202809	0.9833812394345168	0.47875451179949735	0.727847634758632	0	0.8575866222390924	0.8544980642433306	0.8736090355717007	0.8762124843584602
rRNA methylation	0	0	0	0	0	0	0.35690501805843033	0.8728371930579252	0.587526123321453	0	0	0	0	0.6147243713154066	0	0.3685070608736714	0	0	0	0	0	0	0.4055052536371021	0.7243513531762704	1.332565162466542	0.2974965608402245	0.3339722516952559	0	0.1593848230436434	0.1623417652573405	0.9020234857950488	0.9046789589929608
rRNA modification	0	0	0.1982267421649817	0.36066773516468553	0	0	0.5403638836722494	0.7078152659537139	1.0219004592206271	0	0	0	0	0.4890737734072209	0	0.2891036374572737	0	0.7341362118108526	0	0	0	0	0.609727754025973	0.5807582961523738	1.3081450135648376	0.23270844542862856	0.727847634758632	0	0.24647971375635175	0.25099852656513827	0.9020234857950488	0.9046789589929608
rRNA processing	0.5468387117407199	0.4224967990318524	0.40337493499762417	0.4903907193948901	0	0	0.868180401077128	0.798899268408374	1.3160323670055163	0.0768386857992634	0	0.4207050582603149	0	0.4001904866845526	0.4774555314896847	0.4574267230523987	0	1.1838390307667843	0	0.3279730359460486	0.4412387301082236	0	1.5476467376070997	0.9249685289444872	1.1057221239211366	0.5183529729114904	0.7749665470757715	0	0.7802508407864763	0.7924192940258526	0.8835097742718542	0.886131589732535
rRNA transcription	0	1.0238136798511914	0.7087582190960532	0.8438820298821752	0	0.8008458898934908	0.6763118873418741	0.8728371930579252	1.0437333162136226	0	0	0	0	0.8680656201628325	0.8242319644474407	0.3685070608736714	0	1.2202745410992824	0	1.1351658839848635	0	0	0	0.38509907800277843	0.4277090928738077	0.2974965608402245	0.6365611249638103	0	1.3311772302900382	1.2650685704422089	0.8498357695201749	0.8523940590772522
reactive nitrogen species metabolic process	1.5933520628105453	0.8038503277173096	0.6980233261854542	0.6512591445899311	1.2880068336179251	0.615602227278802	0.737194362814586	1.0624697383102328	0.6422973466844853	0.595653577019844	0	0.29223998924576694	0	0.23873877762143816	1.1126946147632628	0.27426745329908286	0	0.7008704192169364	0	0.9010436691296836	0.365929244666251	0	0.580877186555504	0.5530228935665829	1.1734021447218648	0.625728074939512	0.6947903930664044	0.8449966889584664	1.002713828464398	1.0169098337955451	0.7425537783671136	0.744889165569176
reactive oxygen species biosynthetic process	0	0	0.5676089627134441	0	1.7022040031009449	0	0.7716727237196409	0.548407065823611	0.6734868424322298	0	0	0.8373246441046674	1.1598439604959625	0.7036802641207458	0.6658560097834153	0	0	1.0177779349826166	0	0.9403036269881015	1.0062125939972393	0	0	0.8243503349202808	0.901519331615012	0.6563029212629522	1.2424312012583387	0	0.9640157279209456	0.9779047289076088	0.7772062334192513	0.7796170978294186
reactive oxygen species metabolic process	0.7218259570931987	0.2935211510553099	0.4278841737764405	0.3424110101612073	1.1354930465527158	0.615602227278802	0.737194362814586	0.7237713660892023	0.7041154564109453	0.6825200762181582	0.1738259345185425	1.0689502901084411	0.29828344872022994	0.7967131034350152	1.019914597898899	0.27426745329908286	0.3924302663413389	0.9766680695280257	0.5147877935935611	1.186362196195665	0.9653657757048127	0.2338322153905615	0.39874828568386633	0.9922594565167208	0.8632651674966665	0.4314050426722176	0.7602392825913039	0.5967496616669961	1.1913736807932551	1.1846280116432322	0.7565071641963302	0.7588733482438018
receptor catabolic process	0	0	0.4928719083083756	0.45768728857678725	0	0	0	1.1847067592398766	0.587526123321453	0	0	0.7362265405349339	0	0.6147243713154066	0.58066687371913	0.3685070608736714	0	0.9031176286298788	0	1.379314768300071	0.8923277476750451	0	0.7585529576878763	1.4316947989141582	1.332565162466542	0.813107281894459	0	0	0.7329044644872794	0.7445546910661031	0.8498357695201749	0.8523940590772522
receptor clustering	2.5557410660106865	0	0.25380175070499666	0.8438820298821752	0.9746889929792936	1.7077787187920663	0.35690501805843033	0.4758226961590648	0.833102455887052	0.4163859294106283	0	0.7362265405349339	0	1.267621378562574	1.2138207717777114	0	0.7478530851089952	0	0	1.1351658839848635	0.8923277476750451	0.4635814652529355	0.4055052536371021	0.38509907800277843	0.2186874308368129	0.5720880075060016	0.8958975001460232	0	1.4076104165651786	1.4240878190532256	0.8498357695201749	0.8523940590772522
