Unnamed: 0	GSM3001089	GSM3001091	GSM3001092	GSM3001093	GSM3001094
ENSG00000103546	29	9	15	18	20
ENSG00000103549	9036	5632	11894	7732	7705
ENSG00000103550	3748	2049	3930	2311	2442
ENSG00000103591	5908	2854	6956	3499	3502
ENSG00000103599	101	53	59	48	37
ENSG00000103642	6230	2815	6610	3850	3859
ENSG00000103647	110	63	79	55	54
ENSG00000103653	3250	1940	3075	1583	1857
ENSG00000103657	52627	28506	53258	36028	36636
ENSG00000103671	2257	1164	2232	1164	1353
ENSG00000103707	1585	895	1368	894	872
ENSG00000103723	64	35	92	60	54
ENSG00000103740	158	61	186	98	124
ENSG00000103742	11	9	14	11	9
ENSG00000103769	45374	26637	46213	27258	27322
ENSG00000103811	2221	2605	2265	3129	2959
ENSG00000103852	2691	1624	3561	2067	2139
ENSG00000103855	4146	2195	3858	2138	2404
ENSG00000103876	601	214	837	227	271
ENSG00000103888	118	72	256	248	270
ENSG00000103932	2086	986	2297	871	1043
ENSG00000103942	248	104	248	148	135
ENSG00000103966	25567	10911	36112	16117	18596
ENSG00000103978	5894	3878	7891	5391	5202
ENSG00000103994	12654	8537	14337	9932	9825
ENSG00000103995	1543	523	2239	501	672
ENSG00000104043	525	151	190	106	102
ENSG00000104047	1942	988	1497	966	955
ENSG00000104055	11	8	7	5	5
ENSG00000104064	7716	3660	7346	3845	3686
ENSG00000104067	14707	11367	13378	11371	12418
ENSG00000104081	752	553	446	406	464
ENSG00000104093	4271	2604	4247	3056	2941
ENSG00000104112	158	121	162	191	160
ENSG00000104129	1821	985	1595	997	1055
ENSG00000104131	6844	3452	6944	3432	3934
ENSG00000104133	11846	6324	11904	7355	7601
ENSG00000104140	7	4	10	7	6
ENSG00000104142	6413	3963	6862	4079	4318
ENSG00000104147	591	192	810	129	164
ENSG00000104154	3332	2459	4044	2906	2830
ENSG00000104164	16119	7419	12356	7695	7375
ENSG00000104177	3051	1030	1821	781	914
ENSG00000104205	2503	2614	1855	2313	2201
ENSG00000104213	314	144	800	223	304
ENSG00000104218	3137	1498	2691	1572	1747
ENSG00000104219	6414	3092	6286	3632	3615
ENSG00000104221	1248	779	1297	761	736
ENSG00000104228	2779	1823	4433	2509	2614
ENSG00000104231	3724	2365	3177	2272	2186
ENSG00000104237	23	7	14	18	13
ENSG00000104267	1783	1877	2992	1879	2076
ENSG00000104290	67	11	56	36	28
ENSG00000104299	2263	1374	2193	1335	1451
ENSG00000104312	8894	2522	13152	4589	4554
ENSG00000104313	9	1	16	16	8
ENSG00000104320	14646	5684	22354	9827	9832
ENSG00000104324	8723	4754	6220	5293	4884
ENSG00000104325	6244	4005	7125	4636	4970
ENSG00000104327	98	58	83	67	75
ENSG00000104331	17030	8257	14580	8382	8163
ENSG00000104332	2101	685	1279	636	587
ENSG00000104341	8836	4150	7702	4207	3991
ENSG00000104343	5662	2687	5352	3531	3189
ENSG00000104356	1626	689	2183	637	756
ENSG00000104361	5019	3197	2709	2828	2734
ENSG00000104365	6821	4120	6875	4735	5173
ENSG00000104368	4785	4396	9251	6860	7419
ENSG00000104369	2	1	3	3	2
ENSG00000104375	3915	1910	4171	2522	2635
ENSG00000104381	1046	451	1258	437	514
ENSG00000104388	15269	7795	13022	7605	7479
ENSG00000104408	50028	31550	35725	26242	24411
ENSG00000104412	3943	2028	4677	2715	2629
ENSG00000104415	6	2	12	8	11
ENSG00000104419	20229	14361	17352	15841	16805
ENSG00000104427	2676	907	1694	813	818
ENSG00000104432	2585	1873	2815	2172	1951
ENSG00000104442	6294	2835	5898	3074	2936
ENSG00000104447	124	103	155	97	95
ENSG00000104450	2789	1258	3166	1495	1492
ENSG00000104472	2583	1747	2496	1693	1672
ENSG00000104490	386	84	302	124	114
ENSG00000104497	2928	1701	2287	1502	1513
ENSG00000104517	24690	12252	23469	12730	13127
ENSG00000104518	6506	3375	13997	7821	7427
ENSG00000104522	2134	893	1391	912	830
ENSG00000104524	316	140	353	150	182
ENSG00000104529	14262	10747	13135	9978	10494
ENSG00000104537	114	33	103	68	70
ENSG00000104549	4796	1963	9640	4403	4502
ENSG00000104611	129	57	103	82	107
ENSG00000104613	6138	3348	6037	3755	3825
ENSG00000104626	2107	1135	3047	1410	1506
ENSG00000104635	15823	9442	19447	21905	20090
ENSG00000104643	3450	2017	3576	2358	2357
ENSG00000104660	6954	3347	6366	3753	3539
ENSG00000104671	3500	1830	3538	2155	2166
ENSG00000104679	2732	1826	2228	1642	1701
ENSG00000104687	6070	3054	7026	3548	3775
ENSG00000104689	1521	973	2935	1553	1720
ENSG00000104691	1248	638	1096	705	680
ENSG00000104695	8755	3906	8230	4776	4562
ENSG00000104714	1919	2032	2309	2029	2684
ENSG00000104722	8	6	26	8	13
ENSG00000104723	6520	4654	5257	5134	4852
ENSG00000104728	4133	1628	2943	1594	1649
ENSG00000104731	2065	1080	2209	997	1101
ENSG00000104738	7786	2662	11353	1976	2522
ENSG00000104756	5197	2906	6649	2807	3497
ENSG00000104760	2	3	51	14	17
ENSG00000104763	18067	20796	14424	21908	19790
ENSG00000104765	18795	12553	12270	11735	11252
ENSG00000104774	8366	6686	6816	6238	6862
ENSG00000104783	1	2	6	7	6
ENSG00000104804	13	10	26	11	24
ENSG00000104805	26010	18992	23274	20767	20852
ENSG00000104812	3393	2057	3670	1867	2172
ENSG00000104814	13	5	13	3	6
ENSG00000104823	2189	1348	1807	1141	1295
ENSG00000104824	12791	8044	13010	6900	7785
ENSG00000104825	615	378	768	518	541
ENSG00000104826	16	5	29	4	10
ENSG00000104833	8	3	3	9	4
ENSG00000104835	1460	1169	1474	862	1045
ENSG00000104848	57	17	50	25	31
ENSG00000104852	12387	6733	12400	7424	8333
ENSG00000104853	4642	3569	5289	3571	4003
ENSG00000104856	1015	729	1917	2552	2614
ENSG00000104859	1475	964	1699	1018	1171
ENSG00000104863	100	60	70	51	50
ENSG00000104866	3120	2213	2953	2110	2200
ENSG00000104870	7922	9780	6329	10106	9517
ENSG00000104872	4029	2292	3575	2294	2433
ENSG00000104879	6	11	12	12	16
ENSG00000104880	3630	2141	4139	2392	2529
ENSG00000104881	1644	1319	1244	1008	1266
ENSG00000104883	126	82	80	74	69
ENSG00000104884	5641	2160	5883	2137	2356
ENSG00000104885	1275	858	1474	828	1138
ENSG00000104886	5464	2815	4491	2574	2712
ENSG00000104888	46	22	37	42	50
ENSG00000104889	1968	780	2495	633	736
ENSG00000104892	59	30	52	35	32
ENSG00000104894	423	284	478	216	247
ENSG00000104897	1506	1811	1391	1375	1768
ENSG00000104899	127	60	103	71	48
ENSG00000104901	31	20	40	26	26
ENSG00000104903	2027	1701	2065	1493	1646
ENSG00000104904	90622	43181	80032	41443	42466
ENSG00000104907	2453	1181	2496	1290	1355
ENSG00000104915	2859	1947	2211	1745	1841
ENSG00000104936	1225	641	1229	834	911
ENSG00000104938	400	429	217	565	478
ENSG00000104941	4	1	5	7	4
ENSG00000104946	1618	1326	1342	1112	1344
ENSG00000104951	58	54	1239	489	637
ENSG00000104953	17	10	26	16	11
ENSG00000104957	1814	1167	1686	1245	1294
ENSG00000104960	4531	2874	3559	2429	2752
ENSG00000104964	20746	13164	20259	14287	14739
ENSG00000104967	1970	2022	1429	1459	1847
ENSG00000104969	5987	4026	6731	3964	4228
ENSG00000104970	81	27	62	27	59
ENSG00000104972	17	10	20	16	16
ENSG00000104973	1387	1017	2619	1370	1625
ENSG00000104976	748	439	677	481	486
ENSG00000104979	3616	2237	3678	2620	2599
ENSG00000104980	1877	1380	2219	1349	1354
ENSG00000104983	682	288	721	321	311
ENSG00000104998	161	109	99	77	95
ENSG00000105011	1035	368	1446	226	328
ENSG00000105048	23	13	21	15	21
ENSG00000105053	2832	1938	3146	2024	2270
ENSG00000105058	9853	5686	10360	6666	6535
ENSG00000105063	4754	3038	5829	3151	3710
ENSG00000105072	773	664	583	669	625
ENSG00000105085	722	541	754	540	533
ENSG00000105088	33	16	54	44	48
ENSG00000105122	1868	1173	1850	1081	1278
ENSG00000105127	3503	1883	4108	2210	2453
ENSG00000105131	5	13	5	17	10
ENSG00000105135	4861	2274	4584	2426	2563
ENSG00000105136	2186	1050	1921	1195	1316
ENSG00000105137	2976	1534	3051	1707	1835
ENSG00000105141	32	15	28	22	25
ENSG00000105143	158	73	138	105	127
ENSG00000105146	40	25	42	22	27
ENSG00000105171	3058	1629	3238	1711	1751
ENSG00000105173	676	171	734	170	202
ENSG00000105176	4939	2748	4222	2583	2633
ENSG00000105185	3935	2007	4976	2346	2533
ENSG00000105186	6086	3245	6033	3843	3675
ENSG00000105193	2163	15310	2284	5139	12497
ENSG00000105197	4432	1933	4572	1902	2064
ENSG00000105202	3685	1359	3723	980	1163
ENSG00000105204	528	517	381	394	468
ENSG00000105219	7	6	2	6	6
ENSG00000105220	23089	13786	24940	11816	14113
ENSG00000105221	4662	2577	4705	3208	3404
ENSG00000105223	12555	9286	10355	9461	9783
ENSG00000105227	603	541	399	427	445
ENSG00000105229	2609	1502	2611	1544	1621
ENSG00000105245	1365	877	1277	873	919
ENSG00000105246	70	26	180	172	156
ENSG00000105248	1279	855	1835	1280	1274
ENSG00000105254	6875	3841	6070	3804	3889
ENSG00000105255	282	73	186	73	94
ENSG00000105258	1695	1065	1630	966	1053
ENSG00000105261	13	4	11	7	4
ENSG00000105270	900	1241	563	687	893
ENSG00000105278	88	18	75	35	51
ENSG00000105281	2987	1706	4088	1810	1918
ENSG00000105287	3450	2647	6689	3889	4810
ENSG00000105289	12	8	14	13	24
ENSG00000105290	412	95	291	72	74
ENSG00000105298	2306	1502	2619	1548	1587
ENSG00000105321	660	489	713	508	648
ENSG00000105323	21359	13543	19725	10861	12294
ENSG00000105325	3896	2040	4002	2234	2421
ENSG00000105327	2045	1105	2437	1377	1523
ENSG00000105329	3000	3826	2990	3366	3982
ENSG00000105339	7484	4349	9836	5228	6370
ENSG00000105341	4323	2358	3985	2446	2481
ENSG00000105355	7008	3722	7776	3892	4209
ENSG00000105357	34	29	35	38	41
ENSG00000105364	2577	1417	3190	1573	1715
ENSG00000105366	51	40	35	32	41
ENSG00000105369	14	12	14	9	10
ENSG00000105371	15	20	36	7	19
ENSG00000105372	103248	70212	93761	72249	71589
ENSG00000105373	11243	10820	7824	8536	8920
ENSG00000105376	4	3	5	4	9
ENSG00000105379	5138	2918	4472	2414	2665
ENSG00000105383	8	11	9	15	9
ENSG00000105388	23	8	28	10	11
ENSG00000105392	85	27	80	37	53
ENSG00000105393	6928	3742	6878	3436	3859
ENSG00000105397	7664	4035	8599	4627	5245
ENSG00000105398	27	4	21	5	7
ENSG00000105401	25541	16603	24776	16416	17659
ENSG00000105402	9150	4932	20754	9844	10611
ENSG00000105404	6318	3764	7594	4785	5010
ENSG00000105409	9	7	5	14	9
ENSG00000105419	11	5	17	14	8
ENSG00000105426	1264	415	673	273	283
ENSG00000105427	13	7	16	10	8
ENSG00000105429	5416	4331	3743	2995	3770
ENSG00000105438	10029	7933	8157	6572	7241
ENSG00000105443	9253	5310	6856	4994	5507
ENSG00000105447	2801	1480	4231	1902	2029
ENSG00000105464	51	48	69	67	78
ENSG00000105472	133	130	67	73	74
ENSG00000105479	71	31	67	31	43
ENSG00000105483	16481	10398	15402	11262	12164
ENSG00000105486	5227	2474	5996	2320	2910
ENSG00000105492	26	12	21	18	15
ENSG00000105497	1875	1024	1557	1027	1089
ENSG00000105499	10852	4769	8641	7836	7209
ENSG00000105509	11	6	7	7	8
ENSG00000105514	9412	5074	6047	3722	3999
ENSG00000105516	324	266	233	207	177
ENSG00000105518	4830	2086	4277	2328	2403
ENSG00000105519	628	414	487	473	491
ENSG00000105520	1612	1310	1163	1114	1216
ENSG00000105523	77	31	101	52	44
ENSG00000105538	6414	5722	5910	5607	5932
ENSG00000105549	1	2	2	7	8
ENSG00000105552	3583	1937	2192	1321	1435
ENSG00000105556	1057	619	1408	738	886
ENSG00000105559	996	1140	5180	3985	4469
ENSG00000105568	20896	12646	19067	11859	12695
ENSG00000105576	8035	4254	8187	4334	4415
ENSG00000105583	7156	4353	6108	4520	4492
ENSG00000105607	1802	915	1762	762	880
ENSG00000105609	64	17	53	35	25
ENSG00000105610	2	4	1	3	3
ENSG00000105612	4948	4176	5285	4731	4777
ENSG00000105613	88	54	81	58	58
ENSG00000105618	3770	1699	3670	1981	2023
ENSG00000105619	629	449	1020	390	443
ENSG00000105639	470	306	1662	1400	1604
ENSG00000105640	80848	63732	75514	61665	62894
ENSG00000105641	42	21	50	39	32
ENSG00000105642	15	16	13	14	14
ENSG00000105643	8893	10269	8725	12637	11424
ENSG00000105647	914	616	245	207	253
ENSG00000105649	56	45	61	20	29
ENSG00000105650|	93	50	92	63	66
ENSG00000105655	2800	2303	2076	1760	1926
ENSG00000105656	1309	879	1821	1009	1146
ENSG00000105662	270	215	231	182	235
ENSG00000105664	17	3	19	22	15
ENSG00000105668	8	4	6	5	3
ENSG00000105669	10640	5770	11692	6690	7202
ENSG00000105671	3351	1673	3918	2015	1985
ENSG00000105672	75	44	37	33	37
ENSG00000105675	12	2	9	7	7
ENSG00000105676	3680	2019	3830	2201	2221
ENSG00000105677	4231	2006	4389	2271	2192
ENSG00000105679	10	4	2	6	9
ENSG00000105697	58	25	67	27	37
ENSG00000105698	4144	3181	3205	2685	2948
ENSG00000105699	260	163	189	169	164
ENSG00000105700	8346	5030	7127	4901	5175
ENSG00000105701	14810	10049	12835	9443	9927
ENSG00000105705	2230	1414	2600	1543	1784
ENSG00000105707	32	23	32	25	17
ENSG00000105708	617	432	506	452	387
ENSG00000105711	1224	1220	959	936	978
ENSG00000105722	4805	2612	3707	2340	2498
ENSG00000105723	3470	1663	3328	1891	1916
ENSG00000105726	1263	1255	1745	1197	1490
ENSG00000105732	1325	768	1501	904	964
ENSG00000105737	3	4	1	13	10
ENSG00000105738	3008	2496	3119	2321	2802
ENSG00000105750	789	471	741	402	302
ENSG00000105755	4265	2867	3152	2511	2589
ENSG00000105767	1474	484	626	408	365
ENSG00000105771	2734	1434	2426	1522	1562
ENSG00000105778	11533	5658	12301	6808	6784
ENSG00000105784	55	22	62	28	20
ENSG00000105792	521	211	514	288	312
ENSG00000105793	1497	918	1693	1167	1023
ENSG00000105808	1026	553	962	576	713
ENSG00000105810	13292	5719	13651	7436	7083
ENSG00000105819	6735	3919	5941	3158	3189
ENSG00000105821	2832	1294	3554	1690	1706
ENSG00000105825	2885	1235	5431	2798	2738
ENSG00000105829	5036	2646	4733	2946	2878
ENSG00000105835	39366	27097	82545	64888	60469
ENSG00000105849	3698	1693	4252	2125	2099
ENSG00000105851	611	819	1084	1031	1019
ENSG00000105852	24	8	38	14	17
ENSG00000105854	28667	13633	31302	17800	17379
ENSG00000105855	16655	5480	15339	8020	7226
ENSG00000105856	9408	6290	7959	6845	6647
ENSG00000105865	228	107	199	107	111
ENSG00000105866	2260	1218	1930	1181	1151
ENSG00000105875	1241	942	943	726	910
ENSG00000105877	94	58	100	44	77
ENSG00000105879	3386	1816	3942	2380	2263
ENSG00000105887	32843	16039	27615	15145	15419
ENSG00000105889	198	190	360	270	274
ENSG00000105926	2971	1693	2921	1741	1658
ENSG00000105928	2316	1229	1875	939	1297
ENSG00000105929	19	12	19	12	9
ENSG00000105939	13167	7761	34245	19775	21315
ENSG00000105948	774	434	743	361	333
ENSG00000105953	9586	8468	10748	7503	9273
ENSG00000105963	174	67	458	381	431
ENSG00000105967	325	30	1763	114	162
ENSG00000105968	17344	7946	10495	5470	5672
ENSG00000105971	27396	13943	28547	15676	15891
ENSG00000105974	229682	87344	233635	88297	95107
ENSG00000105976	22530	13861	24502	15325	15492
ENSG00000105982	209	127	189	113	105
ENSG00000105983	13135	10593	11202	9315	9866
ENSG00000105991	288	120	396	146	131
ENSG00000105993	16595	9296	16018	9701	10510
ENSG00000105996	364	216	498	204	245
ENSG00000105997	715	450	623	397	431
ENSG00000106003	2163	705	751	314	354
ENSG00000106004	1619	1264	1592	987	1080
ENSG00000106006	564	385	517	367	463
ENSG00000106009	3178	1668	3040	1592	1695
ENSG00000106012	2349	1921	2324	1870	2010
ENSG00000106013	20	3	27	14	16
ENSG00000106018	8	4	12	16	5
ENSG00000106025	8742	6975	4746	5451	5046
ENSG00000106028	6045	3328	6762	3372	3940
ENSG00000106034	688	470	1403	759	801
ENSG00000106049	3272	1977	2771	1777	1767
ENSG00000106052	14669	7784	14674	8058	7930
ENSG00000106066	102	32	112	25	45
ENSG00000106069|	46	21	68	20	14
ENSG00000106070	8912	6393	13489	9986	11498
ENSG00000106077	630	281	606	218	265
ENSG00000106078	10	2	10	11	12
ENSG00000106080	2298	1414	2416	1557	1598
ENSG00000106086	4376	2496	3749	2499	2438
ENSG00000106089	319	142	338	183	201
ENSG00000106100	7379	3283	6444	3798	4168
ENSG00000106105	15880	8117	15950	6898	7566
ENSG00000106113	19	9	14	14	12
ENSG00000106125	352	268	257	177	214
ENSG00000106133	348	116	384	119	143
ENSG00000106144	2863	1616	3208	1497	1764
ENSG00000106153	16207	9090	17562	8977	9694
ENSG00000106178	30	21	32	28	27
ENSG00000106211	31967	27817	24440	22753	25345
ENSG00000106236	55	15	92	68	59
ENSG00000106244	6625	4700	7341	4303	4686
ENSG00000106245	5338	3045	4890	3080	3079
ENSG00000106246	934	470	1091	644	683
ENSG00000106258	1335	466	1052	551	641
ENSG00000106261	12733	9425	8981	8200	8230
ENSG00000106263	22310	11926	23781	12109	12303
ENSG00000106266	1573	1446	1444	1298	1430
ENSG00000106268	692	276	761	200	257
ENSG00000106278	52	13	45	71	54
ENSG00000106290	3360	1772	3169	1615	1935
ENSG00000106299	4877	3965	4979	4101	4292
ENSG00000106302	116	16	189	27	32
ENSG00000106304	17	5	13	8	10
ENSG00000106305	1905	908	2264	1045	984
ENSG00000106327	55	30	84	31	42
ENSG00000106328	12	9	7	7	12
ENSG00000106330	770	539	556	408	392
ENSG00000106331	1	1	1	1	5
ENSG00000106333	42	31	59	14	36
ENSG00000106336	145	49	151	81	81
ENSG00000106344	4882	2298	4741	2582	2666
ENSG00000106346	1158	829	1971	1350	1485
ENSG00000106348	5681	3338	4966	2814	3202
ENSG00000106351	12331	9524	9919	9754	10051
ENSG00000106355	3442	1413	3429	1257	1356
ENSG00000106366	76737	28399	215109	91408	101564
ENSG00000106367	5516	2824	5702	2895	2983
ENSG00000106384	48	29	57	33	36
ENSG00000106392	5249	2268	9249	4040	4030
ENSG00000106397	4371	3676	5910	4042	4960
ENSG00000106399	1560	588	1930	536	613
ENSG00000106400	6417	3780	5994	3929	4171
ENSG00000106404	516	253	443	298	296
ENSG00000106415	191	160	268	163	178
ENSG00000106436	18	9	21	10	10
ENSG00000106443	7285	3640	6230	3640	3629
ENSG00000106459	1461	814	1619	879	951
ENSG00000106460	9723	4909	9120	5939	5532
ENSG00000106462	2693	1025	3085	955	1186
ENSG00000106477	1299	839	1415	811	883
ENSG00000106479	2597	1822	1826	1771	1871
ENSG00000106483	8	3	4	10	8
ENSG00000106484	323	197	334	240	222
ENSG00000106511	1671	943	1704	849	846
ENSG00000106524	2250	1111	2361	1118	1223
ENSG00000106526	627	484	465	482	526
ENSG00000106536	22	6	16	11	15
ENSG00000106537	14942	5517	12140	5789	5590
ENSG00000106538	58	159	33	187	144
ENSG00000106540	14	2	37	1	1
ENSG00000106541	26	9	26	10	8
ENSG00000106546	23549	15838	21772	17135	16286
ENSG00000106554	4893	2650	5545	2789	2960
ENSG00000106560	3409	2435	8110	5095	5001
ENSG00000106571	45	29	92	37	36
ENSG00000106588	13323	6499	23013	9141	9616
ENSG00000106591	4079	2393	5127	3154	3128
ENSG00000106603	3676	1576	3351	1495	1758
ENSG00000106605	3070	2143	3385	2042	2358
ENSG00000106608	3803	2035	3674	2328	2298
ENSG00000106609	15885	9634	15104	10530	10644
ENSG00000106610	1945	954	1710	1074	1127
ENSG00000106615	9225	4320	9131	4883	4915
ENSG00000106617	3424	1701	2940	1538	1724
ENSG00000106624	1961	5098	2398	4672	6814
ENSG00000106628	3971	1817	4525	1758	1944
ENSG00000106633	40	22	34	24	26
ENSG00000106635	3698	2607	3766	2608	2852
ENSG00000106636	10097	5901	9923	5802	6486
ENSG00000106638	3196	1958	3411	2259	2142
ENSG00000106665	7208	5310	6710	5293	5724
ENSG00000106682	49723	28822	43758	23619	25367
ENSG00000106683	4213	2499	3715	2154	2426
ENSG00000106686	1462	715	2294	1383	1573
ENSG00000106688	3051	2180	1527	1812	1734
ENSG00000106689	1	1	4	3	2
ENSG00000106692	3399	1620	3677	1926	1871
ENSG00000106701	704	373	665	390	429
ENSG00000106714	25558	10449	12666	9667	9834
ENSG00000106723	13753	8262	9686	7013	7002
ENSG00000106733	4517	1792	2653	1458	1556
ENSG00000106771	18880	10725	15277	10594	10435
ENSG00000106772	4084	2033	4830	2587	2799
ENSG00000106780	2608	1816	1732	1338	1384
ENSG00000106785	671	504	11494	5815	6898
ENSG00000106789	262	323	361	379	425
ENSG00000106799	3167	1600	2442	1787	1743
ENSG00000106803	8733	5826	8581	5537	5755
ENSG00000106804	1139	391	791	342	387
ENSG00000106809	33	6	49	5	12
ENSG00000106819	33	8	35	5	10
ENSG00000106823	32	8	34	9	4
ENSG00000106829	3438	2372	7431	4637	5015
ENSG00000106852	402	387	481	219	314
ENSG00000106853	2241	1667	3151	1702	2015
ENSG00000106868	6414	4093	5987	4259	4655
ENSG00000106927	5	5	5	5	8
ENSG00000106948	299	157	569	298	360
ENSG00000106976	104	49	88	59	74
ENSG00000106991	17525	11271	20131	9487	12821
ENSG00000106992	3598	2249	2963	1792	1911
ENSG00000106993	1387	715	1422	819	788
ENSG00000107014	297	66	156	42	40
ENSG00000107020	1559	752	1432	618	637
ENSG00000107021	4577	3168	4213	2941	3227
ENSG00000107036	7558	3833	8970	4666	4799
ENSG00000107077	3805	2351	3452	2597	2633
ENSG00000107099	518	151	476	164	223
ENSG00000107104	16644	10684	13980	11069	10870
ENSG00000107105	10	5	15	22	16
ENSG00000107130	2120	716	1540	491	520
ENSG00000107140	1194	1097	1067	935	1152
ENSG00000107147	29	18	42	43	43
ENSG00000107159	2	3	3	7	5
ENSG00000107164	6419	3637	5727	3519	3623
ENSG00000107165	483	95	280	41	47
ENSG00000107175	4740	2744	5238	3225	3381
ENSG00000107185	8670	5293	6506	4413	4814
ENSG00000107186	27438	18287	19023	16256	15826
ENSG00000107187	1	1	3	7	3
ENSG00000107201	3723	2036	118516	62068	64154
ENSG00000107223	16309	10203	16862	11898	12028
ENSG00000107242	13	6	7	11	10
ENSG00000107249	4896	2236	3112	2449	2482
ENSG00000107262	5527	3758	5627	3457	3654
ENSG00000107263	12149	6905	11952	7126	7705
ENSG00000107281	2684	1608	2812	1693	1976
ENSG00000107282	3246	284	2827	316	373
ENSG00000107290	37778	21214	48834	27731	27518
ENSG00000107295	8	3	4	5	5
ENSG00000107317	31	34	17	47	42
ENSG00000107331	769	530	532	376	522
ENSG00000107338	4576	1970	4273	2346	2673
ENSG00000107341	8531	5736	7299	5397	5190
ENSG00000107362	4021	3877	3529	4235	3953
ENSG00000107371	1732	872	1868	1067	1122
ENSG00000107372	10605	7113	10165	8955	8854
ENSG00000107404	2923	1865	2833	1996	2084
ENSG00000107438	39596	29666	40976	33760	36502
ENSG00000107443	7399	3325	7044	3943	3739
ENSG00000107485	24	8	22	20	13
ENSG00000107518	31	15	17	5	14
ENSG00000107521	7201	4982	6555	4904	5410
ENSG00000107537	1094	881	759	715	817
ENSG00000107551	2429	1637	1865	1745	1847
ENSG00000107554	10596	9494	13412	12048	12781
ENSG00000107560	2550	1144	2967	1325	1350
ENSG00000107562	4484	425	3406	548	565
ENSG00000107566	4051	2729	3973	2419	2648
ENSG00000107581	33760	24210	26324	18894	18811
ENSG00000107611	8491	2231	3849	1423	1598
ENSG00000107614	2258	732	1735	713	752
