Unnamed: 0	GSM4455458	GSM4455459	GSM4455460	GSM4455461	GSM4455462	GSM4455463	GSM4455464	GSM4455465	GSM4455466
ENSG00000178127	1919	2313	2470	2096	1705	1847	2620	1856	1587
ENSG00000178149	210	287	163	391	523	479	353	725	441
ENSG00000178150	41	20	13	15	18	24	20	69	24
ENSG00000178163	509	972	263	1088	576	1033	1679	321	831
ENSG00000178171	3	4	7	1	4	15	16	56	5
ENSG00000178175	90	7	66	87	51	50	213	49	93
ENSG00000178177	356	409	467	705	759	538	373	277	505
ENSG00000178184	21	160	159	494	131	87	57	44	52
ENSG00000178188	552	1566	359	1754	1614	3029	2696	1902	1728
ENSG00000178199	53	1043	238	1553	1047	1199	3608	848	1429
ENSG00000178201	4	22	7	21	6	47	24	17	18
ENSG00000178202	101	527	169	360	285	581	773	381	460
ENSG00000178209	5680	44282	4696	38607	13365	20244	12011	6570	21554
ENSG00000178217	22	2	6	10	3	3	8	4	5
ENSG00000178222	6	14	7	31	47	62	71	61	71
ENSG00000178226	52	15	16	48	45	25	39	42	19
ENSG00000178229	36	95	18	66	112	158	187	81	93
ENSG00000178234	360	1219	725	1300	1138	1291	1184	527	972
ENSG00000178252	465	1881	629	2606	2014	5252	5130	3169	2954
ENSG00000178295	126	693	214	434	428	576	856	280	521
ENSG00000178301	1	19	5	23	16	53	67	43	43
ENSG00000178307	960	461	306	307	431	345	424	264	367
ENSG00000178338	30	348	108	422	299	393	348	173	237
ENSG00000178381	5006	803	1567	1226	6185	635	560	530	466
ENSG00000178385	373	413	858	630	418	464	360	149	385
ENSG00000178386	6	30	9	49	59	96	138	48	83
ENSG00000178397	84	112	71	123	161	151	257	67	105
ENSG00000178401	6	20	18	18	49	50	69	76	41
ENSG00000178404	19	12	11	6	99	20	1	35	45
ENSG00000178409	19	74	32	97	112	75	114	20	56
ENSG00000178425	207	685	331	884	697	1279	1011	502	913
ENSG00000178445	24	159	45	39	19	212	97	459	75
ENSG00000178449	224	336	231	370	270	351	563	612	369
ENSG00000178460	4	6	6	13	22	31	23	16	14
ENSG00000178467	152	526	171	790	703	1338	845	954	850
ENSG00000178498	25	305	74	459	437	989	709	666	420
ENSG00000178502	83	847	108	700	795	443	314	183	316
ENSG00000178537	602	347	258	389	362	484	650	328	433
ENSG00000178562	89	1843	688	3611	3260	3751	1898	1368	2653
ENSG00000178567	2166	1879	3847	3627	2354	2069	2323	829	1559
ENSG00000178573	122	2284	455	1814	837	2910	1464	1330	2150
ENSG00000178585	245	501	399	927	677	647	346	475	658
ENSG00000178605	211	1186	466	1271	1293	1817	1762	1417	1391
ENSG00000178623	179	3044	384	1769	1507	1408	1160	780	1933
ENSG00000178645	3	2	3	7	7	10	15	21	12
ENSG00000178665	56	115	116	189	196	183	238	326	162
ENSG00000178685	2471	1288	1167	1570	2610	3783	4168	3100	4421
ENSG00000178690	19	16	28	31	36	27	20	60	42
ENSG00000178691	1377	2527	2015	3153	2290	2504	3369	1501	1906
ENSG00000178694	1178	656	1776	1046	573	860	793	406	670
ENSG00000178695	5790	8490	4129	6522	4252	2534	1083	1128	5760
ENSG00000178700	167	156	135	214	98	304	615	199	203
ENSG00000178718	4	31	2	7	30	67	146	100	122
ENSG00000178719	26639	10151	20130	6204	6315	3357	9433	1849	6261
ENSG00000178726	1327	2678	678	2851	2074	596	528	132	1412
ENSG00000178732	7	49	24	58	29	159	43	37	128
ENSG00000178741	737	1571	749	1284	1293	1061	1377	1397	1262
ENSG00000178761	501	1103	379	1223	890	1456	1211	815	969
ENSG00000178764	770	5351	3827	4930	1101	2030	2472	703	1111
ENSG00000178789	126	3485	422	2806	2407	977	231	650	2647
ENSG00000124107	77	537	153	539	452	1112	1043	930	697
ENSG00000178809	41	139	82	255	201	336	371	463	228
ENSG00000178814	2528	130	825	168	262	38	165	65	83
ENSG00000178852	13	115	12	127	178	295	207	73	226
ENSG00000178878	60	24	16	104	67	102	186	223	92
ENSG00000178896	1784	185	400	165	268	127	200	168	135
ENSG00000178904	3660	697	985	736	757	772	602	372	619
ENSG00000178913	8020	3559	6506	3846	6197	3769	4081	1651	2420
ENSG00000178917	113	112	66	186	67	104	108	30	72
ENSG00000178921	68	422	119	329	317	663	803	371	413
ENSG00000178922	7	107	38	133	136	277	276	364	157
ENSG00000178927	8758	2882	2792	3005	4133	4401	4692	3479	4100
ENSG00000178935	908	259	289	315	358	397	428	197	205
ENSG00000196972	2	15	6	23	13	87	102	38	32
ENSG00000178950	3200	4274	2460	4625	4707	5246	4476	3310	4708
ENSG00000178951	5102	7893	3675	10201	10781	7771	5109	6630	7905
ENSG00000178952	1733	2444	1140	2863	2465	2728	3077	2772	2652
ENSG00000178966	398	203	208	202	132	169	338	81	147
ENSG00000178971	608	3408	788	3658	1772	6358	3757	2518	3078
ENSG00000178974	1702	1346	1869	1864	1861	1050	2009	465	842
ENSG00000178980	804	1110	488	999	1212	1712	1341	2124	1254
ENSG00000178982	809	2209	1192	2286	2253	2330	2262	2870	2098
ENSG00000178988	942	1482	531	1692	1082	2179	3233	1269	1171
ENSG00000178996	11254	4673	2809	2700	1445	1370	1080	559	2109
ENSG00000178999	110	168	114	122	23	118	205	227	76
ENSG00000179010	3780	4845	1972	3875	4500	4746	4328	2721	4359
ENSG00000179021	1711	1550	4236	2034	2031	1033	987	350	997
ENSG00000179029	199	122	99	182	151	406	365	361	319
ENSG00000179041	53	372	75	381	255	503	734	466	377
ENSG00000179044	5	13	7	9	67	11	2	42	79
ENSG00000179046	4	7	20	22	21	41	54	216	34
ENSG00000179051	334	2040	632	2486	2237	2220	2048	1212	2367
ENSG00000179057	1	11	9	24	11	33	15	12	15
ENSG00000179058	2	10	9	18	22	20	18	43	18
ENSG00000179059	2	13	15	22	37	44	36	88	26
ENSG00000179085	145	166	156	195	143	192	234	311	135
ENSG00000179088	1	33	10	53	41	105	53	58	36
ENSG00000179094	3584	6821	2634	8056	11527	9331	1919	2624	6822
ENSG00000179104	150	122	94	313	519	284	217	121	447
ENSG00000179115	268	629	288	637	430	1024	1550	842	728
ENSG00000179119	1726	2870	2510	3634	5419	1798	1513	796	1362
ENSG00000179133	1	13	2	8	22	27	22	48	18
ENSG00000179134	1284	2350	2673	2115	2717	2652	2707	1416	1910
ENSG00000179144	283	1263	421	1636	1181	3313	6114	2745	2248
ENSG00000179151	339	682	222	744	429	853	1051	542	658
ENSG00000179152	1072	240	460	433	488	461	544	241	444
ENSG00000179163	293	1968	1221	9023	529	682	1387	297	1028
ENSG00000179168	1	11	10	34	40	15	10	6	19
ENSG00000179195	151	1603	741	1765	997	2664	3090	999	1897
ENSG00000179218	10152	35735	6859	27133	14591	13389	31055	11607	13882
ENSG00000179222	136	709	258	679	520	1220	956	854	649
ENSG00000179240	51	137	78	173	234	400	423	496	236
ENSG00000179241	234	112	99	332	170	113	65	50	258
ENSG00000179262	1771	3143	1321	3061	2022	3189	3955	1914	2382
ENSG00000179271	148	847	162	655	418	654	839	1113	537
ENSG00000179284	24	76	49	42	88	84	87	152	79
ENSG00000179295	1917	4256	3104	4754	2215	3246	3605	1190	2727
ENSG00000179299	1625	28	196	18	90	41	212	69	15
ENSG00000179304	153	462	9	706	862	1181	791	775	1393
ENSG00000179331	85	167	551	286	265	30	82	24	89
ENSG00000179335	3272	3466	2968	3675	6457	3865	2646	2079	2801
ENSG00000232629	66	1860	2920	9933	5854	8463	177	1394	2141
ENSG00000179348	13	701	49	267	289	499	896	89	316
ENSG00000179361	3071	1461	952	1484	2158	1666	1009	752	1052
ENSG00000179364	225	1064	373	1536	1347	2198	1541	1221	1769
ENSG00000179387	517	460	302	502	294	647	907	298	467
ENSG00000179388	243	1206	678	178	4611	945	527	198	2295
ENSG00000179397	5	21	18	21	15	40	41	24	26
ENSG00000179409	75	471	58	371	353	656	708	293	458
ENSG00000179454	804	938	849	936	1425	734	841	307	523
ENSG00000179455	4	35	10	66	29	22	27	17	20
ENSG00000179456	2604	2014	1366	1791	2809	2660	2102	755	2267
ENSG00000179476	47	111	21	97	103	192	289	84	141
ENSG00000179526	726	554	343	665	859	1064	856	1033	809
ENSG00000179528	1	7	6	20	18	18	16	21	14
ENSG00000179532	114	601	240	920	702	1775	2111	588	1000
ENSG00000179542	54	125	105	241	201	147	76	134	274
ENSG00000179546	1	12	5	10	15	15	19	26	20
ENSG00000179562	1200	953	767	1009	2813	757	1569	356	637
ENSG00000179583	169	3253	2412	2730	4780	5194	4470	2092	6008
ENSG00000179593	64	14	2	2	14	19	836	6	14
ENSG00000179598	36	159	32	102	188	230	428	409	194
ENSG00000179604	480	328	322	626	1200	170	147	122	461
ENSG00000179626	9	5	3	7	11	26	28	21	8
ENSG00000179627	12	48	7	43	44	103	173	90	122
ENSG00000179630	210	4415	1352	2625	664	239	1125	99	579
ENSG00000179639	3	710	181	699	799	1198	90	221	458
ENSG00000179698	27	52	39	121	79	151	144	122	110
ENSG00000179709	1	3	1	6	8	8	10	45	11
ENSG00000179715	127	1292	344	1147	974	3549	2081	1977	1644
ENSG00000179750	129	497	208	72	463	199	105	327	333
ENSG00000179761	22	33	114	51	38	54	87	53	46
ENSG00000179776	5	29	18	24	9	11	2	9	3
ENSG00000179820	17399	18485	7622	7621	16264	7170	2319	4619	9805
ENSG00000179832	424	991	524	1299	1236	1417	1369	969	1388
ENSG00000179833	3111	3274	1371	3766	4825	2246	1940	614	1847
ENSG00000179841	40	356	144	540	303	313	545	235	294
ENSG00000179846	5	12	11	28	11	22	19	26	27
ENSG00000179855	5	62	49	94	46	310	128	38	97
ENSG00000179859	46	93	57	129	204	225	298	153	137
ENSG00000179862	353	90	69	173	385	126	65	257	166
ENSG00000179869	115	1017	499	43	27	41	94	85	30
ENSG00000179886	7	27	9	48	23	58	62	50	46
ENSG00000179889	211	2045	745	783	609	2094	1837	685	738
ENSG00000179909	49	249	55	191	400	588	452	240	392
ENSG00000179912	1417	2185	1685	2994	2616	4456	3492	1453	3201
ENSG00000179913	3	1	3	3	8	4	15	1	5
ENSG00000179918	3433	1010	1393	1285	1114	972	2306	609	1017
ENSG00000179921	63	260	95	294	503	401	30	421	1508
ENSG00000179922	158	112	111	189	176	193	179	177	205
ENSG00000179933	1432	529	503	581	569	624	1280	554	543
ENSG00000179938	10	4	8	32	11	23	127	2	23
ENSG00000179941	119	75	170	145	345	168	308	55	100
ENSG00000179943	107	260	137	308	254	386	864	334	327
ENSG00000179950	143	606	412	853	575	538	333	204	384
ENSG00000179954	6	22	21	18	26	33	21	20	31
ENSG00000179958	237	206	92	163	195	257	488	332	194
ENSG00000179965	14	30	14	47	49	72	93	91	48
ENSG00000179981	716	1013	337	1891	739	2453	1502	734	1136
ENSG00000179988	28	199	55	222	249	257	144	147	175
ENSG00000180008	583	1669	1540	2229	2070	959	1234	337	894
ENSG00000180011	1616	715	346	928	769	1234	1119	711	952
ENSG00000180035	25	152	66	289	78	293	619	239	174
ENSG00000180044	1	4	1	1	2	4	3	1	2
ENSG00000180061	40	89	277	268	237	96	298	132	377
ENSG00000180083	2	3	3	1	18	11	11	9	8
ENSG00000180089	32	54	40	135	169	236	190	234	141
ENSG00000180096	181	1881	391	2252	1987	6234	4892	5502	2891
ENSG00000180098	484	487	204	521	427	658	784	726	536
ENSG00000180104	1864	2247	1657	2453	2341	2471	2538	1584	2133
ENSG00000180113	7	99	9	120	64	39	527	5	77
ENSG00000180155	5	87	13	93	40	122	25	46	106
ENSG00000180182	1455	2334	1122	2337	1884	1624	1464	506	1200
ENSG00000180185	80	237	102	269	206	422	432	467	367
ENSG00000180190	8	37	51	61	18	216	7	43	96
ENSG00000180198	194	542	256	697	650	714	824	485	514
ENSG00000180209	5	8	3	14	25	18	9	7	7
ENSG00000180228	192	908	386	1116	1319	1281	1424	964	1123
ENSG00000180233	813	1815	751	1731	1100	757	1625	309	1164
ENSG00000180245	1	5	2	2	3	9	7	2	2
ENSG00000180251	10	1	72	10	19	22	37	17	8
ENSG00000180257	168	182	52	139	112	214	362	74	139
ENSG00000180263	60	211	271	584	628	235	134	218	658
ENSG00000180264	21	40	34	78	83	99	63	93	97
ENSG00000180287	1	11	4	6	11	10	15	20	7
ENSG00000180304	4049	2740	7712	2877	4320	2034	1497	1719	2786
ENSG00000180316	475	239	778	169	329	57	48	18	74
ENSG00000180329	256	737	268	713	585	570	721	408	497
ENSG00000180336	14	48	24	42	69	88	63	98	65
ENSG00000180340	29	36	29	72	75	49	139	78	132
ENSG00000180346	43	115	29	86	46	118	228	64	82
ENSG00000180347	11	2	4	2	3	3	2	4	3
ENSG00000180353	41929	14570	17833	13040	13812	14618	11399	9493	14482
ENSG00000180354	210	2056	2375	2625	1311	4027	608	1509	2571
ENSG00000180357	1017	865	808	1550	2078	4096	2083	1786	2585
ENSG00000180376	325	845	378	1569	728	1332	1153	1230	826
ENSG00000180398	1442	2238	2308	3130	1414	1863	2535	800	1754
ENSG00000180423	49	82	33	82	150	110	223	108	83
ENSG00000180425	407	190	332	184	257	221	435	138	198
ENSG00000180432	1	7	4	9	11	12	15	53	18
ENSG00000180448	6993	13626	9107	19728	14998	20093	12519	15330	16293
ENSG00000180479	26	271	297	344	516	274	252	131	171
ENSG00000180481	5	2	6	11	18	60	42	31	24
ENSG00000180488	231	873	295	1112	613	872	817	657	631
ENSG00000180509	3573	91	1820	309	1224	101	206	162	166
ENSG00000180530	652	4394	1242	2076	5564	1254	1626	395	1892
ENSG00000180535	29	184	119	82	27	93	88	388	52
ENSG00000180537	2	5	4	9	2	1	12	5	5
ENSG00000180543	3	51	9	19	39	172	219	58	115
ENSG00000180549	1590	104	101	293	214	180	166	315	297
ENSG00000180573	8776	2768	4265	2705	1960	4388	395	2096	3382
ENSG00000180574	35	4	3	10	26	4	32	20	17
ENSG00000180592	7	24	16	27	28	17	41	63	19
ENSG00000180596	693	298	987	182	344	94	42	37	121
ENSG00000180611	11	283	59	114	603	130	330	156	207
ENSG00000180616	65	176	103	138	203	237	325	619	221
ENSG00000180626	71	38	69	142	82	118	266	81	97
ENSG00000180628	1386	7301	3200	5693	3443	5112	5726	1891	4796
ENSG00000186918	1315	8009	2863	7787	5043	13532	5178	5798	7700
ENSG00000180667	5382	1562	2749	2329	1500	963	729	347	798
ENSG00000180694	342	572	251	661	734	620	736	215	455
ENSG00000180720	25	87	25	79	56	60	17	28	63
ENSG00000180730	1	2	3	9	20	16	12	36	17
ENSG00000180739	94	1153	350	1937	1249	1566	448	1228	740
ENSG00000180758	37	453	383	273	227	288	1735	273	175
ENSG00000180767	126	18	26	80	79	36	4	48	100
ENSG00000180773	1703	1140	1658	1499	1311	530	1077	244	842
ENSG00000180776	18333	8908	9666	10903	5116	4226	3752	1455	4881
ENSG00000180777	7	12	9	16	12	18	31	13	24
ENSG00000180787	52	170	33	233	87	354	493	122	160
ENSG00000180801	3	4	5	5	4	9	12	11	4
ENSG00000180815	22	39	16	26	50	22	39	44	25
ENSG00000180817	333	2331	1071	1701	2154	2195	3487	1569	2136
ENSG00000180822	36	219	98	312	205	527	483	494	370
ENSG00000180855	257	47	20	52	97	60	77	12	36
ENSG00000180871	26626	1898	7900	1631	8141	394	168	357	234
ENSG00000180875	3	139	47	24	18	51	54	34	21
ENSG00000180879	899	2643	1476	2355	2223	2773	3953	4352	2168
ENSG00000081803	11	27	29	47	28	73	132	48	52
ENSG00000180884	58	367	91	501	130	641	395	202	370
ENSG00000180891	264	336	260	775	605	242	172	324	549
ENSG00000180900	87	184	174	644	601	671	550	578	845
ENSG00000180901	1193	1272	621	1415	875	1130	1561	802	777
ENSG00000180902	326	614	82	822	562	1198	986	930	656
ENSG00000180914	7	38	45	103	39	82	36	54	132
ENSG00000180917	294	1016	255	832	409	1381	1305	293	659
ENSG00000180921	54	155	81	139	88	221	238	87	2
ENSG00000180934	5	3	4	6	8	11	24	35	18
ENSG00000180938	4	13	8	15	4	27	74	9	12
ENSG00000180957	846	2541	2258	2974	2542	2087	2729	918	1617
ENSG00000180964	248	450	199	563	405	874	793	510	484
ENSG00000180974	1	4	2	3	8	3	4	3	4
ENSG00000180979	1248	921	672	928	1474	1014	896	925	885
ENSG00000180992	89	464	223	390	381	394	724	414	313
ENSG00000180998	6	30	12	28	44	46	56	119	24
ENSG00000181001	3	6	2	2	7	6	5	5	1
ENSG00000181004	18	45	58	48	21	55	116	14	45
ENSG00000181007	31	195	39	237	230	319	435	349	207
ENSG00000181016	32	18	69	32	96	45	39	27	21
ENSG00000181017	2	7	8	2	1	1	3	2	10
ENSG00000181019	7	37	31	58	78	89	198	73	70
ENSG00000181023	1	1	23	1	4	9	18	3	6
ENSG00000181026	97	928	168	390	799	1101	847	633	775
ENSG00000181027	188	400	188	463	444	574	559	344	476
ENSG00000181029	802	564	631	841	1039	577	593	1539	1061
ENSG00000181035	57	383	171	737	471	1376	780	946	698
ENSG00000181036	74	552	206	938	746	2687	350	474	970
ENSG00000181038	460	720	289	630	497	778	1047	548	530
ENSG00000181045	380	830	762	1127	1131	952	1171	501	718
ENSG00000181061	2636	1486	1901	1330	799	1176	1506	780	1359
ENSG00000181074	44	24	24	15	19	24	69	7	13
ENSG00000181090	1230	1823	918	2453	1755	2879	2616	1408	2056
ENSG00000181092	6	14	13	26	38	32	47	116	28
ENSG00000181104	180	1640	705	2872	559	2050	1162	721	1469
ENSG00000181163	2002	16426	6883	15074	13670	17834	20705	10768	9924
ENSG00000181191	50	592	151	526	432	747	792	299	530
ENSG00000181192	1196	649	495	455	717	1053	1179	846	943
ENSG00000181215	1	51	10	95	47	101	56	46	44
ENSG00000181218	11	64	109	62	171	40	49	66	38
ENSG00000181220	2553	1131	1244	1016	1416	1060	1063	382	886
ENSG00000181222	35	227	142	165	267	195	123	143	253
ENSG00000181264	13	18	33	10	34	12	36	20	20
ENSG00000181274	9229	846	1690	1109	2189	834	514	599	1279
ENSG00000181284	57	70	12	80	57	141	217	138	129
ENSG00000181315	412	369	922	877	577	348	749	150	260
ENSG00000181322	10	26	18	36	45	73	72	171	52
ENSG00000181350	96	79	17	104	88	199	101	67	97
ENSG00000181381	10494	3550	23948	4087	7891	2762	3322	1471	4924
ENSG00000181392	17	27	7	39	44	81	80	69	54
ENSG00000181396	98	393	169	694	445	733	941	799	572
ENSG00000181404	270	593	179	638	333	657	887	932	357
ENSG00000181408	26	37	32	52	49	75	72	93	61
ENSG00000181409	4363	2785	1301	2026	1264	293	269	235	498
ENSG00000181418	24	22	55	78	88	14	5	2	30
ENSG00000181444	4759	355	2052	1398	1859	669	99	498	1636
ENSG00000181450	27	349	62	407	198	382	361	124	202
ENSG00000181458	188	401	399	436	591	867	838	394	614
ENSG00000181467	1933	5521	2548	7197	3614	4355	2290	1786	4904
ENSG00000181472	1361	2055	1768	4285	4202	1971	1648	514	1431
ENSG00000181481	1328	1019	821	1113	863	560	573	500	1252
ENSG00000181513	67	172	82	311	241	629	506	560	345
ENSG00000181518	7	10	3	3	8	22	8	30	12
ENSG00000181523	2642	2610	1716	3163	1722	2702	1629	1259	1946
ENSG00000181544	26	76	297	119	145	83	120	29	55
ENSG00000181555	2511	6039	2890	6341	4812	5334	4519	1805	3491
ENSG00000181588	12	63	43	106	153	89	108	52	89
ENSG00000181610	243	539	181	485	363	579	1004	667	461
ENSG00000181619	1	26	7	31	15	30	39	41	45
ENSG00000181625	41	23	10	46	101	240	215	124	52
ENSG00000181626	9	14	8	18	26	28	36	72	17
ENSG00000181631	14673	711	24406	1981	1956	660	70	238	1597
ENSG00000181634	9	166	152	32	107	21	380	48	41
ENSG00000181638	3	88	22	121	89	263	453	121	128
ENSG00000181649	10	103	22	140	931	74	5	26	191
ENSG00000181652	12	55	10	91	61	242	147	163	97
ENSG00000181656	6	1	8	5	4	16	14	2	12
ENSG00000181666	166	578	275	877	656	1412	1439	763	836
ENSG00000181690	122	267	105	210	201	604	632	364	291
ENSG00000181693	2	8	1	10	14	13	21	29	15
ENSG00000181704	625	803	744	894	850	697	999	1015	684
ENSG00000181722	552	993	264	1060	1310	2972	3008	2079	1874
ENSG00000181744	1910	1059	1353	1481	2140	720	523	204	788
ENSG00000181751	1952	182	108	98	123	166	117	91	121
ENSG00000181754	8	208	54	349	111	756	406	342	391
ENSG00000181767	1	4	3	6	8	7	4	11	6
ENSG00000181773	15	38	26	86	116	91	19	47	68
ENSG00000181785	85	129	182	134	257	384	523	370	290
ENSG00000181788	2018	1321	2167	1398	2841	1527	1511	858	1383
ENSG00000181789	2335	2951	1903	2812	1563	2484	4702	1561	2308
ENSG00000181790	1	66	20	106	79	98	66	58	86
ENSG00000181804	713	542	212	751	662	607	335	287	828
ENSG00000181826	1633	564	698	729	1980	695	481	460	734
ENSG00000181827	469	2477	801	2583	1305	1871	1192	486	1333
ENSG00000181830	193	364	130	559	306	487	563	316	469
ENSG00000181847	52	870	75	1249	870	1680	2304	714	942
ENSG00000181852	1246	1829	1650	1968	1508	1563	1941	1109	1533
ENSG00000181856	311	680	296	709	1056	805	2434	1428	560
ENSG00000181873	73	311	135	460	648	573	434	521	454
ENSG00000181885	2	4	6	11	25	22	17	10	14
ENSG00000181894	70	355	87	272	449	430	599	343	290
ENSG00000181896	540	1444	356	1555	1046	3789	4428	2766	2110
ENSG00000181904	474	1025	425	1579	902	1072	1202	366	745
ENSG00000181915	396	925	321	817	717	729	1324	324	1131
ENSG00000181924	65	431	100	351	321	580	697	457	451
ENSG00000181927	5	13	5	6	7	2	14	25	9
ENSG00000181929	1602	1157	1124	1018	850	1009	1315	701	970
ENSG00000181938	35	78	62	101	51	118	192	104	58
ENSG00000181982	63	300	250	591	413	262	158	237	632
ENSG00000181991	299	421	173	415	311	549	726	614	386
ENSG00000182004	172	710	283	551	658	774	844	915	660
ENSG00000182010	20	345	90	419	264	734	504	184	472
ENSG00000182022	4331	7610	10796	7041	2999	1369	1554	864	3476
ENSG00000182054	634	2990	1093	3270	1951	3486	3620	4155	3080
ENSG00000182070	5	6	6	9	14	25	21	32	13
ENSG00000182087	2101	5986	4008	9020	8451	7662	6685	6895	6768
ENSG00000182093	196	326	187	406	225	358	393	215	354
ENSG00000182095	1703	5583	2210	6714	3550	3839	3084	2071	4336
ENSG00000182103	1	2	2	1	2	7	4	3	5
ENSG00000182107	1	104	7	26	78	156	113	51	85
ENSG00000182108	56	199	146	354	245	456	520	365	338
ENSG00000182111	11	20	14	15	61	51	63	148	39
ENSG00000182117	5020	1927	4238	1685	2449	1070	1303	944	1139
ENSG00000182118	3217	41	222	97	43	89	253	90	98
ENSG00000182134	27	52	25	86	112	255	268	116	142
ENSG00000182141	447	729	392	762	1066	1024	844	331	584
ENSG00000182149	4460	5793	3537	5123	9531	4351	4376	2477	3808
ENSG00000182150	700	1073	767	1110	1093	1726	1120	973	1139
ENSG00000182158	687	1566	1076	1847	1084	1704	1801	812	1221
ENSG00000182162	752	10785	1548	10071	2213	11157	5744	3944	6733
ENSG00000182173	92	1516	346	2090	1174	2225	1407	1614	1140
ENSG00000182175	20	48	25	120	46	57	61	95	77
ENSG00000182177	14	22	25	23	40	57	53	78	24
ENSG00000182179	1860	2910	1252	3478	3596	6823	4035	3294	5167
ENSG00000182180	380	1001	359	984	612	1392	1980	1198	1191
ENSG00000182183	71	170	39	267	194	409	373	440	196
ENSG00000182185	364	114	53	103	165	177	177	116	135
ENSG00000182195	4	72	14	43	83	145	264	173	126
ENSG00000182196	1778	2226	1561	2713	2579	2877	3797	4410	2505
ENSG00000182197	2206	532	376	738	1055	379	245	187	654
ENSG00000182199	340	1249	494	1461	835	1513	2874	1409	1138
ENSG00000182208	395	712	384	891	794	1130	685	935	838
ENSG00000182218	2	2	4	8	8	9	6	2	9
ENSG00000182220	5738	6851	4951	6397	4580	3902	3847	2099	5431
ENSG00000182224	326	224	502	405	1044	551	383	205	581
ENSG00000182240	15	146	27	59	66	180	66	96	106
ENSG00000182247	63	467	216	412	375	342	642	187	566
ENSG00000182253	18	323	143	965	234	814	905	59	284
ENSG00000182256	3	8	2	8	10	22	17	17	9
ENSG00000182261	3	2	3	7	6	9	5	14	7
ENSG00000182264	7	23	17	27	40	44	58	83	18
ENSG00000182287	3030	4304	2113	6985	8037	3675	1432	2251	9424
ENSG00000182307	151	978	229	673	725	890	1228	481	606
ENSG00000182308	43	12	62	38	57	29	51	38	12
ENSG00000182310	39	54	204	66	90	118	135	178	102
ENSG00000182318	19	173	76	269	65	309	249	101	178
ENSG00000182324	13	47	32	93	121	108	192	248	91
ENSG00000182325	32	106	50	156	202	231	267	274	215
ENSG00000182326	11	19	13	37	21	61	285	52	51
ENSG00000182327	16	14	49	45	23	13	12	6	44
ENSG00000182329	15	41	23	46	56	56	41	96	57
ENSG00000182359	30	45	44	101	76	116	132	88	62
ENSG00000182362	33	161	69	138	149	294	251	300	227
ENSG00000182372	204	604	690	2132	2175	569	110	575	1189
ENSG00000182378	192	382	221	808	1079	1079	930	1136	1178
ENSG00000182379	2	126	1	21	8	61	210	7	32
ENSG00000182389	26	64	39	71	192	110	74	161	106
ENSG00000182393	4	6	3	6	7	5	8	5	4
ENSG00000182400	579	421	458	681	461	357	588	157	427
ENSG00000182405	75	197	234	244	223	314	641	477	244
ENSG00000182446	3110	3619	2699	4262	2937	3305	3739	2170	2929
ENSG00000182463	13	473	103	434	153	892	1110	407	604
ENSG00000182472	40	46	13	72	106	187	103	170	57
ENSG00000182473	3369	2776	1759	3631	2846	3892	2951	1995	3332
ENSG00000182481	678	1192	652	1235	3369	957	1445	905	1069
ENSG00000182489	1	4	10	9	10	27	15	8	4
ENSG00000182504	265	538	808	886	367	760	450	417	465
ENSG00000182511	5492	510	2242	1174	1578	979	543	1011	1903
ENSG00000182512	264	532	363	437	601	594	809	645	468
ENSG00000182518	39	114	71	109	102	178	250	144	140
ENSG00000182521	3	7	5	15	25	18	20	9	28
ENSG00000182534	3080	1879	1216	1759	634	960	1129	591	934
ENSG00000182541	26662	6503	46812	4104	9430	4069	3368	845	2636
ENSG00000182544	273	521	394	724	468	406	739	364	471
ENSG00000182545	10	18	8	23	43	35	41	29	31
ENSG00000182551	1006	1366	1227	1064	1445	1863	1670	1390	1995
ENSG00000182552	656	649	451	617	501	740	925	343	541
ENSG00000182557	14	64	15	69	142	122	107	174	119
ENSG00000182568	1922	5070	2383	6248	5733	9410	5414	3556	4885
ENSG00000182578	719	5875	1438	7516	3592	3608	1240	1512	8898
ENSG00000182585	6	15	24	19	24	22	31	54	23
ENSG00000182600	3	4	2	7	8	25	5	15	12
ENSG00000182606	1350	1747	1410	2096	2003	2692	1382	1100	2962
ENSG00000182612	39	38	25	42	66	87	82	178	56
ENSG00000182613	6	11	8	15	35	26	61	34	19
ENSG00000182628	324	775	425	819	213	694	697	647	541
ENSG00000182636	1	3	1	12	5	3	8	7	9
ENSG00000182670	591	4532	1581	7006	4087	6957	7559	6118	4980
ENSG00000182676	13	2	4	4	23	12	4	14	12
ENSG00000182685	18	9	10	57	53	77	97	161	48
ENSG00000182687	1	6	7	13	18	31	3	29	46
ENSG00000182700	6	21	25	104	47	165	395	82	89
ENSG00000182704	18	14	47	36	54	31	67	28	35
ENSG00000182712	109	161	78	226	223	269	261	178	160
ENSG00000182718	3922	13438	4754	9155	9127	6453	4965	5194	12883
ENSG00000182732	14	93	139	115	35	226	19	86	123
ENSG00000182742	17	40	55	76	38	90	175	78	64
ENSG00000182749	133	231	125	506	449	391	336	555	533
ENSG00000182768	509	959	210	705	1280	1018	1235	509	792
ENSG00000182771	1	1	6	4	6	6	11	15	3
ENSG00000182774	3075	14450	6538	15862	15179	20078	16712	24158	11490
ENSG00000182782	526	974	4301	960	4991	279	626	129	1425
ENSG00000182795	8	12	28	29	14	78	5	25	15
ENSG00000182810	75	321	28	203	139	524	580	318	388
ENSG00000182827	1656	2128	1276	1893	2207	1427	1639	1270	1424
