Unnamed: 0	GSM2695725	GSM2695726	GSM2695727	GSM2695728	GSM2695729	GSM2695730	GSM2695731	GSM2695732	GSM2695733	GSM2695734	GSM2695735	GSM2695736	GSM2695737	GSM2695738
ENSG00000100302	4	5	12	14	4	0	5	18	136	39	174	241	16	289
ENSG00000100304	103	136	380	293	156	183	405	345	686	409	788	356	150	718
ENSG00000100307	18	23	29	35	32	38	39	41	97	67	297	96	64	174
ENSG00000100316	1673	2092	2879	3513	1245	1824	2779	3257	6675	2119	10212	8503	2839	10783
ENSG00000100319	29	22	23	35	28	31	27	45	78	35	45	31	28	46
ENSG00000100320	97	132	234	241	60	114	237	217	165	96	451	263	81	565
ENSG00000100321	5	6	4	14	6	11	2	15	26	23	57	25	4	54
ENSG00000100324	70	97	138	148	58	104	130	200	555	225	536	263	186	381
ENSG00000100325	205	258	310	301	307	278	268	341	1323	687	1279	930	691	1137
ENSG00000100330	251	266	284	312	475	355	251	268	1554	550	786	655	391	513
ENSG00000100335	272	386	424	551	247	412	442	515	1344	777	948	852	659	1266
ENSG00000100336	8	6	2	9	3	3	1	1	40	9	4	41	15	9
ENSG00000100341	0	1	5	3	3	2	3	1	3	0	5	1	1	2
ENSG00000100342	776	398	111	148	423	705	189	232	5422	3036	952	3031	5726	648
ENSG00000100344	9	24	19	25	33	25	16	10	95	60	50	85	44	57
ENSG00000100345	7224	8769	14785	16946	8359	7907	13772	15349	38478	17439	68419	33045	13675	66664
ENSG00000100347	127	173	293	331	115	178	384	313	426	264	720	301	261	570
ENSG00000100348	95	104	116	122	68	58	172	206	272	165	324	227	144	361
ENSG00000100350	23	27	25	16	27	21	36	18	133	103	157	42	21	71
ENSG00000100353	2120	1652	2061	2368	1601	1996	2198	2443	2384	1550	3829	3211	2240	4192
ENSG00000100354	325	379	569	659	411	398	499	547	2333	1301	1282	522	292	644
ENSG00000100359	92	150	193	223	162	173	267	250	528	413	694	428	279	645
ENSG00000100360	26	27	34	51	21	16	46	61	173	109	184	102	52	145
ENSG00000100364	1283	1456	1707	2356	1739	1583	1912	2554	3775	2023	4428	3212	1824	4216
ENSG00000100365	156	194	216	180	240	296	212	262	526	353	616	297	240	451
ENSG00000100368	345	178	113	121	352	291	132	144	1549	857	535	1301	837	415
ENSG00000100372	56	75	88	81	48	60	94	80	153	66	102	96	78	120
ENSG00000100376	49	45	66	75	46	59	65	72	290	131	128	189	108	130
ENSG00000100379	76	36	69	40	43	47	89	65	253	102	271	142	81	153
ENSG00000100380	2938	3063	4290	5050	3180	3884	4030	4234	15642	9935	15886	7820	5106	9984
ENSG00000100385	3	9	1	12	2	6	5	3	171	50	44	136	116	72
ENSG00000100387	133	51	108	77	89	110	162	89	189	88	109	197	150	167
ENSG00000100393	383	738	663	552	1142	613	471	472	7163	3669	3696	2858	2667	2971
ENSG00000100395	122	116	189	172	118	151	256	238	185	143	248	205	125	290
ENSG00000100401	543	377	767	497	351	451	824	620	1800	1469	1862	776	555	880
ENSG00000100403	341	371	355	307	334	400	424	445	1118	585	1118	1000	926	1089
ENSG00000100410	210	166	202	268	183	226	295	294	342	195	337	270	226	377
ENSG00000100412	341	450	525	668	432	404	693	659	1132	458	1167	1111	520	1319
ENSG00000100413	154	134	237	241	101	206	211	267	445	180	402	215	175	362
ENSG00000100416	144	107	156	182	118	177	234	207	478	261	373	336	239	400
ENSG00000100417	30	36	50	69	26	34	69	72	163	82	143	92	51	112
ENSG00000100418	379	172	268	220	288	229	266	305	527	228	400	425	408	467
ENSG00000100422	108	95	349	295	123	153	394	293	401	299	822	271	104	317
ENSG00000100425	232	252	286	306	314	326	336	358	1047	611	815	546	577	697
ENSG00000100426	146	159	265	284	210	181	307	321	775	520	881	343	329	462
ENSG00000100427	91	255	270	542	13	166	408	746	220	103	1896	165	204	1357
ENSG00000100429	36	9	27	23	28	27	38	35	227	147	172	107	119	177
ENSG00000100433	12	26	50	92	12	5	45	81	42	18	37	11	13	13
ENSG00000100439	20	8	30	35	58	20	33	25	528	421	314	179	201	183
ENSG00000100441	613	719	594	746	821	953	607	850	3105	1536	2088	1676	1287	1363
ENSG00000100442	168	128	187	260	134	203	215	268	1207	809	805	712	877	697
ENSG00000100445	14	21	31	24	14	23	19	24	94	52	104	100	61	102
ENSG00000100448	262	1024	365	2019	113	1090	559	2741	1008	356	4560	1901	695	5334
ENSG00000100461	763	681	810	812	889	827	902	940	1944	1003	1786	1544	1155	1683
ENSG00000100462	242	180	381	278	190	262	412	285	427	242	443	446	296	686
ENSG00000100473	20	15	30	39	12	17	24	38	33	10	38	22	9	23
ENSG00000100478	55	56	57	81	42	52	72	62	62	69	61	80	67	92
ENSG00000100479	20	29	52	99	32	35	117	97	19	21	79	38	19	85
ENSG00000100483	19	32	46	36	19	27	28	39	105	53	48	55	49	76
ENSG00000100485	246	332	413	528	352	306	413	474	1177	1048	1345	538	473	763
ENSG00000100490	56	76	60	107	22	79	55	69	328	232	132	203	164	154
ENSG00000100503	588	1000	1470	1874	778	1010	1106	1461	3596	2313	4582	1300	771	2781
ENSG00000100504	164	375	627	1153	103	164	776	1206	808	242	3765	416	296	2431
ENSG00000100505	6	4	11	12	9	2	14	16	169	40	141	70	15	175
ENSG00000100519	1037	986	1059	1250	1039	1106	1246	1316	1894	1212	2004	1886	1658	2277
ENSG00000100522	194	187	339	269	100	186	286	249	290	188	272	187	175	293
ENSG00000100523	335	403	402	301	341	415	367	349	651	392	402	498	427	464
ENSG00000100526	23	51	89	67	23	34	187	90	52	20	143	36	15	105
ENSG00000100528	154	174	279	249	196	203	369	283	475	290	557	396	276	520
ENSG00000100532	16	16	28	44	37	24	50	38	160	81	72	56	49	50
ENSG00000100554	468	347	394	447	554	399	517	413	828	558	757	705	738	751
ENSG00000100558	1	1	8	9	2	5	1	6	0	1	4	0	1	1
ENSG00000100564	35	20	39	35	19	46	64	66	142	127	42	75	102	56
ENSG00000100567	1189	865	731	732	624	925	733	875	1556	1056	1103	1720	1972	1430
ENSG00000100568	736	748	1220	1193	606	762	1156	1104	1670	1004	3626	1418	952	2537
ENSG00000100575	23	10	23	35	4	21	24	21	84	80	45	37	70	54
ENSG00000100577	54	63	104	110	43	65	89	109	204	105	238	135	52	132
ENSG00000100578	201	234	393	425	209	258	430	359	883	587	750	377	254	674
ENSG00000100580	337	543	600	791	338	475	740	811	1223	648	1184	649	478	792
ENSG00000100583	27	33	69	66	27	40	60	92	17	30	45	24	33	54
ENSG00000100591	759	506	693	684	862	915	905	950	4360	2216	2573	1645	1592	1637
ENSG00000100592	146	167	278	368	120	157	240	238	1590	933	1392	715	433	837
ENSG00000100596	403	330	371	399	206	395	389	444	1138	529	708	825	558	629
ENSG00000100599	17	17	13	13	16	9	7	13	175	69	138	248	232	145
ENSG00000100600	42	6	2	1	38	23	3	2	353	133	9	98	263	9
ENSG00000100601	86	114	84	109	95	93	114	143	453	200	240	163	149	157
ENSG00000100603	933	990	1117	1498	886	1158	1107	1267	4233	2729	3547	2328	2403	2609
ENSG00000100605	36	41	61	78	48	43	70	69	459	182	388	266	253	220
ENSG00000100612	199	113	247	200	211	155	310	202	667	418	868	331	237	452
ENSG00000100614	334	328	426	558	522	423	454	512	1518	916	1079	563	459	731
ENSG00000100625	0	5	3	2	6	2	3	2	34	37	9	5	36	5
ENSG00000100626	0	9	7	19	2	5	5	10	13	6	4	12	14	3
ENSG00000100629	105	126	191	196	79	95	159	179	352	273	625	175	92	225
ENSG00000100632	443	276	317	360	226	326	426	469	836	333	675	646	719	835
ENSG00000100644	2272	1360	1178	955	1538	1548	902	743	4157	2035	1913	4648	3248	1793
ENSG00000100647	369	402	289	171	715	487	272	247	2577	1311	907	1775	987	1227
ENSG00000100650	1544	1560	1601	1807	1398	1917	1376	1637	3933	2912	4714	4845	5457	6103
ENSG00000100652	15	20	35	21	36	29	17	22	12	4	8	5	10	6
ENSG00000100664	3037	2740	3145	3251	3095	3214	2796	2941	9384	4774	7314	7966	5499	7117
ENSG00000100697	533	1002	1143	1209	964	1021	1002	1094	1524	1141	1305	738	701	1097
ENSG00000100711	109	109	231	173	84	117	219	221	212	158	297	128	105	254
ENSG00000100714	844	714	1132	1038	594	881	1553	1134	1559	726	2576	1902	1246	3316
ENSG00000100722	356	558	828	1030	405	576	818	872	1191	892	1437	857	671	1404
ENSG00000100726	36	51	76	79	50	57	88	98	279	108	323	249	151	442
ENSG00000100731	730	753	931	1034	1160	701	877	948	2027	785	1650	1282	745	1385
ENSG00000100744	28	21	32	67	33	38	67	45	223	146	86	42	57	63
ENSG00000100749	193	285	472	481	212	261	516	474	359	283	570	232	165	449
ENSG00000100764	920	782	841	1000	736	849	908	1035	2586	1201	2573	2062	1734	2361
ENSG00000100767	38	42	41	49	50	43	31	33	218	142	161	186	149	204
ENSG00000100784	77	89	130	120	58	103	80	76	201	85	96	200	113	207
ENSG00000100796	828	890	1185	1313	971	1252	1082	1180	4919	3258	2820	1836	2086	2148
ENSG00000100802	19	28	27	35	18	42	47	46	165	77	93	67	46	76
ENSG00000100804	297	175	289	249	226	248	318	296	317	191	378	309	240	357
ENSG00000100811	548	656	898	1019	668	799	1012	995	2632	1742	1932	1326	1296	1578
ENSG00000100813	1223	1764	1878	2239	1315	2249	1545	2016	12023	6823	10480	6588	8163	8054
ENSG00000100814	78	68	117	129	62	88	160	182	333	160	334	234	180	388
ENSG00000100815	843	1014	898	1278	923	1318	618	1063	3561	2690	1948	1936	1459	2201
ENSG00000100823	800	1157	1938	2893	284	1192	1823	2385	2275	1183	6694	1701	1267	4997
ENSG00000100836	567	767	995	969	538	732	824	1025	1762	1536	3323	2052	2693	3204
ENSG00000100852	171	60	69	39	246	106	53	31	1308	843	221	493	303	142
ENSG00000100865	100	105	95	96	116	122	125	129	337	155	176	268	193	213
ENSG00000100867	6	4	0	3	11	4	3	3	6	3	6	4	4	2
ENSG00000100883	1405	881	755	839	762	990	724	872	2155	1408	1392	1357	1543	1398
ENSG00000100888	1193	1227	1216	1419	1188	1392	1227	1479	3904	1944	2752	2858	2324	2506
ENSG00000100889	29	15	29	47	45	35	39	76	153	72	165	94	36	114
ENSG00000100890|	265	412	459	399	325	412	372	387	384	342	404	474	353	569
ENSG00000100897	149	173	151	184	148	249	194	357	577	242	698	710	186	766
ENSG00000100902	2631	1624	1975	1571	2099	2433	2094	1751	3129	1584	1957	2826	2854	2315
ENSG00000100906	2460	1860	1178	894	3381	3368	642	708	4691	1926	1065	3128	3151	1146
ENSG00000100908	5	4	3	5	3	5	4	2	35	13	17	23	20	20
ENSG00000100911	424	152	130	106	185	292	165	183	1033	427	716	741	941	601
ENSG00000100916	46	60	58	72	27	44	39	30	422	230	360	133	72	199
ENSG00000100918	8	13	5	9	8	12	8	9	114	56	55	144	103	89
ENSG00000100926	82	43	82	83	99	81	107	107	228	94	151	138	103	134
ENSG00000100934	300	203	185	174	234	249	230	249	578	386	181	185	157	131
ENSG00000100938	90	124	127	140	124	182	194	152	319	208	304	187	185	236
ENSG00000100941	631	992	1372	2084	568	1207	817	1197	4957	5264	8675	5191	8607	8839
ENSG00000100949	116	103	101	86	71	149	79	92	292	126	133	228	250	217
ENSG00000100979	41	29	30	36	18	49	65	61	54	31	67	58	36	50
ENSG00000100982	12	44	49	37	37	56	41	44	152	88	154	148	119	175
ENSG00000100983	208	165	195	260	176	147	247	215	321	141	458	377	189	578
ENSG00000100985	5908	679	911	169	7413	1388	824	285	4707	597	5823	7344	430	5796
ENSG00000100987	1	0	1	3	1	4	1	0	5	4	2	3	7	3
ENSG00000100991	655	388	332	382	536	415	396	435	1160	608	605	956	687	703
ENSG00000100994	670	391	1279	624	385	388	1299	735	1344	381	1548	1138	344	1822
ENSG00000100997	939	639	581	511	837	768	635	524	1726	874	1092	1326	1030	919
ENSG00000101000	324	86	80	71	161	146	92	94	286	274	144	201	129	94
ENSG00000101003	103	123	289	225	54	103	515	392	192	88	313	91	62	239
ENSG00000101004	46	71	71	124	37	87	74	82	637	337	398	218	173	264
ENSG00000101017	440	225	104	73	286	388	62	66	1575	451	272	1211	870	293
ENSG00000101019	105	135	156	207	98	195	199	237	454	259	491	434	371	468
ENSG00000101040	366	591	586	621	391	525	459	601	1554	1082	1644	1454	998	2636
ENSG00000101052	42	49	61	88	44	33	77	91	151	51	154	81	46	145
ENSG00000101057	48	109	339	377	74	70	543	464	96	35	1912	174	45	651
ENSG00000101076	6	9	14	9	5	7	3	11	11	6	6	4	9	8
ENSG00000101079	113	90	151	144	126	122	189	177	405	243	362	206	132	252
ENSG00000101082	7	5	5	8	10	7	8	5	30	11	5	16	6	12
ENSG00000101084	888	466	504	599	930	807	700	761	1460	690	1447	1002	1095	1047
ENSG00000101096	43	137	87	129	107	121	131	111	773	441	587	425	382	585
ENSG00000101098	1	3	9	3	13	3	2	11	26	12	23	15	4	16
ENSG00000101104	21	38	28	27	41	36	20	27	139	88	176	193	144	206
ENSG00000101109	1756	1462	1639	1658	1968	1923	1786	1867	4563	2833	2831	2047	2036	1739
ENSG00000101115	6	23	5	18	34	30	1	4	50	19	16	70	45	35
ENSG00000101126	257	570	586	591	503	438	569	588	2436	1305	1741	1185	952	1446
ENSG00000101132	200	215	270	325	138	292	265	314	752	447	669	526	429	751
ENSG00000101138	161	199	224	279	152	244	336	287	403	273	452	255	228	501
ENSG00000101146	129	101	139	159	102	137	156	175	306	208	267	265	271	325
ENSG00000101150	1407	1239	1057	1127	1408	1602	1099	1301	2455	1567	1574	1408	1268	1364
ENSG00000101152	1387	1165	1043	1235	1558	1549	1100	1486	2433	1153	1812	1961	1468	1769
ENSG00000101158	287	284	442	364	190	323	416	382	640	390	812	625	403	911
ENSG00000101160	2837	867	1167	754	2701	1618	1172	1084	6129	4678	3888	2252	2006	2463
ENSG00000101161	641	842	1021	1451	814	953	1047	1384	2388	1456	2740	1967	1303	2791
ENSG00000101162	5	4	14	13	11	5	10	8	5	3	1	2	2	4
ENSG00000101166	675	575	888	965	527	664	755	740	942	447	602	857	617	931
ENSG00000101181	115	120	145	169	129	149	161	195	317	243	365	244	262	327
ENSG00000101182	868	677	1041	1127	590	816	1212	1277	1878	1253	2498	1245	1144	2241
ENSG00000101187	153	60	130	82	200	94	119	96	608	121	189	393	272	235
ENSG00000101188	55	68	135	138	28	13	119	107	372	127	549	194	18	370
ENSG00000101189	189	197	347	291	131	161	204	351	917	310	640	364	272	383
ENSG00000101190	73	85	197	210	89	122	202	213	814	786	620	171	78	266
ENSG00000101191	377	544	765	872	643	711	721	836	3331	1605	2076	1368	1187	1834
ENSG00000101193	289	254	414	439	284	307	457	524	1190	548	879	742	492	1133
ENSG00000101194	93	88	75	61	62	52	95	65	430	261	304	389	136	536
ENSG00000101199	294	197	217	203	259	301	207	235	1008	503	482	838	643	655
ENSG00000101210	34	59	208	237	28	67	132	186	504	145	1077	228	95	894
ENSG00000101213	2	21	7	4	5	5	4	13	62	40	33	31	23	26
ENSG00000101216	80	74	122	143	110	101	106	102	293	101	208	209	197	289
ENSG00000101220	9	24	62	37	1	18	53	64	50	27	149	30	17	65
ENSG00000101224	12	10	49	34	15	19	53	26	98	51	193	79	67	87
ENSG00000101230	5	11	4	2	12	2	20	4	47	14	20	97	28	98
ENSG00000101236	56	94	120	127	69	65	101	91	497	327	547	215	194	329
ENSG00000101246	184	176	158	147	164	219	187	167	296	97	349	360	254	480
ENSG00000101247	43	35	63	84	44	56	92	84	113	45	137	86	72	182
ENSG00000101255	53	57	45	108	33	70	67	131	590	125	167	118	21	96
ENSG00000101265	158	145	256	303	200	302	337	354	455	136	571	312	170	385
ENSG00000101266	674	781	1027	1047	699	868	1069	979	2028	1079	1723	1632	1292	1867
ENSG00000101290	120	188	124	215	173	162	212	192	660	450	418	331	348	335
ENSG00000101292	5	8	5	6	3	1	3	3	3	4	1	3	4	1
ENSG00000101294	553	382	498	441	530	397	455	485	2764	1341	1724	1474	911	1288
ENSG00000101307	26	17	42	63	21	24	33	46	203	176	488	68	45	153
ENSG00000101310	309	209	303	356	315	294	404	462	714	367	575	508	269	527
ENSG00000101311	4	10	14	5	10	16	12	12	5	1	16	7	8	16
ENSG00000101333	1	8	9	7	8	8	3	5	23	11	62	21	7	61
ENSG00000101335	208	182	455	453	70	104	495	504	1218	408	3752	1252	731	3365
ENSG00000101336	56	62	124	115	186	99	140	111	799	471	529	387	194	377
ENSG00000101337	281	226	291	264	300	231	344	304	1103	661	936	677	444	646
ENSG00000101342	35	55	12	30	45	44	22	36	145	79	92	135	184	80
ENSG00000101343	297	359	397	555	264	428	409	550	989	682	942	515	493	752
ENSG00000101346	221	329	479	545	247	344	627	634	944	657	1366	523	280	909
ENSG00000101347	3625	4042	2240	3283	2792	4930	3129	4916	4251	4217	4528	5447	7080	3638
ENSG00000101349	7	18	27	40	2	3	33	47	22	8	67	29	17	120
ENSG00000101350	352	324	545	550	498	392	610	589	1247	713	1359	688	530	980
ENSG00000101353	4	8	4	14	0	6	6	11	31	13	38	20	5	17
ENSG00000101361	370	386	762	706	392	576	798	852	1847	1097	1557	1032	1073	1753
ENSG00000101363	49	50	35	37	78	80	29	19	163	142	84	175	258	121
ENSG00000101365	218	177	254	249	169	223	250	313	390	184	383	344	228	427
ENSG00000101367	1019	1055	1610	1686	1052	1201	1745	1797	3495	1846	4476	2564	1750	3760
ENSG00000101384	636	563	754	301	265	514	440	332	593	195	327	588	239	859
ENSG00000101391	144	119	169	123	124	144	180	154	283	158	280	300	186	286
ENSG00000101400	15	9	17	17	19	6	23	6	47	13	18	43	27	22
ENSG00000101407	103	118	164	167	207	162	244	221	419	207	341	246	174	434
ENSG00000101412	12	43	126	140	37	53	207	250	95	45	489	61	19	255
ENSG00000101413	281	247	348	330	277	354	457	377	810	418	590	479	409	807
ENSG00000101417	8	17	5	34	11	16	27	24	18	19	53	22	15	57
ENSG00000101421	584	545	816	787	775	774	524	577	5194	2409	4056	3278	2839	3129
ENSG00000101425	17	7	0	4	5	13	5	0	13	5	29	16	1	18
ENSG00000101439	238	160	265	291	140	160	349	310	639	372	744	466	244	629
ENSG00000101440	1	1	0	2	6	0	1	1	6	5	3	3	6	2
ENSG00000101442	15	27	27	51	19	46	37	40	124	52	65	74	50	92
ENSG00000101444	646	527	826	802	371	586	1002	876	778	417	1790	705	432	1210
ENSG00000101445	23	9	41	15	58	16	41	22	449	153	209	509	221	42
ENSG00000101447	21	14	34	22	19	12	54	33	24	6	29	15	8	37
ENSG00000101448	3	8	6	5	16	3	16	3	10	5	6	16	14	25
ENSG00000101452	94	113	205	237	78	140	188	180	119	99	206	161	121	319
ENSG00000101457	315	298	429	590	303	435	455	567	1201	576	1089	919	679	1602
ENSG00000101460	38	13	25	12	79	32	27	30	143	51	93	108	32	77
ENSG00000101464	14	16	38	37	21	24	61	43	48	22	79	63	42	119
ENSG00000101473	57	74	93	140	88	106	133	166	166	118	250	145	91	215
ENSG00000101474	292	235	505	351	262	237	655	506	675	408	1426	561	262	885
ENSG00000101489	7	8	10	5	2	4	9	12	11	3	13	9	14	11
ENSG00000101493	1224	1780	1300	1687	1817	1983	1288	1846	2978	1916	2912	1463	2387	1703
ENSG00000101544	435	409	542	577	534	483	656	542	879	594	503	834	640	711
ENSG00000101546	206	293	607	504	116	284	630	587	341	149	819	363	150	937
ENSG00000101557	356	404	492	443	509	401	467	356	1844	1168	1529	1527	1306	1557
ENSG00000101558	864	1171	1208	1616	1034	1004	1314	1414	2112	1131	1665	1537	1334	2286
ENSG00000101574	60	36	39	58	56	54	75	58	180	120	140	149	134	108
ENSG00000101577	303	294	278	393	447	396	312	393	1637	810	937	837	628	765
ENSG00000101596	2414	2122	1768	1881	2374	2853	1649	1940	5437	3372	2247	2919	2793	2312
ENSG00000101605	4	7	4	5	19	7	8	18	130	113	191	52	43	54
ENSG00000101608	8953	4395	5473	6281	4034	5356	6287	6784	13238	4427	10372	10878	8640	11008
ENSG00000101624	42	38	78	82	62	44	74	82	171	78	151	64	49	91
ENSG00000101638	84	106	195	120	61	56	179	159	330	181	299	156	130	198
ENSG00000101639	262	362	514	539	282	436	631	627	742	508	610	394	252	580
ENSG00000101654	330	389	403	372	424	469	324	345	1839	941	744	877	597	776
ENSG00000101665	989	1198	706	789	1847	2199	692	952	4512	2678	1342	2193	1886	977
ENSG00000101670	83	55	32	34	90	59	26	42	282	85	34	234	86	36
ENSG00000101680	5	17	11	14	19	11	10	14	5	1	1	8	8	4
ENSG00000101695	11	26	59	73	18	31	49	57	276	123	586	76	52	287
ENSG00000101745	1092	1230	1181	1200	1295	1564	777	855	6803	6692	2674	3255	3361	2983
ENSG00000101751	172	269	263	346	279	324	217	370	726	412	399	418	310	402
ENSG00000101752	567	592	757	976	604	667	636	793	1364	827	1078	925	693	1181
ENSG00000101773	255	377	786	922	362	444	994	1019	790	455	1865	586	451	1177
ENSG00000101782	1951	2157	3027	3477	2060	2281	3095	3342	6113	3629	4752	5798	4191	7005
ENSG00000101811	133	179	201	262	143	224	262	294	516	177	398	377	219	515
ENSG00000101842	6	2	1	4	5	3	6	1	29	8	6	6	6	5
ENSG00000101843	112	72	93	87	64	72	122	96	369	189	246	185	110	207
ENSG00000101844	69	66	63	82	54	92	81	91	298	149	177	196	140	217
ENSG00000101846	38	76	91	110	47	48	81	88	149	49	185	96	61	130
ENSG00000101849	22	32	46	68	21	24	55	60	253	189	266	89	79	136
ENSG00000101856	205	177	238	274	243	198	409	333	562	324	466	343	290	508
ENSG00000101868	143	168	367	318	162	207	523	400	210	106	613	246	121	393
ENSG00000101871	11	9	6	15	10	10	5	11	22	14	18	12	6	10
ENSG00000101882	143	178	212	204	124	236	195	161	1178	865	1105	482	399	608
ENSG00000101888	131	106	94	137	128	98	130	118	317	145	245	195	137	191
ENSG00000101892	5	3	4	0	3	4	8	1	3	1	2	6	6	7
MCTS2	20	25	22	17	24	18	15	24	31	14	33	26	22	30
ENSG00000101901	216	318	387	436	197	319	232	329	447	277	559	497	279	548
ENSG00000101911	255	230	563	518	136	244	604	458	538	242	558	381	197	558
ENSG00000101916	11	18	22	8	5	13	3	5	23	10	32	18	7	10
ENSG00000101928	62	65	81	105	73	94	107	94	291	172	134	118	81	122
ENSG00000101935	87	138	151	171	98	110	132	180	298	197	192	138	177	173
ENSG00000101938	7	2	4	4	1	7	4	4	2	0	11	3	2	8
ENSG00000101940	59	76	84	88	106	94	82	110	192	95	232	189	142	217
ENSG00000101945	45	34	64	52	40	21	89	87	55	37	130	69	33	155
ENSG00000101955	7	1	11	2	5	6	6	0	5	1	7	1	1	6
ENSG00000101966	825	686	577	618	826	840	578	659	2550	1567	883	1260	1105	788
ENSG00000101972	1666	1754	1940	2292	2341	2329	1277	1674	4933	3480	3620	3037	2573	2723
ENSG00000101974	244	290	339	300	323	302	285	270	595	416	405	406	292	381
ENSG00000101977	9	7	16	5	11	6	11	14	29	25	12	27	50	25
ENSG00000101986	400	192	158	163	270	217	176	152	1753	842	540	679	643	618
ENSG00000101997	81	86	131	156	107	89	154	123	355	138	416	263	116	377
ENSG00000102003	24	28	31	18	28	26	48	38	168	64	117	117	40	162
ENSG00000102007	186	102	335	421	110	132	441	450	776	255	1251	676	431	1160
ENSG00000102024	231	113	174	188	120	173	186	185	255	93	168	218	201	154
ENSG00000102030	247	182	364	391	97	231	374	314	435	316	1151	494	362	1323
ENSG00000102032	205	241	194	271	234	262	148	189	861	537	525	419	301	382
ENSG00000102034	338	273	269	350	413	297	261	270	1915	1062	956	1043	1292	995
ENSG00000102043	4	15	9	14	13	16	15	18	42	17	25	22	17	19
ENSG00000102053	16	34	26	26	19	32	29	45	63	47	73	19	12	34
ENSG00000102054	303	340	620	532	315	356	829	573	690	458	1417	793	377	1452
ENSG00000102057	7	11	2	13	9	2	1	8	31	36	32	57	51	36
ENSG00000102078	22	13	31	47	19	34	37	59	72	55	87	62	56	76
ENSG00000102081	895	1046	518	753	890	1321	553	764	5195	3178	1697	2379	2669	1417
ENSG00000102096	85	49	57	33	228	123	65	61	1097	723	94	679	1224	92
ENSG00000102098	0	4	9	19	1	4	33	10	7	7	19	3	8	24
ENSG00000102100	50	37	22	40	46	42	37	25	171	75	105	132	126	105
ENSG00000102103	228	193	279	292	175	256	271	288	1336	599	1228	622	657	882
ENSG00000102125	23	35	55	42	26	37	37	29	133	67	177	166	81	202
ENSG00000102144	2104	1582	2663	2304	1758	1940	3307	2882	6216	1135	3146	9688	1960	4108
