GeneID	GSE16250_GPL570_MTB_control_blood_PBMC_dn.tsv	GSE34151_GPL10558_MTB_control_blood_dendritic_cell_dn.tsv	GSE83456_GPL10558_EPTB_control_blood_dn.tsv	GSE83456_GPL10558_PTB_control_blood_dn.tsv	GSE139871_GPL10558_MTB_control_blood_monocyte_dn.tsv
865	0	0	0	0	-0.8465714046256698
8651	0	-2.64689833216869e-4	-0.4258203793306548	0	0
8653	0	0	-0.31809515079597483	0	0
8654	0	-0.3254613832341031	-0.8192003003420838	0	-0.052463830261961775
8655	0	-0.02186266426294642	0	0	-0.008504748707768961
8658	-0.08055195731257836	0	-2.7421044234938607	-2.013862572937154	0
8659	0	-0.3800943730872013	-2.7421044234938607	-2.013862572937154	0
866	-0.6204524721720519	0	-0.23279410570261816	0	0
8660	0	-0.009883114808427032	-2.3463381708964293	-0.9653922780140292	-0.024425266829219836
8661	0	-0.012414425004851334	-0.15666453409055148	0	0
8662	-0.2575436860824205	-0.013085059075388455	0	0	0
8663	0	-0.12112978658390572	-0.3872399529632484	-0.17675930373130866	-0.08433126485754655
8664	0	-0.7089194385964026	-0.6254849868031946	0	-1.2180658163927285
8665	-0.373938787805724	0	-0.8776377779340117	0	-0.3202486074984168
8666	-0.9702000159393188	-0.5059492364367661	-0.6790623499787012	-2.435416856447011	0
8667	-0.3030726147828437	-0.07985791252671026	0	-0.01865429500682969	0
8668	0	-1.8813282653449552	-3.2300283604125117	0	0
8669	-0.5242659460753878	-0.02090481957231588	0	0	-0.02332675635427861
867	0	-0.07576257456093938	0	0	-0.6458287292591203
8671	-0.47303217451824464	-0.3264329942530746	0	-1.521810938358309	-0.10302261658236488
8672	-0.2160666924662649	-0.18014179939245922	0	0	-0.08722552088815383
8673	0	0	-2.2756144507738423	0	-0.07275935475901174
8674	0	-1.15074141890116	-1.509340898946118	-1.2148838761794571	-1.0896641704625951
8675	-0.2509979919961048	-0.07394753214178319	-0.032315385880255953	-0.072869859279304	-2.2463209158448603
8676	-0.6893235957547409	0	-6.438603797980126	-1.483862127787369	0
8677	-0.1531322628528193	0	-3.257765963805386	0	0
8678	-0.1588753838904817	0	0	-1.367666528645386	-0.15721766463206405
868	0	-3.107604285783367	-1.63417901954477	-2.5524284236294186	-1.500767045931121
8681	-0.3011533980462893	0	0	0	-0.4371518853570577
8682	-0.023756180885794217	0	-1.387517744964669	-5.163662459817502	-0.04362354453805356
8683	-0.342288387468146	0	-2.108367978370346	-3.91474742416043	0
8685	-1.2424787549508562	-0.4681941868880288	-0.07322244839946812	0	-0.1002156073677618
8686	-0.5241760662003656	-1.3351907588714458	-0.0782197971610592	-0.6918503082814995	0
8687	0	0	-0.03917295889367356	0	0
8688	-3.259264432124825	0	-0.03917295889367356	0	0
8689	-1.3697876089401215	0	0	0	0
869	0	-0.6856676898599314	0	0	-0.43399122880254914
8690	0	0	-0.13926567253525612	0	-0.06821008005693002
8692	-5.058215725376106	-0.03743548436492036	-0.037904872457915184	-2.07456339902561	-0.25201435447037457
8693	0	-0.0022885804948288846	-0.872036082115677	-0.46168727948211097	-0.027156731745817453
8694	-0.361668298295019	-0.018262304099712585	0	0	0
8697	-0.190213248618438	0	-0.3935286715483248	-0.2825826289762421	-1.00790109476483
8698	0	-0.010840385398249011	-0.3216086102096168	-0.17613072448454026	0
87	0	-0.8707193124606531	-0.02710717964943832	0	-0.6583942712498525
8701	0	-0.003333639882979637	-0.752113871588022	0	-0.6790559486525442
8702	0	-0.003448046404637334	-1.2996266092602629	0	-0.10205072403676764
8703	0	-0.08810974088327536	0	0	0
8704	0	-0.01668989312071406	-1.194093207023862	0	0
8705	0	0	-1.668096321340733	-3.644098065716355	-0.014087539639937197
8706	0	0	0	-0.27239771454673267	-0.10451016457297678
8707	-0.8416185359016057	-0.017007219367346105	-0.16184525654089965	0	0
8708	0	-4.761869781177916e-4	-0.2894067903295754	-0.7624226863810454	0
871	-0.38371042516756	-0.9206037486243228	-1.0088531759726629	0	-0.880632071505919
8710	-0.5009946439462062	0	-0.03917295889367356	0	0
8711	0	0	-0.22659609837985828	0	0
8712	0	-0.1966403145021092	0	0	-0.21128323996950196
8714	-0.16717482094478478	-0.02376445839156965	-0.03917295889367356	0	-0.12704753175671435
8715	-0.22693112679225624	-0.524855507062959	0	0	0
8717	-0.004127092913099456	0	0	-0.8463171002123921	0
8718	-0.19690330234276487	-0.16142807427270478	-1.5493200056503649	-1.1991738689401097	0
8720	0	0	-0.6473538087123618	0	0
8721	-0.5888839664845482	0	-0.4215434788947572	-1.6899442736665562	0
8722	-0.6744713159033413	0	0	-0.25809211985318803	0
8723	0	0	-0.28273583578985684	0	-0.058463091771385714
8724	0	-0.5976784581856549	0	-0.4024572573518438	-0.08539869529572858
8725	-0.8633620936315429	0	-0.1004963767212148	0	0
8727	0	0	0	-1.311706944749154	-0.1006729297018968
8728	-0.7804664789727029	-0.2375768826611437	0	-0.6867983317152428	0
8729	-0.5720389250729871	0	-0.5572674855966233	-2.509640132985916	-0.10302987311245296
873	0	-2.3633032968036405	-6.9984160221069605	-2.239409063262677	0
8731	-1.3352370645677245	-0.27167933942568645	-2.4075359800011737	0	-0.09131666401322176
8732	0	-0.004401792557298334	-0.03917295889367356	0	-0.0943618639412236
8733	0	-0.07312195204464644	-0.3150959188285709	0	0
8735	-0.5649843925352899	-0.39328830074617016	-0.037904872457915184	0	0
8736	0	0	-0.0216766483467572	0	-0.04280314468960556
8737	-0.6688819792356501	-0.518480021904768	-0.4044033500530819	0	-0.005689821381576143
8738	-0.19332265924340183	-0.030464180337583763	-0.2672561498414068	-0.1517157690828168	-0.12515474923492567
8739	-2.41047977042907	-0.06520659753325353	-0.1863911097453833	0	-0.16036480120583402
874	-1.8920929696197335	0	0	-0.9733786464618014	0
8740	-0.43377849992128936	0	0	0	-0.2770757873842006
8741	0	0	0	0	-0.081389241270751
8742	-0.16874138527795404	0	-0.03917295889367356	0	0
8743	-0.01305998422806906	-0.12236890162063876	-0.6023769924699632	0	-0.02933958989399729
8744	0	-0.25451277340917244	-0.03917295889367356	0	-0.02449106947151497
8745	-0.07660720173073303	-0.006044362530539499	-2.737927197561694	-0.6938278276456376	-0.4937643353375081
8747	-5.811691756128867	-0.014743381794962635	0	0	0
8748	-57.15170417129519	0	0	0	0
8749	0	0	0	0	0
875	-1.5873600857616246	-0.3563532057083781	0	-0.15112275893059846	-0.01809028083589942
8751	0	-0.014006147832465732	0	-2.912205296228276	0
8754	-0.3983900386320817	-0.008177281443911222	0	0	0
8755	-1.0278437109347751	-0.05894340165479067	-3.770587358453143	-10.32073541116256	-0.1644066379510899
8756	-0.2022112793973884	0	-1.6323463463679415	-1.1781811455946007	0
8760	-0.2375395786614154	-0.012944259634150211	-2.6121784092474014	-5.446878907360138	0
8761	-0.6693115292860952	-0.005532627845494784	0	-6.681727715722087	0
8763	-0.1290166138238072	-0.005460111292600128	-0.2044048664554725	-1.3369588283493186	-0.17853315220459576
8764	-0.035997791108089025	-0.008308902614977104	-0.7364433306190685	0	-1.232273235434442
8766	-1.2279604287901962	-0.004145623184237522	-1.1004024944108088	-1.712180626260957	0
8767	0	-0.006752601925546109	0	0	0
8771	-0.8303350224879524	0	0	0	0
8772	0	0	-0.03917295889367356	0	-0.08181643814656354
8773	-0.6724541885034647	-0.058128436818246976	-1.2154756005787617	-1.3090178385862334	0
8774	-0.2655986994093014	-0.018343051615946623	0	-0.4373109134241151	0
8775	0	0	-7.798946672360012	-8.352862027417467	0
8776	0	-0.08614524285227376	-0.06757363334629773	0	-0.03434550083304238
8777	-0.9140375800869376	0	-0.2809381478143915	0	-0.22957688254993056
8778	-7.909477654131782	0	-3.60014181814728	0	0
8780	-0.03440868151702421	0	-0.2356305593851039	0	0
8781	0	0	-4.182225708776972	-1.667456041145936	-0.0046175078853124135
8784	-4.489235732252345	0	0	-0.9805183818701932	0
8785	0	-0.004489023579020451	0	0	-0.09998082240090682
8786	0	-0.004767913513069572	-3.463904944224587	-3.351147533040442	0
8787	0	0	0	-0.5161120142708031	-0.0392478991440376
8788	0	-0.011971833683970104	0	0	0
8789	-0.5157355993170369	0	0	0	-0.040361789885317245
8790	-0.26506313552190103	-0.03461854565091924	-2.164619442011144	0	0
8792	-0.6517633911348901	-9.77963331936782e-4	-0.16312710455782364	-0.2295707320896472	-0.09572014590437292
8793	-0.4415709315883087	-0.07714175599547413	-3.239585522271586	-3.338491920459893	-0.044277759776273226
8794	0	0	-2.7897573450681543	-1.6602348265491744	-8.264150243369184e-4
8795	0	0	-0.256556482854589	0	0
8796	0	-0.0011796241821487865	-0.3196489984312374	-0.05761177728109068	0
8797	0	0	-0.5873267611097639	0	0
8798	0	0	-1.8542319922682864	-0.5342779888183173	0
8799	-3.660625203252242	-0.013610226756190738	-1.000349464684764	-0.6343503147719146	0
88	-0.6635833421623136	0	0	0	-0.854842490204748
8800	-0.004032802562332294	0	-0.037904872457915184	0	0
8801	0	0	-0.756337224556856	-3.7897385526079095	0
8802	-1.0971330215064956	0	-0.04375653118624312	0	0
8803	0	0	-0.9953434098860764	-1.6743754796499226	-0.04191186870288943
8804	0	0	-1.187279327376275	-0.8750506356509751	0
8805	0	0	-0.037904872457915184	0	0
8807	-0.4677137972964587	-0.019738916984152755	-0.07929831971949186	-0.5339273199609018	0
8808	-0.1226494679178165	-0.007152530944676175	-0.3474148541818405	0	-0.018899267267930897
8809	-4.90143161800947	-0.0013348064580585297	-0.19731336146744005	0	-0.15689432686465202
881	-0.9607050755052948	-0.02635631031877708	0	-0.1541413026705054	0
8811	0	-0.03438550985228385	-0.03917295889367356	0	0
8812	-0.420195514165593	0	-1.1411530664205132	0	-0.013118488315906118
8813	-0.4731674044535292	0	-0.1550988872420298	-0.10217626489312492	-0.0698885845820855
8814	0	0	-10.36800202120065	0	-0.022226094535500677
8815	0	-0.02970473590930456	-0.25834676250610666	0	-0.1872724263289119
8816	-0.1986182260335747	-0.0012528119369564494	0	-1.0950765639929796	-0.01762312467026128
8817	-0.31750468007829474	0	0	-1.0189036049728315	-0.02470966880494818
8818	0	0	-0.015973790738776472	0	-0.02911773784891386
8819	-0.903679949006114	-0.0212300087981587	0	0	0
8820	0	-0.018684230789839492	-0.019270397385413363	-0.7510913397868828	0
8821	-1.6157979231808437	-0.04780937301021399	0	0	-0.06787457378269725
8822	-0.06423487910101422	-0.006549073730322763	-0.22694943752273852	0	0
8823	-0.8130143192472155	0	-0.7156940081977781	0	-7.371430942938462e-4
8824	-13.815261329079442	0	0	0	0
8825	-0.5429872174628486	0	-0.90441236572218	-1.744937170559806	-0.18942974324286796
8826	-0.8191853786819334	0	-0.032946884649105224	0	-0.07803530744165903
8828	0	0	0	0	0
8829	-0.3892631990272927	-0.0015070767895990766	0	0	0
883	-0.8251845144100226	-2.913865633859241	-0.781430203365012	-0.8130652240815547	-0.2895987550568848
8831	0	0	0	0	-0.06566497936705568
8832	-0.817826948372123	0	0	0	0
8833	-0.5127873601328702	0	-2.4705496443107147	-1.3961706448746596	-0.09325191686864892
8834	-0.2890429094718349	0	0	-2.119413607614431	0
8835	0	0	-0.5641455039074532	0	0
8836	-0.0739024949355298	0	-2.2754306739593217	-3.2583082403825565	0
8837	-0.2020113522967568	-0.010204374901608498	0	0	0
8838	0	0	-1.4221215318370648	0	0
8839	-0.3575678241561933	-0.024709499847072366	0	0	0
8840	-0.013454945461529704	-0.019394082936493445	-1.437205931998121	-2.1473983965450123	0
8841	-3.025607903629953	-0.01812338406880161	-0.503933841285038	-0.3766021721829511	-0.016729037937573965
8842	-0.37285165391741737	0	-1.4039002311564752	-1.8859585102622507	-0.16562742159336902
8843	0	0	0	0	0
8844	-0.0682176341590075	0	-56.72879812711533	-62.89194627906053	0
8846	-2.32534597808462	0	-0.03917295889367356	0	0
8847	-1.4244093395465194	0	-1.1162682150610974	-1.3504364041430563	-0.06421460140067793
8848	-1.1010132970458546	0	-0.2861180129137913	-0.004654748406716314	-0.21351833111379803
885	0	0	0	0	0
8850	0	0	0	0	-0.1955563715274211
8851	-0.8549345459861353	0	-1.135349469795151	-1.8451712069724469	-0.04419746257086454
8852	-0.8115344613501954	0	-3.22386088961286	-1.751509208746679	0
8853	-0.9390524952693508	0	-1.1407278867960695	-0.4862542534702976	0
8854	0	0	-0.8655034663737382	-1.0123594716527982	0
8856	0	0	-1.3686198467448534	-1.2856114012234772	0
8857	0	0	0	0	-0.1043126883995763
8858	0	0	0	0	0
8859	-0.0036524532903282414	0	-1.757194163953352	0	0
886	0	0	0	0	0
8861	-0.6162880131731607	0	-0.099517475649201	-0.19393627365402244	-0.0938815606346636
8862	-0.384235414768532	0	-0.4222541595999305	-3.137713042634275	0
8863	-2.0088954643222467	0	0	0	0
8864	-0.2887457057298615	0	-0.2678271913439447	-0.4052575516063823	0
8867	0	-0.012314509837056613	-0.4081527737799009	0	0
8869	-1.2499789572071596	0	-0.8234960499592248	-1.6447335714642846	-0.11231877064146129
887	0	0	0	0	0
8870	-1.674632371859302	0	-1.0704478920595724	0	-0.03196581952007723
8871	-2.311686524910113	0	0	0	0
8872	0	-1.9443636440304228	-0.03917295889367356	0	-0.05084796860945629
8874	-0.8490126024897269	-0.011890123326151776	0	0	0
8875	-0.22447703065132868	0	-0.6937013746736387	0	0
8876	-0.33707497126791	-0.02156923407772732	0	-2.115368106702112	0
8877	-0.208256059807524	0	0	-2.5728583837821266	0
8878	0	0	-3.985248001064281	-3.9927861763204087	0
8879	0	-1.5641078891286284	-0.315745238810486	-0.553753798408921	0
8880	-0.6207569465533169	-0.00798159793056391	0	-0.18427204105816355	0
8881	-1.4519360065945608	0	-0.44669188986220987	-0.1825688609432412	0
8882	-0.2479330094193244	0	0	0	0
8883	0	-0.13603292929852984	-1.2819689573082371	-2.1810281283776	0
8884	-0.3204579228021165	-0.06824813528815943	0	0	0
8886	0	-1.013929920806707	-4.13580476548632	-3.790958771489221	0
8887	-0.18190288104153024	0	-0.11068476109237312	-6.285030653375949	-0.066149607501507
8888	-0.10856300134946548	0	-2.356986378907141	0	-0.0962158969932265
889	0	0	0	0	0
8890	0	-0.010026430749006554	-2.1366634815444208	0	-0.05169132397972272
8891	0	0	-0.6011451067883835	0	-0.016156955818411534
8892	0	-0.5760564305415867	-0.04389880205009167	-0.4828997056283404	0
8893	-0.7815047188549293	0	0	-0.1077137635889398	0
8894	0	0	-0.3575004131574333	-0.11543837235046316	-0.01978984667796875
8895	0	-0.7760660981013663	-1.010810574292127	-2.7316875885631227	-0.073546174391263
8896	-10.268916557531467	0	-0.03917295889367356	0	-0.0011274934730673546
8897	-0.2130555673810308	-0.01801927714824203	-0.037904872457915184	0	-0.04096595862115561
8898	0	-0.02297580054421311	-0.03917295889367356	0	-0.05146358723434065
8899	0	-0.011077157738163285	-0.9365706096396632	-1.196513488535352	-2.73149347397834
89	-0.7591668117172845	0	0	0	-0.030514240267894843
890	-2.832738770169076	-27.986985550022474	-0.5260742643453418	-0.5437780155556776	-23.559597161560543
8900	0	0	-1.083434871702532	0	0
8904	-0.8024213281453811	0	-0.7127359537699798	-2.342639580995128	-0.1856074135477357
8905	-0.11200249941136174	-0.7084125094278281	0	0	0
8906	-2.817746918001552	0	-0.06523740492982921	0	0
8907	-4.370026918316237	-0.03230792509295828	-0.29729489078926985	-0.3723181944926499	0
8908	-0.08914882899667231	-1.1232438927792563	0	-2.3890136573301644	0
891	-0.3600176166993596	-7.935471483604406e-4	-0.02278967623054462	0	0
8910	0	-0.048296735405114505	0	0	0
8911	-0.2779718507863937	0	-0.03917295889367356	0	0
8912	-0.02520895480826471	0	-0.24181551784171007	0	0
8913	-0.013952790717764507	-0.5617102944425292	0	0	0
8914	-0.8042945283531224	0	-0.238718847414644	-1.4406933002212214	-0.14901717793833855
8915	0	-0.01855408415170048	0	0	0
8916	0	0	-1.521996606099577	-3.035078329623812	-0.4373635712890555
8918	-2.077690428484342	-0.32910380242755655	-0.10614412189192236	0	-0.08598392604551641
892	0	-0.05354086010702841	0	0	0
8924	0	-0.9358777686435422	0	-0.010480439677431064	-6.165787744855585
8925	-0.06397696659089704	0	0	0	0
8926	-0.2613144556215325	0	0	0	-0.04150621803887197
8927	0	-0.42469515672066827	0	0	0
8928	0	-0.1109971653103856	-0.03917295889367356	0	-0.05213299157152914
8929	0	-0.16593779216397664	-0.7342673170899903	0	0
8930	-0.6706041696961718	-12.677920505752605	-0.44168789012004006	0	0
8932	-0.07545082686977089	0	-0.10360661939552608	-2.075110351326881	-0.10098838979971432
8933	-0.15330237283507603	0	0	-1.4559605678135763	0
8934	-0.16543916669453018	-0.8712396752073315	-0.2074300678782164	0	0
8935	0	0	-2.415001103608207	-0.8416251938102335	-0.04602091553497045
8936	0	0	-1.1307776715611693	-0.7119568081515206	0
8938	-6.170567072426405	0	0	-0.4569814519560378	0
8939	-1.121532959147168	-0.05691139358370023	0	0	0
894	-1.5577644153027406	0	-1.2874812417236368	-0.2976493870086747	0
8940	-1.778835907423783	-0.3811797418564	0	0	-0.97066006504299
8941	0	-0.8316165205299957	0	0	0
8942	-0.4138547322005644	-0.11107012609180168	-0.9263607867377353	0	-0.0260795077264641
8943	-0.13733182972836136	-0.035913733389684954	-1.2016998739345317	0	0
8944	-1.0174517680566797	0	0	0	-1.137610174520578
8945	-2.4947678255373447	-0.014595447934098615	0	0	0
896	0	-0.16410475421137238	-0.03917295889367356	0	-0.15487412484163765
8968	-0.28451480208633406	-0.01986052672733432	0	-2.521363885485364	-0.14415399108773408
8969	-0.26114079345331986	0	0	0	-0.0905512499869996
897	-0.5480455188254858	-0.2944269278293415	0	0	0
8970	0	-0.3801322883486946	0	0	0
8971	-0.14457774889776917	-0.7270662320842343	-0.19277712177150352	-0.19855304563410425	0
8972	0	0	-1.2896511462372582	-1.7621656053098886	-1.398364437756717
8973	-0.12969093481853053	0	-1.0167832109740986	-0.5144090527880156	-0.0026765493591916663
8974	-0.4283351614112717	-0.004287683107139031	0	-4.38144813879139	-0.15344375036030625
8975	-4.558264187382689	-0.019820041700151336	-1.1770254687368435	0	-0.057398375024923
8976	-0.3904319736972568	0	-1.1672352811672866	-1.2089921032857949	-0.06246284445628991
898	-0.024406458422437105	0	0	-0.3374673537547368	0
8985	0	-0.0344519060056276	0	0	-0.11791290185159316
8986	0	-0.014326091192667293	-1.4194322639577377	-0.7382051976344673	0
8987	-4.3592548851447805	-0.016325795060455395	0	0	0
8988	-2.0429646793610563	0	-0.5002957191002273	0	0
8989	-0.05588080022940661	-0.0025545819855210955	-20.383329568636402	-15.242655468204871	0
899	0	0	-0.331407941789859	0	-0.0884806607150781
8991	0	0	-1.703947936482238	0	-0.0628546025339963
8992	-0.4691696075804972	0	-0.16327209621520233	0	-0.040613569982242095
8993	-0.8378367120038286	-1.3409419818278971	-0.26682494228606535	-0.7676398529986141	0
8994	0	0	0	0	-0.10852509246174014
8995	-3.3421641601013534	-0.43853110751700175	0	0	-0.11214826341007408
8996	-0.3342789993446371	0	0	-16.19095289731991	0
8997	0	-0.009972322846878826	-2.148722634126294	-0.2234807796543814	-0.30179698798420884
8999	-0.4854091611447955	0	-0.17933735263005512	0	0
9	-0.04832256672430346	0	-0.12387627527376088	-0.18607750702061887	0
90	-0.407044279204404	-1.404238556607058	-0.03917295889367356	0	0
900	0	0	-0.1767409584709887	0	-0.1987836152147988
9001	0	-0.01146580453121123	0	0	-0.028762032871942237
9002	0	-0.8961741271302199	-2.951106188030555	-0.7572988266818514	0
901	0	-0.05463489176579783	0	0	-0.09586681173492462
9013	0	-0.3890052988677111	0	-0.6791916019154338	0
9015	-0.4828237168924694	-0.03114301354078908	0	0	0
9016	-0.019833175480943308	0	-0.037904872457915184	-0.07356640877845777	0
9019	-0.4392120217610056	-0.11704140279406185	0	0	-0.13503971344814922
902	0	0	-0.27827363619451306	-2.642528032563483	0
9020	0	-0.19441858998425832	-0.4109868526952632	0	-0.3464117211204085
9021	-4.898125066491918	-0.5928620115944021	-0.4382945988280407	-1.136075717370548	-0.09333202551259943
9022	-3.7118557849456817	0	-0.8547778054994974	0	-0.04549757861174386
9023	-0.03903246332871846	-0.046207124750362594	-0.03917295889367356	0	0
9024	-2.486656138681598e-4	-2.442335465214235	-0.11308288820296886	0	0
9025	-0.15082598922108326	-2.200352738650726	-0.03917295889367356	0	-0.2250730405129931
9026	-0.6688045866736685	0	0	0	0
9027	0	0	0	0	-0.2939314629432972
9028	-0.14308504568016045	0	-0.5168988766983849	-6.498658145297391	0
9031	-0.21328337084275528	0	-0.9130435497824184	0	0
9032	-0.5488515077851126	-0.009803156831840009	-1.2598937582006615	-1.5916423370193211	-0.09605206900316804
9033	-4.478558080153998	0	-1.6177377786143192	-1.4687504536729852	-0.007398602850383157
9034	-2.483805450455188	0	-0.03917295889367356	0	-0.10840255251252334
9037	0	-0.009993901759332874	-0.045488853637712046	0	0
9038	0	-0.009993901759332874	0	0	-0.003829751543743876
9039	-0.3984689669418013	-0.2782256700310122	0	0	0
904	0	-0.009043738887800884	0	0	-0.01695942376372267
9040	-0.6313079469683835	0	-0.05903786536437261	-3.032049029271072	-0.25719573465279044
9043	0	0	0	0	0
9044	-1.0643999541141391	0	-0.0038056913161155226	0	0
9045	0	0	-0.12622769432624523	-0.3771364082865332	0
9046	-4.320208934830889	0	0	-0.003805327687311344	0
9047	-0.26974749267167886	0	0	-0.2830792542049625	-0.2754336940895127
9048	-0.5483096013216611	-0.6025497037267454	0	-0.1764863257439594	-0.10283966276984556
9049	0	-0.011994542302475876	0	0	0
905	0	-0.03400048813494455	0	0	-0.008811868101743274
9050	0	0	-2.972582701921488	-0.21160867044868104	-0.045767434719826416
9051	0	0	-0.021208678846698747	-0.6214897914028541	-3.043068737835613
9052	0	0	0	0	-2.9296423666959197
9053	0	-0.3568405631342804	0	0	-0.013306775003222082
9054	-0.7338422744747242	-0.04900232813600869	0	0	-0.2173300289386524
9055	0	-0.005189761663248114	0	-0.11567728572247073	-0.06943073797359478
9056	0	0	-0.6831428279554983	-1.6062922897615637	-0.1322308264995797
9057	-0.39481598341923	0	-0.6806022311221941	-0.03847795589087033	0
9058	0	0	-0.44124874956570737	0	-0.11906640873793171
9060	-0.5741562489304028	-0.03926519129854807	0	0	0
9061	-0.17618707948929135	-0.006348585299342513	0	0	-2.5359309545087005
9063	0	0	-0.03917295889367356	0	-0.05285527222376901
9064	-0.726220086592817	0	-2.760128641753726	-4.653239259397494	0
9066	0	0	-0.04753615547811263	0	-0.11252045345820648
9068	0	0	-5.183311128247826	-0.6496006993313137	-0.30027231946041777
9069	-0.4211028124597691	0	0	0	-0.25496926880383064
9070	0	0	-0.12714362249800615	-2.163785162321219	-0.0366777536806641
9071	-1.1660432288831242	-0.3811277186425044	-0.04096755961532805	0	-0.05294712808676028
9073	-0.6367353367533993	0	0	-1.43043322806252	0
9074	-0.3860139382641952	-0.19216712654485055	-1.381453640343541	-1.2744584526765252	-0.3154962254599498
9075	-0.26751223394717993	0	0	0	-0.12524395835022784
9076	-0.400604994734104	-0.02847174258943153	-2.604500985201293	-2.370955203465333	-0.05982143770487357
9077	-2.311050098797685	-0.008322027544122007	0	0	0
9079	-0.25107948560867366	0	0	-0.23582366864782325	0
908	0	0	-0.5334012057769915	-2.1120390579000805	-0.0025463096631310744
9080	-27.31525612493771	0	0	0	-0.15240169648148294
9081	0	0	0	0	-0.2208719226703413
9082	0	0	-0.12259503897242909	0	-0.04849398746603302
9083	0	0	0	0	0
9084	-0.7182448223528863	0	-0.2102414059444561	0	-0.03643493098918837
9085	0	-0.04895469393667218	0	0	-12.23093236473705
9086	0	-0.00292194837584428	0	0	0
9087	0	-0.1214401858586518	0	-0.13357950700447518	0
9088	0	0	0	0	-0.0467239899210474
909	0	-0.1484395494599925	0	-0.8515564639732962	0
9091	-0.274608923526911	-0.3249563421085988	0	0	0
9092	-0.4216526623974657	-0.732510717974549	-0.03917295889367356	0	0
9093	-0.313773648497757	-0.009019862537233496	0	0	-0.02405858225817425
9094	-0.26767828058697674	-0.465979978036182	0	-2.8993387199659506	0
9095	-0.7129872361783115	-0.7278510074489737	-0.4523674503503602	-0.5289344749195137	-0.03511588502797977
9096	0	-0.2059879334459902	0	0	-0.0246247137717634
9097	0	-0.2059879334459902	-0.4250847870129338	0	-0.0188418836233356
9098	0	0	-2.2233404430947816	-3.3463970818152324	-0.16268386935667234
9099	0	-0.03031622037762516	-1.343503610522964	-2.4446717245492184	0
91	0	-0.2511718764972326	-0.22973389629179344	0	-1.4104612986126908
910	-1.3049919955046398	-0.03485709854378127	-0.3400724489869773	-0.23651943561699076	-0.03565492884270727
9100	-6.8401630184004745	0	0	0	-0.0509358645934809
9101	-0.5871177703078523	0	-0.03917295889367356	0	0
9104	0	-0.6443814252512858	0	0	-0.11993209948250788
9107	-0.2462531923444089	0	-7.115472168214479	-3.23315316638896	0
9108	-1.816246447583342	0	0	0	0
911	0	-0.003066532033227265	0	-0.3893483500615267	-0.027095960590753032
9110	0	0	-0.11842508655477912	0	0
9111	-1.1295663714633544	0	0	0	0
9112	0	-0.2412396567577384	0	0	0
9113	-0.21875141903112283	-7.096047851883299	-0.4893049318244645	-2.649241058238637	-0.007510876969788749
9114	-0.4403732059211658	0	-0.09806640043886627	0	-0.6618203073737323
9117	-0.3160104274412745	0	0	-1.7766228154018835	0
9118	0	0	-0.011396642498167076	-2.967995905555203	0
912	0	0	0	-0.12737065583054052	0
9120	0	0	-1.6287656675983966	-0.24887564190667025	0
9121	0	0	0	0	-0.4538154517025528
9122	-7.911563741931475	0	0	-0.007854968514838356	-0.0032453407428021386
9123	-4.68863022411404	0	0	0	-0.19189904680621275
9124	-0.029764218842714407	0	-0.03917295889367356	0	-0.19189904680621275
9125	0	0	-3.43498137384995	0	-0.04437838220614829
9126	0	0	0	0	0
9127	0	0	0	-4.736574245811969	-0.08343683277964664
9128	-0.3413394228028708	-0.1432399513316156	-0.03917295889367356	0	0
9129	-0.26141776525577765	0	0	-0.04413118648125347	0
913	-0.1925320844014879	0	0	0	0
9130	-2.5031418721044867	0	0	0	-0.06947999240415775
9131	-0.6928164504222674	-0.03044097814563124	0	-0.3439775842755506	-0.7268259493001075
9132	-1.0380023273323409	-0.14492985703121075	-0.5140572380402237	-0.5252178619775663	-0.1680219967930563
9133	-1.143443397068758	0	0	0	-0.4900330117744775
9134	0	0	0	0	0
9135	-0.5044884188573384	0	0	0	-0.02097426464503993
9136	-0.018507621045701028	0	0	0	0
9138	-1.091423558000649	0	0	0	0
9139	-3.688978427443186	-0.05024928912133525	-1.878793086728872	-1.5245542742208524	-0.0882304616064753
914	0	0	-0.04055228686988399	0	0
9140	-0.6261395975496045	0	0	0	-24.627198745028625
9141	0	0	-5.3637412063043	-6.398296048141173	-0.18742411430688996
9143	-0.06934817988164288	0	0	-0.6324869189611375	0
9144	-0.49060658014227887	0	0	-0.3613278733084888	0
9145	0	0	-0.03917295889367356	0	0
9146	-0.14273258989790194	-7.08670970802505	0	-0.9323029119056798	-0.15800904338909255
9147	-0.11692908684998564	-0.008848590757436629	0	0	0
9148	0	-1.1331591467606712	-0.01301792962830195	-4.09306835376939	0
9149	-0.02025567192944803	-0.013117800910558391	0	0	0
915	0	0	-1.081619461670762	-1.8642177443928896	-0.004316395173521531
9150	-2.733138228674326	0	-2.2832879256327017	0	0
9152	0	-1.0058318080858082	-0.03917295889367356	0	0
9153	-11.608073137766803	0	-0.4277806030080207	-1.6470372384159389	0
9154	0	-0.2370528572320223	-0.037904872457915184	0	-0.04079665377095454
9156	-0.2766836560216704	-0.005937499800703266	-0.034748241860998785	0	0
9158	-3.781301760625088	0	-0.34163643856734915	-0.0986044589973738	0
916	-0.17168381465052265	0	-0.03917295889367356	0	-0.11579527817130608
9162	-0.5583729805849823	0	-0.03255701571012248	0	-0.0244951043383288
