GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected
GO:0060071	Wnt signaling pathway, planar cell polarity pathway	53	0.003992015968063872	51/16075	0.474984535532178	0.680781683763997	0.6202467210696577	DVL3/FZD3	2		8	1	0.398931028600671	0.9189667376843451	1.6497162132821102
GO:0060073	micturition	9	0	0	1	1	1		0		0	0	0	0	0
GO:0060074	synapse maturation	34	0	0	1	1	1		0		0	0	0	0	0
GO:0060075	regulation of resting membrane potential	10	0.001996007984031936	10/16075	0.2714610719964492	0.5693039193821992	0.5186815358142394	ATP1A3	1		3	1	0.1495991357252516	1.8997959906960715	2.5984917663585123
GO:0060078	regulation of postsynaptic membrane potential	145	0.011976047904191617	144/16075	0.29318057282225074	0.5799054304740373	0.5283403627919872	GABRB2/GABRE/HTR3A/MECP2/MEF2C/MPP2	6		1	0	0.04986637857508387	-Inf	0
GO:0060079	excitatory postsynaptic potential	121	0.011976047904191617	120/16075	0.17203562695799926	0.5359623836355979	0.4883047223431162	GABRB2/GABRE/HTR3A/MECP2/MEF2C/MPP2	6		1	0	0.04986637857508387	-Inf	0
GO:0060080	inhibitory postsynaptic potential	17	0	0	1	1	1		0		0	0	0	0	0
GO:0060081	membrane hyperpolarization	11	0	0	1	1	1		0		0	0	0	0	0
GO:0060082	eye blink reflex	1	0	0	1	1	1		0		0	0	0	0	0
GO:0060083	smooth muscle contraction involved in micturition	3	0	0	1	1	1		0		0	0	0	0	0
GO:0060084	synaptic transmission involved in micturition	3	0	0	1	1	1		0		0	0	0	0	0
