GeneID	GSE84076_MTB_control_blood_dn.tsv	GSE148171_MTB_control_blood_PBMC_dn.tsv	GSE198557_MTB_control_blood_PBMC_dn.tsv	GSE132283_MTB_control_blood_macrophage_dn.tsv	GSE143627_MTB_control_PBMC_macrophage_dn.tsv	GSE148731_MTB_control_blood_monocytes_dn.tsv	GSE174566_MTB_control_blood_PBMC_dn.tsv	GSE193777_MTB_control_blood_dn.tsv	GSE64179_MTB_control_blood_dendritic_cells_dn.tsv	GSE64182_MTB_control_blood_dendritic_cells_dn.tsv	GSE110564_MTB_control_blood_lymphatic_endothelial_cell_dn.tsv	GSE141656_MTB_control_blood_blood_dn.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE183912_MTB_control_blood_marcophages_dn.tsv	GSE211974_MTB_control_blood_THP-1_dn.tsv	GSE211974_MTB_control_48h_blood_THP-1_dn.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_dn.tsv
100419851	0	0	0	-0.08926653593306863	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106481715	0	0	0	-0.4217020234129595	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84466	0	0	0	-0.28602931564273454	-0.8822901938537261	0	0	0	-2.6052173060344312	0	-0.5104855847363436	0	0	0	-1.1481898555790402	-0.4835539748570393	-0.4835539748570393	0
101928731	0	0	-2.966257506671801	-0.4292190006955924	0	0	-0.10307973898660776	0	0	0	-0.3211146328761888	0	0	0	0	0	0	0
375593	-0.01284976755981491	-0.8968366539113587	-1.484785501177361	-0.475205696421045	-0.24053670836993052	-0.33709872926342543	-0.3783996632343213	-0.5821166962789242	-0.2739078484975483	0	0	-0.34680347667800926	0	-0.4961145339455821	0	0	0	-0.27662932337818097
124900332	0	0	0	-0.03149409704819615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100873736	0	0	0	-0.8890808766332219	0	0	-0.6556568121202165	0	0	0	0	0	0	0	0	0	0	-0.7399342983442729
56731	-0.01689052026640493	-0.5999856058600155	-0.15139908786360148	-0.1937320034599584	-1.367650702994641	-0.517358168358893	-0.3472436889182892	-0.5013278898360705	-0.5765206746095427	0	-0.4298340866255306	-0.30688383141277054	-0.3880002938827105	-0.04969773212298175	0	-0.7198059972512114	-0.7198059972512114	-0.4081957677368345
654463	0	0	0	-0.3655025897873364	-0.715515487224023	0	0	0	-0.322017054207935	-3.782133776171851	0	0	0	-1.8722903509972464	-0.6013740633720424	0	0	0
6779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54979	-2.2739440915163804	-2.1549542709700105	-1.8220846478284285	0	0	0	-0.00502549821180158	-1.1675323699563955	0	0	0	0	0	0	0	0	0	0
340596	0	0	0	0	0	0	-0.373010461631536	0	0	0	0	0	0	0	0	-0.4718623131883785	-0.4718623131883785	0
55107	0	0	0	-0.08164814313751795	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8771	0	0	0	0	0	0	0	-0.2807155247510412	0	0	0	0	0	0	0	0	0	0
2267	0	0	0	-1.1847935927464903	0	0	0	0	0	0	0	0	0	0	0	-0.5070212283782788	-0.5070212283782788	0
155184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10586	0	0	0	-0.07733849275038424	0	0	0	0	0	-1.946391597885536	0	0	0	0	0	0	0	0
106479304	0	0	0	-0.6105087203106244	0	0	0	0	-0.031157879904860585	0	0	0	0	0	0	0	0	0
642643	0	0	0	-0.557740968708847	0	0	0	0	0	0	0	0	0	0	0	-0.00153138772467155	-0.00153138772467155	0
653203	0	-2.024001515263912	-2.2457176150912663	-0.0966757212348808	0	0	0	0	0	0	0	0	0	0	0	-0.6895692511950684	-0.6895692511950684	0
3488	0	0	0	-0.15529396565910017	0	0	0	0	-0.4852506955128247	0	0	0	0	0	0	0	0	0
100271107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106480469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100419743	0	0	0	-0.2032124921591164	0	0	-0.02592621560125932	0	0	0	0	0	0	0	0	-0.17745680732524186	-0.17745680732524186	-1.2405248770755273
644100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.05294654925302784	-0.05294654925302784	0
5367	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.976777131306683	0	0	0	0
85409	0	0	0	0	0	0	0	0	-3.763193742689261	0	0	0	0	0	0	-0.3586876800056551	-0.3586876800056551	0
4586	0	0	0	-0.10998528124468712	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106481050	0	0	0	-0.11938460861676067	0	0	0	0	0	0	0	0	0	-0.1353177072505331	0	0	0	-0.8160097127566341
106480865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106481089	0	0	0	-0.5645426748620413	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.20381309581098447
344657	0	0	0	-0.20141023177529704	0	0	0	0	0	-1.2218781119899098	0	0	0	0	0	0	0	-0.3680006470084637
389852	0	0	0	-0.0668118486495613	0	0	-0.78862878451026	0	0	-0.2602044613321912	0	0	0	0	0	0	0	0
643034	0	0	0	-0.28228408383446063	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83481	-0.3929573632146808	-0.5245728076866937	-0.1830988670924483	-0.10421589798482628	-0.23904925466442292	0	-0.7504949358666773	-1.0826616872845012	-0.6359895709440018	-0.00394781546813939	0	0	0	-0.2517470093057839	0	0	0	-0.3753639805402273
106479317	0	-1.373475913881801	-0.932496597514846	-0.7274394652840315	0	0	-0.5293829491966715	0	0	-0.11449287970656036	0	0	0	0	0	0	0	0
79258	0	0	0	-0.282828132968634	-0.669196655873414	-0.01888668303534748	-0.1102936075651039	-0.20472701928811177	-2.5260107113560544	0	0	-1.384310208639371	-0.23298856515645608	0	0	0	0	0
3484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4584	0	0	0	-0.3854030872761822	0	0	-0.3848866953433023	0	0	0	0	0	0	0	0	0	0	0
106479535	0	0	0	-0.3457289017762123	0	0	0	0	0	-0.32054166227013703	0	0	0	0	0	-0.27066476305617865	-0.27066476305617865	0
105375297	-0.9385389869620596	0	0	-0.1283582832606976	0	0	-0.535260816404341	-0.6845564256438551	0	0	0	0	0	0	0	0	0	0
2555	0	-1.5303348447660123	-2.692552389343055	-0.16949036238939671	0	0	-0.4657389740411904	0	0	0	0	0	0	0	0	-0.06360476298877124	-0.06360476298877124	0
64816	0	-0.38974990493922135	-1.723398469241456	0	0	0	-0.1784778417318463	0	-0.33755565745234395	0	0	0	0	0	0	0	0	0
106479274	0	-0.3539162758388117	-1.7354868028514516	-0.0679716914639782	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168667	0	-1.1598751073672389	-2.447162169565315	-0.10390876337237118	0	0	-0.7164212420841382	0	0	-1.1635943079535995	0	0	0	0	0	-0.16488240172056326	-0.16488240172056326	0
4588	-0.2575122504083555	-2.852008533002879	-3.2700817066313586	-0.10407091915803474	0	0	-0.14506059566614177	0	-3.497432353715105	-2.714655155784233	0	0	0	0	0	-0.25372746819350145	-0.25372746819350145	-2.4838803068172526
106479408	0	-0.2824361574170084	-2.1679877296480208	0	0	0	0	0	0	0	0	0	0	0	0	-0.5981953044165862	-0.5981953044165862	0
107080654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100128893	0	0	0	0	0	0	-0.8567461278636804	0	0	0	0	0	0	0	0	0	0	0
106479235	0	0	0	-0.8588477153771561	0	0	0	0	0	-0.879193925369324	0	0	0	0	0	0	0	0
106481808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
627	0	-1.3194796567828475	-0.6649673406018249	-0.9543234330083704	0	0	0	0	-0.2245956165549049	-0.8758867477943081	0	0	-0.23200515138534147	0	0	-0.19921268688889304	-0.19921268688889304	0
100507135	0	-1.1762230034897374	-1.9694484259362413	-0.2049615969596869	-1.063602961532418	0	-0.5011656065654608	-0.5389762237522316	-0.3577673713043402	-0.5761765811678192	0	-0.5725253671095576	-0.09082591031269094	0	0	0	0	0
6943	0	0	-1.7406158095871138	-0.3160940886422025	0	0	-0.5645206579621901	0	0	0	0	0	0	0	0	0	0	0
100288687	0	0	0	-0.1958180016226189	0	0	-0.2408065764821388	0	0	0	0	0	0	0	0	-0.27697004489293325	-0.27697004489293325	0
222171	0	0	0	-0.7833334575010034	0	0	0	0	-4.66832700425017	0	0	0	0	0	-0.6444771908266044	0	0	0
57348	0	-1.587562859475259	-2.7031770183748547	-0.6285465437556534	-0.7647083990978094	0	-0.04985780778460518	-0.2854592294146725	-0.4578219667578792	-0.5619089533744223	0	-1.1970836320255962	0	0	0	0	0	-0.26858370731788545
727832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106480969	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.13544071803857144	0	0	0	0
106479225	0	-0.4383703640032624	-1.1853738908958555	-0.3780128891202566	0	0	-0.09927209181889585	0	0	-1.1171024585818965	0	0	0	0	0	0	0	0
5972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106480927	0	0	0	0	0	0	0	0	0	-1.1985191964174402	0	0	0	0	0	-0.9320206608037002	-0.9320206608037002	0
106480529	0	0	0	0	0	0	0	0	0	-0.09088940554340535	0	0	0	0	0	0	0	0
6582	0	-0.4157351411343279	-0.8533845215290721	-0.2708462225141742	0	0	-0.3800044441738064	0	0	-0.9131337850502644	0	0	0	0	0	-0.1922228099207556	-0.1922228099207556	0
8862	0	0	0	-2.547785171329834	-3.565858199020602	-1.0452275002896367	0	0	-0.9744600243365662	0	0	-2.849618391032562	-2.970248619632124	0	-0.6638417485183914	-0.06865844169209406	-0.06865844169209406	0
106481084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106480372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100419391	0	-2.101770492804902	-3.651464079385968	-0.11425907980353542	-0.15510155412311302	0	0	0	-0.7799767181009136	0	0	0	0	0	0	0	0	0
285126	0	-0.4815525032292824	-1.8901042746966468	0	-1.2633747287410433	0	0	0	-0.7016936279943401	0	0	0	0	0	0	-1.083311564511258	-1.083311564511258	0
100873873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2911	0	0	-0.1870978590819201	-0.7327832965194581	-0.946556231505804	-0.4434854402710569	0	0	0	0	0	0	-1.1467986646645252	0	0	0	0	0
106479116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
341405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25884	0	0	0	0	0	0	0	0	0	-3.463607208284456	0	0	0	0	0	0	0	0
341208	0	-0.9700292088039238	-1.6666448520578372	-0.01484202201631827	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100270866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106481044	0	-0.2825802797104606	-0.8716397992695939	-0.2844592964038172	0	0	0	0	0	-0.6191964024171132	0	0	0	0	0	0	0	0
126755	0	0	0	-0.16441798917133232	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927267	0	0	0	-0.2135822590768182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106479530	0	0	0	-0.6997811853561121	0	0	0	0	0	-0.2855431626205764	0	0	0	0	0	0	0	0
100874014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106479342	0	0	0	-0.3235016963534945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642633	0	0	0	-0.8282751706816748	0	0	0	0	0	0	0	0	0	0	0	-0.04987153942683022	-0.04987153942683022	0
114108587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378473	0	0	0	-0.7910073583647799	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57628	0	-1.0668117239658612	-1.2052201900797184	-0.11098151287702226	0	0	-0.30252402053829924	0	-0.16292666168159234	-1.5464583976463235	0	0	0	0	0	0	0	0
112806053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106480506	0	0	0	0	0	0	0	0	0	-0.9207301594229136	0	0	0	0	0	0	0	0
445372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7424	0	-1.237593896328952	-0.9070526039929124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388282	0	-0.9541073252750728	-2.4618406665706143	-0.8827603728843877	-1.5493140139128476	0	-0.21627271091593503	-0.40439650243143815	-1.2551409838617984	-0.7648658151680712	0	0	-2.024240868589327	0	0	-0.23509210857681043	-0.23509210857681043	0
3233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106481842	0	0	-1.7005783891978865	-0.4719869759566837	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106480460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131785	0	-0.577344712890271	-0.1750885827818046	-0.1949567246666468	0	0	-0.00211348314655392	0	-0.6503190576098984	-0.02663771486644393	0	0	0	-0.6560569554830067	0	0	0	0
2567	-0.49526353881922736	-0.9023024124334328	-1.5949872818137725	-0.20405253633469525	0	0	-0.6466370222285729	-1.0810572625022954	-0.1085604309137354	-0.07995785739065432	0	0	0	0	0	-0.2392193350422932	-0.2392193350422932	0
1910	0	0	0	-0.4315385793861195	-1.3854738946442209	0	-2.3217176725428006	0	0	-0.5295794228856892	0	0	-2.0834743030149303	0	0	0	0	-0.7912690506986754
100507055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929591	-0.07812202793861207	-1.7116020225541764	-2.433046805163581	-0.5728885323544174	0	0	-0.22307411063038216	-0.5024286285483537	-0.44165765070754925	-1.1945546105402376	0	-0.8444726744473885	0	0	0	-0.483705679248028	-0.483705679248028	-0.2895200687684424
106479509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106479504	0	-0.2508905401069157	-0.7775199504993094	-0.16818976053162682	0	0	-0.704638398135702	0	0	-0.06329293441177779	0	0	0	-0.9182981584878048	0	0	0	-0.13199866854475104
124900656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729558	0	0	0	-0.5030808777737799	0	0	0	0	0	-1.5118165503069594	0	0	0	0	0	0	0	-0.3885333527442677
4886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106480890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56097	0	0	0	-0.14904367899117846	0	0	-0.5277946517985809	0	0	0	0	0	0	0	0	-0.795375227951168	-0.795375227951168	0
106480946	0	0	-2.480323329733284	0	0	0	-0.9648507406394092	0	0	0	0	0	0	0	0	0	0	-0.0106663249999476
101927547	0	-1.3981091803709675	-3.020584423472003	-0.7365052590936109	-0.23185451160127185	0	-0.24182573156991127	-0.04098625604084188	-0.04661738972644211	-1.0418727255957418	0	-0.2061645606662092	0	0	0	0	0	-0.3417560755022742
101927305	-0.06583474343437609	-1.146386247880132	-0.9532789340289136	-0.228691630672901	-0.7139303676862958	0	-0.03162346420896276	-4.400019847151185	-0.24190286905414468	-1.830961370330266	0	0	0	0	0	-0.6959804617001695	-0.6959804617001695	0
100420214	0	0	0	-0.4879508866454289	0	0	0	0	0	-0.6394369393896527	0	0	0	0	0	0	0	0
375519	0	0	0	-0.3330903526286933	0	0	-0.5161856822060293	0	0	-0.4754728857728014	0	0	0	0	0	0	0	-0.22497043812946527
440311	0	-1.0272302703727596	-0.6155780173451956	-0.08927877659957012	0	-0.08822832934310991	-0.00783448887548388	-0.5000882130509297	-0.4518372038384422	0	0	0	-1.114078576418492	-0.5830991046745596	-0.380781438759118	0	0	-0.3156442086087931
101929653	0	0	-1.9198493386885027	-0.1154719578102209	0	0	-0.3996147796817454	0	-0.04467324426517739	0	0	0	0	0	0	0	0	-0.5133788520325844
106479502	0	0	0	-0.1613517445884883	0	0	0	0	0	-0.9522885515075006	0	0	0	0	0	0	0	-0.15355391453681402
106480873	0	0	0	0	0	0	-0.8762660433134933	0	0	0	0	0	0	0	0	0	0	0
100130519	-0.7770522573897528	-0.8306425473472736	-0.6050526703952168	-0.7419888546259161	0	0	-0.34962871648979305	-0.12932802257569584	-1.0749119620608931	0	0	-0.1688056646417649	0	0	0	0	0	-0.3411603749272515
106480984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
341392	0	0	0	-0.0565215125170033	0	0	0	0	0	-1.9548213017801173	0	0	0	0	0	-0.1990900230199277	-0.1990900230199277	0
342931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3781	0	0	0	-0.4808100320688368	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221078	-0.3113341203401911	-0.5858150657037969	-0.2678034809223218	-0.21142601826392649	-0.06835945757377312	-0.10496922450216507	-0.2543641602384675	-0.7246731619801833	-0.34469993524199777	-0.6730378588481615	0	-0.06147545753934606	0	0	-0.20570247158394625	-0.0144285208555047	-0.0144285208555047	-0.0912491134114016
8747	0	0	0	-1.2216697094777935	-0.9416795447524072	0	-0.4352834248354329	0	0	0	0	0	0	0	0	0	0	-0.8934223257316807
22997	-0.7016555265902621	-0.6808705148627116	-0.24018098525887047	-0.26496181614545045	0	0	-0.26235686971415434	-0.25325072518237934	-0.552572297320308	-0.0792602321136846	0	0	0	0	0	0	0	0
9429	-0.8594673318049701	-0.840792331974619	-0.2559688742673928	-0.5057446391461706	-0.5808553792489249	-0.2933956607354986	-1.123524003249891	-0.4413398693853508	-0.4051522989028704	-1.3853344308305322	0	0	-0.37001703557030285	-0.5260915150991441	-0.3558988137658256	0	0	0
106479424	0	0	0	-0.14511448639630314	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106479286	0	-0.7311821850877557	-1.6715816144266065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.18649782068630755
100506869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
317719	0	-0.11134349107123225	0	-0.02690424237081991	0	0	-0.5753857983692435	0	0	-0.3102121732200144	0	0	0	-1.0766661698079012	0	0	0	0
9651	-0.32253298967527266	-0.3682210968800935	-0.03188752711991174	-0.02520152984025303	0	-0.4589284192572801	-0.11731512851745791	-0.1964134192846913	-0.8850587520150359	-0.7733712981073996	0	0	-0.10187106639436702	0	0	-0.7453650537263252	-0.7453650537263252	-1.3015556708363922
106479237	0	0	0	0	0	0	0	0	0	-1.1492970214281415	0	0	0	0	0	0	0	0
284124	0	0	0	-0.2702956310904301	0	0	0	0	0	0	0	0	0	0	0	-0.08819463881156935	-0.08819463881156935	0
106480985	0	-1.8983356793930115	-3.01999365193161	0	0	0	0	0	0	-0.5168909144842806	0	0	0	0	0	0	0	0
26353	0	0	0	-0.09254560928845074	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104326058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100420880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100309464	-0.2782871209619624	-1.1786150897444276	-2.1640116915033616	-0.0649772985996459	-0.4177986500263803	0	-0.2621766389218333	-0.22485653931897723	-0.261316190819869	-0.00881849511361501	0	0	-0.32078142745396765	0	0	0	0	-0.01637917730421486
106481122	0	0	-3.338263564256678	-0.3483411241393665	0	0	0	0	0	0	0	0	0	-0.6607233651221378	0	0	0	0
50944	-0.11953557494619611	-1.093581282498959	-1.0186547681437392	-0.27595124678882194	-0.8058067869946968	-0.3775422928349511	-0.20522749958182257	-0.8462705908856994	-0.6454542679948077	-0.5476823790219968	0	-1.4334812132309065	-1.0816407568000443	-0.2977435950016921	-0.08235417257230154	-0.7607243615445748	-0.7607243615445748	-0.948655653479381
79161	-0.3651359527922873	-0.11632059372476672	-0.03101715185780312	-0.31416440085570985	-0.05971630763662896	-0.14611846519066965	-0.18635079599023105	-0.5949927610633863	-2.209094413816001	-0.5181847271499397	0	-0.46409500744885945	-0.17466144483100238	-0.1080015939455914	0	-0.4888180284994358	-0.4888180284994358	-0.2045321027408932
10331	-1.5801591569572937	-0.1858193682781576	-0.1988427799710144	-0.806101654507252	0	0	-0.4269013857249907	-0.5077509869189203	0	0	0	0	0	0	0	0	0	0
50861	-0.25642099179870287	-1.5391098578663702	-0.7854270183275056	-0.4848229717901562	-0.19511184584549984	-0.8148869195633546	-0.4204333352147693	-0.8176660881443725	-1.0988792213502474	-0.4636645864506	0	0	-0.674203192718295	-0.1062106189145228	-0.13520178855541048	-0.02794498193130478	-0.02794498193130478	-1.3002865980590537
23452	0	0	0	-1.3467963670204086	0	0	-0.05130982117731401	0	0	-1.1504691127276778	0	0	0	0	0	-0.2646958226873781	-0.2646958226873781	-0.4672889790152519
101927809	0	0	0	0	0	0	0	0	-1.9020287522073296	-1.165261009448232	0	0	0	0	0	-0.585629124195844	-0.585629124195844	0
106479268	0	-0.7262305320731144	-1.9394140661940096	-0.3082498721589001	0	0	0	-0.23246793105838096	0	-0.4272074505214735	0	0	0	0	0	0	0	0
106481064	0	-0.3587725307439133	-0.5097004977155857	-0.5717963664221979	0	0	-0.2062786632787592	0	0	-0.2142929752197186	0	0	0	0	0	0	0	-0.11011984660315068
106480694	0	0	0	-0.48182397059961823	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100861516	0	0	0	-0.24683635702865467	0	0	0	0	0	-0.5791490453692125	0	0	0	0	0	0	0	-0.19322156360988613
374739	-0.6536485859814934	-0.9637489095950488	-1.4972023613115932	0	0	0	-0.07685981747543037	-0.6067113186163301	-0.07113915100887562	0	0	0	-0.8030108739207557	0	0	-0.7594324534454635	-0.7594324534454635	0
728734	0	0	-1.5964541819042972	0	0	0	-0.14082347902554518	0	-1.335326289544119	0	0	0	0	0	0	0	0	0
100421166	0	0	0	0	0	0	0	0	-4.647884187229851	-2.689143974227326	0	0	0	0	0	0	0	0
729224	0	-1.03778139019762	-2.452054134578115	-0.27931907081880825	0	-0.2706705878229393	-0.09203568892263056	-0.6834428397679048	-0.14238739963015198	-0.05098773751212919	0	0	-0.4315537950273286	0	0	-0.8619224062977895	-0.8619224062977895	0
124901351	0	0	0	-0.2966439204722572	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927571	0	-0.5364015117185494	0	-0.1636511078643181	0	0	-0.07383767966433852	0	0	-0.00852078710002822	0	0	0	0	0	-1.4240277342343364	-1.4240277342343364	0
100533195	0	0	0	0	0	0	-0.25116421403120653	0	0	0	0	0	0	0	0	0	0	0
503569	0	-0.7002230269923314	-0.316754275815212	-0.5227064617451465	0	0	-0.2732985347271056	-1.2484479375024506	0	0	0	0	-0.3124945701916527	0	0	-0.3235725859004648	-0.3235725859004648	0
106481061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
333932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
344787	-1.3602800300846458	-1.0754705694518267	-0.29763900649880204	0	0	0	-0.8710245635689425	-1.441435004231168	-1.048940365989774	-0.9590412526006048	0	0	0	-0.2347839398143038	0	0	0	0
652995	-0.32808435017192017	-0.4488569122222351	-0.9722622409135792	-0.29802931174928177	-0.38245600236692606	0	-0.27114898323362624	-0.14927296793742234	-0.49815331455910383	-0.2524043943743802	0	-0.13060854570022065	-1.1249178392857384	0	0	-0.39047716654227765	-0.39047716654227765	-0.05146574110585308
170690	-0.710664174145939	-0.6744496844302608	-0.7734673292340575	-0.15794099570480177	0	0	-0.4536152797069409	-1.1218080998879214	0	-0.04459857688332722	0	0	0	0	0	0	0	-0.5226668741314359
3218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107075169	0	0	0	0	0	0	-0.5616996075907901	0	0	-1.032402967366404	0	0	0	0	0	0	0	0
117196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100873221	0	-0.8675809533394877	-2.7047766398561217	-0.24451494364354032	0	0	0	0	0	-1.602976101751948	0	0	0	0	0	0	0	-0.7654863658157491
283726	0	-0.4864470084111689	-0.6019109127948995	-0.6357860624276626	0	0	-0.6249607828889601	-0.4137287614906432	-0.08263309902113507	-0.6001476362079486	0	0	-0.30250924426045106	0	0	0	0	-0.8851396120577
100873263	0	0	0	-0.7624354144261035	0	0	0	0	0	-3.522152929816294	0	0	0	0	0	0	0	-1.1209720190347294
3215	0	0	0	-1.2728404590145248	0	0	0	0	0	0	0	0	0	0	0	-0.2129097554061834	-0.2129097554061834	0
364	0	-2.0354470096187662	-1.841460183380511	-0.32762150552259034	0	0	-0.5126251393826368	0	-3.8290250269165367	-3.015849317062097	0	0	0	0	0	0	0	0
4922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2331	0	0	0	-0.2352221849640537	0	0	-1.4507054431822135	0	0	0	0	0	0	-0.1624962133852351	0	0	0	0
348980	-0.09858045131043952	-0.4998283690884616	-1.3945292474927065	-0.07722867933391676	0	0	-0.5146794662604187	-0.3603579055271019	-0.4118252925344039	-1.3792614767470277	0	-0.22049298842446025	0	-0.4744991459102554	0	0	0	0
100127907	0	-1.048546067183877	-0.4635903222647465	-0.7082774343992086	0	-0.01043343782022558	-0.4453768628015715	-0.2963772880340316	-0.6237869135916343	-1.883851005116938	0	0	0	0	0	-0.7151520064589058	-0.7151520064589058	0
283159	0	-1.0595117760532229	-0.7216737478756546	-1.1470979019615284	-0.35594781839383777	0	-0.08552632070982624	-0.42308268078379374	0	-0.9600042543204068	0	0	-0.686086583015836	0	0	-0.0833629551446018	-0.0833629551446018	-0.4839043784971706
10265	0	0	0	0	0	0	0	0	-2.6333123091243857	-0.7968474457063325	0	0	0	0	0	-0.01382665031962716	-0.01382665031962716	0
442319	-0.01604879562268699	-0.06407012125837012	-0.7236746434744293	-0.05123455953704965	-0.2729512795900731	-0.5158690525421031	-0.2375035990478269	-1.5270459113184212	-0.8231335747929527	-1.0598543661297304	0	-0.33187386825685006	-0.5739427319027384	-0.18723845997158955	0	-0.1608296322402069	-0.1608296322402069	-0.2863001098741643
11082	-0.7295023776923908	0	0	0	0	0	-0.13603881147176097	0	0	0	0	0	0	0	0	0	0	0
13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375567	0	-0.4681444174838461	-1.2767600887075672	-0.00262193557532681	0	0	-0.199798490051157	-0.10885836826585088	-0.26965948116501487	-0.8553447518908678	0	0	0	0	0	0	0	-0.08929902101383037
255022	-0.7344441167682288	-0.2623561314222677	-0.6648248244584762	-0.7856987497510727	-2.320604524476881	-0.6192362723773149	-0.45261310528648174	-0.15518647124719806	-0.6088545985147982	0	0	-0.0688611846303697	-0.0082919042176492	0	-0.65246575808136	-0.8296602371694848	-0.8296602371694848	-0.08026644259107038
106479259	0	0	-0.9088015027758924	-0.2488612901432004	0	0	0	0	0	-0.05194297207375802	0	0	0	0	0	0	0	0
2250	0	-1.0907546209206742	-2.245060594293214	-0.4988651901485144	0	0	-0.24564312759011225	0	-0.11795640760277212	0	0	0	0	0	0	-0.01039143967618566	-0.01039143967618566	0
106480247	0	-0.8910605025651833	-2.2048316266807686	0	0	0	-0.2535928636277669	0	0	-0.3638087159456399	0	0	0	0	0	0	0	0
