GeneID	GSE148171_MTB_control	GSE157657_PTB_control	GSE112482_MTBilc1_control	GSE112482_MTBilc2_control	GSE112482_MTBilc3neg_control	GSE112482_MTBilc3pos_control	GSE112482_MTBnk_control	GSE112483_MTBam_control	GSE112483_MTBendo_control	GSE112483_MTBmait_control	GSE112483_MTBnkt_control	GSE129270_MTB72h_control	GSE129270_MTB120h_control	GSE198557_MTB_control	GSE67427_MTBrv4h_control	GSE67427_MTBrv18h_control	GSE110564_MTB_control
90850	0	0.14084218416864616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90853	0	0.39042397782268806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.2923830462701058
9086	0	0	0	0	0	0	0	0	0	0	0	0.5325234636255094	0	0	0	0	0
90861	-1.421210401019132	-0.17292864859559248	0	0	0	0	0	0	0	0	0	0.35841545311266604	0	0	0	0	0
90864	0	0.39294474245475836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9087	0	0	0	0	0	0	0	0	0	0	2.998130012408366	0	0	0	0	-1.3719480077530557	0
90871	-1.602275419063084	0	0	0	0	0	0	1.6499319601823836	0	0	0	0.4998146021333018	0	0	0	-1.3677191297697335	0
9088	0	0.6299907062580458	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.121542360761538	0
9091	0	0.3643419839761235	-6.413745459297221	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9092	0	0.29641146397903106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9093	-1.176677627077877	-0.191857815550144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9094	0	0.33195262425130323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9095	0	0.14175900091755828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90952	0	0.4964248642239649	0	0	0	0	0	0	0	0	0	-1.966590469601436	0	0	0	0	0
90956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.1807323977850237	0.5575572515630709
90957	0	0	0	0	0	0	0	0	0	0	0	0.37490731112569503	0	0	0	0	0
9097	0	-0.29102471987008194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9098	0	-0.3201728752275669	0	0	0	0	0	0	0	0	0	-2.894289470680151	0	0	0	0	0
90987	0	-0.2504348908366038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90990	0	0.37788718907179825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0833492750209364	0	0	0
9100	1.2871898186500914	0	0	0	0	0	0	0	0	0	0	0	0	1.2325529777367819	0	0	0
9101	1.1219808272457352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91010	0	-0.26031251703600344	0	0	0	0	0	0	0	0	0	-0.9316628493317888	0	0	0	0.8041754157043011	0
91012	0	0.12210470513441359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91039	0	0	0	0	0	0	0	-0.9710167252708485	0	0	0	0	0	0	0	0	0
91050	0	0.34316167417860177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91056	1.9439877770686222	0.45590822855363006	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0361709411899909	-0.4269995043815033
91057	0	0.2855022822931084	0	0	0	0	0	0	0	0	0	1.159993045031478	0	0	0	-1.9942516028411945	0
9107	1.616553041606326	0	0	0	0	0	0	0	0	0	0	0	0	1.5537037739420825	0	0	0
91074	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.696848697407665	0	0	0
9108	0	-0.15353020746530882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
911	0	0	0	0	0	0	0	0	0	0	0	2.0720954958925755	0	0	0	0	0
91107	-1.8774375495994615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9111	2.113754170802861	0.3914284581353859	0	0	0	0	0	0	0	0	0	0	0	2.0342754740602516	0	0	-2.2450256537224975
91120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.1370386018409273	0
9113	0	-0.2787212413161573	0	0	0	0	0	0	0	0	0	-0.5117142301119053	0	0	0	0	0
91137	0	-0.23411560159688813	0	0	0	0	0	0	0	0	0	0.4242614197315426	0	0	0	0	0
9114	1.6197013495697994	0.3750471529839278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.658083703072107	0
9117	0	-0.21732086341930212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91179	0	0.37589644815111245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
912	0	0.2643006575443953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9121	0	0.19471226260783378	0	0	0	0	0	0	0	0	0	-0.7288495659663754	0	0	0	0	0
9122	0	0	0	0	0	0	0	0	0	0	0	-1.1433804759326842	0	0	0	0	0
91227	0	0.48850808955734076	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.1331849836821668	0
9123	2.5075344063721055	0.3971234792298367	0	0	0	0	0	0	0	0	0	0	0	2.3626779385512995	0	0	0
9124	0	0.25591931699230136	0	0	0	0	0	0.8196340599389887	0	0	0	-0.8656412177717254	0	0	0	-1.7440998097342837	0
9125	0	-0.1767014607037929	0	0	0	0	0	0	0	3.1077190604130203	0	0	0	0	0	0	0
9126	0	-0.3446282711882089	0	0	0	0	0	0	0	0	0	0.41146040402778594	0	0	0	0	0
9127	0	0.45939798396729126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91272	0	0	0	0	0	0	0	0	0	0	0	0.41828560594107156	0	0	0	0	0
9128	0	-0.09611042959198679	0	0	0	0	0	0	0	0	0	0.5500523186677658	0	0	0	0	0
91283	0	0	0	0	0	-7.157768693010252	0	0	0	0	0	0	0	0	0	0	0
91289	0	0.33424096280432986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9129	0	0.08318927787496477	0	0	0	0	0	0	0	0	0	0.38224321275550965	0	0	0	0	-0.42936464872043173
91298	0	-0.2628995363403214	0	0	0	0	0	0	0	0	0	0.7466483391677354	0	0	0	0	0
913	-2.2503577796145375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9130	0	0.3690831417539431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91300	1.8390142043958262	0.30062367189309863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91304	0	0.481838967880682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91316	0	0.2062541603220021	0	0	0	0	0	0	0	0	0	-0.513563004430143	0	0	0	0	0
9132	0	0	0	0	0	0	0	0	0	0	0	-2.9360799563110658	0	0	0	0	0
9133	0	0.4454706834721867	0	0	0	0	0	1.7114130728618462	0	0	0	0.45728370586769274	0	0	0	-1.773127899690142	0
9134	0	0.26122752480357897	0	0	0	0	0	0	0	0	0	0.6374780180261862	0	0	0	0	0
9135	0	-0.1775885615244253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91351	2.382738240441416	0.5019727962797677	0	0	0	0	0	0	0	0	0	0	0	2.134873102455362	0	1.4414815463963084	-3.121080220378466
9136	-1.4855446586644907	0	0	0	0	0	0	0	0	0	0	0.8771497667240884	0	0	0	0	0
91368	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.7688443100586562	0	-0.790383807193054	0
91369	0	-0.3359427246460339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.055434209277901	-4.339826632020761
91373	0	0.38514185007333396	0	0	0	0	0	-0.8718993852268634	0	0	0	-0.8856622680107618	0	0	0	0	0
9138	0	0.13497828010381605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9139	-0.8794600650231809	-0.10672483909589897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91392	-2.352524934951947	0	0	0	0	0	0	0	0	0	0	1.0730400566092517	0	0	0	0	0
914	0	0	0	0	0	0	0	0	0	2.6698087545476734	0	0	0	0	0	0	0
9140	1.0528461213724596	0	0	0	0	0	0	0.7524309207326181	0	0	1.7336346368584634	0.43267423253461196	0	0.8959203932569059	0	0	0
91404	1.8767686205459704	0.32967963772902714	0	0	0	0	0	0	0	0	0	0	0	1.6894934743901355	0	0	0
91408	0	0	0	0	0	0	0	1.0392517821443839	0	3.1455577027032273	0	0	0	0	0	0	0
9141	-0.9729119345036901	0	0	0	0	0	0	0	0	0	1.7283513847847565	1.0097125408495773	0	0	0	-0.9191438171983851	0
9144	0	0.1829072530241041	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6665408941976931	0
91445	0	0.11560778476073456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91452	0	-0.22499743275231615	0	0	0	0	0	0	0	0	0	0	0	1.076233131622027	0	0	0
9146	0	0.3128612766000675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91461	0	-0.8589885440882146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9147	0	-0.15918239495635092	0	0	0	0	0	0	0	0	0	0	0	-1.3674260199088757	0	0	0
915	0	0	0	0	0	0	0	0	0	0	1.9501441673281918	0	0	0	0	0	0
9150	1.49077306170305	0.15367471836294286	0	0	0	0	0	0	0	0	0	0.8220259895427348	0	0	0	0	0
91522	0	0.9693012593618974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91523	-1.2891333303556103	-0.17390062305237178	0	0	0	0	0	0	0	0	0	0	0	-1.0239086014301424	0	-1.6573329362488876	0
91526	0	0	0	0	0	0	0	0	0	0	0	0.40335151954268456	0	0	0	0.9780990280772637	0
9153	0	0.7362269475402441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91543	0	1.2797449425005603	0	0	0	0	0	0	0	0	0	0	0	0	0	3.275071066267111	-11.469691668059228
91544	0	0.338049898357083	0	0	0	0	0	0	0	2.496469155428362	3.020711588906485	0	0	0	0	-1.3841187577631566	0
9156	0	0	0	0	0	0	0	0	0	0	0	0.37719510084577723	0	2.003127589298667	0	0	0
91574	0	-0.2749530815015716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9158	0	0.3053813013604723	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7953351421529772	0
91582	0	0.41828973833606525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1950934292449813
9159	0	0	0	0	0	0	0	-0.8802548904594174	0	0	0	-0.4567455054927255	0	0	0	0	0
916	0	-0.29585507588797916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91603	0	-0.10992962236143017	0	0	0	0	0	0	0	0	0	0.4550093226164535	0	0	0	0	0
91607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5769764147407652
91614	0	-0.42335641364725574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.086040410274805	0.6806859375205351
91624	0	0	0	0	0	0	0	0	0	0	0	0.3875485763738513	0	0	0	0	0
91646	0	-1.15932264088833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91647	0	0.19448774667134286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9166	0	-0.26110226388862934	0	0	0	0	0	0.8249416796296853	0	0	0	0	0	0	0	0	0
91661	0	-0.2506331679925978	0	0	0	0	0	0	0	0	0	0.756194492507983	0	0	0	0	0
91662	2.816568017669059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91663	1.6044196651605473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91664	0	0	0	0	0	0	0	0	0	0	0	0.8401318086266688	0	0	0	0	0
9167	0	-0.13546383813654694	0	0	0	0	0	0.5389998088118269	0	0	0	0.42650909733328507	0	0	0	0	0
9168	0	0.3724679967852616	0	0	0	0	0	1.6167850823781351	0	3.0381221312459252	2.374494196612641	1.161195865621431	0	0	0	0	0
91683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.308880277622317	0
91687	0	-0.35238393207257596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91689	0	0	0	0	0	0	0	1.244100399363466	0	0	2.1670807998145127	0	0	0	0	-0.7699700207934516	0
9169	1.1104796193015398	0	0	0	0	0	0	0	0	0	0	0	0	0.8346880982253816	0	0	0
91694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4121281102802852	0
91695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.4078095551616188	0
917	0	-0.3938127301943566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9170	0	0.441268777291926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91703	0	0	0	0	0	0	0	0	0	0	0	0.754029795814854	0	0	0	0	0
9172	0	-0.9893636600245098	0	0	0	0	0	0	0	0	0	1.092095678149894	0	0	0	0	0
9173	3.234924859692385	0.4870512482217939	0	0	0	0	0	0	0	0	0	0	0	3.233412735965297	0	0	0
91746	0	-0.21365049332845457	0	0	0	0	0	0	0	0	0	0.33433765154105094	0	0	0	0	0
91748	0	-0.20317633004687727	0	0	0	0	0	0	0	0	0	-0.5186765794146426	0	0	0	0	0
91749	0	0	-6.613941040768118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9175	0	0	0	0	0	0	0	0	0	0	1.1290669554746282	0	0	0	0	0	0
91750	0	-0.26276853875820483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91752	1.4719046139012888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41456477592197	0
91754	0	-0.09702537192393326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9177	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.2429476949279623	0	0	0
91775	0	-0.19624637164109424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91782	-0.8669043487074348	-0.23636438134190424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9179	-0.8330185757353229	0.17469831850490952	0	0	0	0	0	0	0	0	0	0.7770957229872367	0	0	0	-0.6843826169720288	0.3371543149343323
9180	1.8999377414202272	0	0	0	0	0	0	0	0	0	0	0	0	1.801496774389432	0	3.3432523431682353	-1.034779255609447
91801	0	-0.3793090818326589	0	0	0	0	0	0	0	0	0	0.5765565005469546	0	0	0	0	0
9181	1.4224325090803887	0	0	0	0	0	0	0	0	0	0	0	0	1.256887961097107	0	0.6723837691842899	0
91828	0	3.3273421290348457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.3041634917442244
9183	0	-0.14855604630739322	0	0	0	0	0	0	0	0	0	0.5132694735324038	0	0	0	0	0
91833	0	-0.10530286938085659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9184	0	-0.24464296369995744	0	0	0	0	0	0	0	0	0	0.3517174674980068	0	0	0	0	0
9185	2.7947973611873036	0	0	0	0	0	0	0	0	0	0	0	0	2.1938104381318557	0	0	1.2854216278865547
91851	0	0	0	0	0	0	0	0	0	0	0	1.8246382453426342	0	0	0	0	0
91860	0	0.17701801932399458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91862	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.4405800568027765	0	0	0
9187	0	-0.1675961772049051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48681723209089917
91875	0	-0.17194423364357642	-9.928797443477828	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9188	0	-0.28612784797739693	0	0	0	0	0	0	0	2.979798772901233	0	0.5452561445582093	0	0	0	0	-0.5103045415536238
9189	0	0.1325973319966038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91893	-1.547688648234943	-0.2888650852079682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
919	0	-0.35519356639936445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9191	1.2354898011973745	0	0	0	0	0	0	0.5511890201865814	0	0	0	0	0	0	0	0	0
9194	0	-0.36066818633635106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91942	0	0	0	0	0	0	0	0	0	0	0	0.603229240845438	0	0	0	0	0
91947	4.204334229230456	0	0	0	0	0	0	0	0	0	0	0	0	3.464348878693614	0	0	0
9196	0	0	-5.756610537722843	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91966	0	0.10175209569589286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91978	0	0.7505227942498731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
920	0	0	0	0	0	0	0	0	0	0	0	0	-1.9870127997800897	0	0	0	0
9200	0	0.5394658680456229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92002	0	0.14556888474959928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42883126898319174
92017	0	0	-6.838725603515153	0	0	0	0	0	0	0	0	-0.4023104033840593	0	0	0	0	0
9203	-1.2609081424607187	-0.10719624241471691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9205	1.3333671182965248	-0.2434269128962293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9208	0	-0.14736292297802872	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6901510643339485	0
9209	0	0.17371667811444963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.34418589749521145
92092	0	0	0	0	0	0	0	0	0	0	-3.368292858440969	0	0	0	0	0	0.3888790132179654
921	0	-0.20055334689508797	0	0	0	0	0	0	0	0	0	0	0	0	0	2.480914523114256	0
92104	-1.182190450638499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92106	0	-0.29627951404660124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9212	0	0.5399813474698955	0	0	0	0	0	1.9644622013272053	0	0	0	0	0	0	0	-2.561974533499865	0
92126	0	0	0	0	0	0	0	0	0	0	0	-1.912388513478276	0	-1.5952181300518855	0	0	0.7298698738322942
9213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9681436418732902	0
9214	0	-0.49653735591712705	0	0	0	0	0	0	0	0	0	0	0	0	0	2.924269551342499	0
92140	0	-0.22554309217185045	0	0	0	0	0	0	0	0	0	0.3469440409258482	0	0	0	0	0
9215	0	-0.521034257832207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6298747738418679
92162	0	0.38960413310025493	0	0	0	0	0	0	0	0	0	0	0	0	-1.8540762815756684	0	0
92170	-1.7135119689585507	0.29178039244292897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9218	2.101115571484229	0	0	0	0	0	0	0.5705799042235123	0	0	0	0.3985365027469661	0	0	0	0	0
92181	0	-0.1954917157566886	0	0	0	0	0	0	0	0	0	0	0	1.368561562498314	0	0	0
9220	-1.094105212982148	0.24358317531776194	0	0	0	0	0	0	0	0	0	0	0	-1.3926880961826014	0	0	0
9221	0	-0.2762915591521468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4391469650582975
92211	0	0	0	0	0	0	0	0	0	0	0	-1.545506157220454	0	0	0	0	0
92235	0	0	0	0	0	0	0	0	0	0	0	1.6324670387716609	0	0	0	0	0
92241	0	0	0	0	0	0	0	0	0	0	0	0.5465052865024312	0	0	0	1.0222033343668973	-0.812335314885501
92249	0	-0.2968390536168767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92255	0	-0.2641868843084266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92259	0	0	0	0	0	0	0	0	0	0	0	0.5247090960450584	0	0	0	0	0
92270	-1.5044349604140344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92283	0	-0.3065145244666625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92285	-1.362960533615365	-0.29769775221418743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92291	7.979299106611953	0	0	0	0	0	0	0	0	0	0	0	0	4.765432072991165	0	0	0
92292	0	0	0	0	0	0	0	0	0	0	0	-2.4373404801474354	0	0	0	0	0
9230	0	0.28615085070899343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9231	0	0	0	0	0	0	0	0	0	0	-3.609227764519536	0	0	0	0	0	0
9232	0	0	0	0	0	0	0	1.3777774421110383	0	0	0	0.5419272867309468	0	0	0	-1.9466411896936409	0
92335	0	0.15320664136188797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92340	0	0.24189209338769566	0	0	0	0	0	0	0	0	0	-1.3732023184982292	0	0	0	-1.933832851625309	0
92342	0	-0.2474350692483727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92344	0	-0.2446032232727597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92345	0	-0.3320787272892855	-6.750426970363728	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9235	-1.9804525961808146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0719524938812695
9236	2.752320697419979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92370	0	-0.3009001701371155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.3069352557574123
9238	-0.8695433731028814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33643169635931425
924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.1208739125208895
9240	0	-0.16585567695376505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47489041963783646
92400	1.287539050166624	-0.11285268965314356	0	0	0	0	0	0	0	2.9850595438651286	0	0.440721299262619	0	1.1345882439467385	0	0	0
9241	-3.2085443830960916	-0.6612551203930392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.029796323738094
92421	4.255735765379579	0	0	0	0	0	0	0	0	0	0	0	0	4.0093474546323	0	0	0
9245	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.72714617913771	0	0	0
9246	0	1.0872424652792085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.089433574405532
92483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.882735082141184	0
9249	0	-0.24523471688007456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
925	0	-0.4469951589101395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92521	0	0.3991627774150615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9253	0	0.30766840108113985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9254	0	-0.2919656869780939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9255	0	0	0	0	0	0	0	1.1307983089051217	0	0	0	0.6340613743209004	0	0	0	0	0
92558	0	-0.21831532131697223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9256	0	-0.23111946897284527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92565	-1.5574305318674826	0.4665640050549486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92579	0	0.3034317019045064	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9772218278111723	0
9258	-1.559878183783441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92591	-1.3151654156822368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
926	0	-0.44210562568318446	0	-7.655224330017273	0	0	0	0	0	0	0	0	0	0	0	0	0
9260	2.4110560450258083	0.42324419674701375	0	0	0	0	0	1.115562928307892	0	0	0	-0.981109980985184	0	0	0	0	0
9261	1.8127173161623826	0.17075612957446928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.28707671173283833
92610	2.509692001272925	0.4968272224272131	0	0	0	0	0	0	0	0	0	0	0	2.675034652076759	0	0.8437527924478025	0
9262	1.4995655415762128	0	0	0	0	0	0	0	0	0	0	0.6852379805457433	0	1.6063016454577945	0	0	0
9263	0	-0.27272902519784253	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4756701336653626	0
9265	0	-0.2738642115171992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3431048767952107
92667	1.09681133725762	0	0	0	0	0	0	0	0	0	0	0	0	1.1871509300694891	0	0	0
9267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7202781647221321
92675	0	0	0	0	0	0	0	0.6139277340748199	0	0	0	0	0	0	0	0	0
927	0	-0.5788406099825569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9270	0	0	0	0	0	0	0	0.95366411071406	0	0	0	0	0	0	0	0	0
92703	0.888133193218629	0.1273168972957306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92714	0	0.3378597146236148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9274	0	0.26559605879350773	0	0	0	0	0	0	0	0	1.5866343375122367	0	0	0	0	-1.2108657082624812	0
92745	0	0.6642966764418694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.7032710206813797
9275	0.7898486030075742	0.1493828709405043	0	0	0	0	0	0	0	0	0	0.4454814818251777	0	0	0	0	0
9276	0	0	0	0	0	0	0	0	0	0	0	0.33699997051619335	0	0	0	0	0
9277	0	0.19136127433046712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92797	1.695107435315716	0	0	0	0	0	0	0	0	0	0	0	0	1.739470460547607	0	1.520130878870715	-0.8407885287922003
92799	1.918730297831121	0.5237748976341353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
928	0	0	3.313364258322298	0	0	0	0	0	0	0	0	-1.8134080179834975	0	0	0	0	-0.5472210490274625
92806	0	0.1255820766110998	-7.129305312095212	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9282	1.0142042934634148	-0.259107808024951	0	0	0	0	0	-0.7935245463836641	0	0	0	-0.44917890667104926	0	1.164514172445947	0	0.9561044352552476	0
92822	0	0.10836961858802859	0	0	0	0	0	0	0	0	0	-0.4618036243576324	0	0	0	0	-0.3531444021037393
92856	0	0	0	0	0	0	0	0.5828363360128257	0	0	0	0	0	0	0	0	0
9289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.510458054880017	0
929	0	0.5353369662717765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92906	1.309832596065988	0	0	0	0	0	0	0	0	0	0	0	0	1.3843894370494436	0	0	0
92912	0	-0.3177883758756701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92935	0	-0.4959267207364437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4401320365083968
9294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.516085775620739
9295	0	-0.24706693564877577	0	0	0	0	0	0	0	0	0	0	0	-1.528865526856189	0	0	0
9296	0.7483241347003964	0.36689769720441023	0	0	0	0	0	1.7379691828657553	0	3.5511424086415517	1.8151260074581568	0	0	0	0	0	0
92960	0	0.41487902362133927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92999	0	0.2060653920410624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93	0	-0.30389140587366287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
930	-1.9234935479709054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9301	0	-0.7762890751058521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93010	0	-0.48246302388960205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9302	0	0	0	0	0	0	0	0	0	0	0	0.7016485129721903	0	0	0	0	0
93035	0	-0.3169348038995005	0	0	0	0	0	0	0	0	0	-3.15710682176648	0	0	0	0	0
9304	-1.556156894890706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93058	0	0	-9.11363864967452	0	0	0	0	0	0	0	0	0	0	0	0	0	0
