Description	GSE139871_GPL10558_s5_d4	GSE16250_GPL570_s3_d2	GSE34151_GPL10558_s4_d3	GSE63548_GPL10558_s6_d5	GSE83456_GPL10558_s1_d1	GSE83456_GPL10558_s2_d1	GSE132283_s20_d17	GSE132283_s21_d17	GSE141656_s8_d7	GSE143627_s17_d14	GSE143731_s23_d19	GSE148171_s14_d11	GSE148731_s11_d10	GSE148731_s12_d10	GSE148731_s13_d10	GSE164287_s24_d20	GSE165708_s28_d23	GSE174566_s15_d12	GSE183912_s22_d18	GSE193777_s9_d8	GSE198557_s16_d13	GSE211974_s7_d6	GSE236156_s25_d21	GSE256184_s26_d22	GSE256184_s27_d22	GSE64179_s18_d15	GSE64182_s19_d16	GSE84076_s10_d9	aggregated_microarray	aggregated_RNAseq
regulation of cilium movement involved in cell motility	1.950241788547714	1.081144411950976	0.527289748306543	0	1.0305485261181226	0.8505107811025656	0	0.26273014021585467	0.32864357832044494	0	0	0.4203655805277812	0	0	0.6200129324670589	0.7413129067898286	0	0	0	0.4815688125980291	0	0	0	0	0	0.3193920476798229	0	0	1.1176135903190636	0.8388625860667103
regulation of cilium-dependent cell motility	1.950241788547714	1.081144411950976	0.527289748306543	0	1.0305485261181226	0.8505107811025656	0	0.26273014021585467	0.32864357832044494	0	0	0.4203655805277812	0	0	0.6200129324670589	0.7413129067898286	0	0	0	0.4815688125980291	0	0	0	0	0	0.3193920476798229	0	0	1.1176135903190636	0.8388625860667103
regulation of circadian rhythm	1.1905578861668296	0.5387992495371688	0.5671703378410661	0.6219267485249151	1.4959143127795265	1.475863816347356	0.8953150731762369	1.1274565710344346	0.8918897823124131	0.19850033141472392	0	1.0863498189173812	0.28353035885649736	0.4429102733178674	1.1559260882605475	1.1414110249159302	0	1.291919449574553	0.6367564892831197	0.7844070402409147	1.3952368305732532	0.22214741423215945	1.5827997675360668	1.0712446860481646	1.0371684544653412	1.2213425200427659	0.8468695676608411	0.2959844418989005	1.2631634173630166	0.8464561592810872
regulation of circadian sleep/wake cycle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2823672744048191	0.7046054322347184
regulation of circadian sleep/wake cycle, REM sleep	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9565624786645076	0.4897653822707065
regulation of circadian sleep/wake cycle, non-REM sleep	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
regulation of circadian sleep/wake cycle, sleep	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2823672744048191	0.7046054322347184
regulation of circulating fibrinogen levels	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
regulation of citrulline biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
regulation of clathrin coat assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
regulation of clathrin-dependent endocytosis	0	0	0.32069535292479634	0	0	0	0.8288776748763986	0.5928278095092814	0.7255095200356834	0.5210304078305358	0	0.49152451857392454	0	1.0462302644837864	0.9972091811580732	0	0	0	0	1.3378138575304812	0.6076225212513605	0	0.5077989122918959	0.4829120960010139	0.764319608820822	0.9847081898079018	0.7828233845560394	0	1.0224250936218289	0.894859272412392
regulation of coagulation	0.8054879609419399	1.2986629746530325	0.4183050443408517	0.9235017618740252	0.5993690985687392	1.0437576457410185	0.7449982037270737	0.7011938108750926	0.9709865301530308	0.7629767004179082	0.1977005396558822	0.5365892971987601	0.49656061425238407	1.0092905025347152	1.1226911456149116	0.6836012132790416	0	1.1622410518517463	0	0.9099522584730384	0.7730156031294604	0.5145427496884207	1.203346800973196	0.42844474478551586	0.9570851714966904	1.2515031016435858	1.258507125296482	0.3530123887574099	1.3808975979693436	0.7912823632199938
regulation of cobalamin metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
regulation of cold-induced thermogenesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
regulation of collagen biosynthetic process	0	0	0	0.4286227434938394	0	0	0.8953150731762369	0.8246245634566252	0.7863544328990427	0.7320636441896617	0.6223442877449896	0.693373733504691	0.5470000316985167	1.208613137712286	0.7778213554131796	0.34461523708663183	0.7045081705713448	0.46389897304661326	0.6367564892831197	1.5165044027695342	0.4574024230650464	0.4341869436947623	0.9938882075423812	0.3602202547052883	1.0371684544653412	0.9678213972613976	0.8468695676608411	0.5693823945746966	1.1830662800049896	0.8464561592810872
regulation of collagen catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2823672744048191	0.7046054322347184
regulation of collagen fibril organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9565624786645076	0.894859272412392
regulation of collagen metabolic process	0	0	0.1784724136037413	0.3256165017401258	0	0	0.70499324121708	0.6452649367038087	0.7863544328990428	0.5683269736436916	0.4789543376473466	0.7667114575089318	0.4186773374847172	1.121953240389947	0.7778213554131798	0.26064641248399606	0.5456977978976826	0.3531516806089468	0.4905837931523899	1.4217586793794204	0.34806872818746587	0.3299491997494286	0.9938882075423812	0.5273125528349869	1.0371684544653412	0.7671252701894995	0.6639696569020589	0.8095917387625755	1.2237888383001474	0.8216315609955437
regulation of collateral sprouting	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2823672744048191	0.7046054322347184
regulation of complement activation	0	0	0.43473018613113185	0.4032346040462264	0.8768428470395029	0.7149377991038635	0.31352987220996825	0.9365971991298568	0.9418598759353232	0.9663361913168886	0.587467760492347	1.491847305687128	0.5156180316025638	0.9795144478642565	0.9322832138867234	0.6187708351396312	0.6661187566769116	1.351746880523715	0.6012411083009465	1.624504070811559	1.5377505145917252	0.7635391250394994	1.170807842861734	0.6445495050589028	0.9876896638951864	1.090407517751282	0.8031346468826379	0	1.4787921797331425	0.8495297451618139
regulation of complement activation, alternative pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2823672744048191	0.894859272412392
regulation of complement activation, classical pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2823672744048191	0.894859272412392
regulation of complement activation, lectin pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.4897653822707065
regulation of complement-dependent cytotoxicity	0	0	0.3515563087680985	1.0939662087084423	0	2.027475012420114	0	0.9069325237681194	1.320863918852999	0.5683269736436916	0	1.7577805375298303	0	0.820024852815863	1.071106656141562	0.5054205819493268	0.9811853159428392	1.1622410518517463	0	1.4217586793794204	1.766968704421326	1.4506843757569845	0.9938882075423812	0	0.5830837476425865	1.492426983207053	0.4595482224536133	0	1.5372986417938648	0.894859272412392
regulation of connective tissue growth factor production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
regulation of connective tissue replacement	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
regulation of constitutive secretory pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9565624786645076	0.894859272412392
regulation of cornification	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0
regulation of corticosteroid hormone secretion	0	0	0	0	0	0	0	0	0.6729852865952477	0.8806891765123687	0	0	0	0	0.6653587437795819	0.7929449231293002	0	0	0	0.9396755401715372	0	0	0.861072057881969	0	0	0.655811079655436	0.7273166236468114	0	0.6847321079204794	0.6357435679324202
regulation of corticosterone secretion	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
regulation of corticotropin secretion	0	0	1.158370525705951	0	0	0	0	0.6452649367038087	0	0	0	0	0	0	0	0	0	0	0	1.0790836616671051	0	0	0	0	0	0	0	0	1.097279776300821	0.7445946698827915
regulation of corticotropin-releasing hormone secretion	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
regulation of cortisol biosynthetic process	0	0	0.49248206417869744	0	0	0	0	0.4754444691810805	0.5870751012422556	0.7760403930347319	0	0.7356911610325882	0	0.6142568367018213	1.0329269355643718	0	1.2687853114918914	0	0	0.8304967280666118	0	0	0.7580061605657725	0	1.091479257331045	1.6144922564189417	1.1143324366654246	0	1.24082454535704	0.7890909654450426
regulation of cortisol secretion	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9565624786645076	0.4897653822707065
regulation of cristae formation	0	0	0.6670949362431093	0	0	0	0	0.6452649367038087	0	0	0	0	0	0	0.7778213554131798	0	0	0	0	1.6844879861518245	1.149873603499776	0	0	2.19112385964333	1.3745016444070852	0.7671252701894995	0	0	0.4303019696135515	0.894859272412392
regulation of cyclic nucleotide-gated ion channel activity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
regulation of cyclin-dependent protein serine/threonine kinase activity	1.1374907870204702	0.5078130495773844	0.5348276124543684	0.5870688726074687	0	0.7149377991038635	0.31352987220996825	0.7816637089213846	1.1140828488405183	0.535929710620001	0.3061198278730315	0.6554419677070479	0	0.7772268475843046	1.0207592403513075	0.751125200623696	0.35099093980854595	1.6392914115922912	0.3138831341626502	0.7429027144911098	0.956930647847118	0.40850402719128626	1.170807842861734	0.7808410145828681	1.1079827737882963	1.0080963034637995	0.2932146352767565	0	1.3175428022959297	0.8495297451618139
regulation of cytochrome-c oxidase activity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1830662800049896	0.894859272412392
regulation of cytokine activity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
regulation of cytokine production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1882328007683916	0.8340964455009771
regulation of cytokine production involved in immune response	0	0.5927326333034759	0.509312369768784	1.0334038461357098	0.559198715837935	0.6453097013696301	0.8414141592965021	1.3146605247148968	0.7984604649475545	0.7146272231287523	0.5278909021890084	0.9811137261514636	0.314082188778454	1.161232981366909	0.959114996017474	0.9327145711169008	1.062343971931582	1.0998077361009089	0.5405160749971657	1.2308590059383506	1.2374785877714891	0.8781614742438317	0.936443776055479	0.4912034851503635	0.9009069033886934	1.0962975606587866	0.9807235953563992	0.16608271220169152	1.3136867207734737	0.8271845421363747
regulation of cytokine production involved in inflammatory response	0	0	0.7020684959056808	0.7353182825297719	1.1639991675211798	0.696232608686998	1.1325386595939024	1.3405923665986823	1.0071595353920668	1.1684845355996236	0.2971108387233171	1.3866275008930256	1.2315419927088729	1.208613137712286	1.079060152610926	0.8517751323806799	0.6483789187557574	1.324936862175384	1.03980850919478	1.8047295196025692	1.1984479429388075	1.0297938998563745	1.1455619644965092	0.8840604192571884	0.9009069033886934	1.0660205902296522	0.8880567378932511	0	1.2909930020303717	0.805613885648951
regulation of cytokine-mediated signaling pathway	0.6660236648993489	1.112494179106963	0.5712722332887805	0.7290429091402475	0.893658421014205	0.5663000079832194	1.056662229352548	1.3487684481786573	1.133265487438896	1.239654202757886	0.5317574142950864	1.0817956303291565	0.586463223795147	1.3293309533593094	1.2921549403713957	0.5606454975725277	0.9506966217011268	1.2869968919771366	0.8077370823124107	1.3608120032757918	1.149873603499776	0.9696179846468296	1.2658791830692149	0.8612070734621111	1.1836492388262658	1.278003177101238	0.9530859126481328	0.07201576373491979	1.0757760457605494	0.8718309000856272
regulation of cytokinesis	0.9726899561503576	0.4171035578971449	0.4809027730929189	0.249112469524442	0.7365242543417533	0.5942159388715905	0.3781911173004476	0.8855133902538382	0.7097288742839397	0.15117526263748252	0	0.7748547046161319	0.10890276302016244	0.6485558950078016	0.6130231075626016	0.6803764915167698	0	1.2230942910369498	0.1288834707054931	1.0890800707366737	0.9360822141051874	0.16930075616703436	0.6229739258451739	0.6517245609131023	0.9455412489565996	0.8924110051160165	0.5708804842090689	0.22616208588296036	1.0027620852354824	0.8206805424854419
regulation of cytokinetic process	3.3972597828571787	0	0.5671703378410662	0	1.701404702788814	1.4758638163473563	1.3006632920082857	1.5715859159074903	1.519201725219165	0	0	0	0	1.208613137712286	0	1.3295557374595712	0	1.9942752487696345	0	1.5165044027695345	0	0	0.861072057881969	1.3698492822016723	0.9009069033886934	1.1424399883367742	0.7273166236468114	0	1.1830662800049896	0.894859272412392
regulation of cytoplasmic mRNA processing body assembly	0	0	0	0	0	0	0	0.6452649367038087	0.7863544328990428	0	0	1.5505029704244102	0	1.364982915602703	0	0	0	0	0	1.0790836616671051	1.766968704421326	0	0	0.9531582669282372	1.3745016444070852	0.7671252701894995	0	0	0.4303019696135515	0.894859272412392
regulation of cytoplasmic pattern recognition receptor signaling pathway	0.40710047387544945	0.15782517347411715	0.36101083951111335	0.5320391192376729	0.29294432334730214	0.4496880606982853	0.6647677078954837	1.273497246000675	0.8346423802915591	1.0007964777887708	0.1849171741290784	1.2649276194031074	0.2393983301241577	1.2164032262687523	0.9660492229706048	0.4746951079992092	0.930956077462642	0.9806991181144816	0.6262078638255145	1.2387098510519	1.4397994671302985	0.928350741051722	1.1474676738668856	0.6285525775340521	0.9470179296565268	0.9799951677986628	0.6980156765624419	0.16762057613586195	0.8779932375323766	0.867919937028258
regulation of cytoplasmic translation	0	0.5927326333034759	0.26277487434613084	0.24308129667951556	0.559198715837935	0	0.36925990611053855	1.1423686621966949	1.2547970310383671	0	0	1.171737633000512	0	0.8931625419013101	0.5994857725590016	0.3812282734464278	0.41276246702833785	0.26398841742446	0	0.4649336180522948	1.087764586535719	0.24636581857871337	1.5996871370536463	0.5803114577925186	0.8189526530145125	0.9468883881880448	0.5067971042391991	0.32779283800254444	0.8714465698459279	0.8681717363858067
regulation of cytoplasmic translational elongation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
regulation of cytoplasmic translational initiation	0	0	0.388841212143578	0	0	0	0.5399426313083537	1.2143063358078454	0.857556367953555	0	0	0.5903438101382124	0	0.89316254190131	0	0	0	0	0	0.6712440265259036	0.7242119778901809	0	0.6092632167332077	0.5803114577925186	0.33623428746394296	0.8371789798479791	0	0	1.0366219774938936	0.894859272412392
regulation of cytoskeleton organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1043901168922692	0.8388625860667103
regulation of cytosolic calcium ion concentration	0	0.8796042117746566	0.9200235532767352	1.2273396566592665	0.8347705295235297	0.6784331577228006	1.0158330856251376	0.5771179218626273	0.8978629709620725	0.34567425696738263	0	0	0.48753402125727824	0.5151815843150601	0.4857632269025994	0.30535903056823877	0	0.41237519220511915	0	0.37388611457012183	0.40652149376247143	0.3856281331464039	0.6409617333855296	0.610821671446242	0.6734462164680691	1.3203790968673608	0.7634570561580661	0	1.299053340289963	0.7630714311987031
regulation of cytotoxic T cell degranulation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5372986417938648	0.894859272412392
regulation of cytotoxic T cell differentiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
regulation of deacetylase activity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0
regulation of deadenylation-dependent decapping of nuclear-transcribed mRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9565624786645076	0.894859272412392
regulation of deadenylation-independent decapping of nuclear-transcribed mRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
regulation of death-inducing signaling complex assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
regulation of defense response	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.083858112972972	0.8477342853106231
regulation of defense response to bacterium	0	0	0.29474923926722524	0	0	0	0.4130746918105908	0.2840739584778046	0.6729852865952477	0.4807790286848786	0	0.8367401117991169	0	0.37259701661630906	0.6653587437795819	0.7929449231293002	0	0	0	1.7226908472614642	1.0055598715076546	0	0	0	0.4936171547002242	0.655811079655436	0.7273166236468114	0	0.9565624786645074	0.7046054322347185
regulation of defense response to fungus	0	0	0	0	0	0	0	0.6452649367038087	0.7863544328990428	1.015229538335877	0	0.9673418336718144	0	0.820024852815863	1.3095684070080902	0	0	0	0	1.0790836616671051	1.149873603499776	1.1049209823579798	0.9938882075423812	0	1.0371684544653412	0	0	0	1.097279776300821	0.7445946698827915
regulation of defense response to virus	0	0.6580340767393519	0.29474923926722524	0.27277234822509594	0.6215931017675619	0.497501005283931	0.4130746918105908	1.4504884206510344	0.8134574875361115	1.4973034098566833	0.7552528412111819	1.072063006153034	0.5156180316025638	1.5264902864346634	1.4689295083452034	0.9492469145924866	1.6934308256411272	1.351746880523715	1.66655513467019	1.1896337897659237	1.263585694911574	1.4873984762464714	1.1000934763184906	0.5473526600231196	1.2856133293682317	1.492426983207053	1.0716538742325223	0.18661810848724888	0.7925489612649222	0.8648002423557744
regulation of defense response to virus by host	0	0.46730509762478745	0.3994020996602692	0.3702281199726331	0.4398935016473969	0.3483058992702366	0.5539777482043984	1.475792893597487	0.8772769853881627	1.6725349637547366	0.9750684169193808	0.8561550610088994	0.6842320710781795	1.688928363867002	1.5329583270606773	1.1119586560247363	1.9021027887180877	1.3764619867670886	1.882502667033646	1.3785623861988503	1.149873603499776	1.571786570740761	1.098012438935708	0.5951927741060461	1.2414196542863778	1.6144922564189417	1.192358602968144	0.2546600669887096	0.799478857305476	0.8534719310603233
regulation of definitive erythrocyte differentiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9565624786645076	0.894859272412392
regulation of delayed rectifier potassium channel activity	0	0	1.3476272873574169	0.9534847925331064	1.701404702788814	1.4758638163473563	1.3006632920082857	0.9846421254457418	0.6729852865952477	0	0	2.0325894209843005	1.1591426978093498	0.7031621092122162	1.1559260882605475	0	0	0	0	1.5165044027695345	1.596903209488747	0	0.861072057881969	0.8237717483226132	0.4936171547002242	1.1424399883367742	0.7273166236468114	0	1.3738827045609578	0.894859272412392
regulation of dendrite development	0	0	0.597128341588891	0.9963981051922955	0	0.6784331577228006	0.8087449833872298	1.0283235478173784	0.8978629709620725	0.6569207905113085	0	0.32524271138561184	1.2064850714841044	1.106003117660988	1.3347092918659722	0	0	0	0.5693295342350518	0.9822364197171176	0.40652149376247143	0	1.3080986939265882	0.610821671446242	0.5203379976505413	1.3203790968673608	0.5341160794196097	0	0.9995533248661445	0.8522363241368653
regulation of dendrite extension	0	0.9230623499848306	0.43473018613113185	0.7547706882832291	0	0.7149377991038635	0.31352987220996825	0.7816637089213846	0.9418598759353232	0.3663848128767618	0	0.3448212122298019	0.5156180316025638	0.5445955786019306	0.7365626002973474	0.32382057514655166	0	0.8098667196072401	0	0	0.4305030280182973	0	0.9455828143582896	1.3135710526203792	0.7097537730388745	1.090407517751282	0.5644196893947695	0	0.6471595130948723	0.8495297451618139
regulation of dendrite morphogenesis	0	0	0.7306589009411193	1.1796326182647874	0	1.1275203655100965	0.972447864325914	1.2143063358078454	0.857556367953555	1.0978379140925691	0	0.5903438101382124	1.4052545171172095	1.4585104512180638	1.4017795743917043	0	0	0	0.973319921190846	1.164202347707118	0.7242119778901809	0	1.075597163239259	1.033062379780453	0.6405090379234383	1.3871935620498743	0.921483693963408	0	0.8714465698459279	0.8132628408478844
regulation of dendritic cell antigen processing and presentation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
regulation of dendritic cell apoptotic process	0	1.3905992658357291	1.2462542650782988	1.1796326182647874	0	1.1275203655100965	0.972447864325914	1.5715859159074903	1.1666457035829847	1.4427696310094626	0.9540450364201836	0.5903438101382124	1.4052545171172095	1.662664490470373	1.4017795743917043	0.5566059934274519	1.062343971931582	1.250250424801638	0.973319921190846	0.6712440265259036	0.7242119778901809	1.5460036980231813	1.417843759665484	0	1.1206693419275562	1.3871935620498743	1.6993733064717316	0	1.537298641793865	0.894859272412392
regulation of dendritic cell chemotaxis	0	2.4329786749205367	1.013501326405758	0	0	0	0	1.3146605247148968	0.6729852865952477	0	0	0	0	0.7031621092122162	0	0	0	1.017121137103511	0	0.9396755401715372	0	1.5460036980231815	0.861072057881969	0	1.217687560322543	0.655811079655436	1.2417084359969768	0	1.5372986417938648	0.894859272412392
regulation of dendritic cell cytokine production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
regulation of dendritic cell differentiation	0	0	0.8662046466174266	0.5710080287770145	0	0	0.4483763991450405	1.233200332779502	0.3857854817167309	0	0.8122111534036802	0.897623204543072	0	1.4787204200714408	1.4217322909643697	0	0	0	0.8296684719967293	1.0048904537620775	0.6076225212513605	0.578108119339717	0.5077989122918959	0.4829120960010139	0.764319608820822	0.3750584980903384	1.5143085532084342	0	1.4511407903573146	0.894859272412392
regulation of dendritic spine development	3.1104466336974945	1.4959143127795265	1.1059867069004596	1.2788143056170505	0	1.2248013875418822	1.0629722414463747	0.7816637089213846	0.519962860520769	1.1939577986486054	0	0.6554419677070479	0	0.9795144478642565	0.5137608118220255	0	1.1569964320616095	0	0	0.7429027144911098	0	0	0.67595540593738	1.126436776577563	0.7097537730388745	0.5060096347163142	0	0.9678693780071256	1.2823672744048191	0.8027354207398345
regulation of dendritic spine maintenance	2.8884169560344404	0	0	1.0939662087084423	0	0	0	0	0	0	0	0.9673418336718144	0	0.820024852815863	1.3095684070080902	0	0	0	0	2.070942246567254	1.149873603499776	0	0.9938882075423812	0.9531582669282372	0.5830837476425865	0.7671252701894995	0.8468695676608411	0	1.3381456209624607	0.7445946698827915
regulation of dendritic spine morphogenesis	0	0	0.6670949362431093	0	0	0	0.8953150731762369	0.6452649367038087	0	0	0	0.9673418336718144	0	0.820024852815863	0	0	0	0	0	1.0790836616671051	1.149873603499776	0	0	0	0	0	0	0	0.799478857305476	0.7445946698827915
regulation of dense core granule exocytosis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
regulation of dephosphorylation	0	1.0231547836683803	0.2535895547818492	0.45732161261346566	0	0	0.3566125478335809	1.0374960705848637	1.0430676323328285	0.4160495629943596	0	1.2530835404445595	0.5822733122829202	0.8674674162172895	1.3696957462237749	0	0.747311719575394	0.9025045376166708	0	1.579522291181788	1.2069197845693749	0.8527399102876714	1.4796179924644393	0.3847855615749485	0.7946668557033437	0.8125339328108648	0.895287415286403	0	1.1531128129957149	0.7890909654450426
regulation of dermatome development	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6847321079204794	0.894859272412392
regulation of determination of dorsal identity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1830662800049896	0.894859272412392
regulation of developmental growth	1.233502301161291	0.5645323438471658	0.6975082357209782	0.44980259220432345	0.27541110873159425	0.42365781287726273	0.265250744238088	0.7232424966875327	0.7631503775566866	0.3104719220792134	0	0.3852828210584157	0.4394230683753509	0.6046331113852752	0.7547925917405094	0.3620163360402794	0	0.5965125318217569	0.178178620167562	0.7317956810553614	0.24671044337385076	0.233636097785408	0.8972814836605214	0.6345565873843213	0.8233835136326759	0.9579463439700896	0.6261897457003245	0	1.1158431663002673	0.8044025733427057
regulation of developmental pigmentation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
regulation of developmental process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.178315755449381	0.8209280046581036
