pert	cell	type	trend	WTCS	WTCS_Pval	WTCS_FDR	NCS	Tau	TauRefSize	NCSct	N_upset	N_downset	t_gn_sym	MOAss	PCIDss	clinical_phase
alimemazine	HA1E	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	2241	1.113918139533085	50	7	HRH1	Histamine receptor agonist	5574	Launched
alimemazine	A375	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	1968	1.113918139533085	50	7	HRH1	Histamine receptor agonist	5574	Launched
alimemazine	HT29	trt_cp	up	0.4766344247330875	2.276015983289604e-5	7.305905140448846e-5	1.1099171128377119	71.6241443683883	1607	1.113918139533085	50	7	HRH1	Histamine receptor agonist	5574	Launched
alprenolol	ASC	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	2345	-0.8421550919360863	50	7	ADCY10; ADRB1; ADRB2; ADRB3	Adrenergic receptor antagonist	2119	Launched
alprenolol	HCC515	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	1608	-0.8421550919360863	50	7	ADCY10; ADRB1; ADRB2; ADRB3	Adrenergic receptor antagonist	2119	Launched
alprenolol	SKB	trt_cp	down	-0.3672744496140893	2.7547191537711648e-5	7.305905140448846e-5	-0.8365812476448543	-51.58254918733961	2338	-0.8421550919360863	50	7	ADCY10; ADRB1; ADRB2; ADRB3	Adrenergic receptor antagonist	2119	Launched
alprenolol	MCF7	trt_cp	down	-0.4591684151708798	2.3543492293684047e-5	7.305905140448846e-5	-1.0223760573525882	-82.81174771304767	6231	-0.8421550919360863	50	7	ADCY10; ADRB1; ADRB2; ADRB3	Adrenergic receptor antagonist	2119	Launched
alprenolol	VCAP	trt_cp	down	-0.5549366156012537	1.9365719169481334e-5	7.305905140448846e-5	-1.3039471402387972	-91.80541952334312	6126	-0.8421550919360863	50	7	ADCY10; ADRB1; ADRB2; ADRB3	Adrenergic receptor antagonist	2119	Launched
alprenolol	NPC	trt_cp	up	0.3116004001430982	1.6780722048880903e-4	3.755965626721074e-4	0.767266425145206	32.36177884615385	3328	-0.8421550919360863	50	7	ADCY10; ADRB1; ADRB2; ADRB3	Adrenergic receptor antagonist	2119	Launched
alprenolol	A549	trt_cp	down	-0.5982756625551733	1.7494424957598867e-5	7.305905140448846e-5	-1.3837098493195756	-97.52032520325203	4920	-0.8421550919360863	50	7	ADCY10; ADRB1; ADRB2; ADRB3	Adrenergic receptor antagonist	2119	Launched
alprenolol	HA1E	trt_cp	up	0.3733448836439114	2.728608071744898e-5	7.305905140448846e-5	0.9336703119468716	54.26149040606872	2241	-0.8421550919360863	50	7	ADCY10; ADRB1; ADRB2; ADRB3	Adrenergic receptor antagonist	2119	Launched
