Unnamed: 0	GSM4455458	GSM4455459	GSM4455460	GSM4455461	GSM4455462	GSM4455463	GSM4455464	GSM4455465	GSM4455466
PLEKHA2	2619	10204	3372	12583	5090	5536	4579	2267	5304
CLIC4	1681	5745	4208	1983	1777	1257	2766	649	1632
SLC38A11	3	29	3	21	27	88	21	17	17
GPR183	309	5413	779	9508	3781	8695	2629	2135	11719
CRCT1	0	0	0	0	0	0	0	0	0
CCDC8	2	6	2	6	8	12	10	4	12
METTL15	110	165	98	231	371	545	455	434	411
ZNF280A	0	0	0	0	0	0	0	0	0
MUC15	0	0	0	0	0	4	0	0	0
CT55	1	0	1	1	1	0	10	0	0
ZEB2	28036	18494	30383	20328	17030	9579	4277	4716	12440
GJB1	1	3	2	6	7	2	5	13	6
PCBP1	18604	12011	12789	16452	12353	12090	12656	6875	14445
HINT1	1031	3545	2939	3793	3504	4230	4885	3810	2897
DTWD2	293	235	133	210	199	300	228	250	251
VPREB1	0	0	0	0	0	0	0	6	2
CLIC3	8	221	80	195	237	325	181	408	280
INO80E	547	943	333	1440	1442	2824	2315	2523	1638
BNC1	0	0	0	0	0	0	0	0	0
DFFB	85	263	154	389	283	594	431	419	420
NFU1	451	412	217	497	363	520	570	470	367
ANTXR1	3	8	6	8	10	12	26	22	14
GKN1	0	0	0	0	0	0	1	0	0
CKAP2L	181	175	112	103	50	54	178	75	63
C15orf40	253	631	384	818	1011	1236	1708	1887	1163
RAMAC	514	848	554	687	614	563	818	301	501
PROKR1	0	0	0	0	0	0	7	2	0
APLF	25	53	31	43	88	141	203	114	113
BOLA2B	90	279	80	142	122	332	471	329	209
RGPD8	76	1399	407	1138	1898	670	689	268	328
HIC2	76	535	81	383	1084	472	364	192	459
LUZP1	888	1541	660	1944	2743	1074	1139	548	863
HEXD	323	393	294	692	927	1751	1773	1533	1398
BCRP6	0	0	0	0	0	0	0	0	0
BCRP2	33	66	54	155	69	332	105	42	55
DRD5	0	0	0	0	0	0	6	0	1
BUB1	226	433	255	245	46	171	266	292	74
SPNS1	529	1351	582	1570	1971	1363	1341	1279	1775
LRRC45	29	146	54	217	276	517	374	713	371
CHRNA5	35	30	33	45	51	60	56	92	56
MT1B	0	0	0	0	0	0	0	0	0
CENPX	44	222	101	201	242	265	315	445	227
AGPAT2	1652	795	846	938	761	470	512	607	960
ASPSCR1	94	433	138	535	632	1027	918	1181	846
GP9	48	234	432	328	161	831	19	548	456
FASN	215	2516	683	3137	1964	1854	1508	872	1286
CNBP	16929	12685	21182	17280	15924	11869	12303	7272	12229
MT1E	208	161	22	337	180	1614	100	533	1657
ACTRT2	0	0	0	0	0	0	0	0	0
DUS1L	569	1794	922	2201	1861	2910	2510	2289	2103
GPS1	703	1416	662	1365	1523	1974	1652	1738	1641
RFNG	500	435	262	696	708	809	812	874	683
DCXR	147	348	99	325	419	704	570	905	595
ZNF32	65	305	89	352	293	606	862	580	423
LDB2	8	3	2	5	23	21	9	7	12
RAC3	3	9	6	30	13	20	13	48	15
NRG4	2	12	7	12	11	13	28	12	12
LIMS1	6895	6746	7786	8328	2967	6732	2519	3685	5915
TMEM266	36	47	45	63	107	128	134	307	95
NLGN1	0	2	5	3	5	8	13	6	4
TAPT1	600	1296	538	1411	1792	1646	1024	760	1092
PRYP3	0	0	0	0	0	0	0	0	0
UGP2	7456	3310	3363	2709	2420	3002	3045	1736	2636
TAS2R1	0	1	2	1	0	1	2	3	1
LINGO1	1	0	1	0	0	1	0	0	0
PRY	0	8	0	0	0	0	1	0	2
RBMY1F	0	0	0	0	0	0	0	0	0
PRY2	0	0	0	0	0	15	1	0	2
RBMY1HP	0	0	0	0	0	0	0	0	0
HNRNPF	6378	6021	4332	8393	7195	5730	6660	2577	6130
BTD	224	656	420	853	526	1017	811	707	673
CSGALNACT2	35217	5535	13596	9288	8559	2904	2851	889	3735
TACR3	0	0	0	0	0	0	0	0	0
GSX1	0	0	0	0	0	0	0	0	0
TSPY14P	0	0	0	0	0	0	0	0	0
PCDH7	0	3	6	5	4	4	9	1	0
ROBO1	15	6	36	50	56	61	75	55	35
ONECUT1	0	0	0	0	0	1	0	1	1
AVEN	40	133	66	209	197	217	275	242	190
P2RY1	172	206	217	172	112	75	56	30	140
CTNND2	0	4	0	1	6	6	9	1	3
TRIM56	1194	4383	4205	5372	4071	8031	13689	7170	7477
MUC17	1	1	0	0	0	5	3	4	0
AHSP	11	7	80	11	61	2	3	0	1
WNT10B	6	145	18	120	144	296	106	231	92
CALML6	0	5	1	4	1	19	20	27	9
REPS2	943	247	1069	377	724	257	102	162	286
MUC3A	0	1	0	2	0	8	5	8	1
SYAP1	2082	3576	3675	4323	5032	1718	1525	1533	1643
ITGAM	52242	8981	11937	11558	8829	5779	1056	2104	5241
PYDC1	0	0	0	3	0	0	0	0	0
TPST1	1431	227	2257	51	118	102	96	38	57
TM4SF4	0	0	1	0	1	0	0	0	0
TOR1AIP2	3683	2231	3598	2888	3462	1915	2365	1334	1839
S100G	0	0	0	1	0	0	0	0	0
TM4SF1	12	1	10	2	2	9	119	6	22
OTUD3	61	507	206	524	655	756	775	354	451
OTUD7A	12	96	33	471	46	227	329	51	131
GUSB	2331	2320	1253	2293	2340	1790	1429	1754	1931
BRD3	908	1053	431	1860	930	1988	1694	1452	1513
KLF13	711	19133	3030	810	10683	8975	8298	4336	11616
FRMPD4	0	0	0	0	0	0	1	0	0
ZFPM2	0	10	3	2	6	13	8	5	11
ZNF764	138	312	66	301	223	378	594	212	254
HSFY2	0	0	0	0	0	0	0	0	0
ZNF747	230	367	128	439	242	537	866	342	429
ZNF768	174	220	119	278	264	251	569	179	218
TAS1R3	25	62	22	125	44	61	32	63	36
TMEM42	15	45	9	51	81	155	170	148	97
MAP3K2	8702	7566	10456	9942	10672	3755	3943	1270	3990
PUSL1	31	140	48	189	270	190	183	259	221
SF3B5	1057	1539	1259	1449	1939	1294	1914	1955	1066
ZNF35	34	78	21	77	38	46	66	31	46
TIGD4	0	1	2	2	8	2	8	0	2
IFFO2	131	1908	363	1552	3465	1480	1359	635	903
NLGN2	1	43	7	77	74	155	256	64	66
MYO7B	238	91	141	131	144	118	35	84	219
CHD3	1893	7467	2924	12997	8007	15349	15797	7975	8765
TMEM154	7611	4636	16537	3674	4969	2262	1188	966	2643
MYRIP	1	2	7	3	1	1	2	2	9
ALCAM	4450	3455	1212	1520	803	652	2429	330	523
YWHAG	4528	6412	3433	7223	6795	2422	3634	1456	3491
UBE2E3	437	1055	1005	1286	1105	1244	818	711	1160
CNTROB	475	571	329	769	1298	894	938	593	701
TRAPPC1	3753	2232	1434	1380	1218	2784	2151	2208	2236
ZPLD1	2	1	0	2	7	8	5	12	4
KCNAB3	92	173	119	224	138	314	300	154	199
SERPINA9	0	3	2	1	2	2	14	0	0
FAM153A	13	125	48	348	280	936	232	420	615
GPR37L1	21	53	23	41	117	64	39	87	53
SIMC1	109	555	163	671	303	508	533	243	364
TMEM192	271	1055	576	1109	671	1134	1367	1285	1146
ENSG00000170089	3	165	34	182	196	442	404	484	275
NSG2	3	0	5	1	0	1	0	0	0
SPDYE5	0	37	22	47	21	77	87	29	52
SERPINA6	0	0	0	0	0	0	0	0	0
ZNF778	97	495	153	483	272	469	587	276	292
NIPA1	26	606	217	750	364	899	881	195	557
FOXD4	5	2	10	0	25	2	3	7	0
GPR25	0	21	1	82	6	35	6	43	49
UBE2E1	2275	2865	2352	1928	2473	1435	1883	794	1654
HNRNPA3	5174	14755	7111	15099	13983	14192	12696	6970	12359
SIK2	95	834	520	1442	911	1134	761	435	930
RNF150	2	2	1	5	7	4	15	7	3
CCDC144A	22	169	38	483	299	579	194	186	109
FAM88B	9	8	0	25	9	17	50	36	16
VGLL2	0	0	0	0	0	0	0	0	0
HOXD4	0	0	0	0	0	0	0	0	0
CHRNB1	86	93	62	146	122	134	234	161	155
HOXD12	0	0	0	0	0	0	0	0	0
GYPA	3	14	25	13	28	30	20	69	29
USP38	3016	2096	2435	2913	3456	1435	1452	552	1235
SLC16A5	846	365	215	603	385	316	135	166	449
NANP	26	298	91	392	113	173	173	73	163
ANKK1	1	8	3	6	3	32	25	27	11
ADRA1B	0	0	0	0	0	0	4	0	0
ADPRM	275	339	402	604	279	658	622	343	425
FABP6	2	0	1	0	3	1	1	1	0
PWWP2A	355	751	375	884	899	957	1091	536	965
USP50	19	202	129	172	94	307	87	71	183
USP47	2078	3610	2374	4314	4254	3271	2920	1948	2098
PDCD6IP	5208	3592	2866	4700	3082	4757	3820	1572	4847
MRGPRX1	0	0	0	0	0	0	0	0	0
ZNF212	146	416	84	217	273	445	598	221	275
MRAP	0	0	0	0	0	0	0	0	0
FAM161A	14	46	26	57	70	151	151	164	68
ZNF282	1667	599	252	573	442	687	675	333	598
GLB1	1333	1586	726	1891	1145	1143	1084	565	1567
GON7	131	147	162	151	74	168	273	61	166
FAXDC2	169	569	904	696	397	1364	86	510	940
CRTAP	706	4116	2104	5788	5166	3930	2254	2293	4136
HSPB2	0	0	0	0	0	1	1	0	0
C7orf33	0	0	0	0	0	0	2	0	0
CNGB3	0	1	2	2	19	4	2	5	1
SLN	0	0	0	0	0	1	0	1	0
ELP5	275	424	336	657	826	504	737	320	450
CMTM8	3	67	31	113	47	87	264	60	106
GABARAP	13752	11258	13952	9049	12976	6770	6674	7295	9739
LGALS9B	41	49	10	45	63	83	19	146	8
STX8	616	526	300	541	648	700	625	805	549
CDK1	178	208	141	109	25	97	252	124	60
UBB	10877	8435	7888	8084	16134	7336	6542	4909	5879
NFRKB	817	1487	852	2060	1131	1628	1136	900	1044
FABP4	1	1	2	0	2	0	8	0	1
FRMPD2	0	2	3	5	3	1	2	6	3
PRDM10	582	535	482	870	575	529	444	158	479
B3GNT2	6803	1990	3218	3028	3990	2137	1567	382	1253
FOS	30066	15437	39043	13887	20504	36539	2908	11235	99830
TMED10	2762	7134	3431	5893	2810	6803	11487	4145	4943
OR2A20P	11	60	30	48	38	74	114	35	11
SETMAR	38	155	111	273	178	185	233	134	160
SMAD1	400	247	78	244	87	95	68	74	197
CST5	0	0	0	0	0	0	0	0	0
CST2	0	0	0	0	0	0	0	0	0
EMX2	1	1	2	3	8	9	24	37	6
CST1	0	0	0	0	0	0	0	0	0
SP7	0	0	0	0	3	2	0	2	0
TCAF2	1991	1667	717	1400	639	1244	2631	338	916
SEMA3E	10	6	3	5	8	16	17	34	8
LRRN2	18	87	25	85	150	262	241	87	179
SLC30A1	5126	1887	1869	5618	9098	3290	806	641	3835
DCLK2	2	2	3	5	8	8	13	15	22
ZNF804A	63	108	163	127	98	48	55	28	103
ENSG00000170409	0	2	1	0	3	3	7	6	2
GPRC5C	9	17	11	53	44	81	75	63	159
TMEM182	33	96	87	70	100	167	130	44	96
VSTM2A	0	0	0	0	0	0	1	0	0
KRT8	37	65	40	38	75	97	105	346	59
KRT78	0	0	0	0	0	1	0	0	0
ADORA2B	26	100	66	103	149	98	68	30	84
SDR9C7	0	1	0	0	0	2	0	0	0
MGMT	35	223	134	178	260	406	263	325	333
METTL7B	1505	27	50	0	4	5	7	4	3
KRT86	0	85	6	17	9	19	18	23	16
HARS1	435	1659	699	1868	1388	2398	2512	1923	1755
NFXL1	1646	330	6649	578	323	447	465	174	293
KRT75	0	0	0	0	0	0	0	0	0
DENND5B	53	592	163	333	290	537	358	700	301
CD14	6329	8056	8705	19979	3722	6598	2087	3924	16357
DNAJC18	30	128	68	180	122	134	181	116	115
KRT6C	0	0	0	0	0	0	0	0	0
RIOX1	35	339	11	99	255	470	790	265	365
SPATA24	9	28	37	61	35	44	81	36	22
RALGAPB	1500	2754	1578	3688	2842	2822	2736	1022	2253
PYM1	548	502	346	683	254	593	861	557	457
MZB1	216	1450	877	432	135	1406	374	5672	505
KRT4	0	0	0	0	0	0	1	0	0
SLC23A1	12	47	7	48	52	136	62	43	60
KRT74	0	1	1	3	0	30	1	3	3
NPAS2	15	36	22	52	89	109	90	98	59
KRT72	2	61	46	148	66	1820	6	385	146
KISS1	0	0	0	0	0	1	0	0	0
LONRF2	8	44	13	15	30	28	52	69	18
NUDT9	175	254	114	293	382	383	549	294	308
HSD17B13	32	32	49	45	63	75	73	74	58
PA2G4	728	3149	1084	3369	2173	3884	5171	2802	2670
COX7B2	0	0	0	0	0	1	1	1	0
ELOVL6	25	235	101	254	196	384	171	158	171
KRT83	0	0	0	0	0	0	0	0	0
PFKFB3	60237	11112	10480	8996	10712	4716	6794	1463	11533
TMC7	9	26	11	23	38	44	61	73	52
ARL6IP1	4009	5357	4635	6044	7614	4705	7244	2206	3901
SERPINB9	1269	24436	6731	6936	11028	7028	6526	1587	8197
SMAGP	72	118	112	209	215	249	120	208	214
IRX1	0	1	0	0	0	0	1	0	0
CDH2	4	8	4	2	14	17	8	14	6
IRX2	0	0	0	0	1	0	3	4	0
EMB	22534	10380	7492	11561	5018	9473	6686	2904	5997
SIX2	0	0	0	0	0	3	1	1	1
DLGAP1	3	21	15	25	9	30	24	12	18
STAT2	3686	4779	8676	4368	6826	5872	8447	4012	17159
NUDCD2	207	797	340	838	546	877	1028	791	641
IRF2BP1	100	308	155	787	415	547	775	575	469
OR9K2	0	0	0	0	0	0	0	0	0
HSPA4	2994	3409	2352	3123	3275	2385	3049	1618	2289
FOXA3	1	0	0	0	0	0	1	1	0
GARIN3	0	0	0	0	0	0	1	0	0
SLC26A5	0	4	1	0	1	1	4	2	0
COMMD5	279	398	283	436	818	305	421	269	396
SGCD	3	55	7	63	64	147	22	15	55
GTSF1	38	64	22	42	49	105	116	105	36
DPY19L2P2	24	91	39	105	204	246	114	89	108
ZNF16	41	157	109	288	224	289	316	266	266
ARMC10	206	215	125	270	467	359	333	154	423
RNF34	1123	1189	770	1274	988	1283	1841	697	925
ACYP2	78	142	73	159	202	246	239	209	207
TRABD	4318	5098	2447	6463	3418	5311	5093	4806	4361
ATF7	1299	1191	1233	1684	1008	1633	1095	443	1606
RASA4B	71	490	166	1148	883	1691	831	1172	837
SOCS6	75	462	22	143	476	119	177	32	167
CAVIN4	1	4	3	10	10	22	45	34	7
OR10A3	2	8	4	7	13	11	16	32	8
ZNF296	198	129	42	318	531	200	110	192	254
OR5E1P	0	0	0	0	0	0	0	0	0
HOXB9	0	3	6	19	9	14	21	1	1
TTLL6	1	1	2	1	7	4	5	6	1
POLH	183	867	418	1006	636	1165	1272	1350	823
SYT9	0	0	0	0	1	1	0	0	0
KCNS3	0	0	0	0	0	0	3	1	0
RBMXL2	0	0	0	0	0	1	1	0	0
KIF5B	6889	8658	7864	8358	8669	4898	6279	4063	5330
GPR37	0	0	0	0	1	0	0	0	0
AKAP13	7031	12195	10725	15139	13787	16916	11619	6925	14772
TPD52L3	0	0	0	0	1	0	0	0	0
CDCA4	85	703	325	729	622	536	653	301	455
OR10A4	0	0	0	0	0	0	0	0	0
SDR16C5	1	0	0	2	0	6	1	6	3
DYDC1	0	3	5	5	0	10	10	80	6
OR10A2	3	13	6	9	25	35	22	57	19
CHCHD7	1435	832	628	1061	584	1275	1249	762	891
HTRA3	2	15	29	0	1	1	4	1	3
FOXN2	8134	3079	4035	3960	2247	1990	2077	582	1935
LMOD2	0	3	7	11	23	8	3	0	3
BFSP2	0	4	2	2	0	4	8	22	6
FSHR	0	0	0	0	0	0	0	0	0
CELP	4	8	9	264	33	22	11	42	19
USP32	12611	2188	11146	3852	5057	1696	1365	869	2373
CEL	16	18	36	803	18	27	24	42	24
PPM1D	1495	843	995	1466	2459	566	683	642	575
GPR27	1076	140	623	148	167	187	54	43	171
ENSG00000170846	73	538	123	794	348	846	900	715	449
PSG6	0	6	4	0	0	0	1	0	0
KBTBD2	3812	2913	3149	3019	8853	2913	2060	1003	2527
RIOX2	220	408	90	319	317	921	898	465	786
TRIAP1	70	483	147	484	530	348	445	263	328
LILRP2	0	0	0	0	0	0	0	0	0
LSM3	514	1089	611	827	725	1000	1379	906	797
KIAA0232	3411	3620	4692	3822	3266	1905	1739	728	1885
MTSS1	729	4126	560	2383	2193	3368	2078	1220	3600
TMEM43	2125	1879	1432	2076	1844	3046	3118	1101	2362
RNF139	3648	2573	3739	3783	4180	2292	1456	910	2092
RPS9	2241	2665	899	1302	2585	842	2020	1054	1207
PLA2G1B	1	2	0	3	0	2	5	3	2
CYTL1	0	10	4	4	11	4	3	5	8
TSEN34	402	71	445	42	276	119	62	67	0
TRH	0	0	0	3	6	3	1	0	4
GSTA4	9	6	2	21	15	36	27	26	27
MSANTD4	93	406	96	315	237	333	621	135	263
NDUFA3	56	132	76	207	170	230	248	450	179
OSCAR	1110	308	723	297	667	199	57	118	1096
PAQR8	124	150	205	222	237	633	1544	531	522
NUDT6	13	40	19	43	57	101	73	128	69
TPT1-AS1	707	391	377	1002	701	1189	1185	1487	853
OR7G3	0	0	0	0	0	0	2	0	0
TANC2	679	715	512	1067	788	778	485	200	449
OR7G2	10	21	14	35	33	46	81	120	41
TEX13B	0	0	0	0	0	0	0	0	0
PKHD1	1	4	6	3	1	4	6	3	4
OR1M1	6	21	20	36	34	59	59	101	34
NCBP2L	0	11	4	15	1	8	1	5	15
DNAJC24	101	435	190	546	318	788	889	441	463
MBD3L1	0	0	0	1	0	0	1	0	0
ZNF160	1573	1124	939	1249	929	1516	1349	534	961
PGK2	0	0	1	0	0	0	0	1	0
OR8B12	0	0	0	0	0	0	0	0	0
ZNF415	1035	9	14	28	26	82	81	16	20
CAVIN3	34	30	15	25	13	3	66	15	21
CEACAM3	1905	671	2174	220	1053	19	84	20	100
DCDC1	2	6	11	12	7	13	22	47	17
HAS2	4	0	0	3	3	5	21	17	1
PDGFD	59	181	122	434	234	453	79	61	185
PLAC1	1	0	8	0	0	0	1	4	0
DDI1	0	0	0	2	2	4	0	1	1
LINC00208	0	1	0	0	0	0	0	0	0
S1PR1	13330	7323	1196	9226	2676	12572	5216	2444	6553
HS6ST2	0	1	0	0	0	1	0	0	1
OR4D5	0	0	0	0	0	0	0	0	0
PYGO1	7	19	18	30	22	15	17	27	27
LRRC8E	7	17	4	12	40	26	35	29	20
PKIA	9	326	106	310	149	790	391	213	402
XKR6	7	38	16	113	103	84	96	92	80
TSNARE1	31	309	268	372	262	476	441	231	314
FPR2	18780	2890	15675	2486	1847	271	738	148	1086
FPR1	88633	13529	50699	10140	14514	2486	996	991	5259
PATE1	0	0	0	0	0	0	0	0	0
OR13H1	0	0	0	0	0	0	0	0	0
FEZ2	516	724	328	577	897	615	403	458	925
SOX7	3	0	0	0	9	18	32	11	26
C8orf74	0	1	1	0	1	2	1	1	1
C11orf24	276	391	122	272	235	452	584	320	356
FAM86JP	0	6	1	8	8	17	22	22	7
ALK	0	0	0	4	4	2	6	6	1
KYAT1	18	43	49	87	60	235	112	219	106
MTM1	974	756	566	952	798	1024	677	393	1070
SIGLEC17P	19	60	20	140	184	279	76	108	181
OBP2B	0	0	0	0	0	0	0	0	0
TRMT61B	37	292	83	366	440	338	356	173	180
INSR	391	364	388	521	750	494	477	332	899
MFN1	886	1678	1398	1728	1817	1390	1464	628	1027
GIMAP8	732	764	1689	1996	526	2014	2136	844	2261
HSFX1	6	4	7	10	5	0	0	0	9
NRTN	0	3	0	6	4	2	6	8	0
KCNMB3	23	43	31	38	50	77	101	178	67
FUT3	0	3	5	8	4	3	2	11	4
KCNG3	0	0	3	1	1	0	0	0	0
ATP6V0E2	44	295	96	433	305	720	1246	941	533
PRKCE	568	728	516	781	801	480	456	170	524
OR2K2	0	0	1	0	0	0	0	0	0
JAGN1	270	407	294	385	472	519	1103	398	522
RLN3	5	4	1	2	3	0	4	2	3
TADA3	3750	1470	1422	1686	1579	2294	2410	1592	2161
SOCS5	519	628	497	863	895	516	755	282	420
C1GALT1C1	734	152	259	172	115	160	198	130	225
BBLN	1219	844	1152	1105	1021	1382	1015	1880	953
MORN4	1	14	15	22	27	51	75	52	30
ZNF672	869	767	1287	1075	1037	1038	1182	837	1192
ZNF692	119	193	85	303	486	969	697	1000	493
NAIF1	229	267	290	449	438	434	419	336	355
RBKS	69	42	55	77	142	115	50	53	191
OR2M4	6	27	13	19	24	43	40	79	27
GRIK1	20	11	21	10	12	11	42	29	34
MUC7	0	0	0	0	0	0	1	0	0
OPRPN	0	0	0	0	0	0	0	0	0
SMR3B	0	0	0	0	0	0	0	0	0
TMEM126A	123	460	217	388	466	320	417	254	317
TMEM126B	668	598	474	741	568	743	999	495	713
TRIM8	5442	2849	1561	3921	2791	2903	2256	1564	3713
NETO2	213	358	348	365	592	220	486	307	333
CSN3	0	0	0	0	0	0	0	0	0
CLDN20	1	7	1	2	1	21	1	1	7
CDC42BPG	48	192	140	129	249	319	149	291	148
SCAND1	744	728	485	953	802	854	729	1285	797
JUNB	26740	19352	15383	29272	58606	57933	7154	22431	90278
FAM241B	0	12	1	23	28	66	108	51	26
TMEM37	1	1	0	1	0	0	3	1	2
UGT2B7	0	0	0	0	1	0	2	0	0
LRG1	17916	1935	5011	2117	1784	1168	252	543	1875
SHCBP1	150	381	222	204	177	208	306	380	150
SOSTDC1	0	0	0	0	0	0	1	0	0
NPTX1	2	79	2	40	7	42	85	19	22
FAM98B	136	701	264	711	517	875	1155	529	650
ZNF439	151	143	106	194	326	590	546	469	341
ZNF440	149	392	222	569	486	586	511	534	489
GAA	4581	1956	2901	3668	4274	2033	1657	1479	4112
CANT1	3292	1816	1461	1347	2034	986	1749	612	1044
KCNK3	6	14	10	11	34	23	23	47	13
ZDHHC16	245	188	48	218	220	497	787	406	400
CHST11	4454	2685	3929	3790	3228	2785	2900	934	2219
EXOSC1	343	530	237	569	404	601	848	627	553
PGAM1	22045	7833	7412	7422	5791	4195	4897	3202	5765
CHD7	2506	3121	1754	1364	2156	3116	2860	2269	1449
ESCO2	61	147	74	63	63	78	159	212	53
KRT19	0	0	0	0	1	0	1	0	0
KRT15	1	12	9	18	10	12	7	25	9
LURAP1	4	11	6	6	16	13	28	57	12
KRT38	0	0	0	0	0	0	0	0	0
CLCN5	46	236	195	287	493	321	348	140	550
TPPP	2	109	38	228	258	111	65	85	152
KCND3	5	20	52	59	49	160	17	116	80
APLN	0	1	1	1	0	3	1	1	1
KRTAP4-4	0	0	0	0	0	0	0	0	0
KRT13	0	0	0	0	2	0	0	0	0
XAGE3	0	0	0	0	0	0	0	0	0
KRT9	0	0	0	0	0	0	0	0	0
XAGE5	1	0	3	3	4	5	5	4	7
PDE7B	3	15	8	34	62	65	117	47	53
MRPL36	124	223	80	168	153	214	304	238	193
ZNF581	287	438	239	780	821	602	676	676	546
NAT1	368	181	366	244	352	153	205	74	161
KRT20	0	0	0	0	0	0	0	0	0
GLOD5	0	0	4	0	1	1	2	2	1
KSR2	3	4	7	11	16	16	21	18	16
ZNF524	400	207	231	414	358	307	348	576	388
MCC	39	98	91	103	170	173	137	68	125
KRT27	0	0	0	0	0	0	1	0	0
ZBTB26	250	376	561	739	693	380	527	165	307
CDK5R2	0	0	0	0	0	0	1	0	0
DSEL	14	45	40	87	56	126	48	234	71
POLR1C	43	355	105	293	475	610	643	689	428
ASXL1	1762	4646	1510	5155	4613	6149	4912	2609	3805
OR1L6	0	0	0	0	0	0	0	2	0
DLK2	9	39	17	32	42	114	82	49	73
ZNF562	368	811	291	782	602	1032	1117	774	967
ZNF318	2552	2071	1089	2513	1864	2626	2147	981	1833
ZNF561	367	630	258	778	533	815	1044	354	479
WIPF2	2463	3598	3509	2977	3341	3047	3561	2352	2658
HOPX	246	346	210	507	812	1206	466	866	547
SPACA5B	0	1	1	1	1	4	0	0	0
OR1L3	0	0	0	0	0	0	2	0	0
SSX6P	0	0	0	0	0	0	0	0	0
NLRP5	0	0	0	0	5	3	2	6	1
LRRC8C	1975	3709	1953	4535	2520	3925	2512	1245	3162
SPACA5	0	0	0	0	1	5	2	2	0
RSL1D1	2464	5498	2624	6583	7428	6645	6966	5606	4766
LRRC8D	641	1195	721	2057	816	1910	1911	600	1657
MROH2B	0	0	0	0	0	0	0	0	0
OR1L8	3	6	4	6	5	6	6	8	8
PPID	1475	714	586	796	771	795	1258	498	657
OR1N2	0	0	0	0	0	0	0	0	0
COL24A1	15	45	11	30	42	35	10	116	46
ETFDH	908	799	727	784	859	1030	1275	938	824
OR1N1	0	0	0	0	0	0	0	0	0
RXFP1	0	1	1	0	7	8	2	7	4
LPAR3	3	12	7	9	20	28	32	24	18
PTGER4	558	3386	1396	3934	4186	4463	1688	770	4444
TBCA	1491	1000	1329	1237	1063	1344	1566	1526	1230
NEUROD2	52	38	22	43	45	86	95	145	56
MAP6	0	5	0	8	9	4	2	0	4
OTP	0	0	1	0	0	0	3	0	0
ECEL1	0	0	0	0	0	0	9	0	0
BCL2L1	2742	1489	1524	1486	1699	2246	2736	1328	1710
FGG	0	0	0	0	0	0	0	0	0
FGA	0	0	0	0	0	0	0	0	0
OR2AT4	21	60	64	66	82	101	129	122	101
FGB	0	0	1	1	3	2	1	2	2
PLRG1	735	1322	680	1449	755	1206	1488	696	1070
RAB4B-EGLN2	48	68	62	35	45	131	88	149	105
ZNF584	25	81	35	69	71	114	242	193	107
DSCAM	0	0	0	0	0	0	0	0	0
DNAI2	0	7	0	11	15	65	15	25	29
NMUR1	20	222	30	369	275	711	103	342	275
CLSTN1	622	3923	1134	4880	2512	6959	4897	2994	5071
CXXC5	99	2263	281	2029	708	1302	1464	1432	951
ZNF274	955	896	1135	744	1394	1465	1473	654	897
PIK3CD	11423	8489	5899	10892	8564	11735	7637	5930	9695
PTCRA	30	100	205	129	92	261	9	243	186
SLC25A33	70	247	229	344	1553	311	476	357	388
ENC1	393	2264	422	1500	2491	952	279	213	662
SPSB1	99	531	214	313	207	303	845	146	179
P2RY6	72	1608	587	1283	249	289	673	505	501
BPTF	2289	4608	2822	7429	4506	6256	4734	4464	4337
S100Z	147	43	64	342	147	94	8	87	119
ZIK1	22	144	18	125	96	312	352	133	174
GPR82	43	47	21	56	78	107	120	266	68
NMRAL2P	3	4	60	25	1	3	63	1	8
GPR34	32	85	65	129	92	67	66	41	36
SHANK2-AS3	0	11	7	9	22	27	19	89	25
PLEKHG5	1	28	16	94	45	219	170	54	89
ATF7IP	1193	4643	1836	6049	3625	6645	3141	2156	3794
LKAAEAR1	1	0	0	3	2	2	1	4	10
RGS19	9926	2837	3806	3480	3316	2008	807	1497	3041
TCEA2	113	269	242	286	292	448	511	459	348
DEFB4A	0	0	0	0	0	0	0	0	0
ANO5	14	21	34	65	67	33	20	39	157
HDAC3	730	1297	1014	1685	1410	1709	1651	1208	1333
SPATA46	0	1	1	0	1	1	0	0	1
GPHN	48	192	59	286	194	240	239	120	145
VAT1L	0	0	0	1	0	1	17	0	0
TMEM51	55	1115	93	351	82	83	330	36	224
CAMTA1	173	597	413	530	857	838	763	677	635
LGALS4	7	13	8	8	14	26	29	39	25
LRRC34	18	47	99	91	110	95	143	87	74
PAH	0	1	0	0	0	0	0	1	0
SPATA5L1	243	230	314	361	467	201	186	119	275
GATM	14	40	10	39	75	81	115	43	75
SYCE1	1	1	0	12	5	3	7	52	12
NXNL1	1	1	0	3	0	3	1	4	2
RASGRP4	10716	1776	4270	2579	3618	1301	236	672	2708
NHLH1	26	26	21	32	48	5	21	4	14
SLFNL1	3	16	1	15	14	12	8	6	10
BCL2	172	5235	1562	2163	2047	4843	3015	2572	3969
RHNO1	206	822	168	477	367	745	1226	439	526
CTPS1	113	919	312	612	690	713	863	587	563
UTF1	1	1	0	17	20	2	0	19	15
KNDC1	9	153	20	249	109	187	78	162	176
WDR87	1	0	0	0	0	0	2	4	1
METTL18	54	178	76	129	55	268	502	78	93
CFAP46	1	5	1	7	8	11	1	6	22
COL8A2	45	81	64	107	103	100	29	34	190
PWWP2B	867	340	184	561	641	482	393	443	596
PCDHB1	22	48	45	65	119	100	119	231	75
ZNF540	17	58	82	284	306	148	229	143	71
