Unnamed: 0	GSM3855590	GSM3855591	GSM3855593	GSM3855594	GSM3855596	GSM3855597	GSM3855599	GSM3855600	GSM3855602	GSM3855603	GSM3855605	GSM3855606
MIR1296	5	2	4	1	8	2	2	5	8	5	2	2
MIR1233-2	0	0	0	0	1	0	0	0	0	0	0	0
SNORD111	1	3	3	2	4	1	2	4	1	2	6	4
MIR320D2	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000221083	1	0	0	1	2	0	0	0	0	1	0	1
MIR1302-5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221093	0	0	0	0	0	0	0	0	0	0	0	0
SNORA11B	10	5	2	13	9	4	11	11	8	3	18	14
RNU6ATAC30P	0	0	0	0	0	0	0	0	0	0	0	0
SNORD110	9	2	4	3	0	1	2	0	4	7	18	5
MIR1224	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221125	0	6	0	1	0	0	0	1	0	0	0	0
ENSG00000221139	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221148	0	0	0	0	0	0	0	0	0	0	0	0
SNORA11F	32	20	31	20	28	14	30	25	20	27	33	20
MIR1207	0	0	1	0	0	1	0	0	1	0	0	0
ENSG00000221184	7	4	5	2	5	2	0	5	0	1	6	3
MIR548M	0	0	0	0	0	2	0	0	0	0	0	0
MIR1184-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR1253	0	0	0	0	0	0	0	0	0	0	0	0
MIR1262	1	0	1	0	1	0	1	0	0	0	0	1
RNU6ATAC15P	0	0	0	0	0	0	0	0	0	0	0	0
MIR548E	4	3	5	0	8	5	3	6	4	1	3	5
RNU6ATAC27P	0	0	0	1	0	0	0	0	0	0	0	0
MIR1305	0	0	0	0	0	0	0	0	0	0	0	0
MIR548L	1	1	3	0	0	0	0	0	4	1	3	0
MIR1285-2	0	0	1	0	0	1	0	0	2	0	0	0
MIR1258	0	0	0	0	0	0	0	0	0	0	0	0
SNORD88A	16	6	6	4	7	6	12	2	4	12	11	7
ENSG00000221245	1	0	0	1	0	0	0	0	1	0	1	0
MIR1263	0	0	0	0	0	0	0	0	0	1	0	0
RNU6ATAC37P	0	0	1	0	0	0	0	1	0	0	0	0
MIR1208	0	0	0	1	0	0	1	0	0	1	1	0
MIR548P	0	1	1	1	1	1	1	1	0	1	2	0
MIR1284	1	1	1	0	3	2	3	1	0	1	2	0
MIR1255A	0	2	1	1	2	4	5	1	0	2	1	1
MIR1302-8	0	0	0	0	0	0	0	0	0	0	0	0
MIR1237	0	0	0	0	0	0	1	0	0	0	0	0
MIR548I2	5	0	9	1	2	0	1	1	4	0	3	2
MIR1289-2	0	1	1	1	1	2	0	0	1	0	0	0
MIR663B	1039	874	500	934	1560	2001	861	1131	1037	626	669	1169
MIR548T	0	3	4	0	8	1	0	3	5	0	3	1
ENSG00000221300	0	0	0	0	1	0	0	0	0	0	0	2
SNORA79	12	11	5	3	10	5	5	5	8	9	8	2
MIR548I3	0	0	0	0	2	0	0	0	0	0	2	1
MIR1200	11	0	2	1	8	4	0	3	2	3	2	6
MIR548Q	14	1	6	2	17	8	5	0	9	3	8	1
ENSG00000221332	0	0	0	0	1	0	0	0	0	0	0	2
MIR548K	0	1	0	0	0	1	0	0	2	0	0	0
RNU6ATAC18P	4	0	5	2	5	2	3	4	5	1	6	1
ENSG00000221345	0	0	0	0	0	0	0	0	0	0	0	0
MIR548F5	2	0	0	0	0	0	0	0	0	0	0	0
MIR1288	2	0	0	0	0	5	0	0	0	0	0	0
RNU6ATAC20P	0	0	0	0	2	0	0	0	0	0	0	0
MIR1228	0	0	1	0	1	0	0	2	1	0	5	0
MIR548G	1	0	0	0	0	0	1	1	0	0	0	0
MIR1265	0	0	0	0	1	0	0	0	0	0	0	0
RNU6ATAC23P	1	1	3	0	5	2	1	0	1	1	0	0
SNORD88B	0	0	0	0	0	0	0	0	0	0	0	0
RNU6ATAC8P	0	0	0	1	1	0	0	0	1	0	0	0
MIR1295A	0	0	0	0	0	0	0	0	0	0	0	0
MIR1302-6	1	0	0	0	2	0	0	0	0	0	0	0
MIR1229	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221398	1	1	5	0	0	0	1	0	2	0	1	0
SNORD3J	0	0	0	0	0	0	0	0	0	0	0	0
MIR320B2	0	0	0	0	2	0	2	0	1	0	0	0
MIR1238	0	0	0	0	0	0	0	0	0	0	0	0
MIR1227	0	0	0	1	0	2	0	0	0	0	0	0
SNORA81	709	970	435	545	552	860	1070	696	672	1133	1468	672
MIR1283-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR1294	0	0	0	0	0	0	0	0	0	0	0	0
MIR548F3	0	0	1	0	0	0	0	0	0	1	0	0
RNU4ATAC16P	8	3	6	3	13	10	3	9	1	4	6	4
RNU6ATAC31P	0	2	1	0	1	0	1	0	0	1	0	0
MIR548F4	2	0	0	1	0	3	1	0	0	0	2	0
MIR1301	1	2	0	1	1	2	2	0	1	1	0	2
ENSG00000221455	0	0	0	0	0	0	0	0	0	0	0	0
MIR1202	1	0	0	0	0	0	1	0	0	0	0	0
SNORA11C	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221461	0	1	0	0	0	0	0	1	0	0	0	0
MIR1277	0	0	0	0	0	0	0	1	0	0	0	0
MIR1271	0	10	1	0	1	2	1	3	3	3	1	5
MIR548AJ2	13	10	14	11	25	8	8	16	10	9	10	19
RNU6ATAC11P	1	0	0	0	0	0	0	0	0	0	0	0
SNORA11D	0	0	0	0	0	0	0	0	0	0	0	0
MIR1827	5	5	0	0	4	2	5	0	2	1	0	0
MIR1251	0	0	0	0	0	0	0	0	0	0	0	0
SNORA2C	374	242	281	389	246	532	558	222	248	679	791	258
MIR320C1	0	0	1	0	2	0	3	2	1	0	0	2
MIR548I4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221496	0	0	0	0	0	0	0	0	1	1	0	0
ENSG00000221498	0	0	0	0	1	0	0	0	0	0	0	0
SNORD100	16	37	24	11	13	21	17	7	14	21	32	22
MIR1245A	2	0	0	2	0	0	0	0	0	0	0	0
RNU6ATAC40P	4	2	2	1	2	1	8	1	0	0	1	4
MIR548O	4	0	1	0	1	0	2	0	1	0	2	0
SNORD111B	2	1	1	3	5	2	1	0	2	3	3	1
RNU6ATAC16P	14	11	15	11	13	7	19	11	10	2	11	14
MIR1285-1	11	3	2	4	4	1	2	2	5	1	4	4
MIR1185-1	0	0	0	0	0	0	0	0	0	0	0	0
RNU6ATAC41P	0	0	0	0	0	0	0	0	0	0	1	0
MIR1184-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR548H1	2	2	4	0	1	2	4	0	1	2	1	0
SNORD99	90	102	69	45	58	61	65	39	88	144	155	69
MIR1180	0	0	0	0	1	0	0	0	0	0	1	0
MIR1255B2	10	2	7	2	8	4	3	3	9	4	2	4
MIR1283-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR1303	1	1	0	0	0	0	0	0	0	0	0	0
RNU6ATAC10P	1	0	7	1	1	2	0	2	3	1	2	3
MIR1269A	0	0	0	0	1	0	0	0	1	0	0	0
RNU6ATAC42P	0	0	0	0	0	0	0	0	0	0	0	1
RNU6ATAC35P	1	0	0	0	1	0	0	0	0	0	0	0
RNU6ATAC33P	0	0	0	0	0	1	0	0	0	0	0	0
RNU6ATAC21P	0	0	1	0	0	0	0	0	0	0	1	0
MIR1226	0	0	0	0	0	0	0	0	0	0	0	0
MIR1261	0	0	0	0	0	0	0	0	0	0	0	0
MIR548F1	4	0	1	0	1	1	2	1	0	1	1	4
MIR1249	54	48	53	27	77	40	40	29	64	14	36	26
RNU4ATAC2P	0	0	1	0	0	0	0	0	0	0	0	0
MIR1184-3	0	0	0	0	0	0	0	0	0	0	0	0
MIR1293	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221611	1	3	0	0	1	2	1	0	1	2	0	0
MIR1185-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR548H4	16	7	11	1	12	8	5	0	22	8	3	12
MIR1302-4	0	0	0	0	0	0	0	1	1	0	0	0
MIR1179	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000221633	0	0	0	0	1	0	0	0	0	0	0	0
MIR1276	0	0	0	0	6	0	0	0	0	0	0	0
ENSG00000221638	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000221639	19	7	12	3	14	9	17	11	13	7	20	5
MIR1268A	0	0	0	0	4	0	1	1	0	2	3	1
SNORA77	4	5	5	7	7	11	9	3	5	11	15	3
MIR1233-1	0	0	0	0	1	0	0	0	0	0	0	0
MIR1267	1	0	1	1	15	3	2	2	6	1	1	4
MIR1225	0	0	0	0	0	0	0	0	0	0	0	0
MIR1290	0	0	0	2	1	2	0	1	0	0	4	0
MIR548N	1	0	0	0	0	1	1	0	0	1	1	0
ENSG00000221673	0	0	0	0	0	0	0	0	0	0	0	0
RNU6ATAC	274	314	165	282	186	404	299	265	175	541	808	338
MIR1278	1	1	1	0	0	2	3	0	1	0	1	2
MIR1275	0	0	0	0	0	0	0	2	0	0	0	0
MIR548H3	1	4	0	0	1	15	3	1	1	4	1	2
MIR302E	0	0	0	0	0	0	0	0	0	0	0	0
SNORA11E	0	0	0	0	0	0	0	0	0	0	0	0
MIR1298	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221711	0	0	0	0	0	0	0	0	0	0	0	0
SNORA11	10	10	8	6	10	17	13	12	10	11	18	9
SNORA3C	0	0	0	0	0	0	0	0	0	0	0	0
RNU6ATAC25P	0	0	0	0	0	0	1	0	0	0	1	0
MIR548I1	15	17	14	3	15	14	9	3	11	13	7	1
MIR1203	0	0	0	0	0	0	0	0	0	0	0	0
SNORD93	4	5	5	0	3	5	1	2	3	7	1	0
MIR1197	0	1	0	0	0	0	0	0	0	0	0	0
SNORA11G	0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000221753	3	4	2	1	5	3	8	0	5	2	7	6
MIR1260A	0	0	0	0	0	0	0	0	0	0	0	0
MIR548J	1	0	0	1	11	5	1	1	0	1	0	0
MIR1289-1	2	0	1	1	1	0	0	0	1	0	1	0
MIR1302-7	0	0	0	0	0	0	0	0	0	0	0	0
MIR1205	0	0	1	0	0	0	0	0	0	0	0	0
MIR548F2	5	1	2	0	8	5	0	1	3	3	1	1
MIR1183	5	1	0	0	3	2	0	1	0	0	1	0
MIR1252	0	0	0	0	0	0	0	0	0	0	0	0
MIR1282	0	0	0	0	0	0	0	0	0	0	0	0
MIR548H2	2	0	0	0	1	0	0	0	0	0	0	1
SNORD23	0	2	0	0	0	0	0	0	1	2	1	1
RNU6ATAC34P	0	0	0	0	0	1	0	0	0	0	0	0
MIR1256	1	1	2	0	4	3	0	0	0	0	0	2
OR6B1	12	3	12	3	11	8	9	7	12	5	6	9
PPP3CB-AS1	680	388	478	261	424	457	454	235	535	465	473	305
EBF2	7	7	11	13	19	18	10	4	16	12	4	5
GAS8-AS1	5	2	1	3	7	7	5	0	6	3	3	0
C6orf226	125	79	71	82	83	100	150	65	95	155	74	89
PPP3R1	2969	1290	1561	877	2454	2214	1825	852	2569	1302	1578	988
PSG3	5	2	2	0	15	2	3	3	1	2	1	0
FANCG	327	240	443	372	308	232	467	254	291	237	378	333
OR2A5	22	10	21	10	23	24	12	13	20	22	12	13
KRTAP10-9	2	4	0	1	4	0	0	1	2	0	0	0
AP4M1	494	393	462	173	411	336	471	139	374	438	377	210
OR4A5	1	0	0	0	3	0	2	1	0	0	0	0
C2orf16	134	50	103	44	82	70	80	43	104	45	109	61
DPP3P2	2	0	0	0	0	2	2	1	1	0	0	1
LINC02902	3	1	8	2	4	4	4	3	4	3	5	0
ENSG00000221849	0	0	1	0	2	0	0	0	0	0	2	0
KRTAP1-5	0	0	0	0	0	0	0	0	0	0	0	0
TAS2R41	2	0	2	0	2	1	0	0	2	0	2	1
ENSG00000221857	0	0	0	0	0	0	0	0	0	0	0	0
OR2A12	5	7	8	2	14	11	4	1	3	6	2	2
KRTAP10-10	1	0	0	1	2	0	2	2	0	0	0	1
KRTAP12-2	0	0	0	0	0	0	0	0	0	0	0	0
PLXNA4	7	5	10	2	13	16	3	5	7	8	3	5
MAGEA3	0	0	0	0	0	0	0	0	0	0	0	0
CEBPD	1833	3011	970	3001	965	4987	1501	4644	1303	5209	1694	3513
ZNF816-ZNF321P	4	13	9	18	20	11	26	2	17	0	14	0
PSG7	1	2	1	1	6	2	3	0	0	3	1	1
MRPS21P3	0	1	0	0	2	0	0	0	0	0	0	0
KRTAP1-3	0	0	0	0	0	0	0	0	0	0	1	0
OR3A2	3	1	2	1	1	0	0	3	1	2	2	0
ARIH2OS	180	128	69	121	105	137	85	120	133	174	102	143
ZBED8	177	104	282	136	220	97	303	77	181	72	273	175
HMSD	5	2	1	1	6	5	1	0	2	2	0	1
OR1C1	14	11	15	8	17	10	17	17	12	14	9	4
NPTXR	140	40	80	29	126	107	70	29	101	71	70	31
FAM218BP	0	0	0	0	0	0	0	0	0	0	0	0
POM121L12	0	0	0	0	1	0	0	0	0	0	0	0
FAM200A	330	244	367	219	268	186	337	146	313	171	379	272
OR2F2	1	0	1	0	1	1	0	0	0	1	0	0
PPP2R2A	818	640	589	2220	897	855	765	1808	714	372	550	2962
C19orf73	19	5	13	5	10	8	14	6	10	5	20	7
ZNF880	259	154	206	121	153	112	198	90	204	170	236	113
TRIM16	338	176	299	137	271	178	383	106	312	227	281	127
DENND10P1	0	2	0	0	0	0	0	2	0	0	0	0
OR6X1	1	1	2	0	2	0	0	0	1	1	1	0
HEPN1	0	0	0	0	0	0	0	0	0	0	0	0
OR2A25	4	0	1	0	5	0	0	0	1	0	4	3
TAS2R40	2	1	1	0	3	0	0	1	1	4	6	5
OR2A14	2	0	1	1	2	0	1	0	0	2	0	0
TIGD1	1654	984	1235	570	1653	1225	1145	667	1462	703	1179	785
FXYD7	11	3	8	0	10	4	3	2	2	5	8	2
XKR9	26	15	2	5	22	10	15	8	14	9	17	10
LINC01465	150	202	100	169	120	291	164	160	127	284	119	262
LINC02897	35	10	15	11	20	14	17	12	28	12	31	9
OR4C12	0	0	0	0	0	0	0	0	0	0	0	0
SLC12A8	73	67	61	100	69	57	64	107	76	52	63	162
KIR2DS4	0	0	0	0	0	0	0	0	0	0	0	0
TMEM14EP	104	96	63	108	138	178	50	146	101	64	53	195
APOL6	3311	2721	3138	19179	2459	1841	3184	15266	3165	1797	3190	23566
FADS3	1131	1300	1058	802	863	1229	1067	544	1033	1181	788	967
OR2A1	48	36	52	0	68	71	38	11	44	20	49	9
TTC4P1	1	14	7	40	7	33	18	12	15	8	7	136
GTF2H4	37	18	15	2	7	2	37	3	7	6	14	6
OR4E2	8	5	5	0	7	2	6	3	1	2	5	3
CCNL2	3299	3039	3588	1956	3087	2641	3762	1687	2989	2029	3142	2504
UBA52	11603	11481	12678	7186	9579	9996	14639	5575	10922	11080	11859	7392
MYBPHL	4	0	2	0	2	2	5	4	2	1	2	0
PPT2	3	24	1	0	5	0	1	1	0	0	5	0
OR2A2	0	0	0	0	0	0	0	0	0	0	0	0
EXOC3-AS1	295	164	182	126	229	177	183	104	251	175	192	138
ZNF630	87	29	75	37	91	39	96	27	95	51	69	55
OR52B4	3	2	0	0	1	1	0	0	1	0	2	0
ENSG00000222000	0	0	0	0	4	0	1	0	1	1	2	0
ENSG00000222001	0	0	0	1	0	0	0	0	0	0	0	0
LINC02860	13	5	18	12	9	8	17	10	19	3	14	14
LINC01118	15	7	5	6	22	18	11	1	7	9	7	6
ENSG00000222007	2	1	0	0	8	2	1	1	4	2	0	0
BTBD19	178	446	248	239	178	595	204	197	174	263	238	285
FAM185A	293	93	227	179	181	99	215	144	185	136	204	216
ENSG00000222012	3	0	0	0	0	1	2	0	1	0	0	0
RAB6C	8	6	14	3	19	4	16	4	4	15	16	4
ENSG00000222017	1	0	1	9	0	2	0	15	0	0	2	19
C21orf140	12	12	16	2	16	13	20	16	7	4	16	6
URAHP	19	6	10	5	13	11	13	7	12	4	18	7
HDAC4-AS1	63	61	53	17	42	44	58	19	77	52	66	28
ENSG00000222022	4	0	8	0	1	4	7	1	2	1	4	0
ENSG00000222024	2	0	0	0	3	2	2	0	0	0	1	1
PSMB11	1	0	0	1	1	0	0	0	0	0	0	0
LINC01793	2	1	4	0	4	1	1	0	1	1	2	1
ENSG00000222031	0	0	0	1	1	0	1	0	0	1	0	1
ENSG00000222032	7	8	8	2	4	8	6	2	3	7	3	3
LINC01124	2	0	0	0	1	0	0	0	0	0	0	0
KIAA2012-AS1	21	13	15	9	23	12	12	10	12	14	16	8
POTEM	88	40	58	29	87	45	47	46	46	43	52	55
IGLC6	0	0	0	0	0	0	0	0	0	0	0	0
POTEJ	0	0	1	0	0	0	3	0	0	0	0	0
CYTOR	774	579	994	364	795	627	1051	257	582	593	984	318
ENSG00000222042	2	1	1	2	1	3	0	0	0	1	1	2
ENSG00000222043	83	97	34	75	42	232	51	110	75	122	33	81
ENSG00000222044	19	7	16	8	17	18	14	6	13	9	11	13
DCDC2B	61	49	69	25	69	57	57	19	75	25	50	24
C10orf55	51	90	39	19	40	233	33	4	48	242	51	30
RNU6-1165P	5	2	1	1	2	0	1	0	2	2	1	1
RNA5SP177	0	0	0	0	0	0	0	0	1	0	0	0
RNU4-62P	2	4	11	2	4	2	8	4	3	0	3	5
RNU4-86P	1	5	3	0	3	5	3	3	4	2	2	4
RN7SKP154	2	0	0	0	2	0	4	2	0	1	1	0
RN7SKP285	5	1	1	2	9	3	3	1	4	2	1	0
MIR1915	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222072	1	0	0	0	3	0	0	1	0	1	1	0
RNU2-3P	7	7	6	6	2	1	0	5	1	4	2	3
RN7SKP110	0	1	0	0	2	0	0	0	1	0	0	0
RNU6-721P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-908P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-65P	2	3	3	2	6	1	0	1	2	0	0	3
ENSG00000222095	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP32	1	2	1	1	1	1	0	1	1	1	0	0
RN7SKP232	0	0	0	0	1	0	2	2	1	1	1	1
RN7SKP117	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP317	4	2	1	1	5	0	2	2	5	2	5	0
RN7SKP148	1	1	1	2	2	2	1	2	0	8	5	3
RN7SKP16	19	13	12	14	19	32	20	22	16	4	13	11
RNU6-985P	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP487	0	0	0	0	0	0	0	0	0	1	0	0
RNU6-648P	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP390	1	0	0	0	0	0	0	2	1	0	0	6
RNU2-9P	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP36	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-380P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222145	0	3	1	0	2	0	0	1	1	2	0	0
RNU4-37P	0	0	0	0	1	0	0	0	0	0	0	0
RNY4P30	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP239	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP218	2	1	0	0	0	0	0	0	0	0	0	0
ENSG00000222160	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP151	8	9	8	1	7	10	8	12	3	2	3	3
RN7SKP266	1	0	1	0	3	8	4	2	0	0	3	4
RNU6-257P	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP146	1	0	1	2	0	0	0	0	0	0	0	0
RNU4-30P	1	1	0	1	0	0	0	0	0	0	2	0
RNA5SP181	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP26	3	20	2	12	3	54	2	13	6	18	3	27
RNA5SP156	3	0	3	0	10	2	3	3	4	0	2	1
ENSG00000222185	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-26P	0	0	1	0	2	0	0	0	0	2	0	0
RNA5SP266	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222206	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP407	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP129	1	1	0	0	0	1	0	1	1	0	0	1
RNA5SP56	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP65	0	0	2	0	1	0	0	0	0	0	0	0
RNU6-588P	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP129	0	0	0	0	0	1	0	0	0	0	0	0
RNU2-17P	2	0	0	1	0	1	0	1	1	1	2	0
ENSG00000222224	2	2	0	1	3	2	4	0	3	2	3	2
RNU6-447P	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP158	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-54P	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP89	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP163	0	0	0	0	0	0	0	0	1	0	0	0
RNU2-43P	0	0	0	0	1	0	0	0	0	0	0	0
RN7SKP156	0	1	0	0	0	0	0	0	0	3	0	0
RNA5SP431	0	0	0	1	1	1	0	2	0	0	0	0
MIR1471	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP201	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-262P	2	0	1	2	1	3	5	1	0	2	0	4
RNA5SP95	1	0	1	0	1	1	1	1	1	0	1	2
RNU6-101P	1	0	2	3	4	2	0	5	2	2	1	2
RN7SKP199	2	0	2	0	0	0	0	0	0	0	0	0
RN7SKP114	0	0	1	2	0	0	0	3	2	2	3	0
RNU6-757P	1	2	0	1	0	0	0	0	0	0	0	1
RNU6-892P	4	4	3	1	17	12	6	10	9	4	3	5
RNA5SP425	0	0	2	0	0	0	1	0	0	0	0	0
RNU2-33P	1	2	2	1	0	0	1	0	1	2	2	2
RN7SKP111	1	1	0	0	0	0	0	0	0	0	0	0
RNU6-584P	0	0	0	1	0	1	1	0	0	0	0	0
RNA5SP193	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1043P	7	3	4	3	2	2	2	0	3	0	3	6
RNU2-36P	0	1	0	0	0	0	0	0	2	1	0	0
RNU6-1156P	2	4	1	0	3	1	4	1	4	0	0	0
RNU2-21P	0	4	0	0	0	0	0	0	0	0	0	0
RNA5SP371	0	0	0	0	0	0	0	0	1	0	0	0
RNU6-935P	1	0	0	0	1	0	0	0	0	0	1	0
ENSG00000222305	3	1	0	1	1	2	4	3	1	2	0	1
RNA5SP198	2	0	0	0	0	0	1	0	0	1	0	0
RNA5SP178	0	0	0	0	1	0	0	0	0	0	0	0
RN7SKP267	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1118P	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP118	1	0	2	0	0	0	0	2	0	0	0	0
RNU6-1050P	1	0	1	0	0	0	0	0	0	0	1	0
MIR1912	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-855P	1	0	1	0	1	0	0	0	0	0	0	1
RNU2-2P	73900	65086	50718	59136	49315	86062	74074	55788	67966	71478	90546	63787
RNU6-1076P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222335	0	0	0	0	0	0	0	0	3	0	0	0
RN7SKP225	0	0	1	0	1	0	0	0	1	0	0	0
RNU6-174P	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP139	1	0	0	0	0	0	0	0	0	0	0	0
RNU6-613P	2	3	1	2	1	3	2	0	0	0	1	1
SNORD19C	1	11	5	3	7	11	5	2	8	11	8	5
RNA5SP237	2	5	1	1	0	6	0	0	1	1	1	5
RNY1P15	3	6	6	1	4	4	2	4	6	4	5	5
RN7SKP221	0	0	0	0	1	1	0	0	0	0	0	0
RNU2-29P	0	1	0	0	0	1	0	0	0	0	0	0
RNU6-710P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-20P	0	0	0	0	0	0	0	0	0	1	2	0
RNU6-355P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1186P	0	0	0	0	0	2	0	0	0	1	1	0
RNU4-34P	3	1	0	0	0	2	0	0	1	1	3	1
SNORD12B	21	32	37	31	32	23	18	40	22	19	20	39
SNORA36B	1	1	2	0	2	2	2	0	0	3	4	1
RN7SKP202	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP127	0	0	1	1	0	1	1	1	0	2	0	1
RN7SKP152	1	0	0	0	2	1	2	0	0	0	0	0
RNA5SP44	5	3	1	4	6	20	1	3	0	5	1	4
RNA5SP203	6	4	4	1	5	4	3	0	5	3	7	1
RN7SKP158	5	2	1	3	6	1	2	2	0	1	6	4
RN7SKP86	20	11	6	9	7	11	9	9	3	21	27	3
RNU2-28P	5	3	4	0	3	4	3	3	10	0	2	1
ENSG00000222394	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000222395	0	0	1	0	0	0	0	0	0	1	0	0
RN7SKP229	0	2	2	0	0	0	0	0	0	1	0	1
RNU6-554P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-791P	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP281	1	0	1	0	2	2	0	1	2	2	3	2
RNU4-65P	0	0	0	1	0	0	0	0	0	0	0	0
RNA5SP80	0	0	1	0	0	0	0	0	1	0	0	0
ENSG00000222412	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP125	0	1	1	0	0	0	1	0	0	0	0	0
RNU2-59P	10	5	4	2	18	12	14	3	6	8	11	3
RNA5SP274	0	0	0	0	0	0	1	0	0	0	0	0
RNA5SP113	2	0	0	0	0	0	0	0	0	0	0	0
RNA5SP511	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000222421	0	4	3	1	0	2	2	1	0	1	1	3
RNU2-50P	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP338	4	1	1	1	2	9	3	4	3	1	2	3
RNA5SP231	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-955P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222430	2	0	1	0	2	0	0	1	0	0	0	0
RNU6-141P	4	1	6	1	3	5	3	2	3	1	0	3
ENSG00000222432	6	1	5	1	1	0	2	1	2	0	2	0
RN7SKP278	0	0	0	0	1	0	1	0	0	2	0	0
RNU6-1077P	0	0	0	0	0	0	0	0	0	2	1	0
RNU6-994P	0	0	0	0	1	0	1	0	0	1	1	0
RNU2-26P	2	0	1	0	0	0	3	1	0	1	3	1
RN7SKP56	22	3	13	1	17	3	6	3	12	0	10	3
RN7SKP150	0	2	1	1	0	0	2	0	0	0	1	0
RNU6-1140P	0	0	0	0	0	0	0	0	0	0	1	0
RN7SKP143	2	4	4	0	5	4	4	0	5	0	6	0
RN7SKP59	2	0	1	1	3	0	0	0	0	0	1	0
RNA5SP296	1	7	5	0	0	3	1	3	3	1	5	1
RNU6-121P	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP293	0	0	0	0	0	0	0	0	0	0	1	0
RN7SKP271	12	8	15	5	12	16	8	3	18	2	9	4
RNU2-5P	1	0	0	2	0	1	0	2	0	0	0	2
ENSG00000222467	5	0	0	0	2	3	3	2	1	0	2	2
RNA5SP261	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP7	0	0	0	0	3	2	1	0	1	1	0	0
RNU2-23P	0	1	0	0	2	0	0	0	0	0	1	0
RNU6-77P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-285P	0	0	0	0	1	0	0	1	1	1	0	2
SNORA79B	620	328	295	385	241	516	493	272	444	734	598	308
RNU6-712P	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP200	0	0	0	0	0	0	1	0	0	1	0	0
RN7SKP177	0	0	1	0	0	0	0	0	0	0	0	0
RNA5SP475	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-25P	0	0	0	0	0	0	0	1	0	1	0	0
ENSG00000222503	4	0	4	0	6	5	4	2	3	0	5	0
ENSG00000222506	0	2	0	1	1	6	1	1	0	1	2	4
