Description	GSE139871_GPL10558_MTB_control_blood_monocyte	GSE16250_GPL570_MTB_control_blood_pmbc	GSE34151_GPL10558_MTB_control_blood_dcs	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode	GSE83456_GPL10558_EPTB_control_blood	GSE83456_GPL10558_PTB_control_blood	GSE100897_MTB_control_24h_THP-1	GSE100897_MTB_control_6h_THP-1	GSE110564_MTB_control_blood_lymphatic_endothelial_cell	GSE112482_MTB_control_lung_ILC1	GSE112482_MTB_control_lung_ILC2	GSE112482_MTB_control_lung_ILC3neg	GSE112482_MTB_control_lung_ILC3pos	GSE112482_MTB_control_lung_NK	GSE112482_MTB_control_lung_susp	GSE132283_MTB_control_blood_macrophage	GSE141656_MTB_control_blood_blood	GSE143627_MTB_control_PBMC_macrophage	GSE143731_MTB_control_blood_monocyte_derived_macrophages	GSE148171_MTB_control_blood_PBMC	GSE148731_MTB_control_blood_monocytes	GSE164287_MTB_control_blood_monocyte_derived_macrophages	GSE165708_MTB_control_BAL_bronchoalveolar_lavage	GSE174566_MTB_control_blood_PBMC	GSE183912_MTB_control_blood_marcophages	GSE193777_MTB_control_blood	GSE198557_MTB_control_blood_PBMC	GSE211974_MTB_control_48h_blood_THP-1	GSE211974_MTB_control_blood_THP-1	GSE236156_MTB_control_BALF_alveolar_macrophage	GSE236156_MTB_control_blood_monocyte_derived_macrophage	GSE256184_MTB_control_HEPG2_HepG2	GSE64179_MTB_control_blood_dendritic_cells	GSE64182_MTB_control_blood_dendritic_cells	GSE84076_MTB_control_blood	up_aggregated_microarray	up_aggregated_RNAseq	up_aggregated_RNAseq_blood	up_aggregated_RNAseq_lung	up_aggregated_RNAseq_mixed
regulation of branching involved in salivary gland morphogenesis by epithelial-mesenchymal signaling	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of branching involved in salivary gland morphogenesis by extracellular matrix-epithelial cell signaling	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of branching involved in ureteric bud morphogenesis	0	0	0.8614390216115575	1.4163919527593207	0	0	1.8347773793557376	1.8347773793557376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1707622137089913	1.166052074488009	0	0	1.9174773142229329	2.4531181137454277	3.02005743165075	2.382186029976084
regulation of branching morphogenesis of a nerve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4336113848387018	0	0	0	0	0	2.626053823061954	2.431707357415138	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of brood size	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of brown fat cell differentiation	0	0	0	1.1694616652184904	1.323426273440371	1.323426273440371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6458555306206983	0	0	2.053440053387676	0
regulation of bundle of His cell action potential	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of cAMP-dependent protein kinase activity	0	0	0.994287921427017	0	0	0	1.365506212061436	1.365506212061436	0	0	0	0	0	0	0	1.1438109537881065	1.2875062359410756	1.2504358120559989	0	1.5552033832594214	1.1982844960872283	0	0	0	0	0	1.5534351030522326	1.4197429459766229	1.4197429459766229	1.8364330792600496	1.8364330792600496	0.8688000542246348	0.789638583246544	0.78588116995035	0	0	1.4423103675794395	1.3163207146265807	0	1.254498297820296
regulation of cAMP-mediated signaling	0	0	0.8614390216115575	1.4163919527593207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.333962248349955	0
regulation of cAMP/PKA signal transduction	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7813171628329294	2.053440053387676	1.4494508704864344
regulation of cGMP-mediated signaling	0	0	1.1712420468071605	0	0	0	1.565897302340848	1.565897302340848	0	0	0	0	0	0	0	1.33211510005374	1.4841944587696254	0	1.955361600425488	0	0	1.4981019197983665	0	0	0	1.3100849662554117	1.144532942284151	1.6224082101960504	1.6224082101960504	2.0505382420665597	2.0505382420665597	1.0336942525837371	0	0.9413290963771808	0	0	1.6458555306206983	0	0	0
regulation of calcidiol 1-monooxygenase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of calcineurin-NFAT signaling cascade	0	0.7320274879825545	0.7900216573209109	0.5532812551714101	1.1356660196254966	1.1356660196254966	0	0	0.3287901210759054	0	0	0	0	0	0	0.6567792755733498	0.7612583154358322	0.7337385591050252	0	0.5391155010913903	0.9702235991388056	0	0.8598575681335873	1.318950574410207	0	1.3100849662554117	0.7687823632257337	0	0	1.567493990071869	1.567493990071869	0.2431706089663203	0.6160154178653838	1.2065172555416572	0	1.9642958276566596	0.8803262303402704	0.4202173653907051	0.7064041716555582	0.3924552350734657
regulation of calcineurin-mediated signaling	0	0.7320274879825545	0.7900216573209109	0.5532812551714101	1.1356660196254966	1.1356660196254966	0	0	0.3287901210759054	0	0	0	0	0	0	0.6567792755733498	0.7612583154358322	0.7337385591050252	0	0.5391155010913903	0.9702235991388056	0	0.8598575681335873	1.318950574410207	0	1.3100849662554117	0.7687823632257337	0	0	1.567493990071869	1.567493990071869	0.2431706089663203	0.6160154178653838	1.2065172555416572	0	1.9642958276566596	0.8803262303402704	0.4202173653907051	0.7064041716555582	0.3924552350734657
regulation of calcium import into the mitochondrion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of calcium ion binding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of calcium ion export across plasma membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of calcium ion import	0	1.3387033271177933	0.7404612149673948	1.0743048711040182	0.37866845117092374	0.37866845117092374	1.8347773793557376	1.8347773793557376	0.6882441416619115	0	0	0	0	0	0	1.231214541154981	0.4496622398583629	1.099982652254223	0	0.30927532926297396	1.4841083299098592	0.8414805955512273	0.935165132391506	1.2184606313604138	1.595637898520133	0.7040784910612794	0.3086961849579504	0.938011105572638	0.938011105572638	0.7706800682505152	0.7706800682505152	0.9445772533875736	1.3008302584865312	1.0206867052104422	0.8352013674915724	0.9566994494930784	1.537466760381418	0.46394738896667104	0.7726232279126165	1.1038164364656842
regulation of calcium ion import across plasma membrane	0	2.775454161685804	1.1712420468071605	1.7895055636492212	0	0	2.226144510530704	2.226144510530704	0	0	0	0	0	0	0	0	0	2.0963739289862815	0	0	2.036311693882803	0	0	0	0	0	0	0	0	0	0	0	0	1.5185465023211426	0	0	0	0	0	2.1010173455817207
regulation of calcium ion import into sarcoplasmic reticulum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of calcium ion transmembrane transport	0.4215034391954703	1.0609056777507533	0.5080455146679813	0.6749942212828977	0.31218157299145766	0.31218157299145766	0.6757201351773021	0.6757201351773021	0.5101348572797899	0	0	0	0	0	0	0.5349361282389788	0	0.6758738837654663	0.15674285893420364	0.4359761256851892	0.9003803369485042	0.19198376908852	0.7951554949854804	0.4573534854210751	0.8580130019069591	0.9976637483123956	0.8544271747613625	0.4292298821150917	0.4292298821150917	0.6484474655380549	0.6484474655380549	0.5325859428326172	0.9786656281103144	0.6456869493471484	0.37402323195549136	1.2429010633894908	0.9734759703763124	0.643118749613128	1.8606724231143332	0.6786959434113748
regulation of calcium ion transmembrane transport via high voltage-gated calcium channel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.391166853221922	1.0508982654138428	0	0	0	0	1.5667351610416604	1.389459009330864	0	0	1.664840924724367	1.664840924724367	1.2685158883657606	1.5237434389691702	0	0	0	1.2825253347519858	1.1623328810550686	2.7342179780281204	0
regulation of calcium ion transmembrane transporter activity	0	0	0.2312155551528986	0.6513010985267806	0	0	0.35851570738801136	0.35851570738801136	0.26469511185674743	0	0	0	0	0	0	0.768210610712406	0	0.8539910556564684	0	0.6351590004889012	1.1982844960872283	0	0.7136916743560222	0.5303225957512808	1.302001231788747	0.9501728833172668	1.1114551668848518	0.38020175465118866	0.38020175465118866	0.5786383341060873	0.5786383341060873	0.5596954243345073	0.9157077290036444	0.34107289637229654	0.6310182162286405	0.7317430416920303	1.0148351795492334	0.6463558835181352	2.2939308380848145	0.6063313631723994
regulation of calcium ion transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of calcium ion transport into cytosol	0	1.442717842040239	0.35687807615882916	0	0	0	1.565897302340848	1.565897302340848	0	0	0	0	0	0	0	0.7948895609867035	0	0.882584973944718	1.3165524851732362	0.6584049297068584	1.3900278431159516	0	0	0.784906497985446	0	1.6756422623239473	1.144532942284151	1.0267873214484076	1.0267873214484076	2.0505382420665597	2.0505382420665597	0.5807377651551531	1.2696323652844763	0.5196184536176172	0	1.0464363066316646	1.6458555306206983	0.9380048514978064	2.053440053387676	0.8859755395940059
regulation of calcium ion-dependent exocytosis	0	1.5636275857111197	0.7583431610526715	0	0	0	0	0	0	0	0	0	0	0	0	0.8864416481747204	0	0.9801600731821082	0	0.7389173621184404	0.9340851867911378	0	0	0	0	0.8685253261144356	0.7377028152635751	0	0	1.5229503476532256	1.5229503476532256	1.489596937097351	0.5897170258781448	0	0	1.1532638054941606	0	0	1.5256779766762991	0
regulation of calcium ion-dependent exocytosis of neurotransmitter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of calcium-dependent ATPase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of calcium-dependent activation of synaptic vesicle fusion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of calcium-dependent cell-cell adhesion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of calcium-independent cell-cell adhesion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of calcium-mediated signaling	0	0.3027314872115511	0.6303461769888058	0.8864642944651367	0.7368759999824164	0.7368759999824164	0.9207505529439606	0.9207505529439606	0.2547331421566239	0	0	0	0	0	0	0.8449009344658017	0.8569149146172997	0.9359895132068456	0.510257256306892	0.5200922516078406	1.080631029363632	0.4725574042948404	0.6899446537663952	1.0998607129002334	1.6304947055628802	1.3100849662554117	0.940636423308693	0.5356851196932116	0.5356851196932116	1.469208470679093	1.469208470679093	0.36935120459930926	0.8875843690441815	1.0499732211038335	0	1.5719819462160631	1.315034186092247	0.48055212071856906	1.1804241127416333	0.4492792010620792
regulation of calcium:sodium antiporter activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of canonical NF-kappaB signal transduction	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
regulation of canonical Wnt signaling pathway	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
regulation of canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
regulation of canonical Wnt signaling pathway involved in heart development	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
regulation of canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
regulation of canonical Wnt signaling pathway involved in osteoblast differentiation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
regulation of cap-dependent translational initiation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of cap-independent translational initiation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of carbohydrate biosynthetic process	0	0.3481170746131692	0.7150843080037076	0.7137594886968333	0.4499979018696942	0.4499979018696942	1.0292326370415514	1.0292326370415514	0.14823259162505645	0	0	0	0	0	0	0.8383299657179197	0.18493189190257656	0.3490347706925363	0	1.1993590221310328	0.884367315447587	0.8414805955512275	0	0.7103164257994704	0	1.4371967695136447	0.9697413469009384	0.4202207476152153	0.4202207476152153	1.300078544459383	1.300078544459383	0.7043164935459492	0.7147271687040666	0.78588116995035	0.3660674290491565	1.85159873968939	0.7996012618126616	0.7084635080767635	1.3026640980087665	0.6655190230186847
regulation of carbohydrate catabolic process	0.9041300452225268	1.0759896282851371	0.7233585404926561	0.8409939667336499	0.3688796492821061	0.3688796492821061	1.1862902341466015	1.1862902341466015	0.17997072995201124	0	0	0	0	0	0	1.4005459382267431	0.22431547872294347	0.783642817564874	0	1.1238440432385168	0.8939105849552463	0.2277364184319016	0	1.1955615303541562	0.9837124988921004	1.4628945496423509	0.9286566682319868	1.0879482765643689	1.0879482765643689	1.2765518525782142	1.2765518525782142	1.095064221758462	1.0040631358655927	0.6566325689643153	0	1.3929059384447942	1.259126422480218	0.6540310917502028	1.642165488149505	0.4225631496692298
regulation of carbohydrate metabolic process	0.4355178611550158	0.5378215299090059	0.6969295770287275	0.695629466851756	0.3998534095930049	0.3998534095930049	1.138185565468038	1.138185565468038	0.2341459989256536	0	0	0	0	0	0	1.1908720981286909	0.38432521920864304	0.6195500921509378	0	1.056502038442953	0.9848256515300166	0.7326148182642542	0.22625316159985115	0.8674117279286713	0.48182471226077206	1.3401932383316535	0.9249712133906164	0.7340449023123244	0.7340449023123244	1.258803485105455	1.258803485105455	0.9094317452217922	0.9713322805591756	0.7467976597664543	0.19688344386109685	1.5898220823622733	1.2097280797040422	0.7439378250657328	1.4365644493711522	0.6994148870969411
regulation of carbohydrate phosphatase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of carbon utilization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
regulation of cardiac cell fate specification	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of cardiac chamber formation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of cardiac conduction	1.4483433133917791	1.291904983859641	0.824282246063407	0.30168946557935056	0.35957472855496925	0.35957472855496925	0	0	0.3454522968852007	0	0	0	0	0	0	0.6868415135876945	0.4273687129056136	0	0	0.5648609676168612	0.38669987928576327	0	0	0.9479541789872256	0	0.9404027090349462	0.29290952400750375	0.4922799234153526	0.4922799234153526	0.73623306431095	0.73623306431095	0.2557035649576124	0.8238881307039052	0	0	1.6936347709277604	0.917030542486201	0.8169729057105799	2.680630055029713	1.0608871635581294
regulation of cardiac endothelial to mesenchymal transition	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of cardiac epithelial to mesenchymal transition	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of cardiac muscle adaptation	0	2.3747905586051776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2370488509519824	0	0	0	0	0	0	0	0	1.7909977752837527	1.166052074488009	0	0	1.9174773142229329	0	2.333962248349955	0
regulation of cardiac muscle cell action potential	0	1.1684368278228143	0.6218672625897765	0.727632525588554	1.0594744633091884	1.0594744633091884	0	0	0.5762103190362953	3.637025778870042	3.637025778870042	3.637025778870042	3.637025778870042	3.637025778870042	3.637025778870042	0.6036062799802784	0	0	0	0.2543455509086588	0.3359962084374124	0.377313878690528	0	0.5954676238702725	0	0.8363209958355706	0.25386451920306485	0.4292298821150917	0.4292298821150917	0	0	0.8036527242727113	1.010983849185624	0.7250622433494389	0	1.8730128487199849	1.3579385856749295	0.7222621248827896	2.2883482358578457	0.9490146913948044
regulation of cardiac muscle cell action potential involved in regulation of contraction	0	0	0.4686572100116575	0.8599345861241254	0.9922967814779006	0.9922967814779006	0	0	0	4.935666860347704	4.935666860347704	4.935666860347704	4.935666860347704	4.935666860347704	4.935666860347704	0	0	0	0	0	0	0	0	0.9883866696912104	0	0	0	0	0	0	0	0.7471117329910685	0.6759228176935389	0	0	1.2825253347519858	0	0	2.7342179780281204	0
regulation of cardiac muscle cell apoptotic process	0	0	1.1712420468071605	0.8599345861241254	0.9922967814779006	0.9922967814779006	1.2091118281688489	1.2091118281688489	0.9609470373351594	0	0	0	0	0	0	0.9998978407686908	0	0	0	0	0	0	0	0.9883866696912104	0	0	0.838936259496209	0	0	0	0	1.630667638865819	0	0	0	1.9174773142229329	1.9174773142229329	0	0	0
regulation of cardiac muscle cell contraction	1.3596638470207727	0.7020221624396076	0.6479819498297176	0.2736870651797355	1.0963354217168026	1.0963354217168026	0	0	0.6008079552818213	3.683484236897314	3.683484236897314	3.683484236897314	3.683484236897314	3.683484236897314	3.683484236897314	0.8864416481747204	0	0.3729025926557716	0	0.2661849265326582	0.3513809974084285	0.3944209044946702	0	0.6207146393521225	0	0.6150837126861013	0.5146207830691718	0.4484245102947955	0.4484245102947955	0	0	0.9962358338788732	1.0469643141814815	0.586694552178566	0	1.6007210504509115	1.3989023163992922	0.4012368021845952	2.0063055510204477	0.7065897107492887
regulation of cardiac muscle cell differentiation	0	0	0.5543683816940552	0.992649099477936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2992164809844655	0.6956881961228807	0	1.4162936250317104	0	0	0.6422628485954166	0.9697413469009384	0.8625609010269457	0.8625609010269457	0	0	1.1799425230764269	1.0854090593369898	0.78588116995035	0	0	0.8803262303402704	1.3163207146265807	1.839284104197398	1.254498297820296
regulation of cardiac muscle cell membrane potential	0	0	0.994287921427017	0.992649099477936	0	0	1.365506212061436	1.365506212061436	0	0	0	0	0	0	0	0	0	0	0	1.5552033832594214	0	0	0	1.131473404022884	0	1.7360565223185176	1.5534351030522326	0	0	0	0	0.8688000542246348	0.789638583246544	0	0	1.4423103675794395	0	0	1.839284104197398	0
regulation of cardiac muscle cell membrane repolarization	0	0.7645496791216033	0.4455364452604252	0.8228201683432432	0.6809000074665992	0.6809000074665992	0	0	0.9211737373601632	3.7834531394271345	3.7834531394271345	3.7834531394271345	3.7834531394271345	3.7834531394271345	3.7834531394271345	0	0	0	0	1.0100469401809766	1.2413475546681665	0.4336137627212801	0	0.6778487988106503	0	0.6718235815346784	0.5638724850875967	0	0	0.73623306431095	0.73623306431095	0.49636372042849336	0.9838214232002872	0.9795113887868064	0	1.48840510103081	1.48840510103081	0	1.6174699499803766	0
regulation of cardiac muscle cell myoblast differentiation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of cardiac muscle cell proliferation	0	0	0.8614390216115575	1.4163919527593207	1.5808722793196683	1.5808722793196683	0	0	0.9609470373351594	0	0	0	0	0	0	1.5900687028296134	1.1350191116542945	0	0	0	1.0508982654138428	1.147561430723068	0	1.5761318379340712	0	0.9806520342843394	0.838936259496209	0	0	1.664840924724367	1.664840924724367	1.630667638865819	0.6759228176935389	0.672562077781781	0	2.31098542196601	1.2825253347519858	0	0	0
regulation of cardiac muscle contraction	0.7043164935459493	0.852094234428598	0.6041033766892634	0.55328125517141	0.6510351668968731	0.6510351668968731	0.18211438774998429	0.18211438774998429	0.26469511185674743	2.818918603719599	2.818918603719599	2.818918603719599	2.818918603719599	2.818918603719599	2.818918603719599	0.4113191135060996	0	0.733738559105025	0.2735731548792641	0.726297839871991	0.4377882794939608	0.16917729967202053	0	0.5303225957512808	0	1.2014808149197156	0.8927379168346626	0.38020175465118866	0.38020175465118866	0.30116345528722704	0.30116345528722704	0.8688000542246348	0.9747337990670948	0.6489339984166722	0.33080202223680977	1.528311744432063	1.0148351795492334	0.4983478764024148	2.0139927414953904	0.6063313631723994
regulation of cardiac muscle contraction by calcium ion signaling	0	1.371735751287572	0.5348976887348115	0.8053692601580358	0.5139971572369102	0.5139971572369102	0	0	0.2547331421566239	0	0	0	0	0	0	0	0	0.582870288104995	0	0.7865322163690802	0.28577831481276234	0	0	0.264005495061119	0	1.374718412596987	0.940636423308693	0	0	0	0	0.6976315442141091	0.4851450497569465	0.48257585265798864	0.6093988175914303	1.841085932615244	0	0.6243267897291539	2.4747393054945497	0.8303366760600737
regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	0	1.706450775946518	0.4686572100116574	0.8599345861241252	0.7134747503219528	0.7134747503219528	0	0	0.363858088071464	0	0	0	0	0	0	0	0	0.801723484088992	0	0.5930744461388179	0.40709469627090095	0	0	0	0	1.4023090209553568	0.8389362594962089	0	0	0	0	0.5217273057681233	0.46840291215347474	0.6725620777817809	0.8352013674915724	2.065970834813601	0	0.8539170464629063	2.734217978028121	1.1038164364656842
regulation of cardiac muscle fiber development	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of cardiac muscle hypertrophy	1.5489732007145591	0.8384585048718863	0.901858485754474	1.467493822511141	0.7491277141706059	0.7491277141706059	0.9349174391141356	0.9349174391141356	0	0	0	0	0	0	0	0.7554942653100069	0.474332679422283	0.8403357019445241	0.744106874592723	1.4419709757256316	1.0960930759846168	0	0	1.462437906644148	0	1.2580992389946386	1.4402424797178952	0.5452647539626952	0.5452647539626952	1.3496883304101102	1.3496883304101102	0.9872640870371449	1.4689125853556468	1.0652111970117644	0	1.9723437341268504	1.331881989106318	0.4892934860056985	2.2114352974396128	0.4575256905148096
regulation of cardiac muscle hypertrophy in response to stress	0	2.3747905586051776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2370488509519824	0	0	0	0	0	0	0	0	1.7909977752837527	1.166052074488009	0	0	1.9174773142229329	0	2.333962248349955	0
regulation of cardiac muscle myoblast proliferation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of cardiac muscle tissue development	0	0	1.1712420468071605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of cardiac muscle tissue growth	0	0	1.1712420468071605	1.5223089153281033	1.323426273440371	1.323426273440371	0.9799634175782124	0.9799634175782124	0.7611970487161491	0	0	0	0	0	0	1.6993690765187812	1.4841944587696254	0.882584973944718	0	0	1.3900278431159516	0.9248222830950744	0	1.685199395631497	0	0.7782108027813096	0.6572893725483201	0	0	1.403042485523877	1.403042485523877	1.630667638865819	0.9455419862958728	0.5196184536176172	0	2.31098542196601	1.6458555306206983	0	0	0
regulation of cardiac muscle tissue regeneration	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of cardiac myofibril assembly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
