GeneID	GSE16250_GPL570_MTB_control_blood_pmbc_dn.tsv	GSE34151_GPL10558_MTB_control_blood_dcs_dn.tsv	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode_dn.tsv	GSE83456_GPL10558_EPTB_control_blood_dn.tsv	GSE83456_GPL10558_PTB_control_blood_dn.tsv	GSE139871_GPL10558_MTB_control_blood_monocyte_dn.tsv
891	-0.3600176166993596	-7.935471483604406e-4	-0.07863382891685963	-0.02278967623054462	0	0
8914	-0.8042945283531224	0	-0.20832349126027616	-0.238718847414644	-1.4406933002212214	-0.14901717793833855
896	0	-0.16410475421137238	-0.11565322234722576	-0.03917295889367356	0	-0.15487412484163765
8974	-0.4283351614112717	-0.004287683107139031	-0.04241223338740691	0	-4.38144813879139	-0.15344375036030625
8985	0	-0.0344519060056276	0	0	0	-0.11791290185159316
899	0	0	-1.3100493155332469	-0.331407941789859	0	-0.0884806607150781
89910	0	0	0	0	0	0
8996	-0.3342789993446371	0	-1.1499957588703549	0	-16.19095289731991	0
9016	-0.019833175480943308	0	0	-0.037904872457915184	-0.07356640877845777	0
9019	-0.4392120217610056	-0.11704140279406185	-6.734673382517074	0	0	-0.13503971344814922
902	0	0	0	-0.27827363619451306	-2.642528032563483	0
9053	0	-0.3568405631342804	0	0	0	-0.013306775003222082
90861	0	0	0	0	0	0
9093	-0.313773648497757	-0.009019862537233496	0	0	0	-0.02405858225817425
9097	0	-0.2059879334459902	-0.12643097047686308	-0.4250847870129338	0	-0.0188418836233356
9112	0	-0.2412396567577384	0	0	0	0
91137	0	0	0	0	0	0
9124	-0.029764218842714407	0	0	-0.03917295889367356	0	-0.19189904680621275
9126	0	0	-0.10270833032386052	0	0	0
9128	-0.3413394228028708	-0.1432399513316156	-0.4089643386251578	-0.03917295889367356	0	0
9133	-1.143443397068758	0	0	0	0	-0.4900330117744775
9134	0	0	-0.4458993939862683	0	0	0
9143	-0.06934817988164288	0	0	0	-0.6324869189611375	0
9170	-1.9655084848580804	0	0	0	0	-0.5784981386906052
9181	0	0	0	-0.9550339822370408	-0.31598965809288226	0
9183	-0.6561283772339581	-0.07758632133611454	0	0	0	-0.0737445753159793
91949	0	0	0	0	0	0
9212	-0.2574476872248176	0	0	0	-1.397472785541058	0
9217	-0.007999695663690631	-0.13425841356399948	-0.15223841040810626	0	0	-0.10783055776588137
9221	0	-0.02254797766396019	0	0	0	-0.048805288378431566
9246	-0.4623011528227869	0	0	-0.5516009325070439	-0.476703813940317	-0.46363118517942326
9261	-1.105964831830779	-0.019838743267239653	0	0	-0.23013443392820296	-0.06809251770804602
9267	-0.12904300938274926	-0.08689931982515908	0	-1.5193330632082382	-3.5206833954393337	-2.8033161426535287
9270	0	-0.06733399816171265	-0.03099834500821219	0	0	-0.03885661027383269
9275	0	-0.2069281587940761	0	0	0	0
9276	-1.4890220323012555	-0.1102975285247485	0	0	0	-0.2880225194111361
9289	-0.1414394246829331	0	0	0	0	0
93487	0	0	0	0	0	0
93594	0	0	0	0	0	0
9375	0	-0.03408979269151999	0	-0.11110417504499416	0	-0.02670845359822427
94239	0	0	0	0	0	0
9448	-0.16448730858528915	0	0	-1.915062612197318	0	0
9455	0	-0.4145695429012588	0	-0.6379132386981803	-0.20852720589016915	-0.0015469486027162582
9467	-0.08778378602224791	-0.05226346026974693	-0.017712627206506792	0	0	-0.005194550182592739
9488	-4.004754756894664	0	0	-0.016138739462484564	0	0
949	0	-0.6761603019154796	0	-0.3532931811373192	0	-0.6098164834715614
9491	0	0	0	0	0	0
9517	-1.980831044028355	0	0	0	0	0
9519	-0.32203429324913724	0	0	-0.9967717711718198	-1.3897127341837392	0
9531	-0.1616378324818466	-1.2123949565489425	-1.052396546666178	0	0	-0.04766031630704126
9533	0	-0.5634473158655113	0	0	0	0
9552	0	0	-0.01044300443813162	-0.9333878587969716	-0.8345539587183681	-0.045355025593097786
958	-0.7634930522093997	0	-0.16505135808874993	-0.0018070167666441872	0	0
960	0	0	0	-0.01835728723067476	0	-0.3887562985681816
9637	0	-0.05771359882440233	-0.1142633056386701	-0.4278018462745654	-1.3538544778809904	0
9641	0	0	-0.04434441126652544	0	-0.4831638436401193	-0.14218834035068387
965	-0.4260806350206776	-1.9177969334701928	0	0	0	-3.6266371211197104
9650	-1.6433425990324502	0	-0.9635009232687342	0	-8.794219989985598	0
9653	-0.7185542855333439	0	0	0	0	-0.004858529638143927
9670	0	0	-0.005939979912027937	0	0	-0.008529014312585126
9686	0	-0.5281468299306202	-0.4193866305206364	0	0	0
9688	0	-0.6068322272635998	-0.3256288285099824	-0.3704054685196918	-1.476620696870733	0
9690	0	-0.014128082627210548	0	0	0	-0.04094025244761925
9695	-1.0525547633417158	-0.04763170066322986	-0.24796998025037176	-0.06641294795154562	-2.1945448603376008	-0.16241036501667683
9697	0	0	0	-1.5039811430090668	0	-0.11326415528150838
9702	-10.530064178904182	0	-0.06879149534341156	-8.275478191990718	0	-0.4388851150868498
9703	0	-0.007445737350761428	-0.3630949879427705	0	0	-0.015924507632338714
9709	0	0	-0.024489889998578755	0	0	-0.03784200039484745
9710	0	0	-0.01282844254316018	0	0	-0.1008602798031013
9712	0	-0.02354352131732984	0	0	0	0
9738	0	-0.01811615676106057	0	0	0	-0.15634882602256095
976	-0.6906516184083734	0	0	0	0	-0.27059188967685127
9761	0	-0.008695305318878965	-0.11514497272098012	0	0	0
9797	-5.393918179220216	-0.02631599495673448	0	-1.2771546338057955	-0.014120874045968623	0
9801	-0.693390925212612	-9.365168072135582e-4	-0.2272207071167296	-0.03917295889367356	0	-0.04457850436685951
9805	0	-0.0090696465508181	-0.09079766481266129	0	0	-0.14472661347028415
9813	0	-0.07351950787324563	0	0	0	-1.0194438503020735
9817	0	0	0	-0.00984615574191694	0	-0.0018814285279719625
983	0	-0.27654823426729314	-0.1666214628026763	-0.9299105995688484	0	-0.6105375838131195
9833	0	-0.03078208775208441	-0.2027737335772034	-1.3601234481007898	0	-0.03690863255147947
9842	0	-0.02455349122365913	-0.27547222650302866	0	0	0
9847	-0.3989088772843664	-0.13382522993972223	-0.06233366025417242	-1.1283302367713424	-1.9992920146883604	-0.12119668465855826
9851	0	-0.004441315086379291	0	-0.03917295889367356	0	-0.027742299443252377
9854	-8.050159542152642	-0.4615861768507221	-0.012790323337526832	-0.0821067281833503	0	0
9868	-0.4349368465546527	0	-0.11870693471850348	-6.0342551430216815	0	0
9897	-0.5623734128221216	0	0	-0.3449593683542611	0	0
9903	-0.24634265308737188	0	0	-0.9890558386303124	0	-0.05442827162287267
991	-0.11401121593024088	-0.7361041463184224	-0.029140489920190586	-0.40379517477258847	-1.1276805561335017	-0.14075739262188547
9915	-1.0685880480277108	0	0	-0.0031424284171923667	0	-0.4268029233473989
9917	-1.4285799549300784	0	-0.1705458900641454	-4.365883046382258	-1.6894553890780872	0
9918	-2.3803246125661315	-0.35564695079249303	-0.07072499467549487	-0.9659093259288888	-5.600231278873777	-0.3641191432872699
9924	-0.5759139823886109	-0.6237844882982744	-4.580087059571406	0	0	0
9926	0	-1.8024970990517843	-0.7468854862307985	0	0	-0.07981110523620606
9928	-0.816319253137415	0	-2.2391507298589826	0	0	-0.4352440326867435
993	0	-0.11838776353188908	-0.1281519726636382	-0.8906223404450173	0	-0.1608911001761668
994	-0.8233347099099264	-0.01828629096583647	0	0	-0.07206675575826227	-0.050480304944595975
9943	-0.7251344873594436	0	0	0	0	-8.667128609370495e-4
9961	0	-0.5539736763431917	0	0	0	-0.21056376359035656
998	-0.18449497479829324	0	0	0	-1.032619528055323	0
9988	-3.335922667440735	-0.8408351280397315	-0.6784697209168082	-0.026459211628848237	0	-0.04334989761396571
