GeneID	GSE16250_GPL570_MTB_control_blood_pmbc_up.tsv	GSE34151_GPL10558_MTB_control_blood_dcs_up.tsv	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode_up.tsv	GSE83456_GPL10558_EPTB_control_blood_up.tsv	GSE83456_GPL10558_PTB_control_blood_up.tsv	GSE139871_GPL10558_MTB_control_blood_monocyte_up.tsv
347088	0	0	0	0	0	0
347148	0	0	0	0	0	0
347168	0	0	0	0	0	0
347240	0	0	0	0	0	0
347252	0	0	0	0	0	0
347273	0	0	0	0	0	0
347344	0	0	0	0	0	0
347404	0	0	0	0	0	0
347468	0	0	0	0	0	0
3475	0.9539993796146435	0	0.03206000495564024	1.4318969925649436	1.4318969925649436	0.35629110992415325
3476	0	0	0	1.4318969925649436	1.4318969925649436	1.408185033598766
347732	0	0	0	0	0	0
347733	0	0	0	0	0	0
347734	0	0	0	0	0	0
347735	0	0	0	0	0	0
347736	0	0	0	0	0	0
347744	0	0	0	0	0	0
347862	0	0	0	0	0	0
3479	0	3.327706668571721	1.6241275444810173	0.4566245752571288	0.4566245752571288	0
347902	0	0	0	0	0	0
348	1.7510703315901095	0	0	0.1815148083701084	0.1815148083701084	0
3480	0	0	0	0.2995176473460308	0.2995176473460308	0
348013	0	0	0	0	0	0
348093	0	0	0	0	0	0
348094	0	0	0	0	0	0
3481	0	6.966382921075521	1.329970297919742	0.6093331770169571	0.6093331770169571	0.12648853433999716
348110	0	0	0	0	0	0
348158	0	0	0	0	0	0
348174	0	0	0	0	0	0
348180	0	0	0	0	0	0
3482	0.06057854072731628	0	0.00677021635394663	0.598839274956926	0.598839274956926	0.02033945382256491
348235	0	0	0	0	0	0
348262	0	0	0	0	0	0
3483	0	0	0.00677021635394663	0.0388900900957041	0.0388900900957041	0.02127491720391453
348303	0	0	0	0	0	0
348327	0	0	0	0	0	0
348378	0	0	0	0	0	0
3484	0	0	0	0.2000427126046831	0.2000427126046831	0
348487	0	0	0	0	0	0
3485	0.12923480018825534	0	0	15.483686043467753	15.483686043467753	0.00712334756547244
3486	0	0	0	0	0	0.07933518813028162
348654	0	0	0	0	0	0
3487	0	0	0	0	0	0.14014505275692124
348751	0	0	0	0	0	0
3488	0	32.04659135268524	1.7044983712752306	0.06634239640063333	0.06634239640063333	0.00314374128976957
348807	0	0	0	0	0	0
348825	0	0	0	0	0	0
3489	0	0	0	0.1461391236630235	0.1461391236630235	0.2030365559005718
348938	0	0	0	0	0	0
348980	0	0	0	0	0	0
348995	0	0	0	0	0	0
3490	0.15964859510922494	0	0	0.06243487233485223	0.06243487233485223	0
349075	0	0	0	0	0	0
3491	0	0	0	0	0	0
3493	1.9447891339021075	2.5374775911082423	11.267056354085428	0	0	0.02454104352671507
3494	0	8.234703817026395	1.8287144181196016	0	0	0.07786905940395805
3495	0.07715133539036856	0.01263016505142639	5.90024958158757	0.10499091332073296	0.10499091332073296	0
349565	0	0	0	0	0	0
349633	0	0	0	0	0	0
349667	0	0	0	0	0	0
3497	0	0	0	0.5998682901087804	0.5998682901087804	0.09008791234892384
35	0	0	0	0	0	0
350	2.2561791976046317	0.01083510226343941	0	0.9044845943667884	0.9044845943667884	0
3500	0	0.01376461818689649	0.22859629914678725	1.970052329530795	1.970052329530795	0.03252862619856367
3501	0.2072721208429304	0	0	0	0	0
3502	0	0.01469145656224814	0	0	0	0.12851365665232095
3503	2.114672728952259	0.24967370434036937	0	0	0	0.17811494332471203
3507	0.5121872518780428	6.780508047047912	2.192084010656489	0.3474102802826765	0.3474102802826765	0
3508	1.136385411224578	6.780508047047912	2.192084010656489	0	0	0.8712477604206876
351	0.2574476479539166	0	0	0.15331136638845444	0.15331136638845444	0
3512	0	1.9747361755904973	1.4745833700481363	0.2283903291168301	0.2283903291168301	0
3514	0	3.352408610933014	1.6460370465793472	0.20635800851341332	0.20635800851341332	0.07791369911403417
3516	0	3.352408610933014	1.6460370465793472	0.29580095699338593	0.29580095699338593	0.0701241526389409
352909	0	0	0	0	0	0
352999	0	0	0	0	0	0
353	0	0	0.12696297218716723	0	0	0.03045984296778438
353088	0	0	0	0	0	0
353091	0	0	0	0	0	0
353116	0	0	0	0	0	0
353149	0	0	0	0	0	0
353164	0	0	0	0	0	0
353174	0	0	0	0	0	0
353189	0	0	0	0	0	0
353274	0	0	0	0	0	0
353299	0	0	0	0	0	0
353322	0	0	0	0	0	0
353345	0	0	0	0	0	0
353355	0	0	0	0	0	0
353376	0	0	0	0	0	0
353497	0	0	0	0	0	0
353500	0	0	0	0	0	0
353514	0	0	0	0	0	0
3537	1.0205747896221484	0.04857518791697535	0	0	0	0.3794134494573376
3538	0.37266330594020713	2.1232094171047646	0.5786824717631929	0	0	0.0055282794625919
3539	0	0	0.18342075542238656	0.19311927152647024	0.19311927152647024	0.0055282794625919
3542	0.34279771995614394	0	0.2279106339048904	0.7920602815746708	0.7920602815746708	0.0940562190013204
3543	2.288493624375098	0.02930733219573883	0.05333811849213957	0	0	0.0940562190013204
3547	0.7936389143373401	0	0	1.0771342050505468	1.0771342050505468	0.8302320328840803
3549	0	0.14796009535155563	0.4752300873924949	0	0	26.584691316605976
355	0	0	0.02962536795952131	0.2283903291168301	0.2283903291168301	0
3550	0	0	0.1207662237065279	0	0	48.48018120794238
3551	0	0.9438660569271836	0.38117827835634505	0.2283903291168301	0.2283903291168301	0.12166871026258808
3552	0	0	0.32669939879793963	0	0	50.770683598432754
3553	0.7942331937454806	0	0.23026009171923767	0	0	2.042263339208512
3554	0	0	2.67877502660947	0.04799539765492122	0.04799539765492122	2.042263339208512
3556	0.17429460917251305	0	0.7175470549196407	0.2283903291168301	0.2283903291168301	0.03266082147804901
3557	0	0.11766004252672868	0.0332696599391373	0.47067482437718766	0.47067482437718766	0.00647916143935634
3558	2.9556765804447185	0.08741238167441834	0.26422165876091785	0.04111794404306834	0.04111794404306834	0.04891761556335372
3559	6.340663158814458	0.02151641539991466	0	0	0	0.04285092257072354
356	0	0	0.02962536795952131	0.4466114770882792	0.4466114770882792	0.12891349278502084
3560	0	0.41359628830760586	0	0.21814123754887804	0.21814123754887804	121.84978360353703
3561	0.06805027676080083	43.21068764924836	0	0.8641893103077364	0.8641893103077364	121.84978360353703
3562	0	0	0	0.7047644265359889	0.7047644265359889	121.84978360353703
3563	0.06550742611343918	0	0.4186911406193815	0	0	19.659750276180556
3565	0	0.3480019177503112	0.747347269559045	0	0	19.659750276180556
3566	0.2837408303866973	1.0539762491376643	0	0.2283903291168301	0.2283903291168301	19.659750276180556
3567	0.3886440286214259	0	0	0	0	6.98699664392991
3568	0	0.6328194508526046	2.3709136829475685	0	0	6.98699664392991
3569	1.0761615315117772	0.8453179682003702	0.5581340765692362	0	0	6.98699664392991
357	0.0497195364371252	0	0.16483128071326533	0	0	0.1508431850691811
3570	3.361506811066388	0	0.48959582529121415	0	0	17.65479770380686
3572	0.13324811292499117	0.06843305106958963	0.5396735133976003	0	0	17.65479770380686
3574	0.41765102539333976	0	0	0.00549077066152647	0.00549077066152647	5.33528127709165
3575	0	0	0.9656019603480352	0.00549077066152647	0.00549077066152647	5.33528127709165
3576	1.168751499245659	0	0.591238010708973	0	0	1.0053806205246878
3577	0	0.0135090128986311	0	0	0	7.364099952284962
3578	1.581231675160082	0	0	0	0	0.30960204290436844
3579	2.0507369889388865	0	0	1.866397635882532	1.866397635882532	0.941910277438106
358	0	0.0502526928011992	0	3.012478758866486	3.012478758866486	0.03662679518201439
3581	3.0293472440909466	0.01408398389631943	1.1496811800198292	0	0	0
3586	0	0	0	0	0	4.735728874743115
3587	0	0	0	0	0	0
3588	2.0402892002483517	0	0.6086551361708548	0	0	0
3589	1.4567354226536713	0	1.0863474461586884	0.6086279714957736	0.6086279714957736	0
359	0	0	0.3619807728015907	0	0	0.23844495862463264
3590	1.786733047468406	0	1.8433364006684383	0	0	0.05712179851540477
3592	0	0.02931113505460164	0	1.0969433826973425	1.0969433826973425	0
3593	0.35716993100358785	0	1.1626273217549723	0.3504088374721981	0.3504088374721981	0.01506382052468557
3594	0	0	5.872724014070826	0	0	0
3595	0.33676206171031486	0.5940130924405849	0.04221114159955935	0	0	0
3596	0	0	0.2706134961112805	0	0	0
3597	0	0	0.03503403055422857	0.07156371429626684	0.07156371429626684	0.00864712384878563
359787	0	0	0	0	0	0
3598	0.05881797809024076	9.235511169110971	0.08228737007865922	0	0	0
359845	0	0	0	0	0	0
359948	0	0	0	0	0	0
36	0.0914602170794816	0.6836496564281722	0	0	0	2.1208223287998145
360	2.6147252225911832	0.04694610780994246	0	0	0	0.23844495862463264
3600	0	0	0	0	0	0.8838340113290339
360023	0	0	0	0	0	0
360030	0	0	0	0	0	0
3601	0.22760767532731413	0	1.3381543648554062	0	0	0.0653027592603832
360200	0	0	0	0	0	0
3603	0	0	0.7370350023668666	0.2283903291168301	0.2283903291168301	0.12051391040644466
3604	36.85235578897596	0.352870761183119	1.3398673548909257	0	0	0.2090947714121958
3605	1.1580127212322693	0	0	0	0	0.0713438843055878
3606	0.8389564804055858	0.00285031499111614	0	0.9181446151972176	0.9181446151972176	0
3607	3.4852168253283864	2.590566414540982	1.1745370487938185	0.8383501372061386	0.8383501372061386	0.22725041212978647
3608	0	0	0.2143314141425049	0.2151451072999031	0.2151451072999031	0
3609	0.11686183137267064	0.0375278340159656	0.4583009719997777	0.17080969785110378	0.17080969785110378	0
361	0.7779990447047114	0	0.3586094470881098	0.9980292614660806	0.9980292614660806	0.01624671694515747
3611	0	0.7056426228711263	0.39755842215139126	0	0	0.0277073334583742
3612	0	0	0.40509593038735936	0	0	0
3613	0	0	0.7496901729842493	1.2085539004668877	1.2085539004668877	0.00644376112032167
3614	1.807812477757729	0	0.03691407769058563	0.920106542386598	0.920106542386598	0
3615	0	0.00333432166379786	0.06238594807269904	0.60277930396723	0.60277930396723	0.13070112831559533
3617	0.20787621712258544	0.25401972932268835	3.4126436379431366	0.5609808338244358	0.5609808338244358	8.974009217438123
3619	1.0868734871875287	0.2288910080384723	0	0.6359573358592294	0.6359573358592294	0
362	0	8.431820611570641	0	1.506771238018016	1.506771238018016	0
3620	29.88610290046252	0.2288910080384723	0	1.0087215711977453	1.0087215711977453	0
3621	0	0.02274330239192901	0	0	0	0.4796653197399019
3622	0.3856483304101769	0	0.5831617258777717	0	0	0.840150159597286
3623	4.44810597984306	0	0	2.2438192254248808	2.2438192254248808	0
3624	0.6967669318613643	0	0	0	0	1.6207864653916424
3625	0	0	0	0	0	1.4079349872790452
3626	0	1.0880416634570111	6.2296567313220175	0	0	0.1133315936112318
3627	0	0.17103257108388947	3.9407958680739696	0.4708453223278368	0.4708453223278368	4.3583295629678886e-4
3628	0	0.01348726273551962	1.0677988082597087	5.331135796386471	5.331135796386471	0.2562098150847554
363	0.04805848677441621	0.25412089351205147	0.474343214279019	0	0	0.925174264103446
3630	0.14088599940975077	0	0.8649753507651678	0.2283903291168301	0.2283903291168301	0
3631	0	0	1.5386561272874992	0.700393281624302	0.700393281624302	0.5028663686345727
3632	0.5762623103392448	5.378312834866004	1.999194223916036	0	0	0.1245205168740222
3633	6.225533674341996	0	2.540067647975236	0	0	0.0969721972850992
3635	0.57525298783582	1.243957403398131	0.8255195742582075	0	0	0
3636	0.2159816953299691	0	0.18233360388028697	0	0	0
3638	0	0.325972035210614	0.5639540799421696	0	0	0
364	0	0	0	0	0	0.5595294592174715
3640	0.6128978452005018	0	4.178703955175239	0	0	0
3641	0	1.2474062729231	0	0	0	0
3642	0	10.549442457098872	2.4537555186960582	0	0	0.10222482376372928
3643	0	0.8005391044857486	0	0.16920985390627363	0.16920985390627363	0
3645	0	0	0.7042481205376143	0	0	0
3646	0	0	0	0	0	6.203438087517554e-4
3651	0.2502754803926377	0	1.2291548545429132	0	0	0.1507538466640087
3652	0.1844505928953377	1.1532421082832016	15.600651494195397	0	0	0
3654	0.4048517470690629	0	0.6051483658723198	0.9918066534679408	0.9918066534679408	0.0325012003128074
3655	5.282937672699247	10.48995303134383	1.480439079837891	0.4728154350678191	0.4728154350678191	0
3656	0	0	0	0	0	0.02064402851361801
3658	0.3624635917053798	67.24430405373418	6.093267134174791	0	0	0.0334594003564817
3659	0	0	0.15496269719255773	0	0	0
366	0	0	1.9754935903162416	0.02009749934314775	0.02009749934314775	0
3660	0	19.01121985188299	2.240780260717689	0.5396971274265501	0.5396971274265501	0.2159174830771059
3661	0	0.29592059087196537	0	0	0	0.00805029679416835
3662	1.3530095565989475	0	0.23598857112637545	2.513871908371456	2.513871908371456	0
3663	1.874042757304604	0	0.09450363776028103	1.7617563549995168	1.7617563549995168	2.2758628888392995
3664	0.04405887897756794	0	0	0.00282075099744671	0.00282075099744671	0
3665	0.4467002496793456	0.10918828248666916	0	0	0	0
3667	9.68358797830335	0	0.5595471612241258	0	0	0
3669	4.855549926483315	0	0	0	0	0
367	1.4257799976442378	0	0	0	0	2.705785375779889
3670	0	0	1.1259947835613435	1.201752446562335	1.201752446562335	0.06484271735170552
3671	0	0	0	2.0853951667923893	2.0853951667923893	0
3672	0	0.01849499064699289	0	2.339459632288679	2.339459632288679	0.10150094199276018
3673	0	0.3667925085167685	1.2399816581409835	0	0	0
3674	0	0.2580826858102059	0	0	0	0.05433391407592214
3675	0	0.09665741037587808	0	0	0	0
3676	0	0.09838117246644627	0.983498726988156	0.6445996240941299	0.6445996240941299	0
3678	0.4948457680248288	0	1.2024087102113856	0	0	0
3679	0.03210412614146829	0.3648397415741465	0	0.17906787047158423	0.17906787047158423	0
368	0	3.746567377207854	1.3760071355891168	0	0	0.8429425438050709
3680	1.964749393052944	0	1.291093076988823	0	0	0
3681	0.39394470174316	0	0.384249435624528	0	0	0
3682	0.4111887441955089	0	0	0	0	1.264216665795315
3683	0.4092496776442276	0.00362132610051908	0.33562756330486354	0.2283903291168301	0.2283903291168301	0.07707651760668278
3684	3.422908327773885	0.07933362001819244	0.22335811601113287	1.361874314253562	1.361874314253562	0.2100891355977804
3685	0	0	0	1.7105258550175215	1.7105258550175215	0.04677763224429654
3687	1.8889564727346209	0.01107266796684891	0.2726985190326016	0	0	0
3688	0	0	0.4636334691763966	1.1687811244515829	1.1687811244515829	3.50946612314014
3689	0	0	0	2.5179661072014072	2.5179661072014072	0.05492053689533598
369	0	0	0.3648568239684551	0	0	0.107537035787741
3690	0	0.49019208536580505	0.1122706985752282	0.06540104320028162	0.06540104320028162	7.262987474985401
3691	0	0	0	1.4038891105287423	1.4038891105287423	0
3692	2.4854726515160146	0	0	0.2283903291168301	0.2283903291168301	0
3693	46.819295097573125	0	1.2791366888862816	0	0	14.685146526502468
3694	2.926883688453012	0.5351173845297752	0.26677553178121816	0.2283903291168301	0.2283903291168301	0
3695	0	0.16584635368639822	0	0.11141004235750462	0.11141004235750462	0
3696	0.46671156680248826	0	0	0	0	0
3697	0	0.01043964858257276	0.02036879634757049	0.2026816314917974	0.2026816314917974	2.118310482448305
3698	0.3651456308633359	0.3823091760525229	0	0.2350638903590949	0.2350638903590949	1.5290166187491554
3699	0.8984621280778343	0	0	0.2995559803945529	0.2995559803945529	0.3053517173626247
37	0	0.1762691252454126	0.01638362781873262	0	0	0.0017521601527187
3700	0	0.0849190700338597	0	0	0	0.02122543624642767
3702	0.5200902715475952	0	0	0	0	1.5616419555454328
3703	0.4155448058974434	0	0	0	0	0
3704	2.7174603109948885	0	0	0	0	0.3724047619680716
3705	0	0	0	1.0311722635180427	1.0311722635180427	0.05751445263249211
3706	0.22706429725983457	0.9228936726340984	0.03137722844021784	0	0	0.3693117961006944
3707	0	1.342131645045074	1.3851869192988209	0	0	0
3708	0	0.01889247794759027	1.230826795309222	0	0	0
3709	3.97726348327126	0.14684613322055684	0.8129629924166532	0.2283903291168301	0.2283903291168301	0.1218298887875524
3710	29.732488940080884	0	0.03357187873049591	0	0	0
3712	0.25993335241655	0.05173148112568049	0	0	0	4.354496519504437
3713	0	0	0.13344221108941348	2.262877826216607	2.262877826216607	4.237823734103671
3714	0	0	0.5142928137778838	0	0	17.066810191821947
3716	0.17544391714427432	0.5668709016497835	0.48871151488316567	0.1837121884829246	0.1837121884829246	0
3717	18.57866294818367	0.8676708343344626	1.4348263035162565	0.1837121884829246	0.1837121884829246	0
3718	0.2938463458568513	0	1.196846133610161	0	0	0.02454975638283849
372	2.818190539243314	2.688034418012496	2.6974043922011184	1.64302057351028	1.64302057351028	0
3720	0.9216691267766596	0	0.8886656398619528	0	0	0.7703664505645509
3725	0.26626576346564224	0	0.01531872548144629	4.036760132461332	4.036760132461332	0
3726	0	0	1.7090545097167806	0	0	0.04263502252182971
3727	0	0.00193834770452576	0	4.007859077697021	4.007859077697021	0
3728	2.902642722182623	0	0.15589980433614414	0	0	0.01381143944044893
373	0.4322797469357348	0.3096824506135194	0	1.7708721185307523	1.7708721185307523	10.16162221541872
3730	10.601938940734918	0.01219403988509487	0	0.5041471644170863	0.5041471644170863	0.1229218198091071
373156	0	0	0	0	0	0
3732	0.7500371808435702	0	0	0	0	0
3735	0.4625654845051104	0.08731901363554995	0	0	0	0
373509	0	0	0	0	0	0
3736	0	0.00936830450278082	0	0.6816948056348764	0.6816948056348764	0
3737	0.2379392295354489	0	0	0.2283903291168301	0.2283903291168301	0
3738	0	0.02014797924627015	8.436449819879122e-4	1.261065191698608	1.261065191698608	0
373863	0	0	0	0	0	0
3739	4.043581155962015	0	0	0.2895362313343608	0.2895362313343608	0
374	0	0	0	2.207708994280682	2.207708994280682	0.29721263842813883
3741	0	0	0.2368290399455844	0	0	0
3742	0	0.01969478260772486	0	0	0	0.00773040047677309
374291	0	0	0	0	0	0
3743	0.01963248233055492	0.01969478260772486	0	0.05603266344482605	0.05603266344482605	0.05506263300671632
374308	0	0	0	0	0	0
374354	0	0	0	0	0	0
374355	0	0	0	0	0	0
374378	0	0	0	0	0	0
374383	0	0	0	0	0	0
374393	0	0	0	0	0	0
374395	0	0	0	0	0	0
3744	0	0	0	0.2283903291168301	0.2283903291168301	0.067309855529752
374403	0	0	0	0	0	0
374407	0	0	0	0	0	0
374462	0	0	0	0	0	0
3745	0	0	0	1.549598785288842	1.549598785288842	0.25894460626596993
374569	0	0	0	0	0	0
3746	1.0525678886059042	0.02979476872178231	0	0	0	0
374618	0	0	0	0	0	0
374654	0	0	0	0	0	0
374655	0	0	0	0	0	0
374659	0	0	0	0	0	0
3747	0	0	0.03013761165655548	1.981675235673081	1.981675235673081	0.2310004910357488
374739	0	0	0	0	0	0
374786	0	0	0	0	0	0
3748	0	0.01526018399591599	0	1.981675235673081	1.981675235673081	4.92380328467511
374819	0	0	0	0	0	0
374860	0	0	0	0	0	0
374868	0	0	0	0	0	0
374872	0	0	0	0	0	0
374875	0	0	0	0	0	0
374877	0	0	0	0	0	0
374879	0	0	0	0	0	0
374882	0	0	0	0	0	0
374887	0	0	0	0	0	0
374897	0	0	0	0	0	0
374899	0	0	0	0	0	0
3749	0	0	0	1.981675235673081	1.981675235673081	0.02428063362046001
374900	0	0	0	0	0	0
374907	0	0	0	0	0	0
374920	0	0	0	0	0	0
374928	0	0	0	0	0	0
374946	0	0	0	0	0	0
374955	0	0	0	0	0	0
374969	0	0	0	0	0	0
374973	0	0	0	0	0	0
374977	0	0	0	0	0	0
374986	0	0	0	0	0	0
375	0.2757155961484297	0	0.9796764015040308	0.21327562435987743	0.21327562435987743	0
3750	0.5449508585322913	0	0	1.981675235673081	1.981675235673081	0
375033	0	0	0	0	0	0
375035	0	0	0	0	0	0
375056	0	0	0	0	0	0
375057	0	0	0	0	0	0
3751	0	6.877980983659953	0.7197014921615028	1.981675235673081	1.981675235673081	0.15209027252147322
375133	0	0	0	0	0	0
375189	0	0	0	0	0	0
3752	3.4510722851301985	0	0	0.5111251062660097	0.5111251062660097	0.04639861365153119
375287	0	0	0	0	0	0
375298	0	0	0	0	0	0
3753	0.7885214571010903	0	0.07589887205599188	0	0	0.17528979370095676
375307	0	0	0	0	0	0
375316	0	0	0	0	0	0
375323	0	0	0	0	0	0
375341	0	0	0	0	0	0
375346	0	0	0	0	0	0
375387	0	0	0	0	0	0
3754	0	0.11889110525547242	0.13801961895498183	0	0	0
375449	0	0	0	0	0	0
375484	0	0	0	0	0	0
3755	0	0	0.8587553144311961	0.28208056511902524	0.28208056511902524	0
375519	0	0	0	0	0	0
375567	0	0	0	0	0	0
375593	0	0	0	0	0	0
3756	1.246031620735205	0	0	0.14982613425157854	0.14982613425157854	0.6585269956828941
375607	0	0	0	0	0	0
375611	0	0	0	0	0	0
375612	0	0	0	0	0	0
375616	0	0	0	0	0	0
375686	0	0	0	0	0	0
3757	0	0.05752678351736012	0	0.14982613425157854	0.14982613425157854	0.4190942029235232
375704	0	0	0	0	0	0
375743	0	0	0	0	0	0
375748	0	0	0	0	0	0
375757	0	0	0	0	0	0
375775	0	0	0	0	0	0
375790	0	0	0	0	0	0
375791	0	0	0	0	0	0
3758	0	0	0	2.114005684951395	2.114005684951395	0.313896577528451
3759	0.2275277116200248	0	0.4753625278414894	0	0	0.41506254656624064
3760	0	0.2192042425144156	0.10487682537730404	0	0	0.41506254656624064
3761	0	0	2.2226410372019574	0	0	0.41506254656624064
376132	0	0	0	0	0	0
3762	0	0.4181996688783967	1.2495619489053758	0.3561233257691352	0.3561233257691352	0.41506254656624064
376267	0	0	0	0	0	0
3763	0	1.7762662375677325	1.022360486162155	0	0	0.2947661544228497
3764	0	1.7762662375677325	1.022360486162155	0.27917172227723075	0.27917172227723075	0.4014233079124123
376497	0	0	0	0	0	0
3765	0	0.00760096628750339	0.31460112490405867	0	0	0
3766	0.22010393971588688	0.994388406564438	0	0	0	0.02028536122542279
3767	0.2529964880894116	0.05539600624902352	0	0.9908676617729792	0.9908676617729792	0.04297058124122788
3768	0	0.01675258267397714	0.1148563080921616	0.8251395701851525	0.8251395701851525	0
3769	0	0.02248757839427212	0	1.7033666882192045	1.7033666882192045	0
376940	0	0	0	0	0	0
377	0	0.208188820896322	0	0	0	0
3770	0.2009849467001188	0.00548440357054103	0.02775684297768799	0	0	0
3772	1.3064023740414843	0	0	0.4885490975726883	0.4885490975726883	0
3773	7.2026807652739855	3.6467583568639625	0.6864226612816906	0.00898082229699337	0.00898082229699337	0
3775	0	0.06782874403109584	0	0.11928987793496582	0.11928987793496582	0
3776	0.3748091378248703	0.06782874403109584	0	0	0	0
377630	0	0	0	0	0	0
377677	0	0	0	0	0	0
3777	1.1976125011863157	0.0899751968119516	0.07238127526581986	0.5131810777383246	0.5131810777383246	0
3778	0.3916164641095101	0.1559545208872377	0.7293723366732552	0.46540006053654537	0.46540006053654537	0
377841	0	0	0	0	0	0
3779	0	0	0	0	0	0.07779597263186225
378	0.1510412532372628	0	0	0	0	1.3849571403051093
3780	0	0.30654828783934607	0	0.23745482926282516	0.23745482926282516	0.7910869115647308
3781	0	0.17259240446928276	0	0	0	0.11697151927914524
3782	0	0.4516107942153949	0	0	0	0
3783	0	0.13130459638888134	1.8019439562365205	0	0	0.04298417896851599
3784	0	0	0	0	0	0
3785	0	0.0063297615330608	0	0	0	0
3786	0.3911769834198138	0.01535146408805493	0.02531239761788714	0.241300520638686	0.241300520638686	0
3787	0	0.00223717926640379	0	0.9491856719900827	0.9491856719900827	0.04390983545899651
378706	0	0	0	0	0	0
378707	0	0	0	0	0	0
378708	0	0	0	0	0	0
3788	0.14488851006449543	0	0	0.1358432477381617	0.1358432477381617	0
378884	0	0	0	0	0	0
378925	0	0	0	0	0	0
378938	0	0	0	0	0	0
379	0	0	0.358277898595341	0.18198813757681945	0.18198813757681945	0
3790	0	0.05718293966535903	0.03792202695286184	0.1358432477381617	0.1358432477381617	0.00529966667851727
3791	0	0.0635506479116717	0.05355733113001643	0.2283903291168301	0.2283903291168301	0
3792	0	0.07587134731648301	0	0	0	0.1869842320357593
3795	0	0.10016358536490876	0.5557345629254331	0	0	0.02111877068739393
3796	0	0	0.7001352843104279	0	0	0.0406103445680317
3797	0	0	1.096880188585912	0	0	0.09612014708139607
3798	0	0	0.14986704696385006	1.4972967391692518	1.4972967391692518	0.07691030672214126
3799	0.5784182727670633	0	0.14986704696385006	0.5657587019950003	0.5657587019950003	0.01147242936134436
38	0	4.4799714698956494e-4	0	0	0	0
3800	1.091133545610723	0	0.14986704696385006	4.141607278985847	4.141607278985847	0.01147242936134436
3801	0	0	0.14986704696385006	0.6689999304015805	0.6689999304015805	0
3802	0	0	0.14986704696385006	0.2111466817668779	0.2111466817668779	0
3803	0	0	0.14986704696385006	0.2111466817668779	0.2111466817668779	0.06008151533542721
3804	0	0.6373699591693348	0.3556336657033398	0.2494907157255175	0.2494907157255175	0
3805	0.7478875131075169	0.8820474073399573	0.3886195125995249	0.27084534204744504	0.27084534204744504	0
3806	0	0	0.4919398221650555	1.906355365801291	1.906355365801291	0
3808	0	0.01795911392473181	0.00318368115458778	0	0	0
3809	0.1491399442382335	0.00409507386031901	0	0	0	0
381	11.068730176409652	0.03543651101409778	0	0	0	0.00398860981805375
3810	0	0	0	0.2283903291168301	0.2283903291168301	0
3811	0	0.01090156588793109	0	0.44527654712911335	0.44527654712911335	0
3812	0.5571350851415193	0.00718673379755516	0	0	0	0.6385889062147161
3813	7.63114292767375	0.37177909323111846	0.27947094628915664	0	0	0
3814	0	0.9282476430847804	0	0.2873929192860478	0.2873929192860478	0
3815	0	0	0	0.7209233800492789	0.7209233800492789	0
3816	2.566524710691228	0.00661380603338399	0	0.138520323247451	0.138520323247451	0
3817	0.740619682142146	0	0	0	0	0.8764741951732453
3818	0	0.06484718854228694	0.1861769075770096	0.04552770128270422	0.04552770128270422	0
382	0.02041077727556156	0.05083994281106097	0.0936609721565893	0	0	0.282579695046058
3820	1.1200258854533507	0.00478209202956148	0	0.04552770128270422	0.04552770128270422	0.966829206395122
3821	0.03099809303565388	0.00478209202956148	0	0.04552770128270422	0.04552770128270422	0.966829206395122
3822	0	0	0.08537549638968488	0.5060261015139824	0.5060261015139824	0
3823	0	0	0	0.15608130711059998	0.15608130711059998	0.2388450527960884
3824	0	0	0	0.14614894077032337	0.14614894077032337	0
3827	0.17679477986078407	0	0.04297134959366713	0.05426708615008224	0.05426708615008224	0.00516860762113857
383	0	0.13665749292025653	0	0	0	0
3831	0	7.585206028700872	0	0.621344090865712	0.621344090865712	0
3832	0	0	0	1.5628631937840285	1.5628631937840285	0
3833	0	0	0.3228917095947559	0	0	0
3834	0	1.402092003965918	0.9268570239236076	3.4262630972987576	3.4262630972987576	0.5485214324470589
3835	0	0	0.7868095398637154	0.35709684536233044	0.35709684536233044	0
3836	0.11136633927737238	0	0.8533328938673255	0.35709684536233044	0.35709684536233044	0.1968753919752908
3837	0	0	0.02508920363156072	0	0	0.4271904669243218
3838	1.6018612422967524	0	0	0.2283903291168301	0.2283903291168301	0
3839	0	0	0	0	0	0.05811535582477134
384	0.14457179736971937	0.01324136323342438	0	0	0	0
3840	0.6222652421930492	0	0	0	0	0.15275856772901553
3841	15.000105492545543	0.01925723452395256	0	0.06966713542296377	0.06966713542296377	0
3842	0	0	0	0	0	0.15189119232024967
3843	0	0.07265898281154615	0.2433000277731117	0	0	0.1002154009421915
3845	0	0.2209932273022224	0	0	0	0
3846	0	0	0	1.8321716576992293	1.8321716576992293	7.301845634839488e-4
3848	0	0.06466560927609666	0.181689313851073	0	0	0
3849	0.9638002894352092	0	0.7736873043665093	0	0	0.05493621951320081
3850	0.7138819838683468	0	0	0.09211455444109584	0.09211455444109584	0
3851	1.1665233153809698	0	0	0.15915297957658914	0.15915297957658914	0
3852	4.27526622707004	0	0.19648152939981645	0.15920017261283737	0.15920017261283737	0.04872303039689885
3853	0.32410546870013013	0	0.8843563592409586	0	0	0
3854	0.3856715650381646	0	1.0381958638234012	0	0	0.10814341538013172
