Source	Target	Path
ADRB2	DUSP4	ADRB2,UBC,HSP90AA1,RAF1,MAP2K1,MAPK3,DUSP4
ADRB2	E2F2	ADRB2,UBC,E2F1,TFDP1,E2F2
ADRB2	EGR1	ADRB2,UBC,TP53,EGR1
ADRB2	EIF4EBP1	ADRB2,UBC,AKT1,MTOR,EIF4EBP1
ADRB2	EIF5	ADRB2,UBC,EIF3A,EIF3B,EIF5
ADRB2	EPHB2	ADRB2,UBC,ESR1,SRC,EPHB2
ADRB2	ERBB3	ADRB2,UBC,ERBB2,ERBB3
ADRB2	ALAS1	ADRB2,UBC,ALAS1
ADRB2	COG2	ADRB2,UBC,RAB1A,USO1,SCFD1,COG4,COG3,COG2
ADRB2	PUF60	ADRB2,UBC,RPS3,MAGOH,SRRM2,PUF60
ADRB2	RAB11FIP2	ADRB2,UBC,OPTN,RAB8A,RAB1B,RAB11A,RAB11FIP2
ADRB2	RPIA	ADRB2,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,RRS1,EBNA1BP2,BRIX1,RPIA
ADRB2	ALDOC	ADRB2,UBC,ALDOC
ADRB2	RBM34	ADRB2,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,RRS1,EBNA1BP2,BRIX1,RBM34
ADRB2	GPATCH8	ADRB2,UBC,GPATCH8
ADRB2	RRS1	ADRB2,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,RRS1
ADRB2	RRP12	ADRB2,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,NOP2,RBM28,RRP12
ADRB2	SIRT3	ADRB2,UBC,SIRT3
ADRB2	FOS	ADRB2,UBC,JUN,FOS
ADRB2	LSM5	ADRB2,UBC,HSPA8,BCAS2,CDC5L,SNRPD2,SNRPD1,SNRPE,LSM3,LSM5
ADRB2	PLA2G15	ADRB2,UBC,ESR1,SRC,PEMT,PLA2G15
ADRB2	EML3	ADRB2,UBC,EML3
ADRB2	TIPARP	ADRB2,UBC,TP53,ATM,TIPARP
ADRB2	PHGDH	ADRB2,UBC,PHGDH
ADRB2	TIMM9	ADRB2,UBC,XIAP,HTRA2,TIMM9
ADRB2	TNFRSF21	ADRB2,UBC,TRAF2,TRADD,TNFRSF21
ADRB2	SESN1	ADRB2,UBC,SESN1
ADRB2	GNA11	ADRB2,UBC,GNA11
ADRB2	GNAS	ADRB2,UBC,GNAS
ADRB2	GRB7	ADRB2,UBC,ERBB2,GRB7
ADRB2	GRB10	ADRB2,UBC,IRS1,INSR,GRB10
ADRB2	CHMP4A	ADRB2,UBC,PDCD6IP,CHMP4A
ADRB2	GTPBP8	ADRB2,UBC,CUL1,FBXW11,CLPX,GTPBP8
ADRB2	CXCL2	ADRB2,UBC,RELA,IL8,CXCR2,CXCL2
ADRB2	HLA-DMA	ADRB2,UBC,CD74,HLA-DMA
ADRB2	HMGCR	ADRB2,UBC,HMGCR
ADRB2	HMGCS1	ADRB2,UBC,HMGCS1
ADRB2	HMOX1	ADRB2,UBC,HMOX1
ADRB2	HSPA8	ADRB2,UBC,HSPA8
ADRB2	BIRC5	ADRB2,UBC,AURKB,BIRC5
ADRB2	HSPD1	ADRB2,UBC,HSPD1
ADRB2	IGFBP3	ADRB2,UBC,GGA3,IGF2R,IGF2,IGFBP3
ADRB2	APP	ADRB2,UBC,APP
ADRB2	INPP1	ADRB2,UBC,RPS3,RPL27A,RPL5,MRTO4,WDR12,INPP1
ADRB2	INSIG1	ADRB2,UBC,HMGCR,INSIG1
ADRB2	ITGAE	ADRB2,UBC,CDH1,ITGAE
ADRB2	ITGB5	ADRB2,UBC,ITGA5,ITGB1,ITGA7,ITGB5
ADRB2	KIF5C	ADRB2,UBC,APP,KIF5C
ADRB2	KIT	ADRB2,UBC,CBL,GRB2,KIT
ADRB2	RHOA	ADRB2,UBC,RHOA
ADRB2	ACAT2	ADRB2,UBC,HADHA,ACAT2
ADRB2	LAMA3	ADRB2,UBC,TUBG1,LAMA3
ADRB2	LGALS8	ADRB2,UBC,CALCOCO2,LGALS8
ADRB2	FOXO4	ADRB2,UBC,FOXO4
ADRB2	MUC1	ADRB2,UBC,CTNNB1,MUC1
ADRB2	NFKB2	ADRB2,UBC,NFKB2
ADRB2	NFKBIA	ADRB2,UBC,NFKBIA
ADRB2	PNP	ADRB2,UBC,PNP
ADRB2	NPC1	ADRB2,UBC,NPC1
ADRB2	SLC11A2	ADRB2,UBC,SLC11A2
ADRB2	NVL	ADRB2,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,NOP2,NVL
ADRB2	OXA1L	ADRB2,UBC,ATP5A1,ATP5B,ATP5O,UQCRC2,UQCRC1,UQCRFS1,COX5B,MT-CO2,OXA1L
ADRB2	PAK1	ADRB2,UBC,RAC1,PAK1
ADRB2	COPS7A	ADRB2,UBC,CUL1,COPS5,COPS7A
ADRB2	PCBD1	ADRB2,UBC,CTNNB1,HNF1A,PCBD1
ADRB2	GOLT1B	ADRB2,UBC,GOLT1B
ADRB2	PCNA	ADRB2,UBC,PCNA
ADRB2	ATP6V1D	ADRB2,UBC,ATP6V1H,ATP6V1D
ADRB2	DHRS7	ADRB2,UBC,DHRS7
ADRB2	PLK1	ADRB2,UBC,CHEK1,CDC25C,PLK1
ADRB2	PMAIP1	ADRB2,UBC,MCL1,PMAIP1
ADRB2	PMM2	ADRB2,UBC,PMM2
ADRB2	CYCS	ADRB2,UBC,ATP5A1,ATP5B,ATP5O,UQCRC2,UQCRC1,UQCRFS1,CYC1,CYCS
ADRB2	POLE2	ADRB2,UBC,PCNA,POLE,POLE2
ADRB2	POLR2I	ADRB2,UBC,POLR2A,POLR2I
ADRB2	KCTD5	ADRB2,UBC,KCTD5
ADRB2	DDIT4	ADRB2,UBC,DDIT4
ADRB2	HERC6	ADRB2,UBC,UBQLN2,HERC6
ADRB2	PPP2R3C	ADRB2,UBC,PPP2R3C
ADRB2	FKBP14	ADRB2,UBC,ESR1,EP300,HIST1H4A,FKBP14
ADRB2	FAIM	ADRB2,UBC,XIAP,FAIM
ADRB2	PPP2R5E	ADRB2,UBC,PPP2R1A,PPP2R5E
ADRB2	STAP2	ADRB2,UBC,CBL,STAP2
ADRB2	KDM3A	ADRB2,UBC,TCEAL4,TCEAL1,KDM3A
ADRB2	PRKCH	ADRB2,UBC,PRKCH
ADRB2	EAPP	ADRB2,UBC,EAPP
ADRB2	ZNF395	ADRB2,UBC,HDAC1,ZNF395
ADRB2	PSMB8	ADRB2,UBC,PSMA4,PSMB2,PSMB8
ADRB2	MCOLN1	ADRB2,UBC,CCNE1,FBXW7,MCOLN1
ADRB2	BAD	ADRB2,UBC,AKT1,BAD
ADRB2	PTK2	ADRB2,UBC,ESR1,SRC,PTK2
ADRB2	TRIB3	ADRB2,UBC,ATF4,TRIB3
ADRB2	PTPN6	ADRB2,UBC,EGFR,PTPN6
ADRB2	POLD4	ADRB2,UBC,POLD4
ADRB2	PXN	ADRB2,UBC,ESR1,SRC,PTK2,PXN
ADRB2	RAC2	ADRB2,UBC,RHOA,ARHGDIA,RAC2
ADRB2	RAP1GAP	ADRB2,UBC,RAP1B,RAP1GAP
ADRB2	RELB	ADRB2,UBC,NFKB2,RELB
ADRB2	RGS2	ADRB2,UBC,GNB1,GNAI3,RGS2
ADRB2	MRPL12	ADRB2,UBC,RPS3,RPL27A,RPL15,RPLP0,MRPL12
ADRB2	SATB1	ADRB2,UBC,HDAC1,SATB1
ADRB2	SCP2	ADRB2,UBC,OPTN,RAB8A,SCP2
ADRB2	ABHD4	ADRB2,UBC,ABHD4
ADRB2	RBKS	ADRB2,UBC,AHCY,RBKS
ADRB2	SGCB	ADRB2,UBC,SGCB
ADRB2	SHB	ADRB2,UBC,CBL,GRB2,SHB
ADRB2	NT5DC2	ADRB2,UBC,NT5DC2
ADRB2	SLC1A4	ADRB2,UBC,SLC1A4
ADRB2	SMARCD2	ADRB2,UBC,CCNE1,RB1,SMARCA4,SMARCD2
ADRB2	SNAP25	ADRB2,UBC,VAMP2,SNAP25
ADRB2	BNIP3	ADRB2,UBC,AKT1,BAD,BCL2,BNIP3
ADRB2	BNIP3L	ADRB2,UBC,AKT1,BAD,BCL2,BNIP3,BNIP3L
ADRB2	SPAG4	ADRB2,UBC,BRCA1,ACACA,SPAG4
ADRB2	SPR	ADRB2,UBC,POLR2A,INTS6,NABP2,SUGP1,SPR
ADRB2	BPHL	ADRB2,UBC,BPHL
ADRB2	AURKA	ADRB2,UBC,AURKA
ADRB2	STK10	ADRB2,UBC,STK10
ADRB2	STXBP2	ADRB2,UBC,VAMP2,STX4,ANXA3,STXBP2
ADRB2	SUPV3L1	ADRB2,UBC,SUPV3L1
ADRB2	SUV39H1	ADRB2,UBC,TRIM28,CBX5,SUV39H1
ADRB2	TBX2	ADRB2,UBC,PML,SUMO1,TBX2
ADRB2	TGFBR2	ADRB2,UBC,TGFBR1,TGFBR2
ADRB2	TIAM1	ADRB2,UBC,SQSTM1,PRKCZ,PARD6A,PARD3,TIAM1
ADRB2	TLE1	ADRB2,UBC,CTNNB1,LEF1,TLE1
ADRB2	TLR4	ADRB2,UBC,TRAF6,MYD88,TLR4
ADRB2	TOP2A	ADRB2,UBC,TOP2A
ADRB2	TP53BP2	ADRB2,UBC,TP53,TP53BP2
ADRB2	TPM1	ADRB2,UBC,ACTC1,TPM1
ADRB2	UGDH	ADRB2,UBC,UGDH
ADRB2	IFRD2	ADRB2,UBC,USP10,G3BP1,IFRD2
ADRB2	TMEM109	ADRB2,UBC,TMEM109
ADRB2	CCDC86	ADRB2,UBC,RPS3,RPL27A,RPL5,MRTO4,NIP7,CCDC86
ADRB2	CHAC1	ADRB2,UBC,CHAC1
ADRB2	MBOAT7	ADRB2,UBC,ESR1,SRC,PEMT,MBOAT7
ADRB2	CHMP6	ADRB2,UBC,VPS36,VPS25,CHMP6
ADRB2	FBXO11	ADRB2,UBC,SKP2,SKP1,FBXO11
ADRB2	FOSL1	ADRB2,UBC,JUN,FOSL1
ADRB2	NRIP1	ADRB2,UBC,ESR1,NCOA1,RARA,NRIP1
ADRB2	SMC1A	ADRB2,UBC,USP15,WAPAL,SMC3,SMC1A
ADRB2	CDC45	ADRB2,UBC,MCM7,CDC45
ADRB2	CASP2	ADRB2,UBC,XIAP,CASP2
ADRB2	TUBB6	ADRB2,UBC,TUBB6
ADRB2	MICALL1	ADRB2,UBC,EHD4,EHD1,MICALL1
ADRB2	AKR7A2	ADRB2,UBC,AKR7A2
ADRB2	PEX11A	ADRB2,UBC,PEX3,PEX19,PEX11A
ADRB2	INPP4B	ADRB2,UBC,INPP4B
ADRB2	IER3	ADRB2,UBC,HSP90AA1,RAF1,MAP2K1,MAPK1,IER3
ADRB2	CCNB1	ADRB2,UBC,CCNB1
ADRB2	TIMELESS	ADRB2,UBC,MCM7,MCM5,MCM2,TIMELESS
ADRB2	MAP7	ADRB2,UBC,DHX9,MAP7
ADRB2	DNAJA3	ADRB2,UBC,HSPA9,DNAJA3
ADRB2	PRPF4	ADRB2,UBC,PRPF8,PRPF4
ADRB2	SYNGR3	ADRB2,UBC,SYNGR3
ADRB2	VAPB	ADRB2,UBC,VAPB
ADRB2	ITGB1BP1	ADRB2,UBC,RAP1B,KRIT1,ITGB1BP1
ADRB2	PIGB	ADRB2,UBC,SEC11A,TMED10,PIGB
ADRB2	SPAG7	ADRB2,UBC,SPAG7
ADRB2	CD44	ADRB2,UBC,ESR1,SRC,CD44
ADRB2	IKBKE	ADRB2,UBC,NFKBIA,IKBKE
ADRB2	CD58	ADRB2,UBC,PRPF8,PRPF6,CD2BP2,CD2,CD58
ADRB2	EDEM1	ADRB2,UBC,CANX,EDEM1
ADRB2	USP6NL	ADRB2,UBC,RHOA,ARHGAP1,CDC42,BAIAP2,EPS8,USP6NL
ADRB2	KEAP1	ADRB2,UBC,KEAP1
ADRB2	CDK1	ADRB2,UBC,CCNB1,CDK1
ADRB2	KLHL21	ADRB2,UBC,KLHL21
ADRB2	CDC20	ADRB2,UBC,CCNB1,CDC20
ADRB2	CDC25A	ADRB2,UBC,CUL1,BTRC,CDC25A
ADRB2	MVP	ADRB2,UBC,LDLR,LRPAP1,LRP1,MVP
ADRB2	EIF4E	ADRB2,UBC,AKT1,MTOR,EIF4EBP1,EIF4E
ADRB2	FKBP4	ADRB2,UBC,HSP90AA1,FKBP4
ADRB2	RBL2	ADRB2,UBC,E2F1,TFDP1,RBL1,E2F4,RBL2
ADRB2	FKBP1A	ADRB2,UBC,AKT1,MTOR,FKBP1A
ADRB2	SCN5A	ADRB2,UBC,CALM2,SCN5A
ADRB2	SCAP	ADRB2,UBC,HMGCR,INSIG1,SCAP
ADRB2	FOXA3	ADRB2,UBC,CUL1,BTRC,HIVEP1,IRF2BP2,FOXA3
ADRB2	COQ2	ADRB2,UBC,COQ2
ADRB2	HNF1A	ADRB2,UBC,CTNNB1,HNF1A
ADRB2	USP24	ADRB2,UBC,USP24
ADRB2	LPA	ADRB2,UBC,CANX,LPA
ADRB2	ACTR2	ADRB2,UBC,ACTR2
ADRB2	PAPOLA	ADRB2,UBC,POLR2A,GTF2F1,GTF2B,TBP,BRF1,GTF3C3,CPSF2,CPSF3,PAPOLA
ADRB2	SLIT1	ADRB2,UBC,USP33,ROBO1,SLIT1
ADRB2	TBP	ADRB2,UBC,POLR2A,GTF2F1,GTF2B,TBP
ADRB2	PLA2G6	ADRB2,UBC,HSP90AA1,SUGT1,PHLPP1,PLA2G6
ADRB2	YAP1	ADRB2,UBC,TP73,YAP1
ADRB2	DYNC2H1	ADRB2,UBC,DYNC2H1
ADRB2	EWSR1	ADRB2,UBC,EWSR1
ADRB2	MKI67	ADRB2,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,MKI67
ADRB2	KDM5C	ADRB2,UBC,UBE2D2,CNOT4,KDM5C
ADRB2	PDGFA	ADRB2,UBC,CBL,CRK,PDGFRA,PDGFA
ADRB2	PDGFC	ADRB2,UBC,CBL,CRK,PDGFRA,PDGFC
ADRB2	PDGFD	ADRB2,UBC,CBL,PLCG1,PDGFRB,PDGFD
ADRB2	NR1I2	ADRB2,UBC,ESR1,NCOA1,NR1I2
ADRB2	ADRA2A	ADRB2,UBC,GNAO1,ADRA2A
ADRB2	GFER	ADRB2,UBC,CUL1,COPS5,GFER
ADRB2	GABPA	ADRB2,UBC,ESR1,EP300,GABPA
ADRB2	APOB	ADRB2,UBC,APOB
ADRB2	HSF1	ADRB2,UBC,YWHAE,HSF1
ADRB2	PON1	ADRB2,UBC,CCNB1,CDC20,BUB1B,BUB1,CASC5,MIS12,APOA1,PON1
ADRB2	CD34	ADRB2,UBC,CBL,CRKL,CD34
ADRB2	MBP	ADRB2,UBC,HSP90AA1,RAF1,MAP2K1,MAPK1,MBP
ADRB2	CDC25C	ADRB2,UBC,CHEK1,CDC25C
ADRB2	PKN1	ADRB2,UBC,RHOA,PKN1
ADRB2	PKN3	ADRB2,UBC,PKN3
ADRB2	CYP2A13	ADRB2,UBC,USP7,GMPS,CAD,CYP2A13
ADRB2	CTSB	ADRB2,UBC,ATP5A1,ATP5B,ATP5C1,NDUFB9,NDUFA2,NDUFB10,GOPC,CTSL1,CSTA,CTSB
ADRB2	CAMK2A	ADRB2,UBC,CBL,FYN,GRIN2A,DLG4,GRIN2B,CAMK2A
ADRB2	HSD17B3	ADRB2,UBC,MAP3K7,EIF2AK2,EIF2S1,EIF2B1,HSD17B3
ADRB2	IAPP	ADRB2,UBC,IDE,IAPP
ADRB2	SMAD2	ADRB2,UBC,SMAD2
ADRB2	THBD	ADRB2,UBC,ATXN3,KCTD10,SERPINC1,F2,THBD
ADRB2	DFFB	ADRB2,UBC,HM13,DFFB
ADRB2	DNMT3B	ADRB2,UBC,HDAC1,DNMT3B
ADRB2	HDAC6	ADRB2,UBC,RPS3,RPS27A,HDAC6
ADRB2	CHD4	ADRB2,UBC,HDAC1,CHD4
ADRB2	PDE6H	ADRB2,UBC,GNB2,GNGT1,PDE6H
ADRB2	PDE6G	ADRB2,UBC,CBL,GRB2,DNM2,PDE6G
ADRB2	PDE6B	ADRB2,UBC,PPIA,PPP3CA,PDE6B
ADRB2	PDE6C	ADRB2,UBC,PPIA,PPP3CA,PDE6C
ADRB2	PDE6D	ADRB2,UBC,AKT1,MTOR,RHEB,PDE6D
ADRB2	PDE6A	ADRB2,UBC,HSPA8,BCAS2,PLRG1,SF3B1,SF3A2,CHERP,PDE6A
ADRB2	PDE1A	ADRB2,UBC,HSP90AA1,RAF1,YWHAZ,PDE1A
ADRB2	PDE1C	ADRB2,UBC,ACTB,NCALD,PDE1C
ADRB2	PDE1B	ADRB2,UBC,TERF1,TINF2,POT1,PDE1B
ADRB2	PGR	ADRB2,UBC,ESR1,NCOA1,PGR
ADRB2	HLA-DQA1	ADRB2,UBC,HLA-DQA1
ADRB2	EEF2K	ADRB2,UBC,CUL1,FBXW11,EEF2K
ADRB2	NF2	ADRB2,UBC,NF2
ADRB2	SREBF1	ADRB2,UBC,SREBF1
ADRB2	SLC15A1	ADRB2,UBC,CFTR,PDZD3,SLC15A1
ADRB2	LIPC	ADRB2,UBC,APOB,LIPC
ADRB2	CYP3A7	ADRB2,UBC,USP7,GMPS,CAD,CYP3A7
ADRB2	DDR2	ADRB2,UBC,DDR2
ADRB2	NFE2	ADRB2,UBC,NFE2L2,NFE2
ADRB2	TIGD1	ADRB2,UBC,PCNA,TIGD1
ADRB2	EIF4E2	ADRB2,UBC,EIF3A,EIF3H,EIF4E2
ADRB2	MAD1L1	ADRB2,UBC,CCNB1,CDC20,MAD2L1,MAD1L1
ADRB2	FGD4	ADRB2,UBC,ACTA1,FGD4
ADRB2	DSCAM	ADRB2,UBC,RAC1,PAK1,DSCAM
ADRB2	FZD3	ADRB2,UBC,MYO6,GIPC1,FZD3
ADRB2	ARHGEF10	ADRB2,UBC,HSPA8,BCAS2,CDC5L,SNRPD2,SNRPD1,LSM6,SART3,ARHGEF10
ADRB2	EPHA5	ADRB2,UBC,EPHA2,EFNA1,EPHA5
ADRB2	EPHA6	ADRB2,UBC,EPHA2,EFNA1,EPHA6
ADRB2	PDCD4	ADRB2,UBC,EIF4A1,PDCD4
ADRB2	KRT19	ADRB2,UBC,RPS3,MAGOH,KRT19
ADRB2	S100A10	ADRB2,UBC,S100A10
ADRB2	SDS	ADRB2,UBC,EPRS,SDS
ADRB2	UBR1	ADRB2,UBC,RPS3,RPL27A,RPL5,MRTO4,NSA2,ZNF593,UBR1
ADRB2	CHKA	ADRB2,UBC,SKP2,CHKA
ADRB2	FABP1	ADRB2,UBC,ESR1,NCOA1,PPARG,FABP1
ADRB2	ACTC1	ADRB2,UBC,ACTC1
ADRB2	MT1F	ADRB2,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,NOP2,MT1F
ADRB2	TEAD1	ADRB2,UBC,TP73,YAP1,TEAD1
ADRB2	CRISPLD2	ADRB2,UBC,CALM2,IQCB1,CRISPLD2
ADRB2	KCNMB1	ADRB2,UBC,ATP5A1,ATP5B,ATP5O,UQCRC2,UQCRC1,UQCRFS1,COX5B,MT-CO2,MT-CO1,KCNMB1
ADRB2	GRK4	ADRB2,UBC,RHOA,ARHGAP1,CDC42,IQGAP1,CALM1,GRK4
ADRB2	NOS1AP	ADRB2,UBC,ACTA2,CNN2,ZYX,NOS1AP
ADRB2	KCNIP1	ADRB2,UBC,ESR1,SRC,KCND3,KCNIP1
ADRB2	PLEKHH2	ADRB2,UBC,ESR1,SRC,PTK2,TGFB1I1,PLEKHH2
ADRB2	KCNJ5	ADRB2,UBC,GNB1,KCNJ3,KCNJ5
ADRB2	KCNA4	ADRB2,UBC,CBL,FYN,GRIN2A,DLG4,KCNA4
ADRB2	MYO9B	ADRB2,UBC,RHOA,MYO9B
ADRB2	CACNA2D1	ADRB2,UBC,RPN1,STT3B,CACNA2D1
ADRB2	DRD2	ADRB2,UBC,HSP90AA1,SUGT1,USP46,PPP1R3D,DRD2
ADRB2	FDFT1	ADRB2,UBC,FDFT1
ADRB2	HNMT	ADRB2,UBC,DSP,HNMT
ADRB2	SIRT4	ADRB2,UBC,SIRT4
ADRB2	SIRT6	ADRB2,UBC,SIRT6
ADRB2	SIRT7	ADRB2,UBC,POLR2A,POLR2B,POLR2E,POLR1A,SIRT7
ADRB2	SMARCB1	ADRB2,UBC,CCNE1,RB1,SMARCA4,SMARCB1
ADRB2	ACTL6A	ADRB2,UBC,CCNE1,RB1,SMARCA4,ACTL6A
ADRB2	PIP	ADRB2,UBC,USP25,PIP
ADRB2	TFF3	ADRB2,UBC,CTNNB1,HNF1A,PCBD1,TFF3
ADRB2	PLD1	ADRB2,UBC,RHOA,PLD1
ADRB2	PLD2	ADRB2,UBC,PLD2
ADRB2	ZNF423	ADRB2,UBC,SMAD1,ZNF423
ADRB2	FMO1	ADRB2,UBC,PCNA,MSH6,MSH2,MLH1,PMS2,FMO1
ADRB2	RRAS2	ADRB2,UBC,CBL,PIK3R1,PIK3CA,RRAS2
ADRB2	TUBA1A	ADRB2,UBC,TUBA1A
ADRB2	TUBB4B	ADRB2,UBC,TUBB4B
ADRB2	ADRA2B	ADRB2,UBC,HSP90AA1,RAF1,YWHAZ,ADRA2B
ADRB2	APC	ADRB2,UBC,CTNNB1,APC
ADRB2	FZD1	ADRB2,UBC,AKT1,GSK3B,FZD1
ADRB2	STAT3	ADRB2,UBC,EGFR,STAT3
ADRB2	SLC12A3	ADRB2,UBC,SLC12A3
ADRB2	ASS1	ADRB2,UBC,USP7,GMPS,CAD,CPS1,ASS1
ADRB2	HMOX2	ADRB2,UBC,HMOX2
ADRB2	PTGER4	ADRB2,UBC,MDM2,ARRB1,PTGER4
ADRB2	ERCC6	ADRB2,UBC,NEDD8,CUL4A,DDB1,ERCC8,ERCC6
ADRB2	TBX21	ADRB2,UBC,ESR1,EP300,TBX21
ADRB2	HIF1A	ADRB2,UBC,HIF1A
ADRB2	GLCCI1	ADRB2,UBC,DCAF7,DYRK1B,GLCCI1
ADRB2	CD1A	ADRB2,UBC,TFRC,HFE,B2M,CD1A
ADRB2	SPG7	ADRB2,UBC,TOMM70A,SFXN2,SPG7
ADRB2	CHST3	ADRB2,UBC,CCNE1,RB1,KDM5B,CHST3
ADRB2	SULT1C4	ADRB2,UBC,SLC12A2,SULT1C4
ADRB2	MECOM	ADRB2,UBC,RNF2,BMI1,CBX4,CTBP1,MECOM
ADRB2	TEK	ADRB2,UBC,CBL,PLCG1,PDGFRB,RASA1,DOK2,TEK
ADRB2	SULT1A1	ADRB2,UBC,PRDX1,SRXN1,SULT1A1
ADRB2	KCNJ1	ADRB2,UBC,KCNJ1
ADRB2	CYP11A1	ADRB2,UBC,USP7,GMPS,CAD,DPYD,FDXR,FDX1,CYP11A1
ADRB2	CCL11	ADRB2,UBC,CXCR4,CCR5,CCL5,CCR3,CCL11
ADRB2	AGTR1	ADRB2,UBC,ARRB2,AGTR1
ADRB2	ICMT	ADRB2,UBC,HSP90AA1,RAF1,HRAS,ICMT
ADRB2	SYK	ADRB2,UBC,CBL,SYK
ADRB2	DBH	ADRB2,UBC,RHOA,ARHGAP1,CDC42,ITSN1,DBH
ADRB2	ANKK1	ADRB2,UBC,HSP90AA1,SUGT1,PHLPP1,ANKK1
ADRB2	NTS	ADRB2,UBC,GGA1,SORT1,NTS
ADRB2	EPM2A	ADRB2,UBC,NHLRC1,EPM2A
ADRB2	CCK	ADRB2,UBC,TRAF2,CCK
ADRB2	G6PD	ADRB2,UBC,G6PD
ADRB2	EHF	ADRB2,UBC,TRAF2,TNFRSF1B,EHF
ADRB2	CDH4	ADRB2,UBC,CTNNB1,CDH4
ADRB2	CNTN4	ADRB2,UBC,APP,CNTN4
ADRB2	BCHE	ADRB2,UBC,USP7,GMPS,CAD,BCHE
ADRB2	LTF	ADRB2,UBC,LTF
ADRB2	MSH6	ADRB2,UBC,PCNA,MSH6
ADRB2	AFP	ADRB2,UBC,AFP
ADRB2	ESRRA	ADRB2,UBC,ESR1,NCOA1,PPARG,PPARGC1A,ESRRG,ESRRA
ADRB2	SERPINA6	ADRB2,UBC,EGFR,EGF,ERBB4,SIRPG,SERPINA6
ADRB2	CYP2D6	ADRB2,UBC,POR,CYP2D6
ADRB2	CACNG1	ADRB2,UBC,VAPA,CACNG1
ADRB2	CYP3A5	ADRB2,UBC,CYB5A,CYP3A5
ADRB2	DPEP1	ADRB2,UBC,PCNA,CHAF1A,MBD1,DPEP1
ADRB2	HRH1	ADRB2,UBC,RPS3,MAGOH,ALYREF,THOC1,HRH1
ADRB2	ABCC9	ADRB2,UBC,LDHA,ABCC9
ADRB2	GLP1R	ADRB2,UBC,GLP1R
ADRB2	SPTA1	ADRB2,UBC,ACTN4,ACTN2,TTN,OBSCN,ANK1,SPTB,SPTA1
ADRB2	PRCP	ADRB2,UBC,PRCP
ADRB2	HTR2A	ADRB2,UBC,CBL,HTR2A
ADRB2	NISCH	ADRB2,UBC,NISCH
ADRB2	CEL	ADRB2,UBC,RPS3,MAGOH,SRSF7,TFPI,CELA3A,CEL
ADRB2	GDF15	ADRB2,UBC,PRPF8,PRPF4,PDF,GDF15
ADRB2	RIPK1	ADRB2,UBC,RIPK1
ADRB2	SLC2A3	ADRB2,UBC,SLC2A3
ADRB2	FOXO3	ADRB2,UBC,TP53,SIRT1,FOXO3
ADRB2	HTR2B	ADRB2,UBC,GNA11,HTR2B
ADRB2	ALOX5	ADRB2,UBC,ACTB,ALOX5
ALAS1	DNM1L	ALAS1,UBC,DNM1L
ALAS1	KIF20A	ALAS1,UBC,KIF20A
ALAS1	ARL4C	ALAS1,UBC,ARL4C
ALAS1	TXNDC9	ALAS1,UBC,TXNDC9
ALAS1	CDK6	ALAS1,UBC,CCND1,CDK6
ALAS1	CDKN1A	ALAS1,UBC,CDKN1A
ALAS1	STUB1	ALAS1,UBC,STUB1
ALAS1	IKZF1	ALAS1,UBC,HDAC1,IKZF1
ALAS1	HMG20B	ALAS1,UBC,HDAC1,KDM1A,HMG20B
ALAS1	LYPLA1	ALAS1,UBC,LYPLA1
ALAS1	VAT1	ALAS1,UBC,VAT1
ALAS1	CNPY3	ALAS1,UBC,EPRS,MARS,EEF1E1,NAT9,CNPY3
ALAS1	YME1L1	ALAS1,UBC,YME1L1
ALAS1	TCFL5	ALAS1,UBC,E2F1,TOPBP1,TCFL5
ALAS1	MTHFD2	ALAS1,UBC,ATIC,GART,MTHFD2
ALAS1	PRSS23	ALAS1,UBC,ELAVL1,PRSS23
ALAS1	SLC2A6	ALAS1,UBC,GALE,SLC2A6
ALAS1	CHEK2	ALAS1,UBC,TP53,CHEK2
ALAS1	CLTC	ALAS1,UBC,CLTC
ALAS1	CANT1	ALAS1,UBC,SGTA,CANT1
ALAS1	CRK	ALAS1,UBC,CBL,CRK
ALAS1	CSRP1	ALAS1,UBC,CSRP1
ALAS1	ADRB2	ALAS1,UBC,ADRB2
ALAS1	DCTD	ALAS1,UBC,PCNA,RFC4,DCTD
ALAS1	GADD45A	ALAS1,UBC,PCNA,GADD45A
ALAS1	DLD	ALAS1,UBC,DLST,DLD
ALAS1	AGL	ALAS1,UBC,AGL
ALAS1	TSC22D3	ALAS1,UBC,HSP90AA1,RAF1,TSC22D3
ALAS1	DUSP3	ALAS1,UBC,HSP90AA1,RAF1,MAP2K1,MAPK1,DUSP3
ALAS1	DUSP4	ALAS1,UBC,HSP90AA1,RAF1,MAP2K1,MAPK3,DUSP4
ALAS1	E2F2	ALAS1,UBC,E2F1,TFDP1,E2F2
ALAS1	EGR1	ALAS1,UBC,TP53,EGR1
ALAS1	EIF4EBP1	ALAS1,UBC,AKT1,MTOR,EIF4EBP1
ALAS1	EIF5	ALAS1,UBC,EIF3A,EIF3B,EIF5
