organism_ch1	series_id	geo_accession	CLASSIFICATION	title	SAMPLE_TYPE	CELL	TISSUE	TIME_POINT	SAMPLE_CONDITION	source_name_ch1	characteristics_ch1	characteristics_ch1.1	characteristics_ch1.2	molecule_ch1	platform_id	library_source	library_strategy	cell.type.ch1	tissue.ch1	time.ch1
Homo sapiens	GSE64179	GSM1565955	disease without treatment	DC_MTB_rep1 (RNA-Seq)	cell_line_sample	dendritic_cells	blood		blood_dendritic_cells	Monocyte-derived dendritic cells	condition: MTB-infected			total RNA	GPL16791	transcriptomic	RNA-Seq			
Homo sapiens	GSE64179	GSM1565956	healthy control without treatment	DC_NI_rep1 (RNA-Seq)	cell_line_sample	dendritic_cells	blood		blood_dendritic_cells	Monocyte-derived dendritic cells	condition: Non-infected			total RNA	GPL16791	transcriptomic	RNA-Seq			
Homo sapiens	GSE64179	GSM1565957	disease without treatment	DC_MTB_rep2 (RNA-Seq)	cell_line_sample	dendritic_cells	blood		blood_dendritic_cells	Monocyte-derived dendritic cells	condition: MTB-infected			total RNA	GPL16791	transcriptomic	RNA-Seq			
Homo sapiens	GSE64179	GSM1565958	healthy control without treatment	DC_NI_rep2 (RNA-Seq)	cell_line_sample	dendritic_cells	blood		blood_dendritic_cells	Monocyte-derived dendritic cells	condition: Non-infected			total RNA	GPL16791	transcriptomic	RNA-Seq			
Homo sapiens	GSE64179	GSM1565959	disease without treatment	DC_MTB_rep3 (RNA-Seq)	cell_line_sample	dendritic_cells	blood		blood_dendritic_cells	Monocyte-derived dendritic cells	condition: MTB-infected			total RNA	GPL16791	transcriptomic	RNA-Seq			
Homo sapiens	GSE64179	GSM1565960	healthy control without treatment	DC_NI_rep3 (RNA-Seq)	cell_line_sample	dendritic_cells	blood		blood_dendritic_cells	Monocyte-derived dendritic cells	condition: Non-infected			total RNA	GPL16791	transcriptomic	RNA-Seq			
Homo sapiens	GSE64179	GSM1565961	disease without treatment	DC_MTB_rep4 (RNA-Seq)	cell_line_sample	dendritic_cells	blood		blood_dendritic_cells	Monocyte-derived dendritic cells	condition: MTB-infected			total RNA	GPL16791	transcriptomic	RNA-Seq			
Homo sapiens	GSE64179	GSM1565962	healthy control without treatment	DC_NI_rep4 (RNA-Seq)	cell_line_sample	dendritic_cells	blood		blood_dendritic_cells	Monocyte-derived dendritic cells	condition: Non-infected			total RNA	GPL16791	transcriptomic	RNA-Seq			
Homo sapiens	GSE64179	GSM1565963	disease without treatment	DC_MTB_rep5 (RNA-Seq)	cell_line_sample	dendritic_cells	blood		blood_dendritic_cells	Monocyte-derived dendritic cells	condition: MTB-infected			total RNA	GPL16791	transcriptomic	RNA-Seq			
Homo sapiens	GSE64179	GSM1565964	healthy control without treatment	DC_NI_rep5 (RNA-Seq)	cell_line_sample	dendritic_cells	blood		blood_dendritic_cells	Monocyte-derived dendritic cells	condition: Non-infected			total RNA	GPL16791	transcriptomic	RNA-Seq			
Homo sapiens	GSE64179	GSM1565965	disease without treatment	DC_MTB_rep6 (RNA-Seq)	cell_line_sample	dendritic_cells	blood		blood_dendritic_cells	Monocyte-derived dendritic cells	condition: MTB-infected			total RNA	GPL16791	transcriptomic	RNA-Seq			
Homo sapiens	GSE64179	GSM1565966	healthy control without treatment	DC_NI_rep6 (RNA-Seq)	cell_line_sample	dendritic_cells	blood		blood_dendritic_cells	Monocyte-derived dendritic cells	condition: Non-infected			total RNA	GPL16791	transcriptomic	RNA-Seq			
Homo sapiens	GSE64182	GSM1565997	disease without treatment	DC_MTB_rep1 [wtRNA-Seq]	cell_line_sample	dendritic_cells	blood		blood_dendritic_cells	Dendritic cells	cell-type: Monocyte-derived dendritic cells	condition: MTB-infected		total RNA	GPL16791	transcriptomic	RNA-Seq			
Homo sapiens	GSE64182	GSM1565998	healthy control without treatment	DC_NI_rep1 [wtRNA-Seq]	cell_line_sample	dendritic_cells	blood		blood_dendritic_cells	Dendritic cells	cell-type: Monocyte-derived dendritic cells	condition: Non-infected		total RNA	GPL16791	transcriptomic	RNA-Seq			
Homo sapiens	GSE64182	GSM1565999	disease without treatment	DC_MTB_rep2 [wtRNA-Seq]	cell_line_sample	dendritic_cells	blood		blood_dendritic_cells	Dendritic cells	cell-type: Monocyte-derived dendritic cells	condition: MTB-infected		total RNA	GPL16791	transcriptomic	RNA-Seq			
Homo sapiens	GSE64182	GSM1566000	healthy control without treatment	DC_NI_rep2 [wtRNA-Seq]	cell_line_sample	dendritic_cells	blood		blood_dendritic_cells	Dendritic cells	cell-type: Monocyte-derived dendritic cells	condition: Non-infected		total RNA	GPL16791	transcriptomic	RNA-Seq			
Homo sapiens	GSE64182	GSM1566001	disease without treatment	DC_MTB_rep3 [wtRNA-Seq]	cell_line_sample	dendritic_cells	blood		blood_dendritic_cells	Dendritic cells	cell-type: Monocyte-derived dendritic cells	condition: MTB-infected		total RNA	GPL16791	transcriptomic	RNA-Seq			
Homo sapiens	GSE64182	GSM1566002	healthy control without treatment	DC_NI_rep3 [wtRNA-Seq]	cell_line_sample	dendritic_cells	blood		blood_dendritic_cells	Dendritic cells	cell-type: Monocyte-derived dendritic cells	condition: Non-infected		total RNA	GPL16791	transcriptomic	RNA-Seq			
Homo sapiens	GSE110564	GSM3001089	healthy control without treatment	Infected-hLEC-1	blood_sample	lymphatic_endothelial_cell	blood		blood_lymphatic_endothelial_cell	primary human lymphatic endothelial cell	cell type: primary human lymphatic endothelial cell	treatment: Mycobacterium tuberculosis infected		total RNA	GPL16791	transcriptomic	RNA-Seq	primary human lymphatic endothelial cell		
Homo sapiens	GSE110564	GSM3001090	healthy control without treatment	Infected-hLEC-2	blood_sample	lymphatic_endothelial_cell	blood		blood_lymphatic_endothelial_cell	primary human lymphatic endothelial cell	cell type: primary human lymphatic endothelial cell	treatment: Mycobacterium tuberculosis infected		total RNA	GPL16791	transcriptomic	RNA-Seq	primary human lymphatic endothelial cell		
Homo sapiens	GSE110564	GSM3001091	healthy control without treatment	Infected-hLEC-3	blood_sample	lymphatic_endothelial_cell	blood		blood_lymphatic_endothelial_cell	primary human lymphatic endothelial cell	cell type: primary human lymphatic endothelial cell	treatment: Mycobacterium tuberculosis infected		total RNA	GPL16791	transcriptomic	RNA-Seq	primary human lymphatic endothelial cell		
Homo sapiens	GSE110564	GSM3001092	disease without treatment	Uninfected-hLEC-1	blood_sample	lymphatic_endothelial_cell	blood		blood_lymphatic_endothelial_cell	primary human lymphatic endothelial cell	cell type: primary human lymphatic endothelial cell	treatment: Uninfected		total RNA	GPL16791	transcriptomic	RNA-Seq	primary human lymphatic endothelial cell		
Homo sapiens	GSE110564	GSM3001093	disease without treatment	Uninfected-hLEC-2	blood_sample	lymphatic_endothelial_cell	blood		blood_lymphatic_endothelial_cell	primary human lymphatic endothelial cell	cell type: primary human lymphatic endothelial cell	treatment: Uninfected		total RNA	GPL16791	transcriptomic	RNA-Seq	primary human lymphatic endothelial cell		
Homo sapiens	GSE110564	GSM3001094	disease without treatment	Uninfected-hLEC-3	blood_sample	lymphatic_endothelial_cell	blood		blood_lymphatic_endothelial_cell	primary human lymphatic endothelial cell	cell type: primary human lymphatic endothelial cell	treatment: Uninfected		total RNA	GPL16791	transcriptomic	RNA-Seq	primary human lymphatic endothelial cell		
Homo sapiens	GSE121049	GSM3425229	healthy control without treatment	Uninfected_Untreated_Donor1	blood_sample	blood	blood		blood_blood	Macrophages	individual: Donor1	cell type: Monocyte-derived macrophages	infection: control	total RNA	GPL16791	transcriptomic	RNA-Seq	Monocyte-derived macrophages		
Homo sapiens	GSE121049	GSM3425232	disease without treatment	Infected_Untreated_Donor1	blood_sample	blood	blood		blood_blood	Macrophages	individual: Donor1	cell type: Monocyte-derived macrophages	infection: Mycobacterium tuberculosis	total RNA	GPL16791	transcriptomic	RNA-Seq	Monocyte-derived macrophages		
Homo sapiens	GSE121049	GSM3425235	healthy control without treatment	Uninfected_Untreated_Donor2	blood_sample	blood	blood		blood_blood	Macrophages	individual: Donor2	cell type: Monocyte-derived macrophages	infection: control	total RNA	GPL16791	transcriptomic	RNA-Seq	Monocyte-derived macrophages		
Homo sapiens	GSE121049	GSM3425238	disease without treatment	Infected_Untreated_Donor2	blood_sample	blood	blood		blood_blood	Macrophages	individual: Donor2	cell type: Monocyte-derived macrophages	infection: Mycobacterium tuberculosis	total RNA	GPL16791	transcriptomic	RNA-Seq	Monocyte-derived macrophages		
Homo sapiens	GSE121049	GSM3425241	healthy control without treatment	Uninfected_Untreated_Donor3	blood_sample	blood	blood		blood_blood	Macrophages	individual: Donor3	cell type: Monocyte-derived macrophages	infection: control	total RNA	GPL16791	transcriptomic	RNA-Seq	Monocyte-derived macrophages		
Homo sapiens	GSE121049	GSM3425244	disease without treatment	Infected_Untreated_Donor3	blood_sample	blood	blood		blood_blood	Macrophages	individual: Donor3	cell type: Monocyte-derived macrophages	infection: Mycobacterium tuberculosis	total RNA	GPL16791	transcriptomic	RNA-Seq	Monocyte-derived macrophages		
Homo sapiens	GSE141656	GSM4210633	disease without treatment	A_BG_MTB	blood_sample	blood	blood		blood_blood	macrophage_BG_24hr_5d_media_MTB_4h	donor: Donor_A	tissue: Adult Human Peripheral blood	cell type: macrophage	total RNA	GPL24676	transcriptomic	RNA-Seq	macrophage	Adult Human Peripheral blood	
Homo sapiens	GSE141656	GSM4210634	healthy control without treatment	A_BG_RPMI	blood_sample	blood	blood		blood_blood	macrophage_BG_24hr_5d_media	donor: Donor_A	tissue: Adult Human Peripheral blood	cell type: macrophage	total RNA	GPL24676	transcriptomic	RNA-Seq	macrophage	Adult Human Peripheral blood	
Homo sapiens	GSE141656	GSM4210635	disease without treatment	A_RPMI_MTB	blood_sample	blood	blood		blood_blood	macrophage_6d_media_MTB_4h	donor: Donor_A	tissue: Adult Human Peripheral blood	cell type: macrophage	total RNA	GPL24676	transcriptomic	RNA-Seq	macrophage	Adult Human Peripheral blood	
Homo sapiens	GSE141656	GSM4210636	disease without treatment	A_RPMI_RPMI	blood_sample	blood	blood		blood_blood	macrophage_6d_media	donor: Donor_A	tissue: Adult Human Peripheral blood	cell type: macrophage	total RNA	GPL24676	transcriptomic	RNA-Seq	macrophage	Adult Human Peripheral blood	
Homo sapiens	GSE141656	GSM4210637	disease without treatment	B_BG_MTB	blood_sample	blood	blood		blood_blood	macrophage_BG_24hr_5d_media_MTB_4h	donor: Donor_B	tissue: Adult Human Peripheral blood	cell type: macrophage	total RNA	GPL24676	transcriptomic	RNA-Seq	macrophage	Adult Human Peripheral blood	
Homo sapiens	GSE141656	GSM4210638	healthy control without treatment	B_BG_RPMI	blood_sample	blood	blood		blood_blood	macrophage_BG_24hr_5d_media	donor: Donor_B	tissue: Adult Human Peripheral blood	cell type: macrophage	total RNA	GPL24676	transcriptomic	RNA-Seq	macrophage	Adult Human Peripheral blood	
Homo sapiens	GSE141656	GSM4210639	disease without treatment	B_RPMI_MTB	blood_sample	blood	blood		blood_blood	macrophage_6d_media_MTB_4h	donor: Donor_B	tissue: Adult Human Peripheral blood	cell type: macrophage	total RNA	GPL24676	transcriptomic	RNA-Seq	macrophage	Adult Human Peripheral blood	
Homo sapiens	GSE141656	GSM4210640	disease without treatment	B_RPMI_RPMI	blood_sample	blood	blood		blood_blood	macrophage_6d_media	donor: Donor_B	tissue: Adult Human Peripheral blood	cell type: macrophage	total RNA	GPL24676	transcriptomic	RNA-Seq	macrophage	Adult Human Peripheral blood	
Homo sapiens	GSE141656	GSM4210641	disease without treatment	C_BG_MTB	blood_sample	blood	blood		blood_blood	macrophage_BG_24hr_5d_media_MTB_4h	donor: Donor_C	tissue: Adult Human Peripheral blood	cell type: macrophage	total RNA	GPL24676	transcriptomic	RNA-Seq	macrophage	Adult Human Peripheral blood	
Homo sapiens	GSE141656	GSM4210642	healthy control without treatment	C_BG_RPMI	blood_sample	blood	blood		blood_blood	macrophage_BG_24hr_5d_media	donor: Donor_C	tissue: Adult Human Peripheral blood	cell type: macrophage	total RNA	GPL24676	transcriptomic	RNA-Seq	macrophage	Adult Human Peripheral blood	
Homo sapiens	GSE141656	GSM4210643	disease without treatment	C_RPMI_MTB	blood_sample	blood	blood		blood_blood	macrophage_6d_media_MTB_4h	donor: Donor_C	tissue: Adult Human Peripheral blood	cell type: macrophage	total RNA	GPL24676	transcriptomic	RNA-Seq	macrophage	Adult Human Peripheral blood	
Homo sapiens	GSE141656	GSM4210644	disease without treatment	C_RPMI_RPMI	blood_sample	blood	blood		blood_blood	macrophage_6d_media	donor: Donor_C	tissue: Adult Human Peripheral blood	cell type: macrophage	total RNA	GPL24676	transcriptomic	RNA-Seq	macrophage	Adult Human Peripheral blood	
Homo sapiens	GSE143731	GSM4273334	healthy control without treatment	Uninfected_Donor1_Untreated_Uninfected	primary_sample	monocyte_derived_macrophages	blood		blood_monocyte_derived_macrophages	blood mononuclear cells	cell type: human monocyte-derived macrophages	infection status: uninfected	treatment: Untreated	total RNA	GPL16791	transcriptomic	RNA-Seq	human monocyte-derived macrophages		
Homo sapiens	GSE143731	GSM4273341	disease without treatment	Infected_Donor1_Untreated_Infected	primary_sample	monocyte_derived_macrophages	blood		blood_monocyte_derived_macrophages	blood mononuclear cells	cell type: human monocyte-derived macrophages	infection status: infected	agent: Mycobacterium tuberculosis	total RNA	GPL16791	transcriptomic	RNA-Seq	human monocyte-derived macrophages		
Homo sapiens	GSE143731	GSM4273348	healthy control without treatment	Uninfected_Donor2_Untreated_Uninfected	primary_sample	monocyte_derived_macrophages	blood		blood_monocyte_derived_macrophages	blood mononuclear cells	cell type: human monocyte-derived macrophages	infection status: uninfected	treatment: Untreated	total RNA	GPL16791	transcriptomic	RNA-Seq	human monocyte-derived macrophages		
Homo sapiens	GSE143731	GSM4273355	disease without treatment	Infected_Donor2_Untreated_Infected	primary_sample	monocyte_derived_macrophages	blood		blood_monocyte_derived_macrophages	blood mononuclear cells	cell type: human monocyte-derived macrophages	infection status: infected	agent: Mycobacterium tuberculosis	total RNA	GPL16791	transcriptomic	RNA-Seq	human monocyte-derived macrophages		
Homo sapiens	GSE143731	GSM4273362	healthy control without treatment	Uninfected_Donor3_Untreated_Uninfected	primary_sample	monocyte_derived_macrophages	blood		blood_monocyte_derived_macrophages	blood mononuclear cells	cell type: human monocyte-derived macrophages	infection status: uninfected	treatment: Untreated	total RNA	GPL16791	transcriptomic	RNA-Seq	human monocyte-derived macrophages		
Homo sapiens	GSE143731	GSM4273369	disease without treatment	Infected_Donor3_Untreated_Infected	primary_sample	monocyte_derived_macrophages	blood		blood_monocyte_derived_macrophages	blood mononuclear cells	cell type: human monocyte-derived macrophages	infection status: infected	agent: Mycobacterium tuberculosis	total RNA	GPL16791	transcriptomic	RNA-Seq	human monocyte-derived macrophages		
Homo sapiens	GSE143731	GSM4273376	healthy control without treatment	Uninfected_Donor4_Untreated_Uninfected	primary_sample	monocyte_derived_macrophages	blood		blood_monocyte_derived_macrophages	blood mononuclear cells	cell type: human monocyte-derived macrophages	infection status: uninfected	treatment: Untreated	total RNA	GPL16791	transcriptomic	RNA-Seq	human monocyte-derived macrophages		
Homo sapiens	GSE143731	GSM4273383	disease without treatment	Infected_Donor4_Untreated_Infected	primary_sample	monocyte_derived_macrophages	blood		blood_monocyte_derived_macrophages	blood mononuclear cells	cell type: human monocyte-derived macrophages	infection status: infected	agent: Mycobacterium tuberculosis	total RNA	GPL16791	transcriptomic	RNA-Seq	human monocyte-derived macrophages		
Homo sapiens	GSE164287	GSM5005789	healthy control without treatment	A_uninfected	primary_sample	monocyte_derived_macrophages	blood		blood_monocyte_derived_macrophages	Primary monocyte-derived macrophages	cell type: Primary monocyte-derived macrophages	donor: A	moi: uninfected	total RNA	GPL18573	transcriptomic	RNA-Seq	Primary monocyte-derived macrophages		
Homo sapiens	GSE164287	GSM5005790	healthy control without treatment	B_uninfected	primary_sample	monocyte_derived_macrophages	blood		blood_monocyte_derived_macrophages	Primary monocyte-derived macrophages	cell type: Primary monocyte-derived macrophages	donor: B	moi: uninfected	total RNA	GPL18573	transcriptomic	RNA-Seq	Primary monocyte-derived macrophages		
Homo sapiens	GSE164287	GSM5005791	healthy control without treatment	C_uninfected	primary_sample	monocyte_derived_macrophages	blood		blood_monocyte_derived_macrophages	Primary monocyte-derived macrophages	cell type: Primary monocyte-derived macrophages	donor: C	moi: uninfected	total RNA	GPL18573	transcriptomic	RNA-Seq	Primary monocyte-derived macrophages		
Homo sapiens	GSE164287	GSM5005792	healthy control without treatment	D_uninfected	primary_sample	monocyte_derived_macrophages	blood		blood_monocyte_derived_macrophages	Primary monocyte-derived macrophages	cell type: Primary monocyte-derived macrophages	donor: D	moi: uninfected	total RNA	GPL18573	transcriptomic	RNA-Seq	Primary monocyte-derived macrophages		
Homo sapiens	GSE164287	GSM5005793	disease without treatment	A_Mtb	primary_sample	monocyte_derived_macrophages	blood		blood_monocyte_derived_macrophages	Primary monocyte-derived macrophages	cell type: Primary monocyte-derived macrophages	donor: A	moi: 10	total RNA	GPL18573	transcriptomic	RNA-Seq	Primary monocyte-derived macrophages		
Homo sapiens	GSE164287	GSM5005794	disease without treatment	B_Mtb	primary_sample	monocyte_derived_macrophages	blood		blood_monocyte_derived_macrophages	Primary monocyte-derived macrophages	cell type: Primary monocyte-derived macrophages	donor: B	moi: 10	total RNA	GPL18573	transcriptomic	RNA-Seq	Primary monocyte-derived macrophages		
Homo sapiens	GSE164287	GSM5005795	disease without treatment	C_Mtb	primary_sample	monocyte_derived_macrophages	blood		blood_monocyte_derived_macrophages	Primary monocyte-derived macrophages	cell type: Primary monocyte-derived macrophages	donor: C	moi: 10	total RNA	GPL18573	transcriptomic	RNA-Seq	Primary monocyte-derived macrophages		
Homo sapiens	GSE164287	GSM5005796	disease without treatment	D_Mtb	primary_sample	monocyte_derived_macrophages	blood		blood_monocyte_derived_macrophages	Primary monocyte-derived macrophages	cell type: Primary monocyte-derived macrophages	donor: D	moi: 10	total RNA	GPL18573	transcriptomic	RNA-Seq	Primary monocyte-derived macrophages		
Homo sapiens	GSE165708	GSM5048552	healthy control without treatment	RNA-Seq Healthy control sample 2, Alveolar macrophage, Mycobacterium tuberculosis non-challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: M	age: 59	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048553	disease without treatment	RNA-Seq Healthy control sample 2, Alveolar macrophage, Mycobacterium tuberculosis challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: M	age: 59	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048554	healthy control without treatment	RNA-Seq Healthy control sample 7, Alveolar macrophage, Mycobacterium tuberculosis non-challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: M	age: 49	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048555	disease without treatment	RNA-Seq Healthy control sample 7, Alveolar macrophage, Mycobacterium tuberculosis challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: M	age: 49	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048556	healthy control without treatment	RNA-Seq Healthy control sample 8, Alveolar macrophage, Mycobacterium tuberculosis non-challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: M	age: 25	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048557	disease without treatment	RNA-Seq Healthy control sample 8, Alveolar macrophage, Mycobacterium tuberculosis challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: M	age: 25	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048558	healthy control without treatment	RNA-Seq Healthy control sample 9, Alveolar macrophage, Mycobacterium tuberculosis non-challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: M	age: 58	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048559	disease without treatment	RNA-Seq Healthy control sample 9, Alveolar macrophage, Mycobacterium tuberculosis challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: M	age: 58	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048560	healthy control without treatment	RNA-Seq Healthy control sample 10, Alveolar macrophage, Mycobacterium tuberculosis non-challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: M	age: 29	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048561	disease without treatment	RNA-Seq Healthy control sample 10, Alveolar macrophage, Mycobacterium tuberculosis challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: M	age: 29	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048562	healthy control without treatment	RNA-Seq Healthy control sample 11, Alveolar macrophage, Mycobacterium tuberculosis non-challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: M	age: 27	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048563	disease without treatment	RNA-Seq Healthy control sample 11, Alveolar macrophage, Mycobacterium tuberculosis challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: M	age: 27	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048564	healthy control without treatment	RNA-Seq Healthy control sample 12, Alveolar macrophage, Mycobacterium tuberculosis non-challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: M	age: 40	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048565	disease without treatment	RNA-Seq Healthy control sample 12, Alveolar macrophage, Mycobacterium tuberculosis challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: M	age: 40	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048566	healthy control without treatment	RNA-Seq Healthy control sample 13, Alveolar macrophage, Mycobacterium tuberculosis non-challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: F	age: 31	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048567	disease without treatment	RNA-Seq Healthy control sample 13, Alveolar macrophage, Mycobacterium tuberculosis challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: F	age: 31	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048568	healthy control without treatment	RNA-Seq Healthy control sample 14, Alveolar macrophage, Mycobacterium tuberculosis non-challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: F	age: 40	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048569	disease without treatment	RNA-Seq Healthy control sample 14, Alveolar macrophage, Mycobacterium tuberculosis challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: F	age: 40	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048570	healthy control without treatment	RNA-Seq Healthy control sample 15, Alveolar macrophage, Mycobacterium tuberculosis non-challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: F	age: 41	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048571	disease without treatment	RNA-Seq Healthy control sample 15, Alveolar macrophage, Mycobacterium tuberculosis challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: F	age: 41	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048572	healthy control without treatment	RNA-Seq Healthy control sample 16, Alveolar macrophage, Mycobacterium tuberculosis non-challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: F	age: 37	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048573	disease without treatment	RNA-Seq Healthy control sample 16, Alveolar macrophage, Mycobacterium tuberculosis challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: F	age: 37	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048574	healthy control without treatment	RNA-Seq Healthy control sample 18, Alveolar macrophage, Mycobacterium tuberculosis non-challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: M	age: 27	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048575	disease without treatment	RNA-Seq Healthy control sample 18, Alveolar macrophage, Mycobacterium tuberculosis challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: M	age: 27	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048576	healthy control without treatment	RNA-Seq Healthy control sample 19, Alveolar macrophage, Mycobacterium tuberculosis non-challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: M	age: 53	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048577	disease without treatment	RNA-Seq Healthy control sample 19, Alveolar macrophage, Mycobacterium tuberculosis challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: M	age: 53	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048578	healthy control without treatment	RNA-Seq Healthy control sample 20, Alveolar macrophage, Mycobacterium tuberculosis non-challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Asian	Sex: M	age: 34	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048579	disease without treatment	RNA-Seq Healthy control sample 20, Alveolar macrophage, Mycobacterium tuberculosis challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Asian	Sex: M	age: 34	total RNA	GPL20301	transcriptomic	RNA-Seq			
