gse_id	gsm_id	classification	sample_type	cell_SOURCE	tissue_SOURCE	CONTEXT
GSE174566	GSM5319738	Disease without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319739	Healthy Control without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319740	Disease without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319741	Healthy Control without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319742	Disease without treatment	blood_sample	PBMC (Peripheral Blood Mononuclear Cells)	PBMC
GSE174566	GSM5319743	Healthy Control without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319744	Disease without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319745	Healthy Control without treatment	blood_sample	PBMC (peripheral blood mononuclear cells)	PBMC
GSE174566	GSM5319746	Disease without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319747	Healthy Control without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319748	Disease without treatment	blood_sample	PBMC (peripheral blood mononuclear cells)	PBMC
GSE193777	GSM5820828	Disease without treatment	blood_sample	whole blood	WHOLE_BLOOD
GSE193777	GSM5820829	Disease without treatment	blood_sample	whole blood	WHOLE_BLOOD
GSE193777	GSM5820830	Disease without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820831	Disease without treatment	blood_sample	whole blood	WHOLE_BLOOD
GSE193777	GSM5820832	Disease without treatment	blood_sample	whole blood	WHOLE_BLOOD
GSE193777	GSM5820833	Disease without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820834	Disease without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820835	Disease without treatment	blood_sample	whole blood	WHOLE_BLOOD
GSE193777	GSM5820836	Disease without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820837	Disease without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820838	Disease without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820933	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820934	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820935	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820936	Healthy Control without treatment	blood_sample	whole blood	WHOLE_BLOOD
GSE193777	GSM5820937	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820938	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820939	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820940	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820941	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820942	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820943	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820944	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820945	Healthy Control without treatment	blood_sample	whole blood	WHOLE_BLOOD
GSE193777	GSM5820946	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820947	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820948	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820949	Healthy Control without treatment	blood_sample	whole blood	WHOLE_BLOOD
GSE193777	GSM5820950	Healthy Control without treatment	blood_sample	whole blood	WHOLE_BLOOD
GSE193777	GSM5820951	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820952	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820953	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820954	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820955	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820956	Healthy Control without treatment	blood_sample	whole blood	WHOLE_BLOOD
GSE193777	GSM5820957	Healthy Control without treatment	blood_sample	whole blood	WHOLE_BLOOD
GSE193777	GSM5820958	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820959	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820960	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820961	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820962	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820963	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820964	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820965	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820966	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820967	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820968	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820969	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820970	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE193777	GSM5820971	Healthy Control without treatment	blood_sample	Whole Blood	WHOLE_BLOOD
GSE223863	GSM6998084	Disease without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	2hr
GSE223863	GSM6998085	Disease without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	24hr
GSE223863	GSM6998086	Healthy Control without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	24hr
GSE223863	GSM6998087	Disease without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	72hr
GSE223863	GSM6998088	Healthy Control without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	72hr
GSE223863	GSM6998089	Disease without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	2hr
GSE223863	GSM6998090	Healthy Control without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	2hr
GSE223863	GSM6998091	Disease without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	24hr
GSE223863	GSM6998092	Healthy Control without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	24hr
GSE223863	GSM6998093	Disease without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	72hr
GSE223863	GSM6998094	Healthy Control without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	72hr
GSE223863	GSM6998095	Disease without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	2hr
GSE223863	GSM6998096	Healthy Control without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	2hr
GSE223863	GSM6998097	Disease without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	24hr
GSE223863	GSM6998098	Healthy Control without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	24hr
GSE223863	GSM6998099	Disease without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	72hr
GSE223863	GSM6998100	Healthy Control without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	72hr
GSE223863	GSM6998101	Disease without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	2hr
GSE223863	GSM6998102	Disease without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	24hr
GSE223863	GSM6998103	Healthy Control without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	24hr
GSE223863	GSM6998104	Disease without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	2hr
GSE223863	GSM6998105	Disease without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	24hr
GSE223863	GSM6998106	Healthy Control without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	24hr
GSE223863	GSM6998107	Disease without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	2hr
GSE223863	GSM6998108	Healthy Control without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	2hr
GSE223863	GSM6998109	Disease without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	2hr
GSE223863	GSM6998110	Healthy Control without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	2hr
GSE223863	GSM6998111	Disease without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	72hr
GSE223863	GSM6998112	Healthy Control without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	72hr
GSE223863	GSM6998113	Disease without treatment	primary_sample	Bronchoalveolar lavage fluid	BALF_BRONCHOALVEOLAR_LAVAGE_FLUID	2hr
GSE256184	GSM8087241	Healthy Control without treatment	primary_sample	HepG2	CELL_LINE_HEPG2	0hr
GSE256184	GSM8087242	Healthy Control without treatment	primary_sample	HepG2	CELL_LINE_HEPG2	0hr
GSE256184	GSM8087243	Healthy Control without treatment	primary_sample	HepG2	CELL_LINE_HEPG2	0hr
GSE256184	GSM8087244	Healthy Control without treatment	primary_sample	HepG2	CELL_LINE_HEPG2	0hr
GSE256184	GSM8087245	Disease without treatment	primary_sample	HepG2	CELL_LINE_HEPG2	0hr
GSE256184	GSM8087246	Disease without treatment	primary_sample	HepG2	CELL_LINE_HEPG2	0hr
GSE256184	GSM8087247	Disease without treatment	primary_sample	HepG2	CELL_LINE_HEPG2	0hr
GSE256184	GSM8087248	Disease without treatment	primary_sample	HepG2	CELL_LINE_HEPG2	0hr
GSE256184	GSM8087249	Healthy Control without treatment	primary_sample	HepG2	CELL_LINE_HEPG2	48hr
GSE256184	GSM8087250	Healthy Control without treatment	primary_sample	HepG2	CELL_LINE_HEPG2	48hr
GSE256184	GSM8087251	Healthy Control without treatment	primary_sample	HepG2	CELL_LINE_HEPG2	48hr
GSE256184	GSM8087252	Healthy Control without treatment	primary_sample	HepG2	CELL_LINE_HEPG2	48hr
GSE256184	GSM8087254	Disease without treatment	primary_sample	HepG2	CELL_LINE_HEPG2	48hr
GSE256184	GSM8087253	Disease without treatment	primary_sample	HepG2	CELL_LINE_HEPG2	48hr
GSE256184	GSM8087255	Disease without treatment	primary_sample	HepG2	CELL_LINE_HEPG2	48hr
GSE256184	GSM8087256	Disease without treatment	primary_sample	HepG2	CELL_LINE_HEPG2	48hr
GSE64179	GSM1565955	Disease without treatment	blood_sample	Dendritic cells (dendritic_cells)	MONOCYTES_GENERAL
GSE64179	GSM1565956	Healthy Control without treatment	blood_sample	Dendritic cells (dendritic_cells)	MONOCYTES_GENERAL
GSE64179	GSM1565957	Disease without treatment	blood_sample	Dendritic cells (dendritic_cells)	MONOCYTES_GENERAL
GSE64179	GSM1565958	Healthy Control without treatment	blood_sample	Dendritic cells (dendritic_cells)	MONOCYTES_GENERAL
GSE64179	GSM1565959	Disease without treatment	blood_sample	Dendritic cells (dendritic_cells)	MONOCYTES_GENERAL
GSE64179	GSM1565960	Healthy Control without treatment	blood_sample	Dendritic cells (dendritic_cells)	MONOCYTES_GENERAL
GSE64179	GSM1565961	Disease without treatment	blood_sample	Dendritic cells (dendritic_cells)	MONOCYTES_GENERAL
GSE64179	GSM1565962	Healthy Control without treatment	blood_sample	Dendritic cells (dendritic_cells)	MONOCYTES_GENERAL
GSE64179	GSM1565963	Disease without treatment	blood_sample	Dendritic cells (dendritic_cells)	MONOCYTES_GENERAL
GSE64179	GSM1565964	Healthy Control without treatment	blood_sample	Dendritic cells (dendritic_cells)	MONOCYTES_GENERAL
GSE64179	GSM1565965	Disease without treatment	blood_sample	Dendritic cells (dendritic_cells)	MONOCYTES_GENERAL
GSE64179	GSM1565966	Healthy Control without treatment	blood_sample	Dendritic cells (dendritic_cells)	MONOCYTES_GENERAL
GSE64182	GSM1565997	Disease without treatment	blood_sample	Monocyte-derived dendritic (dendritic_cells)	MONOCYTES_GENERAL
GSE64182	GSM1565998	Healthy Control without treatment	blood_sample	Monocyte-derived dendritic (dendritic_cells)	MONOCYTES_GENERAL
GSE64182	GSM1565999	Disease without treatment	blood_sample	Monocyte-derived dendritic (dendritic_cells)	MONOCYTES_GENERAL
GSE64182	GSM1566000	Healthy Control without treatment	blood_sample	Monocyte-derived dendritic (dendritic_cells)	MONOCYTES_GENERAL
GSE64182	GSM1566001	Disease without treatment	blood_sample	Monocyte-derived dendritic (dendritic_cells)	MONOCYTES_GENERAL
GSE64182	GSM1566002	Healthy Control without treatment	blood_sample	Monocyte-derived dendritic (dendritic_cells)	MONOCYTES_GENERAL
GSE121049	GSM3425229	Healthy Control without treatment	blood_sample	blood	MACROPHAGES_GENERAL
GSE121049	GSM3425232	Disease without treatment	blood_sample	blood	MACROPHAGES_GENERAL
GSE121049	GSM3425235	Healthy Control without treatment	blood_sample	blood	MACROPHAGES_GENERAL
GSE121049	GSM3425238	Disease without treatment	blood_sample	blood	MACROPHAGES_GENERAL
GSE121049	GSM3425241	Healthy Control without treatment	blood_sample	blood	MACROPHAGES_GENERAL
GSE121049	GSM3425244	Disease without treatment	blood_sample	blood	MACROPHAGES_GENERAL
GSE141656	GSM4210635	Disease without treatment	blood_sample	Blood	BLOOD_GENERAL
GSE141656	GSM4210636	Healthy Control without treatment	blood_sample	Blood	BLOOD_GENERAL
GSE141656	GSM4210639	Disease without treatment	blood_sample	Blood	BLOOD_GENERAL
GSE141656	GSM4210640	Healthy Control without treatment	blood_sample	Blood	BLOOD_GENERAL
GSE141656	GSM4210643	Disease without treatment	blood_sample	Blood	BLOOD_GENERAL
GSE141656	GSM4210644	Healthy Control without treatment	blood_sample	Blood	BLOOD_GENERAL
GSE143731	GSM4273334	Healthy Control without treatment	blood_sample	macrophages	MACROPHAGES_GENERAL
GSE143731	GSM4273341	Disease without treatment	blood_sample	macrophages	MACROPHAGES_GENERAL
GSE143731	GSM4273348	Healthy Control without treatment	blood_sample	macrophages	MACROPHAGES_GENERAL
GSE143731	GSM4273355	Disease without treatment	blood_sample	macrophages	MACROPHAGES_GENERAL
GSE143731	GSM4273362	Healthy Control without treatment	blood_sample	macrophages	MACROPHAGES_GENERAL
GSE143731	GSM4273369	Disease without treatment	blood_sample	macrophages	MACROPHAGES_GENERAL
GSE143731	GSM4273376	Healthy Control without treatment	blood_sample	macrophages	MACROPHAGES_GENERAL
GSE143731	GSM4273383	Disease without treatment	blood_sample	macrophages	MACROPHAGES_GENERAL
GSE164287	GSM5005789	Healthy Control without treatment	blood_sample	macrophages	MACROPHAGES_GENERAL
GSE164287	GSM5005790	Healthy Control without treatment	blood_sample	macrophages	MACROPHAGES_GENERAL
GSE164287	GSM5005791	Healthy Control without treatment	blood_sample	macrophages	MACROPHAGES_GENERAL
GSE164287	GSM5005792	Healthy Control without treatment	blood_sample	macrophages	MACROPHAGES_GENERAL
GSE164287	GSM5005793	Disease without treatment	blood_sample	macrophages	MACROPHAGES_GENERAL
GSE164287	GSM5005794	Disease without treatment	blood_sample	macrophages	MACROPHAGES_GENERAL
GSE164287	GSM5005795	Disease without treatment	blood_sample	macrophages	MACROPHAGES_GENERAL
GSE164287	GSM5005796	Disease without treatment	blood_sample	macrophages	MACROPHAGES_GENERAL
GSE165708	GSM5048552	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048553	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048554	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048555	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048556	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048557	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048558	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048559	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048560	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048561	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048562	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048563	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048564	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048565	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048566	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048567	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048568	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048569	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048570	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048571	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048572	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048573	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048574	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048575	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048576	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048577	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048578	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048579	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048580	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048581	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048582	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE165708	GSM5048583	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE183912	GSM5573709	Disease without treatment	blood_sample	macrophage	MACROPHAGES_GENERAL
GSE183912	GSM5573712	Healthy Control without treatment	blood_sample	macrophage	MACROPHAGES_GENERAL
GSE183912	GSM5573714	Disease without treatment	blood_sample	macrophage	MACROPHAGES_GENERAL
GSE183912	GSM5573717	Healthy Control without treatment	blood_sample	macrophage	MACROPHAGES_GENERAL
GSE183912	GSM5573719	Disease without treatment	blood_sample	macrophage	MACROPHAGES_GENERAL
GSE183912	GSM5573722	Healthy Control without treatment	blood_sample	macrophage	MACROPHAGES_GENERAL
GSE183912	GSM5573724	Disease without treatment	blood_sample	macrophage	MACROPHAGES_GENERAL
GSE183912	GSM5573727	Healthy Control without treatment	blood_sample	macrophage	MACROPHAGES_GENERAL
GSE211974	GSM6506628	Healthy Control without treatment	primary_sample	macrophage	MACROPHAGES_GENERAL
GSE211974	GSM6506629	Healthy Control without treatment	primary_sample	macrophage	MACROPHAGES_GENERAL
GSE211974	GSM6506634	Disease without treatment	primary_sample	macrophage	MACROPHAGES_GENERAL
GSE211974	GSM6506635	Disease without treatment	primary_sample	macrophage	MACROPHAGES_GENERAL
GSE211974	GSM6506640	Healthy Control without treatment	primary_sample	macrophage	MACROPHAGES_GENERAL
GSE211974	GSM6506643	Disease without treatment	primary_sample	macrophage	MACROPHAGES_GENERAL
GSE236156	GSM7518958	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE236156	GSM7518959	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE236156	GSM7518960	Healthy Control without treatment	blood_sample	blood	BLOOD_GENERAL
GSE236156	GSM7518961	Disease without treatment	blood_sample	blood	BLOOD_GENERAL
GSE236156	GSM7518962	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE236156	GSM7518963	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE236156	GSM7518964	Healthy Control without treatment	blood_sample	blood	BLOOD_GENERAL
GSE236156	GSM7518965	Disease without treatment	blood_sample	blood	BLOOD_GENERAL
GSE236156	GSM7518966	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE236156	GSM7518967	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE236156	GSM7518968	Healthy Control without treatment	blood_sample	blood	BLOOD_GENERAL
GSE236156	GSM7518969	Disease without treatment	blood_sample	blood	BLOOD_GENERAL
GSE236156	GSM7518970	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE236156	GSM7518971	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE236156	GSM7518972	Healthy Control without treatment	blood_sample	blood	BLOOD_GENERAL
GSE236156	GSM7518973	Disease without treatment	blood_sample	blood	BLOOD_GENERAL
GSE236156	GSM7518974	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE236156	GSM7518975	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE236156	GSM7518976	Healthy Control without treatment	blood_sample	blood	BLOOD_GENERAL
GSE236156	GSM7518977	Disease without treatment	blood_sample	blood	BLOOD_GENERAL
GSE236156	GSM7518978	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE236156	GSM7518979	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE236156	GSM7518980	Healthy Control without treatment	blood_sample	blood	BLOOD_GENERAL
GSE236156	GSM7518981	Disease without treatment	blood_sample	blood	BLOOD_GENERAL
GSE236156	GSM7518986	Healthy Control without treatment	blood_sample	blood	BLOOD_GENERAL
GSE236156	GSM7518991	Healthy Control without treatment	blood_sample	blood	BLOOD_GENERAL
GSE236156	GSM7518996	Healthy Control without treatment	blood_sample	blood	BLOOD_GENERAL
GSE236156	GSM7519001	Healthy Control without treatment	blood_sample	blood	BLOOD_GENERAL
GSE236156	GSM7519006	Healthy Control without treatment	blood_sample	blood	BLOOD_GENERAL
GSE236156	GSM7519007	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE236156	GSM7519008	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE236156	GSM7519009	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE236156	GSM7519010	Healthy Control without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE236156	GSM7519011	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
GSE236156	GSM7519012	Disease without treatment	primary_sample	bronchoalveolar lavage	BAL_BRONCHOALVEOLAR_LAVAGE_GENERAL
